cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
2.0,1.0,2.0,17.89,-19.67,-46.29,34.23,-132.97,-4.58,121.98,-437.81,-311.66,23.44,331.56,194.43,113.01,0.0
2.0,1.0,2.0,7.75,-26.8,-21.16,-4.87,-19.42,-57.58,79.3,14.57,-65.86,12.54,-198.54,-67.97,29.34,0.0
2.0,1.0,1.0,120.43,-17.02,-23.58,11.74,-90.95,-54.57,64.68,-558.12,75.38,-2.54,109.96,150.71,206.17,1.0
1.0,2.0,3.0,90.4,20.26,-24.85,-39.28,72.42,-5.12,35.07,190.6,-273.53,-20.07,1.14,-244.28,43.46,1.0
2.0,1.0,1.0,31.97,-11.63,-4.79,12.04,-3.94,21.52,-56.49,44.35,22.43,6.51,-26.36,124.67,-45.05,0.0
2.0,1.0,2.0,108.7,-4.78,35.01,25.34,-82.78,-8.29,81.89,-160.23,168.67,-4.2,13.94,506.51,-115.18,0.0
2.0,1.0,1.0,16.59,-37.16,43.05,9.35,41.47,-84.39,8.87,375.57,135.79,-11.79,-46.62,173.07,-79.47,0.0
2.0,1.0,1.0,1.34,-34.23,-35.46,35.74,-64.38,-42.46,62.1,10.09,229.75,-1.32,-71.31,425.91,-135.03,0.0
2.0,1.0,2.0,-116.69,43.18,53.27,12.36,-34.12,-181.36,127.08,-220.58,240.74,-14.67,62.84,-100.07,203.71,1.0
1.0,2.0,2.0,-24.12,49.65,44.33,-14.72,-63.01,-122.38,95.53,-87.65,-8.63,15.11,68.43,115.42,-38.77,0.0
0.0,2.0,1.0,21.3,-4.25,15.89,-6.03,-52.09,-212.81,8.3,-583.1,124.71,-5.9,-95.19,-108.27,226.31,1.0
1.0,2.0,1.0,209.84,7.73,5.75,21.02,-92.99,9.09,82.01,-668.61,-144.85,7.89,199.12,309.0,101.04,0.0
2.0,2.0,1.0,-77.31,19.79,-40.94,-32.68,94.82,-58.09,-7.33,544.29,-231.25,0.23,154.75,-336.29,47.75,1.0
1.0,0.0,1.0,-130.58,11.05,10.77,-2.12,-10.5,35.93,39.39,457.87,-138.17,-11.57,226.65,-90.29,15.7,1.0
1.0,1.0,1.0,-47.31,11.37,35.26,10.51,22.14,15.99,-34.16,99.12,196.83,0.24,34.1,-56.03,84.92,1.0
2.0,1.0,1.0,-101.62,23.56,-27.58,22.16,1.1,-15.76,-70.4,137.62,309.54,-1.71,118.88,62.8,54.38,1.0
1.0,0.0,1.0,246.49,-74.72,94.76,6.25,-52.04,-268.93,63.74,-48.67,152.71,-20.35,-285.29,438.71,26.45,0.0
2.0,2.0,2.0,109.13,-22.97,1.98,39.35,-61.32,28.31,-30.18,-487.37,-211.28,14.5,92.04,288.12,-42.02,0.0
1.0,1.0,2.0,-115.51,40.57,-123.0,18.69,125.84,262.01,55.04,165.5,89.03,-4.23,-66.98,-322.04,-40.35,1.0
2.0,1.0,1.0,-129.94,77.37,0.84,39.94,91.21,74.37,114.14,226.57,250.9,6.3,159.87,-55.95,14.45,1.0
2.0,1.0,1.0,-14.41,-4.31,-9.4,7.71,28.09,138.4,-97.79,-104.86,21.0,19.47,6.33,-152.96,60.18,1.0
2.0,1.0,1.0,20.08,-6.78,-127.78,28.65,-38.71,36.43,-26.87,-42.45,134.16,0.78,-42.86,294.65,-106.27,0.0
2.0,2.0,0.0,115.5,16.81,54.35,16.13,-25.23,-82.13,16.45,-124.98,84.06,-13.41,-14.48,325.14,-54.04,0.0
0.0,1.0,1.0,-154.43,-9.52,26.42,-17.9,32.18,-42.52,103.91,654.29,-233.84,-7.97,204.98,-237.04,29.39,1.0
0.0,2.0,2.0,127.98,23.57,46.88,-43.14,59.06,32.29,76.95,-107.1,-194.61,-12.47,77.22,-280.01,139.21,1.0
1.0,1.0,1.0,243.76,-18.84,102.89,2.7,-113.55,-302.15,-33.13,-282.54,158.46,14.11,-200.25,577.29,-18.53,0.0
2.0,1.0,1.0,-167.99,-3.23,-18.89,22.12,4.44,-508.85,46.56,63.04,-166.14,-7.37,-69.97,-219.31,207.69,1.0
1.0,2.0,2.0,-11.06,-17.98,98.15,0.1,42.76,266.92,-21.84,-147.5,-25.43,22.43,-72.31,-258.44,22.82,1.0
2.0,1.0,1.0,-135.12,13.93,-17.92,-9.89,49.47,-76.77,-17.02,456.21,-247.08,26.76,220.81,-282.22,85.27,1.0
1.0,1.0,2.0,-127.07,19.86,14.05,17.77,-11.6,-120.99,-42.48,213.9,125.6,2.56,288.79,38.67,101.14,1.0
1.0,1.0,2.0,-133.61,28.66,129.2,35.06,34.64,6.05,-38.29,162.1,120.21,-16.14,238.84,-2.33,36.91,1.0
1.0,1.0,0.0,184.81,-33.53,55.89,13.49,-107.64,-198.81,-54.49,-286.29,168.96,-2.44,-170.12,504.67,-18.17,0.0
0.0,2.0,2.0,25.03,-69.52,134.03,26.11,9.2,195.39,69.78,-438.42,-239.1,9.42,13.34,-149.53,47.11,0.0
2.0,2.0,1.0,65.79,17.42,137.62,32.93,-34.27,-73.95,14.05,-35.44,190.67,9.49,102.94,498.93,-137.94,0.0
1.0,2.0,1.0,-86.41,35.19,-50.85,-32.81,121.22,-108.17,200.04,264.92,-132.68,-4.03,121.84,-505.05,171.93,1.0
2.0,2.0,1.0,44.88,-63.69,40.85,25.91,-60.98,110.0,22.92,-452.28,-438.44,-5.7,157.24,-29.35,77.67,0.0
2.0,2.0,1.0,-43.5,22.38,-195.08,-0.37,-59.21,-48.41,-22.76,-16.02,31.64,-11.25,38.18,161.61,-84.29,0.0
0.0,1.0,0.0,-3.79,-8.34,41.61,-39.95,-12.97,85.05,-7.45,410.0,39.2,2.54,19.44,24.18,-99.99,1.0
1.0,2.0,1.0,243.87,41.04,61.82,23.04,-125.95,-95.73,-31.07,-774.27,105.37,-11.33,99.4,571.63,12.98,0.0
2.0,3.0,2.0,146.1,-29.34,89.18,14.43,-16.53,239.27,21.91,-677.54,-163.0,12.0,36.99,-25.94,61.16,0.0
1.0,1.0,1.0,2.03,-17.62,-13.06,34.91,98.78,142.99,-0.61,11.32,121.11,-0.45,-54.75,-74.87,-0.03,0.0
1.0,2.0,1.0,82.08,12.55,61.49,17.02,-62.61,-200.45,131.31,-50.79,206.2,-12.19,70.49,530.49,-112.66,0.0
1.0,2.0,1.0,-25.57,-66.95,32.46,7.18,-7.93,93.85,8.35,-321.58,-243.71,-0.51,-99.25,-194.69,8.63,0.0
1.0,1.0,2.0,-70.75,-44.06,-85.89,18.61,33.54,6.12,-155.19,301.36,108.86,1.6,1.13,58.72,-65.6,0.0
0.0,1.0,3.0,51.1,-65.07,122.59,-6.27,-34.89,-239.25,-23.23,221.45,124.2,0.28,-164.23,239.39,-30.51,0.0
2.0,1.0,2.0,-66.31,49.52,36.7,-8.89,5.38,99.58,58.33,37.03,379.99,20.89,-86.64,-85.76,32.8,1.0
2.0,1.0,2.0,165.61,-28.69,57.05,1.14,-51.1,-206.12,-21.24,-8.6,125.76,-5.31,-127.92,406.99,-39.14,0.0
2.0,2.0,2.0,-17.88,-30.23,26.51,46.64,45.0,161.05,72.42,-165.96,-4.99,-10.02,216.64,-43.33,94.59,0.0
2.0,2.0,2.0,21.59,13.69,21.56,16.94,16.4,195.81,0.09,-402.52,-77.98,14.03,83.72,-138.34,70.02,1.0
2.0,2.0,2.0,115.38,-9.5,7.87,15.2,-131.88,-63.37,-14.48,-221.46,182.77,-17.2,60.11,615.8,-135.64,0.0
1.0,1.0,0.0,-204.26,45.35,2.74,8.39,165.0,187.02,-60.31,655.69,-81.01,8.14,203.74,-429.36,-11.85,1.0
2.0,2.0,2.0,80.35,-60.98,108.88,51.62,-2.94,252.79,-118.6,-477.99,-330.56,1.8,208.45,52.93,21.76,0.0
0.0,1.0,1.0,60.59,-45.61,16.02,1.28,-33.53,-131.06,-0.37,6.7,26.55,9.83,-240.85,93.19,21.32,0.0
2.0,1.0,2.0,42.23,-79.97,-30.56,19.88,-55.81,-73.0,-45.21,99.3,128.2,8.72,-154.83,319.51,-78.74,0.0
0.0,1.0,3.0,-59.66,-51.38,31.75,-0.6,-40.02,-86.46,-59.13,277.74,129.52,11.24,-106.18,153.55,-86.81,0.0
1.0,2.0,2.0,148.36,41.89,16.26,39.57,-40.16,134.15,5.02,-554.98,165.43,-8.6,44.21,378.1,-58.36,0.0
3.0,2.0,1.0,209.87,-10.79,-26.82,-1.44,-47.73,90.27,30.69,-554.72,101.16,-3.94,64.81,189.58,97.43,0.0
1.0,2.0,0.0,56.33,33.82,71.89,-44.46,150.21,-212.16,33.87,354.46,-274.56,-6.92,-193.83,-356.56,0.46,1.0
1.0,2.0,1.0,53.72,-36.07,51.7,45.22,-43.7,48.86,-88.47,-494.07,-126.57,2.68,-54.03,212.89,-74.97,0.0
2.0,3.0,1.0,-14.04,-115.45,-39.62,37.07,-0.48,235.28,125.09,-444.6,-452.45,-2.01,54.42,-186.93,13.82,0.0
3.0,1.0,3.0,-66.08,41.25,59.74,-18.14,18.43,172.62,-23.4,340.35,-15.71,-22.14,194.45,-124.42,-9.26,1.0
2.0,1.0,2.0,-65.01,76.2,32.6,7.54,-43.23,26.09,7.61,38.33,285.11,-22.25,80.98,172.27,-43.02,1.0
2.0,1.0,3.0,165.55,-23.4,-103.28,13.6,-118.13,-220.18,-170.23,-368.61,120.61,-18.42,-219.35,440.37,4.16,0.0
1.0,2.0,2.0,10.54,-10.23,48.9,15.96,-41.71,-41.37,31.27,35.73,138.2,-6.82,13.54,296.67,-94.75,0.0
2.0,2.0,2.0,-131.87,60.77,-8.56,37.69,31.31,215.28,21.75,-163.73,296.25,25.05,71.71,-62.03,-10.37,1.0
1.0,2.0,1.0,11.82,5.76,-65.51,-3.83,-104.39,78.05,-160.49,-451.48,162.25,21.54,-1.03,65.92,76.82,1.0
1.0,1.0,1.0,104.39,81.28,38.0,-19.76,-79.02,106.29,-9.63,-439.29,147.38,10.43,113.89,21.92,165.69,0.0
1.0,2.0,1.0,-128.88,38.54,19.34,16.26,69.21,156.8,-204.13,135.67,-3.85,-14.61,178.65,-215.1,12.05,1.0
2.0,1.0,1.0,-114.35,28.56,-62.44,10.58,77.58,144.16,0.44,261.74,129.02,2.18,67.16,-205.21,17.48,1.0
2.0,1.0,2.0,3.92,-6.4,-42.45,20.53,-63.75,-30.12,-42.56,-168.83,30.99,-3.46,93.88,161.28,49.07,0.0
2.0,1.0,2.0,-44.99,25.85,-1.68,-6.08,14.45,-150.38,22.45,1.98,-32.86,-13.59,93.35,-176.06,161.33,1.0
2.0,2.0,2.0,120.14,-26.99,25.93,-1.37,-10.89,-238.82,56.29,83.49,93.95,4.25,-82.19,279.05,-10.49,0.0
2.0,2.0,1.0,126.0,-1.69,-33.98,4.89,-72.67,96.08,2.93,-748.26,-18.71,19.0,37.61,1.7,167.91,1.0
1.0,2.0,1.0,79.85,-14.95,-44.38,31.6,-57.89,-22.04,-58.68,-118.77,171.44,-3.2,9.17,448.28,-101.6,0.0
0.0,1.0,2.0,-96.76,21.94,-14.12,6.56,19.48,-287.1,89.95,-191.65,-72.24,15.71,4.74,-323.08,265.35,1.0
2.0,2.0,1.0,61.09,9.97,-99.05,31.77,-57.21,124.72,-53.01,-117.68,166.89,-7.47,81.51,436.86,-150.2,0.0
2.0,1.0,2.0,-159.94,-0.44,174.46,40.11,-35.74,132.73,-19.93,143.68,194.69,-23.14,7.43,207.61,-186.72,0.0
3.0,1.0,1.0,-67.75,24.16,-34.43,8.68,57.15,75.34,-5.92,97.66,47.84,18.74,35.07,-184.52,48.97,1.0
2.0,1.0,1.0,-3.61,22.58,44.29,-30.44,86.07,-107.85,23.78,465.71,-272.96,1.5,47.38,-283.19,64.8,1.0
2.0,2.0,2.0,58.19,-10.62,-54.83,30.14,0.94,-19.93,63.28,45.92,176.44,-0.26,18.04,334.13,-89.24,0.0
2.0,1.0,1.0,-39.17,-4.5,123.7,-23.38,21.91,-79.64,33.3,319.88,-147.16,-7.66,-5.15,-148.02,8.48,1.0
2.0,2.0,2.0,-50.79,-27.58,-22.66,25.08,-32.0,-4.14,61.14,159.12,206.25,-7.27,-0.82,292.47,-132.51,0.0
1.0,2.0,1.0,-15.67,-52.67,16.85,35.92,-12.99,110.22,106.98,-324.93,-142.77,-9.1,184.57,-70.92,128.11,0.0
1.0,2.0,1.0,-105.7,-37.58,-36.83,0.04,12.24,208.66,-32.36,-273.69,-256.99,-10.7,-33.36,-436.31,77.13,0.0
1.0,1.0,2.0,104.25,-21.88,-19.6,26.98,-41.81,-58.86,-59.42,-133.7,83.87,-5.9,-47.14,348.18,-47.31,0.0
1.0,1.0,2.0,55.78,29.36,11.83,-43.08,74.86,-88.64,40.57,569.19,-183.86,-22.77,42.39,-138.77,2.67,1.0
1.0,2.0,1.0,129.07,-28.66,57.26,40.7,14.63,-44.04,-15.12,123.84,265.89,-6.2,134.4,561.04,-127.53,0.0
3.0,1.0,1.0,-151.65,27.57,-87.93,4.75,0.53,-44.25,-75.62,205.44,-13.74,1.08,76.6,-151.55,44.82,1.0
2.0,2.0,2.0,64.84,-2.84,52.97,17.79,11.27,189.05,-1.18,-346.19,142.5,-5.31,56.3,9.36,63.87,0.0
1.0,2.0,2.0,27.83,-35.96,-82.08,24.19,-12.63,229.46,44.39,-415.95,-188.75,-1.51,272.51,-107.63,136.03,0.0
2.0,1.0,2.0,55.62,-50.83,8.66,-35.52,-11.5,229.86,-4.68,-239.88,-311.71,14.68,117.44,-421.92,221.03,0.0
1.0,2.0,1.0,-71.63,-10.5,38.02,5.11,58.63,209.63,-142.92,33.65,-147.08,20.61,101.12,-278.23,20.92,1.0
3.0,0.0,2.0,-132.23,44.23,28.88,-2.48,7.57,-137.2,89.76,481.62,351.74,-2.83,166.65,16.14,95.44,1.0
2.0,2.0,2.0,-36.83,59.06,-15.34,29.9,30.71,200.11,96.07,-313.8,145.22,3.09,88.32,-73.54,35.89,1.0
2.0,1.0,1.0,19.62,-26.86,-124.93,-0.26,-42.95,-43.14,110.54,-86.33,135.95,14.77,52.97,24.9,146.92,1.0
1.0,0.0,3.0,-44.16,40.28,65.65,-3.78,26.93,-50.73,-104.93,697.64,-279.95,-5.87,130.53,77.61,-138.85,1.0
1.0,1.0,1.0,94.42,-17.87,107.93,29.0,16.17,-41.13,-20.43,48.49,91.64,-13.91,-20.15,284.42,-55.55,0.0
1.0,2.0,2.0,127.84,-5.1,-58.67,28.86,-96.89,-73.91,11.48,-243.11,174.27,6.53,-6.96,564.61,-105.82,0.0
2.0,2.0,2.0,-49.72,-51.86,-58.95,15.44,7.66,172.76,72.46,-181.85,-383.54,-14.48,-23.26,-229.81,-21.16,0.0
2.0,1.0,1.0,-122.01,68.05,55.19,31.05,-4.09,16.84,-33.45,-52.38,305.1,-5.91,182.17,69.04,39.97,1.0
2.0,1.0,2.0,-129.68,-7.94,-31.31,-3.34,82.84,212.41,-129.56,320.21,111.88,-17.21,-84.76,-322.06,-13.77,1.0
2.0,1.0,2.0,34.17,-34.84,55.89,23.9,21.42,38.47,-71.88,-252.05,-159.97,-4.49,62.86,-143.32,155.83,1.0
2.0,1.0,1.0,89.04,-48.56,-10.73,28.06,3.0,-50.82,-239.99,53.26,94.77,2.17,-90.17,269.25,-44.74,0.0
1.0,1.0,1.0,-38.22,5.65,-121.88,-13.9,-23.84,96.63,-9.37,59.63,-65.83,-2.03,170.76,-135.7,93.05,1.0
1.0,1.0,1.0,103.01,19.57,8.09,-6.76,22.12,38.31,-54.78,-270.7,-19.87,-6.93,-62.63,-164.34,160.57,0.0
1.0,1.0,1.0,44.53,-33.37,2.95,27.42,-43.44,-49.52,14.12,-11.98,152.92,19.1,-105.77,328.77,-82.14,0.0
2.0,2.0,1.0,-88.26,32.56,66.11,27.07,81.11,341.88,48.68,-152.98,95.28,-5.71,-24.4,-245.71,-37.35,1.0
2.0,1.0,1.0,-123.56,-1.58,-44.15,-13.92,7.97,-34.1,39.91,268.01,-56.28,13.37,114.54,-216.78,78.03,1.0
3.0,0.0,1.0,-127.11,51.37,-28.52,18.0,-14.59,-119.94,60.66,238.82,541.29,-14.29,41.72,131.62,71.54,1.0
1.0,2.0,1.0,70.77,-45.04,4.04,37.44,-39.13,-40.75,83.9,-284.56,-84.95,-6.54,-14.75,244.2,-26.03,0.0
3.0,1.0,1.0,-76.94,20.32,-54.93,10.16,35.8,58.44,77.37,148.55,125.4,-24.02,110.4,-101.84,61.08,1.0
2.0,1.0,1.0,-121.43,-11.33,-22.94,0.6,-12.99,12.41,-97.39,190.66,160.44,-11.0,115.37,-76.5,68.99,1.0
2.0,2.0,2.0,319.57,35.73,73.16,-26.01,-89.02,141.63,-131.24,-914.04,100.61,-1.12,7.72,182.06,140.57,0.0
1.0,1.0,2.0,-8.81,47.06,25.08,-38.74,158.54,-133.94,166.06,781.3,-385.18,-13.08,3.52,-323.68,-55.97,1.0
1.0,3.0,1.0,103.37,20.05,-82.39,-32.97,-77.32,231.07,-48.06,-773.09,-140.54,8.76,167.52,-251.46,227.4,0.0
2.0,1.0,1.0,91.1,-3.27,16.84,20.8,-24.38,-152.83,79.6,-118.17,171.68,-2.0,-143.62,296.87,-25.82,0.0
2.0,1.0,2.0,-125.89,-53.72,-59.56,-39.43,59.4,-100.08,-45.66,714.84,-386.2,7.78,137.9,-412.26,85.25,1.0
1.0,0.0,1.0,-76.01,95.68,39.88,3.13,-8.62,122.04,-38.66,410.17,212.09,-4.46,170.55,174.0,-116.53,1.0
0.0,0.0,2.0,234.7,-31.83,87.71,23.59,-104.7,-87.64,123.73,-361.55,70.37,-8.79,-232.45,497.9,-30.56,0.0
1.0,1.0,1.0,-27.0,49.35,1.03,12.73,4.37,26.59,-55.22,-91.44,291.45,-17.21,22.41,8.77,78.39,1.0
1.0,1.0,1.0,-101.65,2.16,-31.29,5.42,70.39,287.32,-218.06,48.34,118.3,14.32,-112.22,-303.03,-21.71,1.0
1.0,2.0,1.0,135.43,39.41,12.52,-19.53,16.32,-163.97,-49.26,-462.54,3.42,-32.47,-165.43,-112.62,139.99,1.0
1.0,2.0,2.0,-139.01,23.55,15.9,1.27,0.39,-69.93,15.91,139.52,8.04,0.69,157.63,-132.34,68.12,1.0
2.0,1.0,1.0,-204.18,0.0,135.27,-1.49,58.55,-207.01,71.3,466.22,-282.38,-11.17,165.27,-391.8,145.7,1.0
3.0,2.0,2.0,-23.94,30.9,65.2,17.05,-18.28,108.29,13.94,-306.29,233.05,-7.64,9.97,-7.22,66.37,1.0
2.0,1.0,1.0,109.03,10.82,-59.85,33.2,-54.73,-77.12,174.2,-250.89,120.63,3.11,-79.47,401.09,-62.58,0.0
1.0,1.0,2.0,-116.26,8.21,2.94,33.77,67.08,-48.68,53.2,271.16,-95.43,-20.15,307.12,-125.22,112.79,1.0
1.0,2.0,1.0,-174.63,79.2,-76.78,35.06,56.99,218.22,-70.74,15.53,210.21,-30.85,217.1,-124.33,-9.83,1.0
1.0,1.0,2.0,122.94,62.49,-96.26,-25.77,-45.24,-45.24,-54.91,-261.16,291.48,-15.67,-40.14,103.21,109.16,0.0
2.0,2.0,1.0,83.43,-4.95,6.77,-9.53,-55.79,-255.94,-3.48,41.45,141.09,-3.8,-22.22,354.62,-49.43,0.0
1.0,1.0,2.0,-88.63,-18.05,43.78,24.6,-20.79,158.88,-19.78,173.64,144.34,23.49,41.81,176.97,-151.99,0.0
2.0,1.0,1.0,-13.74,23.38,-2.89,25.37,69.77,80.91,-47.55,4.29,58.1,-10.05,37.98,-98.88,53.69,1.0
2.0,2.0,1.0,112.13,23.68,15.73,-30.27,-5.53,-48.01,78.84,-208.18,34.67,0.94,79.22,-97.7,183.67,1.0
1.0,2.0,2.0,50.31,-18.87,-29.29,17.21,-18.67,106.67,-88.59,-527.32,-134.11,0.87,33.68,-81.6,91.11,0.0
1.0,2.0,2.0,27.68,-68.22,-26.9,5.51,-26.49,150.22,-1.47,-390.32,-218.96,0.47,16.31,-124.14,48.01,0.0
1.0,2.0,2.0,135.88,-11.7,18.21,6.2,-44.73,169.02,96.45,-643.35,-222.62,-8.87,12.45,-0.23,42.6,0.0
2.0,0.0,2.0,43.32,-141.73,103.03,-1.25,-59.64,-152.07,63.65,152.29,9.63,11.49,-441.57,43.99,42.9,0.0
2.0,2.0,2.0,5.92,-31.75,-81.09,29.17,-17.02,-118.58,166.78,-56.69,-118.38,8.71,76.44,157.34,-2.48,0.0
2.0,1.0,1.0,-148.43,31.11,37.26,9.4,75.19,226.7,-5.32,285.95,308.55,-29.79,-56.5,-175.84,-66.56,1.0
2.0,2.0,3.0,-78.9,38.38,49.87,-23.99,52.0,-74.49,-51.12,331.99,-4.8,2.41,115.55,-193.1,42.55,1.0
1.0,1.0,1.0,-157.02,69.01,77.6,24.7,58.55,116.19,170.96,190.19,304.09,4.71,102.46,-79.32,-14.24,1.0
1.0,2.0,2.0,11.91,-27.5,-14.16,6.71,8.63,332.93,-42.09,-554.69,-264.73,-15.65,-18.49,-343.44,74.08,0.0
3.0,1.0,1.0,-142.69,-45.48,-101.0,12.05,-51.02,123.74,-34.46,-207.44,-484.74,-34.39,201.69,-347.28,130.82,0.0
2.0,1.0,2.0,-41.02,3.42,8.34,18.59,17.29,-52.26,-56.38,71.01,105.95,1.07,106.78,-39.09,128.27,1.0
1.0,2.0,1.0,-206.06,34.39,-73.86,37.1,10.23,55.07,-10.65,169.72,246.24,2.1,253.55,36.74,-16.72,1.0
1.0,1.0,2.0,3.16,-27.16,-6.1,-25.07,51.15,57.05,-199.04,258.15,14.4,-9.87,-100.79,-281.32,109.0,1.0
3.0,3.0,2.0,113.39,-26.73,-28.09,26.13,-15.93,89.87,-7.21,-573.74,3.31,-6.58,-10.95,108.77,33.14,0.0
2.0,1.0,0.0,199.03,-81.8,-20.69,14.63,11.8,-89.94,5.42,207.53,145.66,29.13,-127.71,388.98,-45.4,0.0
1.0,1.0,2.0,80.95,6.21,89.0,35.94,-28.26,89.97,-45.59,-121.18,136.78,23.99,-40.25,348.05,-108.09,0.0
2.0,1.0,1.0,26.2,-76.3,132.6,7.46,-22.55,-180.04,49.27,223.96,234.21,6.52,-242.12,220.6,-28.43,0.0
1.0,1.0,2.0,114.3,-5.52,-41.27,25.34,-89.65,-107.56,-90.89,-216.92,208.9,7.32,-72.55,516.61,-91.36,0.0
0.0,1.0,1.0,6.73,-35.5,-115.49,-6.57,-5.6,-126.52,-91.33,154.09,23.89,-22.61,-97.63,40.09,1.43,0.0
2.0,1.0,1.0,-96.6,15.15,38.52,10.85,59.94,-17.47,63.08,258.48,-71.82,-7.37,204.27,-201.86,109.74,1.0
2.0,2.0,1.0,49.74,-7.21,-30.87,13.86,-45.92,-17.87,-79.62,-302.64,-197.59,-3.92,39.47,93.19,1.37,0.0
1.0,1.0,2.0,176.72,-72.51,-34.35,16.09,-79.36,-188.85,-31.44,-50.51,142.99,13.7,-206.2,498.75,-53.59,0.0
2.0,2.0,3.0,93.75,-22.84,0.84,25.97,1.04,-105.73,37.66,64.14,119.14,-11.41,8.33,354.72,-65.88,0.0
1.0,2.0,2.0,-85.15,45.21,-65.86,44.89,-64.07,4.92,-77.13,-303.79,434.92,9.61,180.93,246.82,69.23,1.0
2.0,2.0,1.0,73.39,7.7,-21.06,27.56,8.69,190.42,-18.53,-428.6,66.18,6.45,94.73,53.01,40.55,0.0
2.0,2.0,1.0,-144.12,9.93,107.58,35.88,-25.47,-33.12,-57.23,28.93,193.76,-4.42,241.18,107.0,40.72,1.0
2.0,1.0,2.0,102.71,-10.43,-19.76,-16.22,-22.99,-350.21,-21.41,51.32,99.45,-2.16,-163.95,196.55,35.44,0.0
2.0,1.0,2.0,-118.04,38.06,-14.35,0.46,62.59,-174.16,-59.59,176.52,-141.93,-8.06,99.33,-314.55,147.34,1.0
0.0,1.0,1.0,-59.11,30.7,-17.86,3.89,28.65,-295.17,-13.8,-36.27,-75.73,12.71,-107.11,-171.08,112.38,1.0
1.0,1.0,1.0,-7.62,3.92,8.11,-21.9,2.13,77.63,42.4,105.05,210.37,-19.8,-29.08,-144.16,111.42,1.0
3.0,2.0,2.0,4.35,48.54,64.37,23.68,-16.57,-45.9,126.53,-53.93,128.11,8.81,102.17,290.19,-98.78,0.0
1.0,2.0,2.0,-165.8,51.8,33.51,17.49,92.24,321.73,31.62,129.67,73.83,14.86,128.33,-282.76,-57.48,1.0
2.0,1.0,2.0,-234.29,-1.81,-79.75,-12.05,50.03,-137.8,101.0,854.46,-103.52,14.15,143.83,-203.3,-29.53,1.0
1.0,1.0,1.0,-8.88,20.35,2.29,-21.52,58.33,-69.62,34.94,216.09,-188.11,11.47,2.43,-227.64,43.04,1.0
1.0,1.0,2.0,-137.57,19.85,-13.9,-18.56,27.72,60.46,64.64,471.1,10.42,31.03,119.1,-152.1,-43.09,1.0
2.0,1.0,2.0,204.35,22.26,-18.81,10.21,-142.37,-104.31,-116.18,-519.83,63.41,-7.83,-134.64,497.2,-35.58,0.0
2.0,2.0,1.0,-163.07,51.08,-97.54,43.43,77.98,297.31,49.25,-47.42,117.83,-7.78,142.48,-147.26,-76.79,1.0
2.0,2.0,2.0,17.88,40.9,63.55,26.3,-74.51,-32.53,125.08,-495.12,270.24,5.65,111.32,191.15,119.79,1.0
2.0,2.0,2.0,55.95,-76.32,11.41,85.51,31.77,73.68,-49.4,-317.12,-57.66,12.15,64.31,288.71,-59.73,0.0
1.0,2.0,2.0,-7.4,-47.08,2.92,25.34,-33.84,101.33,0.25,-384.0,-127.71,-6.97,104.63,-77.24,117.0,0.0
2.0,2.0,0.0,125.97,-2.66,-48.87,-35.01,-157.91,145.81,-91.78,-693.53,-334.92,9.48,157.89,-64.36,164.2,0.0
1.0,3.0,1.0,91.41,-9.24,70.48,-42.11,-13.83,141.47,108.98,-363.42,98.45,5.49,-125.29,-190.98,83.73,0.0
2.0,2.0,1.0,-117.48,-4.46,-130.16,19.55,41.62,37.38,55.26,266.39,29.54,4.27,55.83,-25.66,-76.89,0.0
2.0,1.0,1.0,-157.55,61.33,-81.04,24.22,60.01,-101.12,0.35,508.55,309.35,40.14,205.36,17.13,49.43,1.0
1.0,3.0,2.0,157.06,-23.12,29.09,-9.19,-27.65,77.25,176.48,-468.8,278.87,14.76,-24.93,128.95,82.02,0.0
2.0,2.0,2.0,-163.97,-28.88,33.23,8.29,-16.75,-7.71,19.78,272.44,50.68,23.87,112.86,45.44,-100.79,0.0
2.0,2.0,2.0,-113.83,48.92,47.14,49.79,66.82,212.42,63.45,-217.21,-37.33,4.54,211.28,-147.38,7.09,1.0
1.0,2.0,2.0,-125.95,18.23,-11.33,33.08,-0.59,195.18,8.88,-210.48,14.48,2.21,259.81,-54.8,-0.75,1.0
2.0,2.0,1.0,203.08,-3.64,-58.46,-13.48,-86.56,162.96,-22.48,-729.58,-129.8,-3.23,96.96,51.3,133.88,0.0
1.0,1.0,1.0,42.33,-48.83,-26.67,33.43,4.75,27.54,-50.0,87.48,97.37,-5.59,-117.41,214.81,-68.22,0.0
1.0,0.0,2.0,-47.79,32.77,57.86,3.41,68.16,-183.69,-96.33,428.73,-446.39,-3.54,75.0,-204.27,42.51,1.0
2.0,1.0,1.0,97.74,-34.76,-10.46,-24.49,45.89,147.01,-72.06,-154.76,-205.68,-9.84,-107.42,-394.89,187.2,1.0
2.0,1.0,1.0,-151.4,34.27,-14.64,13.45,20.16,-205.03,7.14,3.47,-82.34,1.95,139.21,-310.0,240.98,1.0
1.0,1.0,2.0,-38.48,22.46,51.89,-58.73,171.06,-117.08,123.44,1048.75,-322.93,-15.64,22.16,-368.33,-76.1,1.0
2.0,1.0,1.0,-30.55,63.96,14.04,-9.73,57.06,-24.88,-52.03,340.95,-120.51,8.57,109.54,-148.95,33.75,1.0
