cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
1.0,1.0,-85.54,-15.29,-253.04,1.85,-389.18,-119.18,9.62,-70.62,55.64,2.93,3.78,50.89,29.86,19.01,-81.03,14.17,22.38,56.72,7.58,-180.85,70.03,14.71,-12.32,86.64,2.0
2.0,2.0,-120.37,16.12,166.54,11.57,-133.83,-89.4,301.82,2.16,-13.42,-4.3,-5.37,-28.15,-19.5,16.44,-19.58,18.58,-17.93,-29.58,-16.61,-200.36,39.96,-109.17,2.4,-70.34,2.0
2.0,1.0,192.23,-28.49,46.09,23.5,85.78,-131.23,-2.54,-18.17,-16.6,1.19,18.16,-2.09,-89.39,47.92,20.96,24.26,-19.02,9.62,4.79,43.56,15.35,-35.45,-6.6,-197.77,0.0
2.0,1.0,-240.51,58.01,-251.49,-59.5,-556.38,-194.15,98.33,-0.86,49.75,18.39,-33.48,48.84,92.2,-18.83,0.18,20.56,7.41,10.57,-19.25,-25.92,-5.92,-81.91,-2.53,59.69,2.0
1.0,1.0,-138.73,-66.51,-85.66,45.91,78.61,58.12,93.65,-40.74,129.41,-8.04,11.8,-4.18,1.83,58.99,-28.96,14.77,0.27,37.85,11.77,-64.54,-45.15,-163.6,16.43,-60.03,1.0
1.0,1.0,-110.26,37.95,-175.94,-1.43,236.78,23.79,-34.07,-4.89,-72.67,-2.98,-13.4,-4.88,14.58,122.56,52.79,-5.78,-17.18,24.96,-4.54,270.32,5.99,-293.1,-0.73,-57.04,0.0
0.0,1.0,252.7,19.71,-134.12,-27.99,-293.75,-56.88,-145.77,-0.5,40.69,1.29,-30.41,-11.16,36.63,59.43,96.44,4.78,17.46,4.06,7.68,-77.0,45.58,-45.06,-1.51,58.47,1.0
1.0,1.0,-341.09,3.87,-590.33,-89.67,-559.76,-158.04,167.26,22.48,52.92,-7.3,-22.54,-16.53,96.55,-30.7,-10.94,-5.06,23.03,9.99,-7.87,129.13,-31.79,50.33,4.72,201.68,2.0
2.0,1.0,-343.79,7.89,-487.79,-15.69,-49.27,20.75,103.19,28.05,-81.23,-0.58,12.09,-1.85,-42.96,-151.14,-49.8,8.38,9.51,-8.72,-14.57,240.76,-108.25,80.13,-1.78,-77.62,0.0
0.0,2.0,-111.79,4.27,-270.61,1.63,-340.34,15.1,32.55,59.05,-121.99,-5.14,-17.26,-14.37,-13.86,39.44,26.6,17.54,11.28,-94.15,26.4,-270.75,18.5,207.16,2.78,-105.16,1.0
1.0,1.0,-180.64,16.14,-287.32,-8.54,-42.63,-12.62,-38.61,-14.55,36.78,5.19,29.69,31.13,-41.15,5.67,-22.24,-10.03,7.65,15.11,5.33,31.34,19.61,46.83,-6.24,-26.66,0.0
1.0,2.0,-234.86,-12.62,-421.79,-53.42,-448.85,-84.4,67.65,29.74,-13.41,5.67,-14.13,10.26,55.61,-48.26,62.0,-2.83,24.94,-12.61,-2.2,-3.71,-5.02,-163.14,-5.48,129.45,0.0
1.0,2.0,49.61,-112.05,-79.47,9.36,-48.05,-122.7,-61.47,36.84,79.5,8.51,-1.14,24.18,-68.78,59.47,-8.43,-14.27,21.16,10.04,13.62,111.51,-103.7,-73.3,11.02,41.68,1.0
1.0,1.0,-282.81,31.51,-168.14,-18.28,-330.25,-51.92,138.56,29.79,-1.34,1.26,-16.58,-18.5,-49.65,27.02,-101.71,5.5,5.64,-46.69,7.63,-162.77,42.24,6.41,-10.28,-20.51,2.0
2.0,2.0,117.79,29.81,-137.08,-34.44,-200.89,-46.64,-92.25,-54.09,-65.88,-13.85,-0.6,13.19,-68.98,-66.71,3.22,2.24,16.09,36.72,13.63,40.36,82.93,273.68,10.56,-58.52,1.0
2.0,1.0,-76.65,49.78,302.25,-1.27,-53.97,41.47,90.75,-21.54,-35.15,-4.04,-20.53,38.62,34.44,-37.5,-89.74,-17.61,5.96,33.76,-1.46,-155.92,-39.77,-31.88,11.23,45.07,2.0
1.0,1.0,-109.5,-38.21,-106.88,26.29,57.01,-5.17,-10.28,51.04,34.24,-10.12,-10.75,-30.91,82.3,-32.35,30.51,16.25,-7.54,-69.88,-10.2,56.55,-18.92,-83.96,13.87,-124.04,0.0
2.0,1.0,-124.18,12.25,-17.13,-21.63,-8.42,-103.89,139.93,-14.59,-11.26,-4.72,-73.81,-16.33,-84.96,102.72,10.66,5.02,-9.39,52.55,3.13,346.45,-21.78,-65.17,15.35,-85.77,0.0
2.0,2.0,-229.65,3.5,-317.65,-34.81,-486.55,-214.43,80.56,10.71,20.2,-5.19,8.65,-27.44,-24.59,-14.64,-152.07,14.98,12.26,27.41,-2.85,-84.66,156.73,-35.82,5.41,45.14,0.0
2.0,1.0,15.67,105.98,-276.42,-51.19,68.76,-14.45,113.68,-23.68,-41.12,12.99,66.98,5.76,32.91,-22.93,-82.35,-5.52,-6.45,-40.88,24.32,202.7,-122.63,69.69,-7.07,-118.14,1.0
2.0,2.0,-116.51,25.5,-34.0,29.47,120.88,-69.92,105.69,-65.61,88.11,19.9,11.53,-12.7,-121.92,-21.12,48.91,19.54,-12.82,-23.27,3.98,132.64,-66.16,-16.07,1.31,-35.78,0.0
1.0,1.0,214.03,49.85,217.87,8.08,-84.86,-152.46,37.23,-18.59,47.97,-20.86,-14.91,14.91,-18.28,-10.88,60.14,-7.36,4.03,-92.59,-4.2,-70.74,-44.73,28.37,-5.77,-9.08,2.0
1.0,2.0,239.69,-20.27,-218.83,-18.19,24.12,-50.12,-1.78,-31.38,-198.24,4.49,32.21,19.5,35.0,1.4,28.82,-13.98,11.77,59.05,1.64,113.13,-113.56,72.59,-2.01,60.12,1.0
1.0,2.0,6.81,-3.59,-246.48,1.42,-13.14,154.01,-46.57,-2.18,-78.81,3.98,14.16,20.69,46.08,20.12,-46.9,5.68,18.2,80.81,-13.92,-14.53,38.55,-10.91,-2.97,-195.64,1.0
2.0,2.0,-90.32,14.73,-139.34,-6.89,-23.66,-40.0,94.01,18.78,157.72,-1.42,-13.22,-41.1,-1.1,-103.52,-5.59,1.7,6.06,15.01,8.22,171.78,15.81,-83.07,-9.58,-51.36,2.0
1.0,1.0,-161.81,-5.24,-87.52,23.19,-3.07,-65.47,190.78,-12.09,19.85,5.88,-11.75,23.79,20.04,38.0,23.55,12.22,-7.3,-67.26,5.75,37.89,19.42,-212.65,10.9,-152.43,0.0
2.0,2.0,41.05,17.5,320.81,-3.39,154.65,80.11,-108.25,7.74,113.53,10.54,17.36,-26.08,-96.78,-21.71,42.61,-27.35,-2.92,12.84,0.37,-92.53,1.2,125.15,4.82,122.95,0.0
1.0,2.0,-304.81,14.33,-279.57,0.94,-92.69,3.96,3.15,36.33,-39.81,16.11,-4.85,6.38,54.41,-28.82,-86.44,-6.58,10.04,-61.77,-7.12,25.48,-146.56,-219.58,3.91,-89.55,2.0
2.0,2.0,-130.91,14.99,-157.18,6.29,-12.25,-68.89,-29.29,55.98,-56.19,-10.06,42.81,23.78,78.21,2.97,16.22,-0.39,-1.84,91.65,4.91,-18.63,-233.09,108.37,-0.36,76.47,0.0
0.0,2.0,90.73,-23.76,-340.24,-7.6,-135.79,-269.14,-112.42,31.97,-69.8,-9.94,-5.2,-15.03,-10.34,-111.39,27.61,-18.12,21.28,120.53,8.89,241.43,-0.63,-5.35,2.92,87.88,2.0
1.0,2.0,-28.31,113.36,-27.08,5.75,113.41,-22.48,41.0,34.31,-28.55,8.66,-38.99,-18.95,24.1,-5.69,11.54,10.03,-10.99,4.5,0.02,230.36,-16.22,125.07,-18.99,-0.69,2.0
2.0,1.0,-219.79,90.65,66.56,14.19,144.24,61.93,-58.01,18.11,4.72,0.87,27.49,-20.08,4.3,40.6,8.32,-13.24,2.16,48.55,20.57,26.04,25.51,1.32,-15.1,-48.85,0.0
2.0,2.0,63.22,119.08,189.36,13.89,48.12,-75.98,7.45,-45.33,95.22,-12.0,44.75,3.87,61.97,-35.4,17.1,-12.27,-11.96,-40.3,1.75,-206.82,13.68,160.97,-2.66,92.66,0.0
1.0,2.0,-226.97,-58.59,-105.16,44.6,-79.69,-76.62,19.79,78.98,-164.54,-11.51,-6.28,19.15,21.02,-48.31,41.37,15.74,1.41,-25.46,9.75,-80.22,-44.39,203.98,-9.23,32.44,0.0
2.0,2.0,-4.68,-85.56,540.6,38.13,44.34,-174.1,171.03,7.99,45.26,-12.63,10.69,-16.85,-43.98,-50.31,-68.68,-20.19,-19.32,-98.5,4.75,-294.29,-143.89,10.97,-6.34,-176.1,0.0
0.0,2.0,-38.85,41.4,-404.27,-25.74,-152.1,16.62,-83.69,-65.43,96.68,-0.26,24.85,-27.1,-62.41,2.78,-38.43,-19.69,26.3,59.44,0.38,3.18,80.36,-59.67,-1.97,-146.59,1.0
1.0,2.0,217.87,67.29,-4.99,4.84,-70.92,-52.95,-54.32,-5.91,-80.63,-22.02,-11.06,80.89,-9.57,-56.9,31.76,-21.51,33.44,25.28,-20.36,45.59,26.67,152.59,3.51,59.35,1.0
2.0,2.0,42.89,46.86,-177.61,-26.25,-280.97,-156.25,110.5,9.7,152.25,0.9,-25.42,-1.5,22.87,-64.22,-7.99,7.54,21.75,22.05,-0.18,144.83,126.62,-32.93,10.07,-124.63,2.0
1.0,2.0,-114.99,-25.09,59.6,15.19,-357.5,90.55,29.99,-100.88,-95.7,6.73,-20.64,47.22,41.24,37.19,-177.39,12.23,16.67,1.13,11.15,-479.45,49.96,19.56,-7.64,1.93,1.0
2.0,1.0,-73.37,-42.22,532.03,4.76,64.0,5.33,113.52,24.38,-101.35,-1.67,-5.52,9.05,39.93,-29.43,-8.87,-8.33,-25.78,-50.19,23.72,-234.35,69.3,-49.72,-19.23,180.31,0.0
1.0,3.0,-126.85,-91.22,-225.08,-2.52,152.72,-153.27,-50.52,-24.27,6.15,-0.17,38.31,22.67,-18.64,55.45,116.14,-11.01,-15.81,35.36,12.16,230.7,81.08,89.76,4.51,-20.61,1.0
1.0,2.0,-138.06,-10.36,66.45,8.09,-346.64,-20.66,29.63,21.06,-111.27,-6.22,12.41,21.74,17.44,50.56,92.66,8.7,6.23,63.55,5.55,-467.88,73.58,71.75,6.29,91.45,1.0
2.0,1.0,2.0,-46.87,566.96,40.14,172.66,-69.89,-73.66,10.01,-22.47,7.21,-2.24,34.7,56.64,8.17,-14.34,0.11,-27.94,10.61,-3.54,-161.14,72.97,-172.37,9.94,-52.92,0.0
1.0,1.0,-308.95,43.33,-680.57,-64.68,-177.79,24.09,-236.96,8.82,17.86,-7.68,-9.87,16.27,80.3,75.62,10.31,-4.04,19.02,30.07,3.44,357.06,100.39,-71.14,3.75,-98.97,2.0
2.0,0.0,228.18,-95.62,-21.84,17.25,139.78,-101.09,33.75,99.6,77.76,8.9,26.27,-16.75,-40.61,-31.46,-56.04,25.64,-22.69,-11.47,0.3,89.16,212.37,-157.43,-3.53,-61.34,0.0
1.0,1.0,139.96,-43.17,-162.67,-21.35,-222.86,-189.36,-158.13,-15.62,24.91,4.36,-6.67,-2.59,31.43,92.63,-50.72,0.52,14.28,13.09,-5.5,86.59,16.86,26.56,16.03,-142.3,1.0
1.0,2.0,-26.48,86.34,-750.72,-22.39,168.49,155.27,12.75,-13.92,-158.13,2.45,62.76,-2.66,-27.17,26.65,41.57,-1.88,14.82,11.47,-15.76,313.27,16.56,230.05,12.86,52.06,1.0
1.0,2.0,-160.43,29.58,-411.7,-28.67,-160.53,-109.22,-43.29,-13.98,-35.39,5.0,21.63,-46.4,-3.19,0.92,-41.12,0.46,6.94,-101.74,0.55,133.59,-75.86,-16.42,8.85,2.24,1.0
1.0,2.0,101.78,-98.95,271.51,25.21,-23.04,-175.29,95.03,-17.07,120.73,0.76,-19.14,1.02,28.01,-6.05,22.54,-15.78,1.2,69.35,-9.11,-70.72,-96.59,75.5,10.03,110.58,2.0
1.0,1.0,-309.04,2.11,-822.58,-50.53,-132.38,0.89,148.33,-3.29,26.3,15.88,0.61,0.99,-62.49,-51.39,48.57,0.94,17.04,34.48,-6.11,395.63,24.74,-43.14,17.77,54.52,2.0
1.0,1.0,-160.11,-78.86,-165.34,20.99,-214.68,45.53,68.76,-48.27,-64.14,-1.36,11.59,19.0,25.81,-64.68,-30.24,9.86,19.93,-18.98,3.28,-237.48,80.35,-1.36,-1.7,-43.65,1.0
2.0,2.0,42.21,0.35,242.22,-30.96,-124.46,-114.67,82.46,19.82,-99.16,14.26,2.24,-9.57,40.25,-30.51,110.25,-3.66,-16.38,-32.99,10.42,-119.17,102.12,131.03,-9.96,22.88,0.0
1.0,2.0,-280.48,83.09,-225.44,2.44,5.77,-19.61,-127.92,8.52,34.18,-12.39,-32.62,-0.38,4.6,40.06,-77.12,12.09,-11.89,31.14,2.65,162.44,73.67,43.12,0.76,223.43,0.0
1.0,2.0,71.77,44.89,-109.76,-12.74,-65.47,-64.03,-106.0,-71.14,37.81,-0.27,11.11,17.14,-60.1,72.39,-55.84,-21.88,20.64,-1.25,-6.42,59.28,86.23,-213.7,3.4,-28.38,1.0
2.0,2.0,-240.24,14.45,358.22,32.42,56.72,-96.7,4.89,24.59,53.79,6.39,6.32,12.67,-83.41,-54.44,-18.35,-6.68,-15.37,-49.56,-4.12,-130.93,51.58,-163.77,-3.72,61.05,0.0
1.0,2.0,151.73,-61.53,-135.86,-31.79,-143.59,-37.41,7.74,49.57,-41.65,-6.01,8.71,24.12,20.98,17.88,141.9,-24.85,19.42,-27.38,-16.41,-35.18,1.45,-97.24,21.97,12.01,1.0
2.0,2.0,-52.5,-106.09,418.76,16.29,-104.41,-244.24,43.3,26.07,-86.67,4.87,25.82,-36.72,49.12,-30.87,80.41,-17.29,-16.93,4.15,14.86,-306.2,13.78,-96.58,8.98,-85.76,0.0
2.0,1.0,-475.81,5.64,-407.0,-6.07,-139.69,61.07,-115.55,31.88,-15.24,17.24,-19.33,-25.81,-6.84,-39.27,51.73,11.07,16.46,20.14,2.53,160.61,45.51,55.25,7.54,-86.42,2.0
2.0,2.0,58.76,24.57,-36.81,4.32,101.64,-71.08,-24.96,-26.34,-28.02,-15.37,-9.35,-12.84,-44.22,-7.03,8.45,16.46,-18.02,-123.15,11.46,168.82,-13.11,-85.26,3.12,14.98,0.0
1.0,1.0,-188.87,-81.7,-496.54,-12.69,-147.49,-85.33,79.62,10.89,-34.89,9.1,-8.01,-56.72,24.26,36.69,-22.09,3.26,22.58,-20.29,21.28,269.31,73.0,-49.78,2.38,246.49,2.0
2.0,1.0,-142.04,3.36,-38.99,35.28,28.82,8.49,-146.5,20.67,-31.83,9.43,7.14,18.6,39.03,-24.63,-43.65,10.82,1.33,14.64,7.35,-44.15,-35.93,39.04,9.63,58.83,1.0
1.0,2.0,49.04,-68.03,-1.27,-19.58,-145.11,-93.5,68.88,-33.16,66.29,5.6,-22.5,22.56,-10.64,-28.15,114.16,-5.5,9.26,18.98,0.55,51.85,-139.27,5.44,-14.8,-42.08,2.0
0.0,0.0,139.24,-11.11,-204.44,-3.63,-234.52,70.21,-9.16,52.54,-57.52,1.33,-18.47,31.22,2.58,-74.25,-62.95,12.54,22.74,13.6,16.92,-147.15,15.52,91.36,-13.7,-53.39,2.0
1.0,2.0,-28.83,-51.65,-231.81,-10.65,-107.25,-96.83,124.05,-32.8,-24.89,2.61,-10.62,-16.36,25.51,-45.21,97.37,1.39,4.88,-3.43,23.22,104.79,-21.34,-55.83,2.07,11.42,2.0
2.0,1.0,-134.53,-27.23,-237.47,37.8,216.89,122.8,-38.24,50.95,138.83,-0.27,35.69,-36.19,78.6,-54.94,59.34,6.71,7.88,17.82,-5.95,115.27,-66.22,160.14,4.73,-89.08,1.0
2.0,2.0,-87.33,27.82,51.87,-4.1,-62.98,-34.69,-128.37,-96.98,-195.12,-6.59,-14.13,-20.8,-35.11,-31.27,20.54,-11.64,10.69,45.34,-15.57,27.87,28.08,33.45,-9.34,-21.99,2.0
1.0,1.0,13.11,39.33,-312.62,-17.05,-510.3,-53.17,-158.9,-6.71,-110.08,3.9,-46.58,-17.21,-0.94,-12.98,113.19,10.78,50.56,65.51,-13.02,-56.3,-61.47,-16.94,-5.33,7.57,2.0
2.0,2.0,-111.87,2.62,525.5,16.65,-19.61,-138.19,-57.48,-2.97,-22.87,1.35,-19.27,0.12,24.53,-99.79,-22.61,-7.85,-24.35,-46.72,10.69,-212.53,10.62,228.85,0.45,88.99,0.0
1.0,2.0,-251.4,-5.19,-493.7,-19.83,-167.16,-102.46,-101.42,-41.49,8.3,-7.3,-13.36,53.2,69.56,-53.91,-12.32,-4.27,20.34,5.52,19.99,262.54,83.67,-38.09,0.8,91.71,2.0
1.0,1.0,4.76,-9.3,374.66,12.44,28.14,12.75,-60.93,-5.74,-66.85,6.71,-1.68,-24.55,-23.87,130.17,105.09,-24.93,-1.49,7.2,7.26,-231.9,71.22,73.72,-2.14,16.24,2.0
1.0,1.0,-60.82,86.75,34.44,-13.2,-83.96,51.15,23.17,22.23,13.93,-0.51,-16.31,22.32,-9.38,50.68,87.56,3.42,-10.41,-51.65,1.12,-145.25,-98.28,80.46,7.48,65.24,2.0
1.0,3.0,-104.51,85.75,-241.96,-33.27,-260.0,11.35,130.89,-11.6,45.95,0.5,-20.93,-5.2,-12.72,-33.2,56.82,-2.46,14.89,28.05,-14.26,-40.8,64.14,-234.29,8.9,-51.81,2.0
1.0,1.0,-182.54,12.88,-24.33,-25.56,-280.77,4.02,-116.73,-24.62,37.23,-5.39,-46.12,-15.78,1.54,41.16,41.45,6.61,2.08,38.39,-3.45,-122.64,141.19,61.1,-7.65,-108.27,2.0
1.0,2.0,307.87,3.68,-248.46,-16.0,-57.71,-71.28,27.69,72.64,-95.46,9.21,8.35,43.88,47.74,55.04,68.13,-6.36,17.57,-24.1,14.3,118.85,71.13,-68.11,4.69,214.47,1.0
2.0,2.0,-183.7,-34.03,119.09,-6.22,-230.3,-252.02,-91.34,5.25,-35.45,9.01,-5.07,-21.59,8.91,22.47,-72.52,2.94,-16.28,40.98,-6.28,-127.58,84.3,-50.06,11.49,45.72,0.0
1.0,2.0,-257.97,-57.85,-167.65,29.95,53.45,-3.98,6.14,-5.26,-47.86,13.3,-9.93,20.47,-15.71,-61.14,-46.74,6.57,-7.28,-75.24,-13.83,29.91,71.55,52.68,-2.19,134.49,0.0
1.0,1.0,-50.18,60.55,177.97,3.52,-296.02,60.01,8.96,50.66,-50.0,-17.5,-67.98,-33.21,73.49,-28.29,-86.67,23.92,4.72,49.19,-25.08,-264.92,63.03,-136.02,3.44,-21.18,2.0
2.0,1.0,-314.92,24.72,-187.2,32.18,-9.98,-142.03,76.33,34.34,4.92,5.33,28.89,1.02,-85.27,-28.5,14.98,-2.44,4.19,-7.89,-4.13,55.89,-6.14,19.42,-11.29,-107.65,0.0
1.0,2.0,-212.88,-3.17,18.39,22.31,-192.87,-175.38,-67.97,-26.54,5.47,6.05,-70.04,29.7,37.65,-55.37,25.56,4.7,16.57,-2.21,-8.3,132.52,-18.48,148.62,0.6,1.6,0.0
2.0,2.0,-168.08,14.79,468.05,32.99,-28.95,-172.42,-148.39,-32.91,50.47,1.48,13.77,7.68,14.38,-47.39,15.93,-19.74,-17.39,8.98,-4.92,-320.25,-132.45,-26.53,-1.09,-215.39,0.0
2.0,2.0,-192.51,27.27,317.4,72.7,94.18,-222.91,9.77,-35.61,-135.42,9.03,46.24,13.95,-20.2,-13.42,-43.66,-16.54,-9.24,5.25,-12.46,-221.58,1.07,-274.24,8.54,-112.91,0.0
2.0,1.0,-180.2,33.72,-250.44,-22.19,-383.3,-214.73,229.88,-68.33,151.28,7.12,9.53,-5.88,92.94,21.98,44.2,16.47,7.07,19.67,-0.44,-43.95,-15.86,-10.22,-2.03,-141.77,2.0
2.0,2.0,-175.59,-2.83,-306.4,12.76,50.91,-55.46,-13.3,12.45,59.28,14.75,36.76,36.89,-9.08,-34.78,4.94,-6.88,13.14,-46.07,15.96,167.78,0.65,-152.95,14.51,47.07,0.0
2.0,2.0,68.29,-67.18,61.46,-22.53,-63.18,-17.14,-87.52,-36.95,-154.81,4.42,-7.67,8.94,0.45,-48.18,-64.8,-4.98,8.65,2.34,-32.94,62.94,91.44,-218.74,5.29,-20.9,1.0
0.0,1.0,-10.67,69.39,-425.06,-59.73,-394.68,90.92,-186.3,38.29,-186.03,2.93,-41.79,0.09,69.08,15.42,-54.25,-1.1,30.52,-7.46,-8.46,-29.48,-176.28,-14.48,-6.0,-5.6,0.0
0.0,2.0,-363.78,39.23,-132.27,63.41,-23.64,-85.75,103.19,3.62,49.79,9.53,14.64,-33.98,29.13,-14.51,60.26,-3.15,0.07,55.52,9.0,-187.16,58.46,74.86,11.51,-9.82,0.0
2.0,2.0,-105.88,41.22,85.3,-41.09,-56.1,96.9,69.47,29.33,92.53,-6.27,-18.51,31.27,-29.72,-43.78,-45.91,-17.18,-0.74,-37.75,17.19,-35.34,-89.8,222.93,-10.31,10.78,2.0
1.0,1.0,-165.32,16.69,-157.68,29.44,-26.4,97.49,-86.55,19.87,-75.89,-2.58,19.95,-28.33,-94.4,-99.67,3.72,5.6,17.48,-21.92,-2.45,-99.71,79.24,62.98,-15.14,-7.76,1.0
1.0,2.0,187.35,-15.16,-131.21,-27.61,-43.59,-62.36,77.66,66.65,-11.11,-18.44,5.88,-37.85,63.63,-51.12,-71.82,4.98,-6.89,4.86,7.94,69.62,19.44,-219.32,2.93,-218.89,1.0
2.0,0.0,-384.69,35.94,-173.36,-5.85,-266.36,-244.92,120.85,-14.75,162.91,-0.4,-0.76,37.17,23.7,-40.04,35.51,22.99,-14.58,-58.03,3.65,14.61,156.55,7.22,-8.11,-39.88,0.0
1.0,1.0,24.38,27.92,-371.08,-8.4,123.44,134.12,163.45,-24.58,44.43,7.38,33.06,-19.15,-26.15,7.14,-39.24,5.38,1.81,-29.15,2.85,115.83,-72.82,-65.65,7.38,57.6,1.0
2.0,2.0,243.21,49.89,-10.01,-10.21,256.54,5.95,4.25,-52.99,-191.17,-3.08,3.11,-30.0,-88.88,-41.01,-51.32,25.26,-31.67,-54.97,-1.72,258.16,22.75,-47.24,11.78,107.28,0.0
2.0,2.0,-199.52,-8.34,-122.43,43.38,184.75,-18.74,-171.82,0.68,10.43,9.51,41.41,-22.65,38.77,-2.53,26.74,11.88,-15.46,68.27,8.73,20.97,-46.13,48.72,1.58,59.6,1.0
2.0,1.0,-0.57,-61.29,222.35,15.17,75.06,-54.72,70.7,-11.62,32.5,6.47,21.28,57.61,73.91,1.91,20.26,-8.34,-12.31,76.61,-8.81,-117.68,-35.87,62.07,3.48,-81.19,0.0
0.0,0.0,-157.32,-20.05,-599.04,-47.07,-446.6,-95.62,-17.88,7.09,-65.87,4.76,56.19,-41.36,-7.85,41.6,-113.93,3.65,12.87,11.05,14.98,-216.97,-58.41,209.53,20.78,47.19,1.0
1.0,2.0,-9.88,-8.63,-18.46,28.71,193.45,57.74,83.85,19.27,-33.4,4.09,-0.99,31.8,15.68,-23.76,2.93,16.41,-17.8,81.56,19.13,48.0,46.8,-166.64,-1.68,-97.31,0.0
2.0,2.0,21.85,42.51,175.89,24.97,241.75,227.72,-27.38,15.89,13.56,-5.72,7.95,-3.01,6.58,56.18,-101.75,-0.41,2.52,1.02,8.56,-29.29,-27.45,-15.08,11.57,-71.37,1.0
1.0,1.0,-147.43,-14.36,-474.35,-21.34,-223.32,-115.78,-48.46,-3.35,29.07,-0.1,18.49,-26.97,-77.55,11.16,-53.9,-12.11,29.57,33.7,14.52,134.35,-15.94,-6.63,2.14,-63.8,2.0
1.0,3.0,26.14,-71.35,-246.23,-17.2,-123.38,-163.15,-174.84,-87.22,-129.45,-5.98,-13.52,10.31,-36.91,-90.53,-73.63,-7.94,10.01,-8.93,6.81,172.24,26.72,-193.08,9.34,95.34,2.0
1.0,2.0,-123.02,14.79,-5.69,54.73,44.96,88.13,-29.39,-41.51,75.7,9.35,-2.95,13.08,10.76,89.53,-45.49,16.02,8.17,-10.65,20.52,-112.01,-77.03,78.52,4.04,-73.93,1.0
2.0,2.0,-140.75,-43.46,219.17,-20.01,-258.66,-207.79,169.01,4.25,146.11,-6.45,-6.17,5.57,47.49,-78.57,4.98,-4.2,-20.21,48.69,-10.58,-246.41,-21.46,-95.0,4.58,-16.27,0.0
1.0,2.0,-73.18,27.03,-403.12,-38.08,-75.5,-55.84,-53.07,-20.88,78.41,-11.1,-4.76,-23.74,-12.48,-89.56,-105.34,-9.0,8.57,-55.33,-4.61,248.6,-115.17,12.59,-12.35,27.18,2.0
2.0,2.0,118.24,-20.85,-133.57,-48.54,-215.02,-106.86,-101.93,-17.99,57.92,0.5,21.78,9.11,-12.51,24.84,-72.71,-16.74,17.66,-26.42,11.7,22.65,36.29,70.23,-0.82,154.39,1.0
1.0,1.0,-229.62,-74.5,-453.96,-23.75,-564.96,-233.8,-10.41,-20.79,98.33,4.55,7.18,35.43,21.58,-0.23,-1.21,11.84,29.47,11.13,-6.46,-95.16,64.64,49.46,13.96,-42.84,2.0
1.0,1.0,-59.75,-27.55,-314.54,-43.38,-206.94,-82.04,-24.34,-25.86,14.42,-4.72,-22.82,35.28,54.22,83.07,-11.84,-1.0,10.79,7.45,4.3,175.61,-152.52,27.65,17.89,-36.59,2.0
2.0,1.0,-110.61,-11.32,-348.26,6.9,-108.55,32.28,-26.16,-0.96,-79.6,8.44,45.63,20.79,-28.06,33.58,1.68,5.09,23.79,-12.63,1.47,-32.17,-24.04,75.52,14.9,-147.47,1.0
1.0,1.0,42.15,-56.0,-506.14,-42.95,-37.84,-38.23,-50.99,-11.39,29.06,-1.55,49.8,8.02,-30.92,-80.79,-22.23,10.34,-6.47,-4.22,-6.01,168.25,-20.8,-11.32,2.16,75.27,1.0
2.0,2.0,24.05,9.5,294.65,17.54,185.94,38.41,-115.94,-23.56,-7.62,12.71,11.59,-9.78,11.38,-21.3,-44.64,-12.14,-9.86,28.35,-16.04,-57.06,-36.33,18.95,1.47,-97.35,0.0
1.0,1.0,-62.32,-69.17,15.32,5.95,-166.56,138.57,-19.12,86.28,52.33,12.3,-2.01,-0.64,-6.15,-49.19,5.32,4.71,10.98,12.31,12.11,-315.55,31.55,-32.2,14.3,-61.46,1.0
1.0,1.0,-93.87,32.06,-256.55,-31.34,-175.04,-194.92,2.25,-36.39,-4.84,0.49,-24.25,-28.68,-60.47,-4.98,37.89,-19.44,19.84,6.83,3.1,270.05,-29.96,-25.87,-9.36,92.28,0.0
1.0,2.0,76.6,-13.62,159.26,-7.67,-115.43,-134.97,-104.33,18.97,-35.26,-3.7,-24.82,-18.97,18.22,58.26,-13.53,,4.27,41.89,-8.67,-48.2,91.77,34.57,2.43,147.03,2.0
2.0,2.0,181.91,12.78,114.25,-13.66,183.63,1.28,170.73,30.54,28.45,13.93,21.71,2.47,25.12,-42.88,-10.71,-18.99,-6.9,18.18,-0.86,91.49,2.0,-47.32,9.08,0.3,1.0
1.0,2.0,-122.78,15.55,-267.76,-44.52,-208.22,-52.44,95.62,3.0,-113.29,1.57,-28.76,13.99,-9.2,16.9,1.09,-2.76,10.04,-30.47,20.57,152.07,110.72,112.6,10.04,-68.01,2.0
0.0,2.0,-35.58,32.78,16.38,-1.73,-32.81,-184.44,-151.83,-5.21,-36.0,-2.87,-4.11,43.52,18.39,70.65,-55.41,-42.32,9.63,28.1,-14.79,33.83,-89.17,38.76,5.28,185.94,2.0
2.0,1.0,-10.43,60.88,-351.46,-30.81,-69.14,-80.63,162.74,11.73,77.98,10.28,31.43,8.28,-44.5,-45.56,-39.6,0.13,5.94,78.93,17.38,177.8,35.09,44.17,-2.88,45.45,1.0
