cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
1.0,2.0,53.15,-200.51,-16.92,-206.61,-34.14,-9.82,112.31,-45.1,-5.21,-112.21,15.1,-23.49,273.48,9.84,-48.38,-49.65,37.15,234.29,17.68,281.12,2.08,2.0
1.0,2.0,14.08,57.26,12.33,-13.34,-28.27,-1.8,-99.3,-68.9,-36.59,-4.02,57.88,37.83,-40.8,-20.86,-184.29,-8.91,26.84,80.03,-23.23,-40.19,-0.94,1.0
1.0,0.0,28.23,24.25,-14.32,10.94,35.13,-43.43,-97.75,-106.2,-3.52,121.01,23.32,31.55,-161.46,27.65,-56.62,59.14,-63.57,79.57,6.45,56.31,-2.57,1.0
1.0,1.0,48.7,-5.18,-11.77,-80.91,106.74,15.45,-261.79,-142.08,62.03,9.63,-82.36,-42.6,-152.33,31.62,-2.37,-83.85,123.39,-34.33,3.07,-98.34,0.02,1.0
2.0,0.0,-5.99,-106.72,-14.35,119.43,-71.36,-2.0,-32.52,-263.72,23.49,166.4,-27.19,73.91,-432.12,41.16,-99.13,-84.99,-62.62,-191.05,9.88,177.47,0.86,2.0
2.0,2.0,7.25,27.3,2.11,21.31,-90.0,8.83,-25.68,-141.68,42.12,153.94,-7.05,5.17,-454.69,-3.87,-17.17,39.35,-20.29,-133.44,-13.02,-68.12,-0.35,2.0
1.0,0.0,-59.26,63.97,-10.59,398.98,44.02,20.6,12.73,48.22,-5.4,151.89,-62.23,7.67,353.98,3.21,-36.74,-39.99,27.73,235.63,-6.16,282.95,0.43,1.0
1.0,2.0,-48.68,95.44,2.3,27.03,102.29,18.53,20.78,-51.06,15.49,8.66,-4.36,-72.54,50.39,0.72,-183.29,34.64,-61.17,218.9,-12.86,91.01,-0.12,0.0
2.0,1.0,-69.25,24.68,-13.91,-338.67,-177.12,-40.01,125.55,-96.72,-1.86,-13.22,29.75,-74.35,-452.44,-5.84,241.7,72.48,46.88,-26.09,70.97,-278.87,-4.5,2.0
1.0,1.0,50.7,18.09,4.35,-20.52,26.73,-18.8,162.9,-89.51,-82.62,-138.76,30.27,50.45,42.1,-75.89,-25.9,18.31,271.14,66.46,-51.9,22.53,1.7,0.0
2.0,1.0,-18.06,-121.95,-13.74,144.96,47.26,-0.54,-28.62,-78.42,-62.77,28.37,13.99,-55.01,105.85,15.71,150.43,-40.44,-10.56,-25.34,21.95,12.78,-0.72,0.0
2.0,2.0,-63.88,3.69,1.53,237.14,-1.63,-11.33,148.94,-8.76,-15.64,132.15,14.16,-15.69,25.31,61.45,-115.85,95.05,-46.25,73.61,-14.49,196.2,-1.24,2.0
1.0,2.0,30.82,39.51,6.43,77.26,16.65,27.59,-166.78,-52.46,-17.56,-50.8,-45.45,-39.58,139.26,-24.69,-42.41,44.57,-88.23,46.3,13.19,-24.53,1.01,1.0
2.0,1.0,-103.13,104.9,1.59,375.95,36.32,-31.56,391.9,-132.8,-41.33,-169.49,-68.29,-89.24,146.49,28.3,-242.31,5.75,78.66,18.03,-23.94,195.19,-2.74,0.0
1.0,1.0,-145.16,63.36,9.12,47.04,37.41,-13.41,28.26,11.65,-123.21,-99.54,-55.73,63.23,189.35,-14.97,-58.5,-14.01,-103.28,90.7,23.72,51.8,5.53,0.0
2.0,2.0,4.97,32.51,7.36,-34.78,24.54,-40.72,-57.3,-132.78,-29.65,201.16,75.7,-95.97,-376.11,-0.38,-117.64,-49.38,73.27,59.17,-10.23,33.66,1.25,1.0
1.0,2.0,56.58,90.25,-15.75,-26.53,-76.93,10.76,-344.64,-298.41,47.66,3.33,69.06,60.96,-439.06,-52.41,80.59,-63.09,-38.75,-170.24,11.76,-338.45,-0.45,1.0
0.0,2.0,37.25,-61.4,-2.16,10.98,-45.16,-7.35,-9.72,-162.6,-19.76,-151.7,-57.0,-140.27,215.13,20.32,-66.94,43.17,-27.52,143.71,-0.61,115.27,-0.08,2.0
2.0,1.0,-28.64,-74.35,4.0,-124.12,-112.32,32.02,11.88,-55.77,-75.15,71.86,20.21,-13.34,-107.02,-10.37,-237.09,-25.63,-3.95,116.48,0.89,112.52,4.73,1.0
1.0,1.0,-149.5,32.79,-0.61,87.53,-8.48,33.18,45.62,104.66,29.55,-200.09,-42.06,104.06,320.86,73.13,-80.86,22.15,-168.57,-58.35,-13.95,-12.82,2.15,0.0
2.0,1.0,0.45,30.89,3.04,-8.58,-4.12,-17.51,-27.42,-190.77,20.99,214.18,81.49,-60.18,-714.18,-52.75,-419.05,-23.66,0.2,-251.27,6.86,213.29,0.68,1.0
1.0,3.0,101.01,69.13,-9.12,120.46,20.43,36.99,230.18,-57.11,-81.34,-138.76,-15.2,-15.24,138.88,30.92,-121.67,-31.5,86.4,85.61,14.89,129.52,4.25,0.0
2.0,1.0,-7.81,51.29,-3.16,171.39,-135.02,2.48,104.93,46.31,0.57,27.67,-10.79,-101.7,-57.93,48.69,-302.99,25.38,-43.53,-132.09,5.27,179.4,-0.5,2.0
2.0,1.0,-133.0,69.8,8.46,-159.82,75.02,-5.38,71.29,22.44,32.64,18.98,-18.36,60.8,-247.63,62.11,218.09,37.51,28.11,-34.53,6.72,-238.81,3.27,2.0
2.0,2.0,-17.44,17.97,-2.8,-144.69,-30.05,-10.48,138.61,-3.79,25.97,0.16,-94.96,10.66,-337.67,32.81,153.76,-100.36,-70.07,-168.97,-10.73,-174.8,-0.94,1.0
2.0,1.0,-79.79,30.13,9.71,123.47,-110.02,5.47,85.42,-42.09,11.12,29.32,43.19,-129.05,-107.86,3.04,-37.67,10.54,-129.91,-87.96,26.98,75.55,-4.75,2.0
2.0,2.0,-90.73,-22.35,-1.1,146.93,-122.51,-0.53,-60.45,-98.19,-70.52,244.61,17.13,34.98,-142.48,27.71,-65.62,10.76,40.06,107.57,-27.65,157.08,0.11,1.0
1.0,1.0,128.8,-143.32,-16.98,-226.42,84.85,33.7,56.56,-199.95,114.64,-178.11,69.2,6.58,67.73,3.26,-10.43,36.79,-81.77,161.33,-13.89,23.46,-0.1,2.0
2.0,1.0,31.73,31.72,-10.53,105.7,-97.97,-33.17,171.12,55.48,-83.81,-46.5,2.17,-86.45,8.97,-37.77,-205.98,6.65,-98.34,-110.05,6.68,164.6,0.85,2.0
1.0,0.0,-0.46,-115.56,3.98,33.35,-78.16,-5.77,-86.72,-192.14,-66.46,-136.11,-16.37,15.05,134.57,45.29,-76.93,49.91,-97.71,10.52,16.16,51.41,-1.49,2.0
1.0,1.0,-33.25,-20.02,-0.24,100.14,-60.83,1.99,58.41,170.16,47.28,-47.92,23.12,-36.47,275.8,-75.73,1.31,27.75,169.06,-74.42,-11.89,239.96,-1.37,0.0
2.0,1.0,6.98,35.5,19.34,40.47,28.36,-3.53,224.87,-47.23,52.28,97.61,93.2,-34.74,-293.46,11.08,304.73,-87.48,-236.85,-69.45,-1.24,-104.49,-3.56,2.0
1.0,1.0,-138.92,24.51,2.33,140.78,37.73,-33.53,26.33,25.35,-74.38,-47.0,-28.27,-39.68,267.84,35.96,-88.17,-62.13,134.53,114.34,37.31,113.75,-0.77,1.0
1.0,2.0,44.02,-28.82,7.56,-70.51,-18.89,-38.65,0.36,-139.61,-2.53,-126.58,5.93,14.67,27.37,-18.58,90.33,-36.34,-20.82,57.23,-16.73,-108.33,2.63,2.0
1.0,1.0,71.72,-205.83,-4.21,252.86,103.81,3.36,15.04,-177.24,-8.21,-114.46,-15.74,-8.79,447.72,37.81,-148.76,18.55,45.34,113.32,11.2,363.04,-0.98,2.0
1.0,2.0,167.83,-59.52,-18.8,-14.87,-2.0,-19.1,125.85,-138.33,71.23,-18.69,-4.15,52.9,-119.41,-83.48,123.29,-37.03,139.74,-8.8,6.33,43.28,0.43,2.0
1.0,2.0,112.73,45.38,-6.51,54.95,-87.56,54.06,-55.07,-68.76,28.69,-149.32,-26.01,16.18,219.28,30.79,95.07,81.96,-125.16,90.31,-19.37,-115.19,-2.54,2.0
2.0,1.0,-43.02,-62.62,-1.09,17.94,-178.31,11.4,137.69,-116.5,41.75,-81.74,-43.67,-1.51,-196.81,-10.37,-66.43,-21.72,-214.87,-223.79,8.47,60.23,1.34,1.0
1.0,1.0,-85.28,145.0,0.68,145.66,-21.5,-4.94,205.04,-148.85,33.9,-114.45,-22.96,-12.38,8.56,45.58,-161.91,-62.14,-70.83,140.33,-23.78,-1.55,-0.06,0.0
1.0,1.0,80.24,-90.93,2.28,72.39,18.47,8.18,71.42,11.68,-7.69,-252.1,-7.48,-50.79,527.13,-64.23,104.59,49.55,-40.88,94.4,40.67,54.61,-2.02,0.0
1.0,1.0,20.83,50.94,14.38,32.12,18.22,-18.51,-203.14,-66.85,53.1,14.64,27.49,-46.27,1.75,-18.18,-193.42,-56.98,-1.32,65.71,-27.27,-84.32,4.2,1.0
1.0,2.0,-75.49,-51.07,18.04,79.22,88.3,4.89,93.74,14.03,-8.99,-66.73,-6.86,-48.2,302.48,-14.16,201.53,48.03,2.93,126.93,7.27,58.97,1.42,0.0
2.0,2.0,-89.69,-111.96,3.63,174.9,25.69,-19.59,40.42,29.16,28.24,-36.46,31.71,-30.63,298.65,57.71,109.74,-95.72,-38.92,-17.36,2.72,104.22,1.28,0.0
1.0,2.0,43.7,-21.91,-6.01,319.15,-35.55,-21.34,158.55,-184.41,14.97,116.41,-8.37,30.52,-14.26,-41.02,-74.96,52.75,-58.91,86.7,43.09,345.65,-0.31,2.0
3.0,2.0,-49.13,-164.33,-11.06,216.93,43.56,-3.14,321.94,-27.01,-14.27,39.53,-96.83,-73.62,128.27,12.27,-220.07,-49.82,164.57,17.13,-22.16,346.21,1.65,2.0
2.0,1.0,11.37,-17.34,-0.0,-184.21,-41.41,-19.25,-1.55,-206.45,78.08,31.11,43.22,-38.04,-498.47,-52.44,-51.63,-61.47,-154.97,-110.65,-29.82,-131.33,4.37,1.0
1.0,2.0,69.4,23.5,14.6,290.68,46.62,25.26,-40.36,128.91,3.04,79.54,-42.7,156.47,484.11,-15.92,-156.24,-39.84,-136.45,245.62,-17.39,259.84,2.81,1.0
2.0,2.0,-16.39,-8.66,1.17,-21.5,79.56,0.95,55.87,-305.66,-79.88,-21.15,42.41,-70.82,-263.17,32.45,-40.28,8.53,14.7,82.48,43.31,-77.0,2.37,0.0
0.0,1.0,69.89,295.36,-11.01,343.88,-71.34,-26.71,-107.65,-148.42,-101.23,24.26,-49.03,14.49,-109.48,12.42,54.12,-1.13,111.9,5.15,-22.75,-178.31,-0.96,1.0
1.0,1.0,77.55,16.3,8.8,190.79,-100.39,-14.58,113.2,-80.41,60.93,-69.0,104.52,35.68,140.58,24.8,-143.94,-35.43,90.28,48.82,21.57,141.23,-2.44,0.0
2.0,1.0,110.87,68.95,17.29,66.63,-46.98,-1.04,-112.37,-17.01,-72.98,25.48,-51.84,99.35,27.36,33.88,-208.44,76.79,45.21,74.24,13.15,-34.11,0.87,1.0
2.0,1.0,-116.52,-143.04,20.49,83.99,-153.32,33.59,-2.63,-128.76,0.55,103.24,85.38,-42.52,-212.44,-28.49,-133.41,59.73,35.31,-177.8,4.58,238.68,2.77,2.0
2.0,2.0,42.63,-92.49,9.7,-70.94,-45.41,-26.2,67.07,-176.91,-87.48,-39.61,21.72,-28.72,-252.91,-4.32,51.92,18.06,-4.37,-122.43,11.87,-105.02,4.4,1.0
2.0,2.0,96.64,-10.36,7.67,172.72,-75.71,-39.33,287.01,-28.05,31.7,12.74,16.31,-25.63,43.77,-3.93,-147.56,-52.28,-142.84,52.12,-41.53,244.34,0.97,2.0
2.0,1.0,-96.05,23.87,-0.65,-205.6,-21.66,10.15,136.74,-53.42,-16.39,71.26,41.47,25.64,-424.68,65.03,216.8,9.04,-156.38,-64.34,-5.8,-115.72,-4.3,2.0
1.0,2.0,32.42,-7.14,17.29,206.55,-30.95,-14.2,-20.4,-71.08,85.66,114.82,-36.33,-46.02,129.77,-72.77,-36.55,-7.26,-3.62,173.07,13.44,187.71,-0.37,1.0
0.0,1.0,-10.28,181.14,-5.13,86.67,70.29,-52.9,-182.7,-135.77,45.41,-148.53,-46.63,31.57,-36.98,0.76,-7.26,16.81,-125.05,-58.12,-0.44,-261.85,4.05,1.0
2.0,2.0,92.18,0.38,4.86,71.94,24.96,46.11,194.47,-317.55,-3.47,-11.96,-129.18,-6.5,-290.5,-21.83,-106.67,-5.52,46.48,61.19,-3.07,7.56,-4.16,0.0
2.0,2.0,77.77,6.41,1.11,-180.44,-7.14,21.13,40.27,-51.97,32.91,31.56,1.13,-18.23,-418.27,27.33,-62.49,32.16,-122.94,-173.53,-6.41,-54.63,-0.12,1.0
2.0,1.0,23.36,-101.26,-9.71,-96.83,16.01,-17.02,88.27,-52.03,-45.26,15.03,-40.72,-31.6,-204.49,18.82,-18.35,9.45,39.53,-119.2,-5.28,24.18,0.54,2.0
2.0,1.0,-55.05,71.16,26.13,-60.59,133.87,-20.44,150.76,22.96,-65.13,42.8,42.27,-58.7,-365.32,9.88,-117.46,-20.52,18.77,-194.66,13.17,59.68,1.67,0.0
1.0,2.0,25.89,19.74,5.88,158.1,50.18,20.61,78.51,-179.56,-7.16,10.09,-32.71,37.27,-43.69,30.42,-1.07,-21.54,-146.82,68.99,16.61,106.12,1.98,0.0
2.0,2.0,-0.71,0.53,-0.96,-75.32,-2.17,18.08,8.73,-198.66,108.14,83.45,44.4,92.42,-572.95,10.7,-134.61,110.1,-120.84,-207.0,-3.64,-86.04,1.26,1.0
1.0,1.0,-82.04,117.19,-13.21,42.55,37.28,8.07,-83.05,-138.29,48.29,-54.14,14.15,21.44,-149.52,-14.07,25.96,18.09,-131.72,-45.01,-26.04,-130.66,-3.18,1.0
1.0,1.0,-47.2,-18.7,12.59,-90.3,14.99,31.81,154.25,24.27,40.56,-33.4,-24.61,-15.22,115.67,43.66,102.59,-71.32,187.93,165.1,-39.81,121.36,1.08,2.0
1.0,1.0,-13.62,133.21,21.41,295.67,29.37,-25.07,-2.26,-106.82,90.71,205.95,49.91,-35.41,-139.93,4.32,-51.64,-67.84,67.74,108.58,-25.19,71.5,0.28,1.0
1.0,1.0,-8.71,-12.99,-8.57,172.75,-5.17,9.38,-40.07,77.73,17.72,185.46,-16.09,57.49,273.96,-22.29,-158.17,-16.01,-119.9,281.88,-36.59,323.63,-0.64,1.0
1.0,1.0,8.42,-7.3,-8.99,-32.1,-28.0,-7.44,24.79,-152.5,9.01,134.85,-29.98,83.39,-558.13,-26.74,-334.8,6.21,9.56,-237.5,-34.47,254.53,-0.25,1.0
1.0,2.0,-26.45,52.64,-1.11,184.76,-66.33,-30.77,208.55,-40.91,30.22,-199.27,-20.68,-52.28,258.51,-34.6,-95.42,9.91,-99.16,25.76,-8.7,142.27,0.6,0.0
2.0,2.0,-97.21,121.07,15.54,-202.04,-21.18,9.31,77.66,32.44,-101.2,-17.71,3.62,36.45,-337.38,-45.42,336.59,-79.77,-135.87,-106.53,-21.41,-404.89,-2.55,2.0
2.0,2.0,1.47,145.81,4.6,-105.07,14.76,-31.28,3.17,-214.16,-46.52,189.27,-22.12,-47.87,-558.94,77.01,-178.59,-96.78,-49.3,169.46,6.31,-185.18,3.62,1.0
1.0,1.0,-64.5,-160.1,-6.84,111.44,-19.09,-6.45,302.23,83.6,82.94,99.52,16.42,34.75,347.43,-51.33,10.16,23.94,-84.66,241.9,15.84,644.35,0.3,2.0
2.0,2.0,174.38,-123.43,-4.14,-14.35,-27.09,7.88,-57.68,146.31,-40.47,78.14,-80.43,67.81,391.41,88.02,-318.12,-92.4,217.76,270.21,-25.89,310.11,-1.61,1.0
2.0,2.0,-13.07,-13.84,-10.31,55.01,-20.2,-17.89,168.22,-86.41,95.4,-43.26,14.99,44.02,-217.56,39.72,-48.36,20.62,225.5,-187.31,-28.78,-41.85,1.58,1.0
1.0,2.0,105.69,59.29,11.04,42.7,125.57,-6.66,128.87,-121.77,-93.97,-1.83,22.9,-41.73,-17.27,-2.1,-128.86,68.11,-40.11,199.69,0.06,118.01,-0.43,0.0
1.0,1.0,-24.1,41.41,15.67,-19.64,-14.07,16.25,172.35,164.48,-62.03,-96.3,-104.66,-55.85,152.1,-47.91,104.77,-91.45,207.65,-64.63,46.68,168.67,-1.53,0.0
2.0,1.0,35.63,16.2,10.85,-248.79,88.07,2.69,156.85,-4.39,29.12,79.45,112.68,-81.22,-358.74,-136.66,177.44,-10.2,31.93,4.08,12.76,-44.5,0.36,2.0
1.0,1.0,50.07,37.79,9.41,125.91,-47.18,-6.41,-56.69,-155.75,68.5,143.75,15.01,71.39,-307.21,28.19,30.81,1.3,67.52,-85.33,31.17,36.6,-0.78,2.0
1.0,1.0,38.04,83.65,0.14,236.26,-6.97,22.96,60.01,-85.73,-35.83,59.6,-96.01,-52.69,7.92,23.05,-35.81,20.24,-22.82,63.89,3.58,158.35,1.01,2.0
2.0,2.0,42.8,-51.7,-1.88,41.92,3.25,4.14,-150.88,80.46,-49.44,167.45,28.31,-9.6,232.18,-56.28,-322.47,34.53,-81.9,275.38,15.04,232.98,2.94,1.0
2.0,1.0,106.74,97.81,-0.05,-54.77,108.4,-19.17,86.28,-86.32,-51.24,3.68,17.29,2.94,-339.34,134.78,238.76,-15.83,74.21,-101.34,-23.35,-254.2,-4.74,2.0
1.0,2.0,63.55,24.34,32.49,-19.25,-29.83,0.76,271.64,207.46,-39.65,8.19,29.99,-0.39,-140.6,-14.46,192.98,117.98,83.73,-283.83,-11.38,135.12,2.06,0.0
2.0,1.0,57.96,-62.85,-2.42,-78.77,148.62,20.25,94.29,-115.42,-5.04,-34.46,21.61,-68.46,-374.86,35.43,-32.12,13.01,226.34,-274.93,-8.6,-95.2,1.03,1.0
1.0,1.0,-75.26,-70.74,-6.88,-132.11,-36.93,9.04,175.81,-27.69,-8.95,-35.48,-60.24,13.3,7.36,10.88,123.69,99.17,61.93,99.26,9.92,92.84,-3.52,2.0
2.0,1.0,-150.81,-5.59,6.99,49.61,43.66,-28.43,-61.2,22.71,9.24,143.26,-54.6,-26.13,71.16,16.11,-246.77,46.36,76.55,197.97,30.59,160.26,-1.37,1.0
1.0,2.0,-52.08,74.45,5.13,54.98,-79.82,32.07,108.33,-169.72,-35.27,-0.09,47.9,19.73,-74.98,5.22,-158.4,-30.14,90.85,195.72,23.24,75.0,-1.87,0.0
2.0,3.0,-96.12,122.3,5.37,-3.77,-59.05,7.41,-150.58,-196.27,-162.06,77.0,29.08,18.45,-366.64,7.22,-154.99,133.49,63.33,13.15,25.82,-181.48,-1.0,1.0
3.0,2.0,129.63,-49.23,-21.27,-29.34,98.2,12.97,120.71,-127.61,1.23,-27.95,-49.67,66.64,-364.32,25.42,134.53,-22.63,167.7,-268.96,22.08,-181.23,-3.28,1.0
1.0,1.0,-31.65,7.43,-4.32,101.11,-106.68,-5.37,25.67,-11.54,-100.31,-123.49,7.53,-121.53,198.43,31.13,73.06,-49.17,-33.43,-27.04,1.81,36.11,0.4,0.0
2.0,2.0,16.4,14.19,-7.86,-122.7,64.34,15.19,113.07,-108.4,-37.4,-38.21,-68.7,48.68,-213.97,13.06,43.5,37.57,-237.23,18.53,-10.59,-127.73,-5.38,1.0
1.0,3.0,73.61,34.61,9.22,21.52,10.74,-6.0,149.16,-14.02,92.25,16.39,-94.21,-1.67,70.44,-4.75,98.77,20.84,66.31,164.81,-51.52,174.14,-2.21,2.0
2.0,2.0,120.18,-100.66,-1.71,246.68,17.01,-0.21,-21.03,-20.13,92.17,99.47,52.31,-39.11,-16.17,-55.27,52.6,-4.29,28.82,-225.86,4.64,206.82,-2.81,0.0
1.0,2.0,6.88,236.8,-7.97,206.14,108.45,-36.48,45.51,-111.24,-94.52,9.19,58.99,19.59,-187.65,6.39,10.99,1.64,9.06,-10.64,-1.88,-108.88,-0.23,1.0
2.0,0.0,-1.29,-30.77,-4.79,58.78,66.12,-12.03,19.94,-130.86,20.79,74.01,14.52,-27.97,-178.63,71.59,100.45,43.89,-1.37,-37.47,15.17,23.17,2.13,2.0
2.0,1.0,-48.77,92.46,9.78,-118.69,75.84,19.49,133.68,6.59,57.97,11.53,3.67,89.56,-278.84,-28.24,-106.02,-23.4,2.1,-39.04,-5.49,-29.07,-0.41,1.0
2.0,2.0,-105.72,-0.98,-11.65,112.69,99.47,39.13,92.32,-70.81,-3.34,-59.86,28.01,-69.31,42.34,33.83,-100.29,75.06,52.55,-7.77,-18.14,40.9,-0.1,0.0
1.0,1.0,-52.25,115.3,-2.17,184.98,-141.77,34.32,-76.53,-114.78,12.66,107.38,-6.93,-7.26,-106.68,-34.92,41.82,12.04,-44.12,58.13,-12.35,15.16,-0.48,1.0
1.0,2.0,-23.61,-78.77,7.43,-86.11,58.12,-6.1,-20.23,-38.84,72.09,-8.09,-59.28,-21.56,-127.33,-13.85,-110.43,-12.02,-79.59,-121.28,-13.99,111.79,0.37,2.0
2.0,2.0,-21.28,-65.75,-5.79,265.92,17.13,11.74,10.87,-159.95,2.67,139.78,-89.21,-38.13,-236.67,-79.38,-321.63,-22.64,138.22,-196.77,22.83,337.63,3.57,2.0
2.0,2.0,8.69,37.9,-7.61,38.83,-102.73,16.86,103.5,-184.17,-40.95,-31.02,-32.59,76.91,-168.34,30.02,-105.9,40.49,170.91,50.64,4.87,-60.77,-0.97,1.0
1.0,1.0,-133.89,86.98,0.52,405.2,-112.51,-0.16,-260.9,74.43,-96.97,151.69,39.02,-55.13,406.77,21.38,-171.12,-21.89,108.0,198.44,-24.69,110.49,1.99,1.0
1.0,1.0,72.06,51.22,-7.58,66.27,-16.52,7.1,59.67,8.28,3.68,-21.93,-59.45,-45.99,169.39,-29.68,-189.58,-63.14,-36.2,174.96,16.89,150.83,-0.7,0.0
1.0,2.0,-40.49,29.11,0.07,-75.86,77.7,-11.39,81.48,125.57,-43.11,41.58,-28.17,-120.59,-30.58,23.22,143.3,-2.82,-5.07,-16.66,-10.86,45.07,-1.7,0.0
1.0,2.0,40.63,71.08,-6.85,-174.69,-150.51,2.69,51.06,194.3,62.57,-22.8,-12.87,-21.62,52.62,24.09,103.46,-37.01,-41.83,25.34,-12.61,52.12,2.77,0.0
2.0,2.0,-13.52,-75.1,4.1,129.01,-42.45,-18.07,285.16,20.77,-20.1,4.69,-87.85,93.61,135.4,26.17,-104.48,3.9,55.98,63.01,18.76,250.56,0.34,2.0
1.0,2.0,-109.93,144.46,-1.27,23.43,-25.65,6.36,-90.42,-370.18,27.73,42.26,-85.44,-94.14,-654.61,-118.57,148.37,-12.26,-35.5,-173.36,23.35,-290.61,1.99,1.0
1.0,1.0,-92.08,88.85,2.5,124.17,-19.96,10.16,76.15,-58.39,-57.35,-92.0,30.13,31.19,161.38,38.84,-54.85,41.82,-66.16,122.37,-6.97,77.81,-2.19,0.0
1.0,1.0,36.54,3.27,-10.82,208.49,-66.19,16.36,64.48,61.96,-52.27,-96.61,13.19,-19.32,281.37,-57.47,3.63,-42.5,170.14,-61.58,7.79,87.82,-2.62,0.0
1.0,1.0,-58.33,-46.72,-8.19,-32.37,-54.45,18.18,35.72,30.91,-28.09,-43.5,38.63,25.75,232.18,-13.15,-152.71,-7.8,-30.02,169.33,5.58,184.64,-0.18,1.0
1.0,2.0,43.35,34.59,27.08,45.68,-101.78,15.2,45.72,-15.53,-2.11,-159.53,24.79,-1.16,143.77,-18.56,-72.52,-11.75,-16.29,-18.21,7.6,-45.17,1.93,0.0
2.0,2.0,-115.17,-37.75,-13.73,75.33,-20.13,34.28,124.93,17.5,2.38,21.36,4.55,-30.35,-77.22,-69.67,-149.64,-36.63,136.16,-125.52,-25.33,125.31,1.19,2.0
2.0,1.0,13.25,-83.31,-12.16,196.47,-72.03,18.34,148.32,-21.07,54.45,23.79,-25.16,20.33,0.71,-10.64,168.3,18.57,103.4,-178.73,-39.27,148.22,2.35,0.0
1.0,2.0,22.71,126.62,2.29,112.39,-75.78,-4.66,27.27,-101.75,-71.67,-18.55,55.61,13.21,20.18,66.84,-159.9,-39.44,-36.63,169.06,8.02,-9.25,-0.3,0.0
1.0,2.0,-99.57,23.34,8.71,58.12,8.45,-29.98,41.35,-161.3,34.52,79.91,2.58,3.46,-97.92,72.38,-58.33,-81.83,117.83,172.88,28.82,114.73,1.25,0.0
1.0,2.0,27.11,145.19,14.03,269.45,-29.99,11.11,253.94,-113.29,-119.22,-50.83,54.26,19.49,95.21,-45.41,-225.68,-15.66,-64.77,182.17,9.12,172.84,-0.77,0.0
1.0,1.0,-77.04,-66.5,2.43,-251.9,-20.79,0.05,216.27,57.64,-47.11,-11.79,14.87,-10.11,9.34,21.87,140.8,-61.08,59.86,143.59,20.36,234.16,2.5,2.0
1.0,0.0,-37.97,-11.6,-7.97,38.76,-73.21,30.84,-49.01,-132.89,-51.68,-75.18,76.38,-47.16,32.88,-5.22,-7.75,-85.24,63.99,19.02,-12.7,-10.37,0.08,1.0
1.0,1.0,47.64,28.5,-7.38,-165.84,-41.07,43.23,81.47,-44.19,-18.59,-1.83,179.56,28.46,-221.49,24.03,257.66,28.09,74.86,-4.26,-2.46,-142.71,-1.56,0.0
1.0,1.0,71.26,87.74,8.82,139.64,54.78,21.6,-67.95,-150.99,14.59,14.23,-31.72,3.95,-107.74,-11.51,18.59,-72.23,-37.18,-0.94,-1.75,-57.96,1.29,1.0
2.0,2.0,-25.59,-156.53,-2.03,206.65,-117.04,-2.42,-27.37,-40.42,-51.44,-15.59,5.6,16.94,201.39,27.29,125.03,-17.28,147.0,-111.44,19.21,28.37,-2.78,0.0
1.0,2.0,85.18,-99.49,6.5,233.95,-82.78,-34.35,97.81,149.25,21.05,-247.63,-55.23,13.49,690.6,-16.05,-64.27,-110.82,-108.69,-30.81,-13.77,277.38,-1.63,0.0
1.0,2.0,64.94,-11.39,-19.16,-183.1,110.23,-33.44,-54.93,-188.9,-63.94,-89.73,-97.47,-17.25,-181.55,-28.83,-8.75,59.9,103.77,45.28,19.23,-179.23,-1.33,2.0
1.0,1.0,19.61,-67.36,-13.84,57.32,-78.64,9.86,73.27,-92.95,23.03,-120.89,-76.8,60.96,236.65,14.86,52.62,62.47,-6.86,110.77,13.82,80.65,0.65,2.0
2.0,2.0,-72.81,88.35,-1.13,-70.14,-73.24,-36.81,24.01,-130.14,-59.72,209.39,59.71,64.37,-605.84,-68.5,-276.91,141.88,49.68,-66.18,-25.57,89.37,-2.28,1.0
1.0,1.0,53.7,-8.49,19.24,35.41,104.93,3.41,-172.66,-12.09,77.06,-23.86,-37.67,61.62,181.59,-116.51,-69.93,5.23,73.86,73.92,22.82,35.41,-1.42,1.0
2.0,1.0,-108.21,-61.56,-16.9,-53.92,-50.27,13.34,61.77,-174.8,25.29,-119.64,62.66,42.38,-23.63,31.76,76.25,96.75,85.89,49.05,-9.49,-187.82,-1.75,2.0
1.0,1.0,-72.76,85.93,14.71,198.57,-32.26,-4.91,97.26,32.58,-10.99,-121.28,44.13,-103.12,288.11,40.34,-80.37,11.1,-54.86,52.76,-3.04,126.47,-0.81,0.0
1.0,2.0,124.73,44.78,2.8,68.95,-3.75,26.27,-18.79,-4.19,-30.0,-98.28,34.79,51.08,166.91,47.17,-22.43,78.31,-119.85,29.02,0.74,-6.99,-2.0,0.0
2.0,1.0,-49.6,60.71,-7.97,12.05,-27.02,-13.53,44.87,-234.79,45.02,139.33,-21.17,16.96,-641.52,-106.55,-293.31,15.11,20.27,-170.48,16.08,49.77,1.26,1.0
2.0,2.0,-15.34,6.8,5.78,-214.32,89.45,5.59,77.06,-66.53,7.36,-104.3,43.83,-19.6,-87.76,-34.99,-12.58,62.86,-85.0,85.44,0.09,-102.27,-0.75,1.0
