cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
2.0,1.0,2.0,2.0,-19.2,8.53,-104.92,27.66,26.0,315.12,122.98,33.42,4.52,12.47,8.39,257.92,2.52,-73.2,6.18,44.4,42.61,164.29,67.43,1.12,0.0
2.0,1.0,1.0,3.0,228.73,51.82,4.71,27.3,-89.04,-284.32,-74.38,6.48,7.77,-168.47,3.35,-245.71,1.44,81.57,38.74,78.82,250.11,25.43,-42.38,-7.07,0.0
1.0,1.0,2.0,2.0,-18.95,-80.17,-243.51,-7.85,-92.2,286.4,15.39,88.77,-2.79,22.18,-33.26,12.07,-5.41,-31.9,2.09,145.68,-37.01,70.44,-13.73,-9.3,0.0
3.0,2.0,3.0,1.0,34.85,7.62,-144.37,-21.94,97.65,-43.17,-0.2,24.26,-5.46,-87.72,-16.4,-168.88,2.14,37.62,-48.39,107.84,-139.32,224.79,-16.29,11.88,2.0
1.0,3.0,1.0,1.0,-94.62,16.06,-247.97,-22.39,-4.44,128.68,-37.77,72.12,3.55,-40.82,9.81,-59.72,-5.53,50.15,13.14,29.41,-140.45,65.09,-130.55,-19.48,1.0
3.0,1.0,2.0,1.0,76.87,75.28,-32.49,-2.25,-7.34,13.55,-36.36,14.18,-0.15,-38.82,-5.95,-52.09,-0.31,-3.01,24.05,-12.59,-53.09,100.85,-40.28,3.93,0.0
3.0,2.0,1.0,3.0,-50.33,-64.72,92.16,10.35,65.53,126.63,26.53,18.45,-3.85,-115.4,18.05,83.12,2.25,-92.77,12.67,120.54,5.8,-74.94,-35.39,21.41,2.0
2.0,2.0,1.0,0.0,-48.35,43.67,150.86,-5.02,17.77,-92.26,19.54,56.3,-5.48,-73.69,8.7,16.44,10.35,-89.55,59.0,-140.77,-67.05,-25.96,-33.8,7.16,2.0
2.0,2.0,2.0,1.0,-38.27,28.74,115.99,1.59,-22.35,-146.75,-56.26,53.35,1.33,-125.75,-30.91,333.88,-7.65,-3.02,31.57,-15.1,-38.07,32.41,-34.52,12.09,2.0
3.0,1.0,2.0,2.0,-98.92,-70.84,46.16,7.0,27.52,35.73,-42.83,-32.64,4.62,-54.8,-12.72,-68.1,-9.78,-60.73,-37.25,-41.68,107.64,154.92,44.3,15.41,0.0
1.0,1.0,1.0,2.0,-10.95,-65.12,17.54,-15.7,-55.15,-112.28,-47.23,17.78,2.7,111.17,35.99,76.52,-1.23,36.99,4.24,143.65,5.78,-8.84,-34.53,0.76,1.0
2.0,1.0,3.0,2.0,-462.71,-0.8,-101.83,5.14,0.86,400.5,-3.34,43.51,3.12,103.55,33.66,38.85,5.97,-114.8,-37.57,14.45,24.17,-41.51,-138.47,8.83,2.0
3.0,0.0,1.0,4.0,-104.47,-73.68,-139.34,-25.0,98.32,453.73,-50.26,20.73,-2.89,46.27,-21.43,274.8,0.51,-96.89,-1.35,85.93,-92.22,170.05,59.41,-1.45,0.0
1.0,3.0,0.0,2.0,-139.5,35.49,278.28,-13.81,62.19,-211.99,16.85,-6.44,-1.31,52.98,-9.06,-84.59,1.93,-112.96,0.92,224.44,-125.66,-52.75,67.55,15.21,2.0
2.0,1.0,3.0,2.0,-226.72,-34.04,107.32,-5.72,-67.94,78.48,111.42,-43.66,2.98,2.8,30.36,-116.14,16.54,-108.35,-13.34,-184.66,23.66,34.87,54.39,-1.19,2.0
2.0,1.0,1.0,3.0,-143.01,-29.99,-94.16,20.19,18.53,-19.18,-61.64,31.13,0.92,7.54,55.97,119.88,4.36,44.46,-35.31,62.86,-33.27,53.47,-3.43,-7.57,1.0
1.0,3.0,1.0,3.0,70.29,-137.2,101.28,10.79,-46.39,-158.4,-20.05,-35.77,0.32,-102.75,35.77,52.04,-6.47,33.86,4.83,4.89,-74.75,-17.93,31.67,1.22,0.0
2.0,2.0,1.0,2.0,-7.98,-109.56,13.02,-17.74,-110.0,-148.33,-99.03,43.97,0.55,-8.83,-24.8,254.45,-1.31,64.52,-13.45,91.38,81.52,-28.51,-42.64,10.68,2.0
2.0,3.0,1.0,2.0,57.92,-46.94,3.6,-7.9,41.89,118.86,-68.71,-27.16,-6.39,-13.81,-8.11,-40.82,-13.73,-18.45,4.61,46.15,-64.22,-61.61,-19.13,6.09,1.0
3.0,2.0,2.0,1.0,25.98,28.23,-256.6,-7.7,-1.41,-11.18,32.46,77.42,6.75,-44.07,3.41,-83.95,4.89,123.13,-14.73,117.64,340.96,36.41,-198.82,1.64,1.0
3.0,2.0,1.0,3.0,218.0,89.61,48.96,-7.8,-46.61,-255.69,-17.79,-18.55,1.21,-38.21,74.72,-115.97,4.28,76.79,39.22,15.08,191.48,16.15,-7.6,-7.72,0.0
2.0,3.0,2.0,2.0,216.04,47.72,199.44,-4.44,-37.86,-239.3,53.59,-6.34,-6.2,34.92,-32.93,287.38,0.22,29.55,21.9,44.16,60.19,-127.04,90.63,11.91,2.0
3.0,2.0,1.0,2.0,368.6,58.89,-29.12,4.21,17.75,-320.68,-24.35,-5.94,-2.52,-39.49,0.89,9.4,5.41,207.05,48.84,-13.62,-40.8,-132.45,-122.8,-8.05,0.0
4.0,2.0,1.0,2.0,-176.37,-113.0,172.91,36.3,9.03,-286.94,20.18,36.14,-0.77,32.1,-39.72,418.24,-0.78,22.65,10.7,-143.21,83.16,-119.04,112.35,-20.56,1.0
2.0,3.0,1.0,2.0,-112.6,31.5,-289.85,11.69,-92.56,204.84,-28.28,68.98,-2.01,-84.84,-13.33,18.26,-4.9,34.11,-20.99,99.73,53.02,115.47,-26.51,-21.52,1.0
2.0,2.0,1.0,2.0,96.91,-113.94,-57.09,11.7,-55.44,140.04,-13.41,-53.01,-2.33,86.15,1.57,27.98,1.03,50.79,-9.54,-35.12,-94.93,-120.02,-24.99,-1.99,1.0
2.0,2.0,3.0,3.0,-57.86,-56.91,136.37,3.37,6.2,-77.26,3.0,77.66,2.51,-115.31,25.88,30.46,2.84,-113.14,86.96,104.08,-154.16,91.88,-38.08,2.59,2.0
2.0,0.0,2.0,1.0,-29.97,87.71,338.92,-4.04,-52.07,-359.08,19.01,-130.46,-2.86,-93.4,-0.51,-44.16,6.76,-6.74,-23.03,151.2,-82.52,-55.54,170.83,-0.66,2.0
2.0,2.0,1.0,2.0,127.1,9.86,-61.74,17.29,67.39,23.75,-51.39,-29.78,-1.81,-13.08,17.53,110.42,2.69,89.18,26.1,69.68,50.93,-15.54,-56.03,-10.1,2.0
3.0,2.0,1.0,2.0,139.74,17.26,-227.27,-22.99,111.34,7.68,85.01,59.83,1.89,-34.6,-20.93,0.67,-2.74,88.61,-30.33,-207.3,34.12,51.2,19.52,-7.57,1.0
2.0,3.0,1.0,1.0,15.23,43.42,158.27,-12.11,-75.0,-171.98,10.57,-51.09,0.49,96.16,-32.7,-60.94,1.39,-3.92,-3.8,3.25,-79.83,-63.45,52.93,2.56,2.0
3.0,2.0,1.0,2.0,33.18,60.27,392.27,-3.8,-26.24,-271.37,33.75,-129.06,-0.4,-36.46,48.41,63.45,-3.97,-51.65,9.64,22.8,-69.27,-119.96,208.17,-1.7,0.0
1.0,1.0,3.0,2.0,121.31,-102.13,10.73,-5.43,-9.68,94.3,79.09,-57.58,0.21,-11.88,4.29,207.47,10.73,57.65,43.28,28.92,91.49,-30.17,-63.71,-4.2,0.0
2.0,2.0,2.0,1.0,38.16,-21.74,-66.7,-1.7,-2.59,-114.03,33.4,-18.88,-1.07,-7.1,13.83,-0.43,3.84,93.38,-20.75,98.6,5.94,99.05,-26.66,-3.06,1.0
2.0,2.0,1.0,1.0,-54.44,-51.36,-179.54,4.19,8.84,40.01,77.23,80.33,-1.92,40.06,20.96,-31.05,-1.35,31.12,5.16,-93.51,30.02,108.25,-97.61,-5.53,2.0
3.0,2.0,2.0,2.0,-121.87,69.46,193.76,-18.38,18.56,-143.65,-97.12,10.78,5.91,-68.78,-17.57,32.08,4.68,-50.47,35.61,76.0,-75.33,-124.56,-46.91,4.38,2.0
3.0,2.0,2.0,3.0,-51.59,18.41,-259.38,27.04,-38.21,227.12,-16.04,89.35,-0.15,-62.46,9.9,58.4,8.23,9.6,-18.0,48.88,142.69,34.91,-19.35,-11.24,0.0
3.0,2.0,2.0,2.0,9.23,72.4,-45.82,12.98,-10.61,40.09,27.03,-15.35,-3.63,-72.45,28.49,275.32,9.33,37.7,-32.49,49.89,-35.84,53.53,122.81,-8.59,1.0
1.0,1.0,1.0,1.0,-157.2,-15.14,-193.56,-0.87,-36.43,-4.69,-11.52,49.0,-1.54,-191.84,9.51,65.55,-12.03,112.04,-32.59,-51.37,74.05,-71.22,-114.06,-16.36,0.0
1.0,2.0,1.0,2.0,121.4,-97.49,278.08,-18.35,-84.94,-384.49,49.33,-28.52,2.6,10.28,26.83,53.61,2.07,2.11,8.11,-5.65,22.41,-79.69,108.51,11.61,2.0
2.0,3.0,1.0,2.0,-59.35,-55.26,-67.07,34.74,-18.31,-103.05,-10.45,26.96,5.96,63.51,1.51,64.05,1.92,74.06,-34.76,-107.97,-131.57,47.34,-79.13,8.82,1.0
3.0,2.0,2.0,2.0,-68.49,-27.11,53.13,17.84,60.81,164.75,-34.62,10.81,-3.58,-4.63,26.02,215.99,4.26,-86.28,27.8,-43.87,-8.6,123.54,-5.43,12.27,2.0
2.0,1.0,3.0,1.0,91.38,-149.92,135.32,-4.75,57.52,-142.94,1.62,-106.8,1.58,126.72,-22.13,45.77,0.31,53.82,-18.62,-116.77,28.92,17.17,47.8,7.47,0.0
2.0,3.0,2.0,2.0,196.04,55.39,-293.13,38.65,-7.85,-59.07,31.66,98.2,-0.02,1.79,3.66,226.73,-3.79,163.88,3.24,87.04,8.17,15.18,44.11,-33.65,1.0
1.0,2.0,2.0,2.0,210.6,-12.16,-117.73,-40.24,-17.98,347.05,15.72,34.88,0.58,-54.53,-31.7,21.53,2.66,-56.28,36.38,18.76,110.07,-57.5,-31.04,10.04,1.0
3.0,2.0,2.0,1.0,70.96,45.57,-69.98,40.44,-48.74,-185.68,57.97,26.01,-1.91,16.25,-10.45,135.6,2.38,104.77,-23.61,-19.75,-30.31,74.45,23.78,-4.28,1.0
2.0,3.0,1.0,3.0,159.09,-28.33,-110.0,0.3,103.31,306.68,-44.06,-71.46,-3.39,-17.02,-59.72,-65.75,-2.87,26.15,-9.2,-28.73,-150.5,-79.44,-65.05,8.3,1.0
2.0,2.0,3.0,2.0,-175.76,150.73,116.2,3.11,18.13,-109.12,-58.43,-3.1,-6.75,85.12,23.39,-20.11,4.08,-56.72,-26.43,41.98,-29.29,24.16,64.57,3.96,2.0
2.0,2.0,1.0,1.0,257.09,67.83,-204.4,8.12,54.98,-49.65,9.26,78.31,4.77,94.51,-0.67,-41.99,-7.63,109.09,17.06,46.05,-163.92,-77.27,-34.52,-13.51,0.0
2.0,3.0,3.0,4.0,-40.93,-54.65,69.36,28.93,2.93,104.24,33.62,-11.71,4.11,123.61,27.9,-44.84,-6.27,-80.29,8.57,-24.74,-44.67,-28.64,8.19,8.62,2.0
4.0,3.0,2.0,2.0,-225.48,-78.04,290.71,-3.81,70.08,-59.85,-150.24,-71.23,-3.68,130.92,-20.85,-88.84,-3.85,-138.5,-6.9,-68.72,21.08,-135.59,138.45,-2.67,2.0
1.0,1.0,1.0,3.0,18.35,60.49,-227.58,2.28,6.79,-59.57,-130.4,36.47,2.01,-96.27,32.42,-21.19,1.21,140.46,-26.38,-19.41,-26.23,105.85,-116.97,-7.04,1.0
3.0,3.0,1.0,2.0,-185.84,-68.86,-205.11,-11.76,-55.1,124.75,-90.77,76.29,-0.39,-58.3,-37.64,-27.02,2.72,25.32,-13.58,21.35,224.13,51.52,-144.97,-5.0,1.0
1.0,2.0,2.0,3.0,211.43,50.9,-150.7,-14.05,-100.53,-111.85,-6.98,75.65,1.04,-77.9,-39.68,-114.2,-7.85,78.71,17.09,70.55,-105.66,2.05,-34.81,-7.31,0.0
2.0,2.0,1.0,3.0,-67.81,63.41,122.03,21.6,-82.94,-10.06,-52.08,-82.42,-0.82,25.76,-8.17,-182.6,12.5,-72.82,-30.06,-127.69,-35.93,44.66,141.29,-1.84,0.0
1.0,2.0,2.0,3.0,-8.63,-20.02,-75.54,-24.17,-67.85,145.8,9.96,69.85,-0.47,0.59,-4.14,-181.26,-2.66,-84.88,10.07,-104.58,114.04,39.26,-54.3,12.66,2.0
2.0,3.0,1.0,3.0,-104.66,52.64,101.86,30.0,63.97,67.14,-41.31,9.21,0.31,26.99,17.35,152.86,0.88,-83.68,1.58,28.28,119.64,-64.3,74.45,2.86,2.0
1.0,2.0,2.0,2.0,-39.12,69.86,155.57,2.74,-23.87,-156.56,11.68,48.59,1.87,-63.2,4.52,210.18,-7.76,-38.24,-3.19,-43.83,-6.11,-162.62,77.42,8.32,2.0
3.0,3.0,3.0,3.0,-30.81,-76.03,351.66,-6.88,5.21,-235.12,106.45,-90.83,-8.77,34.39,2.8,41.25,-2.8,-88.09,-20.56,29.82,-4.42,58.75,152.02,25.18,0.0
2.0,3.0,3.0,2.0,41.24,-2.58,-46.3,-27.04,-45.59,8.49,-83.07,-14.07,0.25,84.26,-40.22,-126.76,0.2,-5.58,-46.69,24.94,-19.07,151.61,28.53,17.3,2.0
2.0,1.0,2.0,3.0,-198.6,-3.16,-68.46,-7.95,87.03,-90.87,5.43,-49.25,-1.25,80.93,-16.31,-28.32,-3.86,102.67,-47.57,101.31,115.25,96.83,-96.58,-6.54,2.0
2.0,2.0,2.0,2.0,74.04,3.76,278.24,8.19,-39.73,-223.69,91.12,-23.01,-1.56,71.48,-7.71,-19.16,-0.79,-102.16,28.36,71.47,30.67,-3.81,198.51,1.61,2.0
2.0,3.0,3.0,1.0,33.16,-92.2,-348.31,-14.62,19.58,144.51,5.25,112.14,-3.63,83.58,7.25,-45.59,1.48,57.63,1.64,53.61,67.16,52.78,22.09,-36.51,1.0
2.0,3.0,0.0,2.0,-29.11,-31.54,-268.32,1.4,-62.74,211.2,1.24,48.52,1.3,-37.35,-13.58,-18.32,1.93,35.71,-28.0,9.17,102.62,128.94,-47.73,-6.51,2.0
2.0,3.0,2.0,1.0,-93.33,-91.69,198.87,18.07,58.05,-65.69,32.48,-22.22,-7.41,-32.93,-30.98,-43.55,1.79,-72.14,8.81,28.65,-21.48,-106.95,-39.5,18.92,2.0
2.0,3.0,2.0,3.0,-76.51,90.36,63.4,-19.53,57.36,-23.71,-80.19,20.72,-2.5,99.02,-8.92,59.57,-2.93,-21.46,-3.08,-51.13,200.39,-77.25,-56.83,13.66,2.0
2.0,2.0,2.0,3.0,139.57,56.24,-374.29,15.43,109.9,79.61,-86.07,150.55,2.69,22.2,13.15,-168.96,-3.71,75.28,20.96,35.7,-69.77,59.66,-81.79,-23.09,1.0
1.0,3.0,2.0,2.0,-186.98,-26.51,294.25,-7.04,16.36,-73.59,30.75,-81.24,-1.37,-162.69,-7.92,-61.94,6.8,-120.23,-6.09,-22.7,7.72,-137.02,133.48,-1.2,2.0
2.0,3.0,3.0,2.0,-132.18,34.41,-78.01,10.93,157.95,-3.88,14.81,66.72,-9.31,-65.38,35.47,-4.42,-6.71,-3.16,10.22,46.43,-51.14,-2.3,-35.37,-14.43,1.0
2.0,2.0,2.0,1.0,-57.39,88.63,149.03,8.87,-47.12,8.25,-30.88,-3.79,0.4,5.6,-16.12,35.02,-1.2,-74.12,12.84,85.64,-78.89,-104.12,-14.92,15.45,2.0
1.0,3.0,1.0,2.0,4.2,-15.22,77.0,-8.28,42.46,-135.69,-0.87,-7.55,-6.14,121.81,-19.63,-59.94,4.85,-8.57,-8.43,70.42,121.12,20.1,37.48,4.75,0.0
3.0,2.0,2.0,3.0,213.98,10.17,-107.74,3.87,41.23,28.63,22.72,-98.97,-3.54,-136.94,-43.53,-69.49,-9.3,137.54,-26.7,64.19,69.16,27.91,-48.4,0.6,0.0
1.0,2.0,2.0,2.0,-35.4,-7.9,-32.78,33.03,71.6,-143.09,-65.39,54.69,-7.71,-73.8,14.68,310.63,-1.56,48.33,-33.08,160.33,-73.26,6.93,152.71,-15.28,1.0
2.0,1.0,2.0,2.0,-87.5,102.44,299.88,3.9,66.18,-158.25,-9.8,-159.83,2.48,-11.35,4.28,-183.44,-6.0,-75.09,-20.0,-24.0,72.77,-41.1,234.79,-15.03,0.0
2.0,2.0,2.0,1.0,70.22,-60.3,-67.74,25.89,-0.01,-37.47,46.77,-14.77,-0.27,-82.73,-7.11,-170.84,-1.33,36.04,-10.17,50.25,-76.42,38.75,20.21,-8.85,0.0
4.0,2.0,2.0,2.0,158.73,-79.5,33.52,21.75,31.67,-33.57,2.24,-16.51,-1.24,-41.57,3.27,28.55,7.4,17.4,1.87,-116.47,17.5,-39.57,32.56,7.68,0.0
3.0,2.0,3.0,2.0,70.87,-9.81,108.79,4.82,35.64,-184.75,-102.23,-12.89,-5.46,32.15,14.16,155.09,9.96,10.37,-6.19,38.49,61.44,92.63,108.4,5.2,2.0
1.0,2.0,2.0,3.0,-41.69,54.11,-99.87,-40.87,-22.34,-127.49,-89.87,28.61,0.25,0.81,-18.35,30.8,3.6,101.14,-3.11,,-48.99,72.78,-107.07,-6.56,1.0
2.0,3.0,2.0,2.0,-219.59,23.66,-215.16,-17.44,63.15,-27.57,-66.61,131.1,0.03,64.39,17.93,120.72,-3.18,54.86,-11.74,-105.73,-123.74,35.32,-62.94,-23.11,1.0
2.0,2.0,1.0,3.0,60.02,65.72,-173.64,-6.6,-25.66,174.15,80.99,63.91,-5.24,-71.15,-28.49,28.2,-7.46,1.64,20.82,-4.65,-62.64,46.5,-36.67,-7.27,0.0
2.0,2.0,1.0,2.0,-104.89,103.07,534.56,-11.47,-62.77,-283.52,-33.64,-154.36,-0.97,-21.73,-0.76,-395.68,-4.65,-211.92,31.06,19.92,-22.58,20.98,218.28,5.52,2.0
2.0,3.0,1.0,3.0,27.12,-62.76,-115.24,-5.39,-3.67,164.23,-55.92,5.61,1.28,-25.13,-29.59,48.0,5.95,-7.99,-19.49,-98.85,-71.18,85.98,56.72,-3.2,1.0
2.0,3.0,1.0,3.0,124.84,55.14,-286.15,31.59,9.85,-114.49,145.58,81.49,-2.71,19.52,2.55,-47.04,16.46,144.68,-6.43,-67.7,-20.18,98.48,0.83,-30.46,1.0
2.0,2.0,3.0,2.0,149.19,-17.15,-40.98,-8.17,24.21,217.97,-8.0,-10.72,2.77,-151.0,31.58,84.06,6.32,-17.16,2.25,-101.59,52.13,-116.03,18.92,7.84,1.0
3.0,1.0,1.0,3.0,-65.32,-45.02,129.74,15.83,48.59,-245.16,16.56,-84.85,2.41,30.5,-63.77,43.14,-5.68,61.0,-21.87,-125.34,-107.96,102.19,38.72,-2.95,2.0
1.0,2.0,3.0,2.0,-109.39,-32.56,137.89,9.15,12.14,-81.77,-77.9,21.99,-1.56,-95.88,21.6,125.86,-5.35,-40.91,54.47,-45.56,-70.31,-43.91,-51.89,-3.07,2.0
2.0,2.0,1.0,2.0,155.93,-188.9,-102.6,26.15,9.78,-72.95,50.55,4.27,3.18,112.92,-15.63,-186.83,13.45,64.47,-3.69,-156.43,-101.15,35.33,-6.01,-6.46,0.0
2.0,2.0,2.0,4.0,25.07,-5.12,-490.98,14.77,-2.99,469.88,7.24,121.08,-5.5,-1.49,42.67,-262.16,-4.51,-31.89,14.72,-12.26,143.16,198.81,1.64,-37.28,1.0
1.0,0.0,1.0,2.0,-28.85,-81.85,-48.46,21.43,-92.87,202.44,35.01,0.99,-6.65,10.28,-23.47,143.02,1.57,-42.11,19.57,-109.5,79.37,126.37,3.51,-1.22,0.0
2.0,2.0,2.0,3.0,-140.34,58.93,67.75,16.81,13.48,4.2,12.79,-52.93,-2.82,-85.33,49.83,57.57,-10.56,13.14,-27.7,-4.18,-104.45,44.26,-114.64,22.28,1.0
3.0,3.0,1.0,2.0,-69.9,19.71,20.75,-5.99,-27.05,-55.77,-45.65,-22.58,3.68,86.76,-58.62,-124.91,-0.52,-31.19,21.95,-109.65,21.22,243.75,29.4,-11.42,2.0
2.0,2.0,1.0,0.0,-14.24,-2.89,331.78,-3.68,-0.41,-214.3,-177.58,-160.74,-2.2,73.51,10.6,295.08,-11.72,31.33,-1.54,-139.65,143.29,-101.0,138.3,-4.46,0.0
4.0,1.0,2.0,3.0,155.13,-32.2,144.03,-10.44,42.98,-156.21,-3.06,-7.43,1.45,13.85,-9.58,-59.42,9.37,-43.17,-27.3,111.54,-7.45,-77.11,151.87,17.42,1.0
2.0,4.0,1.0,3.0,-9.9,-31.74,48.07,-2.43,-50.69,-12.73,-9.43,-23.47,3.24,17.71,-4.29,-146.01,8.43,-41.17,3.97,-30.77,65.94,4.98,57.8,-6.17,2.0
2.0,1.0,2.0,2.0,-158.82,117.63,26.81,-11.51,14.64,19.05,-125.42,22.34,1.99,70.89,-39.98,59.94,0.51,-32.05,17.96,27.57,-66.97,-7.93,-40.02,-5.95,0.0
3.0,1.0,2.0,1.0,-77.54,33.36,-61.14,18.27,-120.22,131.76,-22.25,-43.39,0.61,-15.03,4.59,-164.54,-2.07,32.19,21.03,-81.96,-83.02,-96.76,-160.99,-10.15,1.0
2.0,3.0,1.0,3.0,-85.94,0.9,-477.31,-0.23,81.09,225.12,36.17,95.97,5.26,30.4,15.06,-29.1,-0.96,134.41,-8.97,-208.36,37.48,183.56,-172.73,-31.41,1.0
2.0,2.0,1.0,1.0,-120.73,92.97,-50.71,-11.09,-47.04,34.11,-99.39,22.21,-3.18,-58.35,26.89,183.58,-4.39,25.8,16.66,59.33,-277.62,88.08,-71.2,-7.26,1.0
2.0,2.0,1.0,1.0,64.84,66.65,-35.29,32.25,14.3,92.47,35.99,13.06,3.52,79.26,-41.2,22.67,-7.38,-1.0,19.23,72.91,-90.13,-92.81,-19.18,-3.43,1.0
3.0,3.0,2.0,3.0,307.45,41.76,-318.29,-13.11,-14.39,130.32,-54.6,87.66,5.18,9.19,14.16,-186.93,3.29,88.71,43.35,-62.61,-19.66,-37.03,-80.38,-21.11,1.0
3.0,3.0,2.0,2.0,142.61,-64.3,182.77,33.67,-9.42,-110.94,34.07,12.1,1.82,59.84,1.95,77.99,0.97,-53.06,41.57,-101.24,186.46,-80.98,29.14,16.67,2.0
2.0,4.0,1.0,2.0,377.55,-96.56,54.33,11.38,5.77,182.2,-24.6,-42.6,-2.24,-2.28,22.66,-79.08,5.51,-31.78,56.92,-82.56,-44.98,-237.9,10.45,8.67,1.0
3.0,2.0,3.0,2.0,81.77,-12.71,-197.37,-10.66,-15.89,32.3,102.58,51.21,-7.5,232.58,-15.91,43.57,-3.52,79.82,-3.75,-90.35,31.46,59.6,-30.64,-11.22,1.0
3.0,2.0,0.0,2.0,-123.03,-75.45,-19.02,8.68,-55.16,-354.69,-103.52,44.36,-0.83,-72.5,-20.41,63.47,8.65,134.49,-10.19,77.4,11.37,17.05,-119.89,-7.82,1.0
1.0,1.0,2.0,1.0,20.91,-19.49,13.28,-22.3,-55.85,-259.18,-14.01,-33.15,-1.89,35.6,3.21,132.8,0.46,150.35,-26.66,-8.29,-17.56,21.0,-88.88,6.12,1.0
2.0,2.0,1.0,3.0,-197.52,-0.61,107.07,-3.05,-60.64,-126.1,-23.86,-41.18,2.29,68.71,7.38,183.05,12.39,55.34,-19.59,-10.0,-30.03,-70.81,-94.92,6.05,2.0
1.0,2.0,1.0,2.0,125.07,11.4,-46.81,-36.74,20.78,-96.28,-37.56,-93.31,-1.71,21.79,-8.68,373.4,-1.8,179.7,-49.92,-59.24,-187.83,21.73,95.46,-12.8,2.0
2.0,2.0,2.0,2.0,152.02,-91.97,23.88,0.89,20.27,-196.78,23.61,48.07,1.72,47.72,-54.42,182.67,5.74,81.1,1.11,-65.24,55.81,-90.08,-52.66,16.06,2.0
2.0,1.0,1.0,4.0,75.48,-53.69,-377.79,6.29,-49.66,-13.62,-15.07,17.68,0.4,121.11,19.62,-147.4,-4.01,214.95,-27.44,67.28,24.59,78.1,-109.86,-34.39,1.0
3.0,3.0,2.0,3.0,-249.19,9.35,-457.78,15.51,51.59,184.41,15.16,143.73,-3.78,-25.21,49.71,-107.42,3.2,91.09,14.66,-3.31,70.89,194.57,-238.13,-36.28,1.0
3.0,2.0,2.0,2.0,123.4,80.98,-4.39,-9.94,-51.48,-26.94,47.66,-22.83,-0.07,-16.32,-10.11,-27.61,4.8,30.81,-13.86,19.86,-42.04,37.93,-11.56,13.62,0.0
1.0,2.0,1.0,2.0,-91.41,-46.57,80.04,27.53,35.26,-182.49,57.29,34.76,-2.76,78.13,35.35,131.58,7.46,23.2,21.99,31.5,51.62,-23.57,-60.85,-0.44,0.0
3.0,2.0,2.0,2.0,160.85,44.46,-27.46,21.1,9.5,-66.55,-94.48,-8.4,1.34,60.55,-38.94,17.36,8.05,70.69,0.48,4.44,57.56,-38.01,-29.35,4.42,0.0
3.0,2.0,2.0,1.0,164.12,-30.79,-128.38,10.98,-85.21,-97.71,-48.15,20.81,3.75,-65.89,16.72,-9.43,-4.52,129.02,7.21,-15.42,-17.37,-49.85,-80.25,-8.45,2.0
2.0,2.0,2.0,2.0,-56.44,-20.09,69.88,6.61,-62.8,-78.3,36.94,-33.91,-0.4,66.94,27.67,138.51,1.83,27.42,-30.59,-17.02,75.25,23.58,-1.46,12.37,2.0
2.0,2.0,1.0,2.0,-154.63,29.6,-180.29,7.65,22.42,-84.58,8.53,107.44,-1.75,-18.91,21.07,55.5,7.32,103.69,-7.45,-21.35,0.45,-36.24,-214.71,-3.1,1.0
2.0,3.0,2.0,2.0,5.57,-23.95,-147.31,9.13,33.87,82.89,119.82,31.25,-9.07,78.26,-44.01,-0.91,-5.26,23.28,-29.97,18.83,166.44,77.14,10.81,-1.32,1.0
2.0,2.0,2.0,2.0,83.52,18.93,17.17,-0.18,71.99,118.54,-41.38,-10.56,0.59,53.2,20.53,215.46,-5.47,-43.53,23.65,89.73,1.98,165.61,86.27,2.35,0.0
3.0,3.0,1.0,2.0,61.68,1.09,-155.89,-22.08,-64.12,-29.93,49.9,24.11,1.26,-46.38,-19.5,153.03,9.54,118.64,-27.4,77.13,1.38,26.32,-36.31,-4.42,1.0
2.0,2.0,1.0,2.0,-288.27,13.15,-20.2,0.6,-65.02,-91.08,-16.84,80.73,-0.55,-2.69,6.25,82.11,0.31,-18.15,-54.28,-34.95,84.47,8.97,-20.24,7.78,1.0
3.0,2.0,1.0,2.0,27.9,-8.26,167.65,1.68,39.54,-249.19,17.94,-1.22,5.2,137.94,-9.1,202.03,7.23,22.31,-12.63,35.12,-79.19,-81.04,66.94,10.78,2.0
1.0,2.0,1.0,2.0,267.69,-12.25,-0.43,11.29,59.12,139.85,-70.73,-30.86,2.06,-41.71,26.87,20.36,0.07,4.1,23.23,-10.7,-96.11,-160.49,29.05,4.02,1.0
2.0,1.0,2.0,2.0,70.19,-48.73,-86.09,21.92,90.13,-45.27,53.23,-24.43,-1.52,29.68,30.04,74.21,-4.46,103.17,-23.96,-176.59,-12.96,62.38,-37.72,0.52,1.0
1.0,2.0,1.0,2.0,98.53,-28.05,45.74,-47.26,11.11,-121.26,-51.32,56.23,-0.74,-103.01,-15.64,129.65,-0.37,7.18,12.71,7.77,208.18,-8.55,-24.89,17.54,0.0
2.0,3.0,1.0,2.0,128.73,95.43,-96.77,11.15,108.6,63.88,97.47,13.27,-0.52,-43.09,24.76,16.55,1.52,44.44,6.13,165.9,113.94,-74.2,-2.15,-7.51,1.0
1.0,2.0,2.0,2.0,-235.35,27.45,95.71,2.97,-16.53,-117.2,-22.19,41.11,-2.03,-10.34,11.92,130.69,0.04,-11.99,-20.77,210.19,-53.02,-107.63,-83.31,13.85,1.0
