cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
1.0,3.0,2.0,11.16,-229.1,-124.62,-191.93,6.45,-94.69,-1.74,1.37,55.01,-123.18,-21.39,-4.64,61.73,97.17,-7.16,45.0,-24.97,-164.93,26.63,69.7,-12.11,-70.46,-3.49,5.72,0.0
3.0,2.0,2.0,68.06,-92.88,79.84,-183.05,5.9,7.52,10.74,0.85,-63.72,-58.66,-1.54,1.42,-74.58,-129.91,-8.61,-23.33,5.52,85.88,5.08,-45.76,20.63,441.33,-11.57,60.58,0.0
1.0,3.0,2.0,20.66,47.98,-24.32,64.53,7.8,39.11,-0.79,-5.02,42.95,-104.62,35.56,-4.61,-33.42,-10.78,0.21,4.74,-3.61,188.88,13.93,-29.44,-9.9,20.62,-29.18,73.83,2.0
2.0,2.0,2.0,24.33,-92.29,205.08,-252.09,19.56,-49.74,-5.81,-0.35,-38.83,-167.28,11.18,-2.25,81.71,-47.51,-15.12,1.64,-16.58,92.27,120.5,116.34,15.79,-51.7,1.73,-65.99,2.0
3.0,3.0,1.0,-36.94,-113.55,48.34,66.87,16.58,-25.99,0.64,-9.71,17.95,-15.58,78.29,1.86,18.21,51.45,-5.47,29.84,31.79,-14.54,-48.13,94.55,55.49,-12.78,16.58,55.46,0.0
1.0,2.0,2.0,62.52,147.9,32.85,18.76,-10.38,89.37,-3.26,-2.74,-8.85,181.18,-14.75,5.45,-50.47,-0.19,-0.37,-19.03,5.55,-149.96,-80.66,132.81,24.28,147.6,-46.84,-144.53,2.0
2.0,2.0,2.0,-42.56,-55.55,-139.65,114.52,-1.88,-52.5,5.75,1.68,-19.8,-25.97,-83.7,-7.86,-32.87,36.85,4.65,57.42,-7.23,184.1,69.79,-89.19,-11.1,-144.2,3.68,28.3,0.0
2.0,2.0,2.0,-15.49,-46.8,155.89,17.81,11.73,-1.7,-5.11,0.57,-1.64,-151.18,-17.73,-2.54,13.44,-36.66,-7.22,-33.8,29.28,-60.41,31.85,-107.06,19.12,-39.64,-6.54,-111.91,2.0
2.0,2.0,2.0,-26.22,-103.69,-146.09,-186.48,26.7,7.8,-7.27,-12.33,-126.1,228.99,75.83,10.89,3.1,104.33,-7.75,-37.63,-2.72,36.66,-52.17,16.76,37.18,46.71,-21.14,12.78,2.0
2.0,2.0,2.0,-8.32,-122.23,113.3,181.44,26.37,6.32,-8.68,5.27,10.39,-90.45,-20.23,-0.14,23.81,-13.91,-15.98,32.62,-32.97,117.98,-48.31,-2.61,6.14,-26.83,-5.7,-10.25,0.0
2.0,2.0,2.0,26.37,142.64,245.17,-2.05,-21.49,-9.83,-10.74,5.27,-10.2,-59.52,-11.42,2.14,-63.2,21.87,-20.91,-0.82,29.01,-60.75,53.7,4.93,-18.54,25.76,4.14,-7.95,0.0
3.0,3.0,1.0,79.55,-84.33,36.67,14.12,20.45,20.56,3.42,-4.66,-1.39,30.28,40.47,5.76,-38.96,-25.45,11.05,50.46,6.0,19.97,-48.3,-63.48,-14.32,70.79,17.8,17.04,0.0
2.0,2.0,3.0,47.46,-59.36,22.25,69.48,3.95,5.07,9.02,-7.57,-27.08,-383.39,-25.76,-10.65,49.5,-44.97,21.54,-155.39,36.57,-4.44,-62.92,60.25,49.77,-261.54,25.38,-20.31,0.0
2.0,4.0,2.0,-80.87,166.03,-271.63,-25.09,16.78,-3.52,-5.97,-3.51,45.34,214.27,86.74,2.65,43.67,-65.91,13.49,91.69,-1.0,7.5,-79.21,-1.12,-43.1,14.92,22.99,147.11,1.0
2.0,2.0,2.0,15.22,-69.42,-17.24,61.29,-0.0,-21.84,-4.22,-4.33,-24.72,-91.05,-68.92,-4.66,-107.27,-37.14,23.57,-21.93,-13.37,-41.42,14.02,-31.64,12.51,110.85,-32.08,-56.71,1.0
2.0,1.0,3.0,-53.71,-77.48,-58.24,-84.84,-5.36,24.34,11.96,0.88,-50.38,1.31,4.93,-0.11,-49.75,-16.41,-2.19,-6.0,-47.89,74.37,42.6,49.23,-44.77,-35.48,-32.87,-101.29,1.0
2.0,1.0,3.0,-5.22,136.07,-48.38,203.08,-7.3,87.12,4.82,5.47,-9.43,88.96,59.55,2.8,-9.77,-15.02,-22.94,-59.18,-6.01,-64.64,-1.19,-43.91,-4.89,-20.34,16.41,-51.49,2.0
2.0,3.0,2.0,62.53,81.69,126.02,-38.66,14.9,93.07,-5.15,-6.44,12.72,-168.26,69.66,-2.59,36.23,-33.39,8.1,-14.74,5.15,13.2,-39.45,43.54,23.63,-213.03,11.75,120.57,2.0
0.0,3.0,2.0,42.29,-91.49,-100.67,-22.96,-6.66,4.93,10.36,-2.85,2.84,-151.35,-87.53,-2.39,10.04,-53.05,6.72,-63.7,19.58,28.28,-108.75,-24.47,12.75,-144.04,3.65,-43.34,0.0
0.0,3.0,2.0,-14.61,177.09,-141.74,-31.43,-2.47,-2.85,-1.84,-9.31,-59.39,189.32,-51.29,1.38,27.06,42.11,-8.72,87.01,-32.86,80.29,-66.65,6.18,-10.93,-19.68,-1.04,34.86,1.0
2.0,2.0,1.0,9.68,-27.18,72.89,55.86,11.1,-45.26,0.65,-9.3,64.91,6.75,-31.2,1.56,-38.1,-18.74,2.42,53.15,-29.26,-78.56,-6.13,-1.71,9.17,-38.44,32.41,15.41,0.0
2.0,2.0,2.0,-51.07,57.4,123.98,-160.15,-23.82,46.95,-8.24,3.43,6.14,-183.46,16.36,-3.79,42.09,42.88,-8.93,-55.3,-2.41,-97.11,-31.58,-68.63,11.72,-190.0,-31.47,-74.21,0.0
2.0,2.0,2.0,-4.65,-162.23,64.16,-29.13,-12.97,26.45,1.17,-3.17,7.04,-63.16,-73.61,-1.93,-38.36,-14.46,0.94,42.52,-12.96,-37.86,65.02,-55.22,22.84,37.67,37.97,-35.23,0.0
1.0,3.0,3.0,-47.18,15.21,28.7,-149.97,-9.94,-66.93,7.08,6.64,-43.8,-195.0,-47.64,0.53,-93.45,9.2,4.63,-74.0,30.19,23.52,12.28,35.3,-41.35,209.97,4.27,-74.47,2.0
2.0,2.0,2.0,-31.86,-130.9,-425.52,40.23,-2.4,-6.19,0.7,-9.09,-4.38,202.16,2.57,7.38,21.79,33.49,1.25,-73.76,-6.47,2.02,-183.59,5.62,-4.92,-96.2,-23.39,-15.42,2.0
2.0,0.0,2.0,-23.94,-144.23,176.04,-35.58,-30.8,6.84,-10.59,6.03,-21.54,74.74,-15.58,3.77,-23.12,29.36,12.53,51.43,-10.01,60.81,-106.7,35.84,-12.48,190.51,-32.85,55.2,2.0
1.0,2.0,2.0,49.38,-84.31,98.16,-87.54,1.42,25.21,-1.62,1.05,56.47,-307.03,3.31,-3.7,-26.65,-131.53,-4.36,-31.17,11.8,15.45,49.07,24.21,-57.82,-186.39,-43.35,-22.49,2.0
2.0,2.0,3.0,69.42,-32.45,249.51,109.4,-10.57,-99.53,-2.99,-1.42,52.78,-401.34,-21.18,-2.12,41.72,-19.48,4.68,-115.67,14.84,45.33,-7.4,-28.03,-46.45,-8.89,-23.87,27.38,1.0
2.0,3.0,2.0,14.86,-182.06,-174.14,-36.91,13.57,34.28,8.43,-11.67,6.18,-137.15,-5.62,0.04,-38.37,71.47,5.89,-48.74,-65.06,-35.01,13.18,72.75,-14.33,-60.4,4.91,-53.15,0.0
2.0,2.0,2.0,-60.76,-61.03,100.71,-65.52,-0.78,51.44,-16.04,-1.42,26.55,-148.29,13.98,-5.02,77.23,30.48,4.9,-30.95,3.51,-41.76,21.12,36.11,16.31,61.89,-4.69,45.69,0.0
3.0,1.0,3.0,-68.57,-2.73,-114.58,-145.62,19.1,-7.41,-2.15,1.11,-12.79,-97.8,-30.64,-11.04,36.57,-28.29,27.22,-2.59,-23.32,54.65,-131.13,49.3,-22.68,-44.38,-11.24,50.27,0.0
2.0,2.0,2.0,42.73,-86.98,176.74,49.24,-2.95,-22.02,-1.71,4.76,-15.41,-142.91,-44.56,-1.25,48.9,-11.81,-5.7,12.69,18.81,72.6,-1.52,-94.9,20.82,-178.44,-15.33,1.23,1.0
1.0,2.0,2.0,11.18,-44.54,96.11,-88.62,3.96,-11.32,1.67,-5.26,-20.6,-122.84,-28.12,-1.94,-43.02,22.76,10.22,14.66,-22.93,-5.26,9.46,-30.82,-20.9,-159.57,14.69,78.24,2.0
2.0,2.0,2.0,-31.56,-94.69,-96.36,70.2,-38.32,-23.88,-4.15,-0.77,-43.87,-108.37,-18.25,-2.77,-78.73,3.57,-9.32,-50.49,17.61,-10.85,-45.79,38.16,15.11,-64.89,-3.97,-80.79,0.0
2.0,3.0,4.0,-50.3,-101.41,-395.59,103.26,-9.66,57.39,8.14,0.32,36.34,-235.86,-3.99,-12.16,45.45,46.05,3.45,-120.1,-9.62,-54.64,-99.1,113.87,-49.93,338.02,-18.42,95.67,0.0
2.0,1.0,2.0,99.1,-181.83,78.97,121.72,-19.99,25.44,-6.34,-4.32,12.78,-183.61,-19.35,-1.18,-57.15,32.05,-10.44,-41.2,49.03,-116.54,-104.11,-188.94,-13.39,40.13,-17.74,-1.8,2.0
3.0,2.0,2.0,-77.55,-58.32,273.72,-77.02,-1.94,-26.54,4.48,1.77,-67.44,-112.55,42.3,-1.06,69.57,187.08,-14.96,64.06,9.75,-14.84,-2.86,-47.28,-27.8,103.36,33.41,50.1,2.0
2.0,2.0,3.0,-59.66,7.42,217.02,85.58,-13.35,5.88,0.59,-4.3,41.72,-213.66,65.32,-0.98,-19.82,15.04,-13.6,-36.08,-52.9,59.3,20.07,-35.07,-61.29,285.84,-25.35,-70.94,1.0
2.0,2.0,2.0,-83.17,52.19,15.43,-190.68,1.88,-4.72,4.21,1.61,47.89,-76.2,-15.11,1.34,-68.57,-33.52,13.48,-70.35,61.2,108.85,94.79,43.45,3.89,-109.29,-6.76,20.35,1.0
3.0,3.0,2.0,-17.12,-110.44,25.81,-49.55,-33.35,52.31,-6.82,-6.94,-7.84,-89.96,-42.18,-2.75,30.27,30.89,-24.05,41.64,13.46,-54.42,89.66,-83.14,13.06,82.1,35.16,-75.98,0.0
2.0,2.0,1.0,-48.75,-156.87,-461.42,37.55,43.29,92.67,6.3,2.42,62.1,342.49,-47.43,8.07,-82.0,-60.6,4.38,11.32,13.16,26.73,-0.71,-27.17,43.26,-127.22,-11.57,-233.13,2.0
2.0,2.0,2.0,-16.72,-49.23,49.12,25.83,2.39,-28.36,0.34,-6.1,55.81,-18.56,14.12,-0.28,29.19,-74.19,-6.01,-6.71,-15.28,-36.56,-111.68,33.08,23.44,83.13,-4.46,63.66,2.0
2.0,2.0,4.0,-33.39,199.31,28.35,135.43,-30.88,19.78,-5.14,-6.78,29.6,-149.3,-26.37,-1.36,-49.29,54.94,13.28,-137.17,6.1,125.2,17.38,-106.93,-67.32,551.95,-4.36,22.24,2.0
3.0,2.0,2.0,17.96,99.67,173.28,48.66,18.27,-5.53,-7.24,5.17,-80.7,142.57,-45.53,1.4,9.82,140.57,18.94,95.92,6.3,-132.06,-63.57,-49.77,19.83,39.39,-2.72,12.58,2.0
1.0,2.0,2.0,17.52,75.05,226.12,70.7,-31.1,-30.59,-11.8,-5.46,16.08,-11.23,26.04,1.06,45.98,35.92,16.16,10.22,15.95,196.36,-30.84,-16.31,45.38,-25.2,25.37,-77.17,0.0
3.0,2.0,2.0,-5.58,72.89,-100.95,109.66,-31.83,-4.06,-1.89,1.22,-12.57,95.67,30.42,2.15,83.69,22.51,5.17,-25.03,30.85,-103.07,-56.03,110.29,23.79,-236.41,-7.12,55.29,1.0
2.0,2.0,2.0,9.62,-42.65,394.76,21.82,-0.52,-32.2,-11.37,5.01,90.62,-303.27,0.98,-4.3,-30.98,-27.12,6.8,56.63,13.36,-54.2,38.05,-26.79,-29.44,-32.68,10.13,4.52,2.0
2.0,2.0,2.0,67.08,30.87,43.56,-58.86,-22.67,-9.38,-0.09,-1.44,-81.06,0.61,19.04,0.41,-13.93,-92.62,-14.63,-13.53,94.37,56.13,55.25,45.55,24.51,-24.62,22.99,-85.24,2.0
2.0,2.0,2.0,0.54,-14.35,159.7,3.27,11.5,-1.79,-1.22,-10.45,-20.47,-8.86,-41.4,0.56,-3.76,-45.92,0.19,34.57,-8.19,27.18,-94.97,15.2,34.34,90.42,-3.58,119.17,0.0
2.0,2.0,3.0,19.15,-7.4,-224.55,66.56,-5.91,-5.95,-4.36,-4.69,-25.22,101.63,-17.04,5.19,-90.93,5.14,-5.0,-70.54,-2.19,157.49,22.25,-61.96,-13.24,-19.02,-28.32,27.89,2.0
2.0,3.0,2.0,58.66,-22.6,87.44,-2.08,1.79,36.45,-2.75,0.65,47.98,-235.21,50.53,9.06,75.99,-60.05,31.75,-190.96,40.54,-76.82,45.9,-65.01,-17.16,43.2,9.08,-168.77,2.0
2.0,1.0,3.0,29.56,-59.62,218.18,-141.6,10.43,-50.46,9.02,-1.6,17.16,-195.61,-37.87,-4.53,-17.81,39.22,15.27,-49.56,-81.26,10.58,109.26,73.55,-9.5,61.57,-15.14,2.35,1.0
2.0,3.0,2.0,18.99,89.98,-73.08,110.28,-12.23,-32.51,6.21,0.01,-56.22,93.74,-6.5,-0.89,-40.14,36.39,0.57,55.7,-14.54,154.07,-42.36,43.22,15.63,79.35,28.99,86.71,1.0
1.0,2.0,3.0,39.16,70.49,106.48,15.77,-23.7,-1.73,-15.05,11.26,23.77,-209.49,2.93,-6.08,-33.41,50.71,2.88,-71.84,9.89,-41.15,-36.2,36.46,-10.13,70.39,28.84,2.6,0.0
2.0,2.0,2.0,59.52,80.15,180.67,94.5,11.8,13.13,8.13,0.93,-21.23,37.17,-60.46,3.9,-30.33,45.49,13.21,-30.82,29.36,-135.89,-112.47,18.71,42.74,161.18,4.37,33.5,2.0
1.0,2.0,2.0,-0.0,-32.48,-10.57,118.53,-6.75,18.95,-9.31,-0.25,53.92,70.13,-23.01,1.34,-26.73,58.91,-3.76,-1.66,-2.46,17.83,6.54,-45.54,21.46,175.58,-17.06,91.89,2.0
1.0,1.0,2.0,5.28,-87.56,39.82,-52.54,23.87,57.26,-9.67,1.58,-45.96,-120.8,-37.55,-5.38,-110.05,-33.01,1.93,-18.74,3.11,241.48,-29.85,-31.95,11.39,-11.71,-23.35,-86.17,0.0
2.0,3.0,1.0,-20.58,6.36,219.53,84.79,-17.51,107.68,0.4,5.14,-22.12,-28.7,67.75,4.57,38.59,-39.14,-2.2,13.77,-23.73,5.15,-13.88,76.47,32.67,135.08,12.02,7.67,0.0
1.0,2.0,2.0,-11.01,119.42,-24.52,-91.75,0.28,-88.95,0.58,7.54,44.65,149.08,29.56,-5.24,15.33,23.37,-10.07,135.05,0.58,104.56,-30.72,106.37,-26.87,-147.96,8.78,-97.09,0.0
1.0,3.0,3.0,32.17,48.97,-158.04,112.55,-28.34,42.59,-5.09,6.21,-51.3,-0.83,-29.47,0.54,6.79,-69.63,-2.67,-85.2,22.56,61.19,-34.81,21.82,17.23,148.27,-8.93,-14.67,2.0
3.0,2.0,2.0,26.1,-83.36,-45.05,-32.0,10.2,21.23,-3.18,1.45,-59.51,-78.03,-83.92,-5.28,-10.0,-8.37,2.2,27.04,1.48,114.99,53.02,1.96,2.07,78.12,32.34,65.82,0.0
2.0,2.0,2.0,34.53,-102.99,174.15,-137.04,31.77,-39.4,6.39,3.41,-48.17,-145.21,-6.25,1.94,2.26,-105.96,-25.1,-9.11,42.67,107.23,-7.44,-12.02,-44.97,176.83,-10.04,6.45,1.0
2.0,2.0,2.0,-0.98,-84.91,28.94,-56.8,-7.62,2.64,-10.47,6.79,8.92,-205.32,-5.92,-3.33,-46.91,15.95,-17.28,-63.72,10.27,77.17,50.56,46.51,1.88,-43.66,-29.22,-75.09,0.0
3.0,2.0,2.0,-60.98,54.85,145.19,-125.0,-25.57,-7.15,-3.37,3.03,-12.91,-69.13,19.1,1.61,9.71,-3.72,1.7,-46.5,-8.06,-74.75,39.28,-20.4,24.84,199.68,20.09,155.38,0.0
3.0,2.0,4.0,80.83,89.75,89.01,-18.85,9.36,51.01,-3.55,-7.88,-41.13,-228.9,-10.43,-3.47,-97.5,48.58,6.34,-132.06,10.84,-128.82,-30.3,-34.34,-71.17,555.78,-21.42,-37.65,2.0
3.0,2.0,2.0,55.51,-154.09,72.33,-8.37,-12.41,-31.47,7.83,-2.46,55.48,-148.5,-53.59,3.96,56.38,43.06,-13.46,-16.45,-12.1,74.64,-88.58,-41.58,-54.27,-156.01,-6.4,27.08,1.0
2.0,2.0,3.0,27.57,86.51,94.21,130.98,12.81,-53.68,11.22,13.9,22.32,-99.72,-70.12,0.95,-63.47,9.76,17.27,-87.78,-0.45,26.68,-109.81,-23.32,-10.56,184.63,-8.19,-42.94,2.0
3.0,2.0,2.0,34.3,-173.05,-95.98,-50.02,-4.89,28.31,-2.23,0.13,-6.25,-162.67,-83.28,-4.96,9.36,-1.37,-15.46,-4.73,-9.82,-31.72,139.16,-7.1,-17.37,67.72,1.45,102.44,0.0
1.0,1.0,1.0,-24.42,-236.52,-201.94,56.87,7.86,35.66,-11.09,1.57,-45.22,81.35,-96.86,-2.75,1.4,-41.94,28.64,64.05,-13.35,-49.04,106.89,59.57,37.01,-400.42,27.29,17.12,2.0
2.0,2.0,3.0,-53.23,8.15,185.91,-24.22,11.49,-47.82,0.82,0.63,37.46,-259.73,-33.75,-3.57,53.75,36.37,-14.45,-102.88,-28.53,-88.67,25.89,-101.78,20.9,-52.13,6.28,65.22,1.0
2.0,2.0,3.0,11.6,-11.9,35.12,-97.86,-4.34,-17.44,14.85,-1.35,-8.98,-133.95,16.96,4.15,-33.72,-66.63,-22.19,-120.12,-27.63,101.52,-172.28,52.98,-15.7,109.42,-17.94,-141.63,2.0
2.0,3.0,2.0,-5.06,39.08,-67.56,44.37,-3.25,12.25,11.47,2.34,46.2,-55.4,-27.54,-3.0,-31.14,-46.47,11.71,10.48,21.66,-110.6,-41.13,-15.05,-19.63,-0.58,14.62,25.34,1.0
1.0,1.0,3.0,-92.77,92.42,-50.28,28.9,-23.61,-21.9,3.02,2.18,-21.94,50.4,-8.07,-1.81,27.62,-7.77,-9.68,-36.6,3.69,-88.94,37.84,41.72,24.52,-181.07,7.48,195.42,1.0
3.0,3.0,2.0,61.49,-192.75,-59.11,-40.46,14.96,-49.23,-8.6,4.5,67.25,-155.42,5.7,-0.43,-12.41,-51.35,-22.65,-31.18,40.59,-34.96,108.62,95.99,-4.26,253.89,-7.78,31.13,0.0
2.0,1.0,4.0,-71.87,-44.44,-73.18,63.72,11.76,9.29,5.72,4.25,-113.33,-199.26,13.59,-8.19,-27.55,51.13,12.0,-113.67,18.77,-17.03,102.73,43.29,-21.17,331.93,-12.48,-80.45,0.0
3.0,3.0,1.0,-35.98,-67.87,104.77,-61.97,17.83,-58.03,11.73,-4.79,-58.19,-57.99,-4.1,5.18,74.84,36.2,6.49,-13.91,5.81,76.41,-55.53,-78.51,23.87,-100.73,-16.36,-81.83,1.0
2.0,2.0,2.0,-15.08,240.07,442.42,131.15,-14.65,-49.52,1.33,-5.32,23.52,-138.54,41.59,-1.97,-41.39,97.74,-13.6,36.92,25.97,98.26,98.03,-27.47,0.25,-9.94,-5.91,-93.56,1.0
3.0,2.0,3.0,17.36,89.9,227.94,-86.4,-20.67,107.86,2.64,-2.16,7.69,-191.76,-57.18,-3.37,23.59,-47.11,-14.44,-71.67,15.06,-33.11,-143.61,155.83,-10.08,156.33,-15.92,-91.3,2.0
2.0,2.0,2.0,29.9,-147.69,236.61,-49.72,-7.64,-28.31,5.75,-0.99,-39.4,-138.6,-20.41,1.99,-34.33,8.74,-12.43,-0.93,-3.69,-74.36,13.49,-40.56,-2.75,145.96,-4.29,22.44,1.0
2.0,2.0,2.0,-50.55,-141.21,58.42,-67.49,-2.08,64.82,14.51,2.77,-55.68,-20.99,-44.76,10.06,-34.29,31.53,5.17,14.13,-48.31,-134.54,-113.12,-35.43,-88.66,61.79,-8.09,-26.85,1.0
1.0,1.0,3.0,62.7,-70.35,254.23,-83.34,-43.87,26.48,-2.77,0.74,22.57,-313.6,-10.15,-4.94,0.73,-0.17,10.46,-72.72,37.53,29.42,-42.31,-75.43,-27.91,195.25,26.03,135.23,1.0
2.0,2.0,2.0,-52.74,79.66,-76.48,-267.8,-30.96,15.38,-4.22,4.64,-8.86,149.46,16.53,-5.34,-81.14,14.59,7.19,152.83,1.79,7.56,-15.22,-16.37,-25.32,-194.91,-46.08,106.99,0.0
2.0,2.0,2.0,36.92,-112.4,160.56,-20.94,3.11,-24.8,4.2,-3.37,1.88,-251.17,-63.52,-5.29,-80.85,61.94,-13.66,28.92,-17.74,-18.62,-32.02,-81.19,-39.45,-226.04,-24.0,-25.73,2.0
2.0,3.0,2.0,-30.61,-162.34,-226.89,283.15,-16.91,7.9,-3.18,3.3,20.74,143.13,-9.37,5.46,-23.15,23.36,4.27,68.5,-23.84,-18.73,-56.04,-7.86,-42.73,188.26,38.93,-84.96,0.0
3.0,3.0,3.0,66.75,-114.99,-257.12,-145.4,12.22,-21.39,-7.26,4.09,-83.67,-202.31,24.65,-11.87,-64.22,-45.92,2.57,-34.9,28.6,31.72,-69.05,86.26,-36.55,284.39,-2.62,106.8,0.0
1.0,3.0,2.0,23.66,25.35,330.51,118.43,-0.18,-21.28,2.55,-6.71,-39.03,-164.41,-32.75,-3.11,32.75,36.87,5.67,40.71,30.03,-34.98,-31.14,-30.3,37.12,115.12,50.14,34.77,2.0
2.0,2.0,2.0,-33.54,-52.75,203.39,-94.77,-7.59,-79.08,-7.26,-5.91,44.93,-133.7,-13.73,-4.22,-32.21,-20.37,15.23,14.05,23.43,6.04,-59.99,0.83,25.42,147.14,-14.16,10.6,1.0
2.0,2.0,2.0,-6.76,-40.28,144.27,90.77,-2.78,24.49,-4.1,1.51,-81.54,-266.9,-43.97,-1.76,-76.08,38.7,-2.96,-92.41,-24.19,-59.08,-50.42,-19.62,-2.1,-191.85,0.51,-68.03,1.0
3.0,2.0,2.0,49.66,8.09,141.27,3.64,-1.09,-27.36,2.23,-11.26,-24.77,-106.95,-60.64,0.43,-8.82,-1.59,-7.04,-42.79,-75.32,56.32,66.56,36.06,4.76,256.25,12.04,162.78,2.0
2.0,2.0,3.0,121.23,-140.17,-180.36,97.24,7.54,6.87,-8.98,1.12,41.56,-252.61,37.87,-9.11,6.34,-19.85,13.23,-109.3,-39.37,-30.79,65.02,-45.01,-8.35,162.52,7.55,-27.27,0.0
3.0,2.0,2.0,-5.35,93.29,-276.7,209.36,-6.2,41.19,-3.55,12.61,30.14,538.91,11.03,12.25,-80.88,-12.28,4.79,106.27,36.27,-50.1,-14.3,10.14,1.11,-117.41,2.71,-0.94,1.0
1.0,2.0,2.0,42.58,-46.4,156.78,29.15,11.67,-22.71,4.08,-1.84,7.98,-240.99,8.59,2.42,24.58,34.13,21.58,-94.25,-43.49,61.39,-2.56,-30.13,-15.17,-35.46,25.81,-82.32,1.0
2.0,2.0,3.0,24.78,73.77,-227.67,87.45,-17.27,-17.7,-4.66,-1.77,-23.07,123.14,-51.45,3.65,44.17,-33.41,28.3,-79.61,6.21,48.74,-170.98,33.86,-21.54,218.58,-18.41,-53.73,2.0
2.0,2.0,2.0,-16.84,39.44,228.47,13.55,5.61,-7.41,-13.67,1.82,-55.06,-229.12,77.37,-7.08,76.59,33.36,19.31,-66.27,-73.28,57.71,34.14,-89.17,54.53,-169.7,20.58,-2.82,0.0
2.0,2.0,0.0,24.36,-155.37,-36.04,-28.24,-1.49,-27.47,2.73,1.16,28.48,175.11,17.3,3.08,11.07,20.43,-25.68,89.57,-23.45,31.37,70.99,46.45,91.5,-616.58,4.55,4.96,2.0
3.0,2.0,3.0,79.9,-151.66,-152.45,36.13,-3.18,42.77,-12.0,-3.71,76.39,-52.52,25.93,4.41,-37.17,-5.73,-12.27,-134.1,-16.57,45.56,119.71,-61.89,-21.1,623.46,-0.29,-62.97,2.0
3.0,2.0,3.0,-43.13,-71.43,-86.64,-54.79,-0.93,-10.47,4.17,-2.94,-86.19,-31.1,8.93,3.12,69.45,128.83,2.3,-52.82,0.63,42.43,114.77,7.59,-57.58,340.21,-16.68,5.75,2.0
2.0,1.0,2.0,-3.58,11.71,-130.24,-175.16,-2.08,-51.34,-5.03,-12.02,40.75,75.66,24.8,-0.87,-122.8,37.07,4.54,-11.51,-26.36,55.61,6.11,20.79,3.96,-221.89,-11.41,-54.3,2.0
1.0,2.0,2.0,-8.43,56.69,14.27,-57.95,12.56,-15.21,-7.12,-3.31,7.97,81.93,20.68,0.08,-38.68,77.56,-9.81,39.44,5.64,197.14,114.57,83.81,-4.53,32.15,8.97,37.41,1.0
3.0,2.0,2.0,-35.5,-51.28,-299.86,10.09,-17.46,30.52,-21.1,-4.93,-33.93,89.12,-55.46,1.87,-31.8,-59.28,-12.36,-49.51,24.55,8.08,-204.96,-90.28,-1.96,-260.95,26.94,-64.51,2.0
2.0,2.0,3.0,69.11,-98.39,-306.95,-201.06,-10.56,5.86,-6.65,10.07,10.08,-124.87,56.03,-10.08,-41.75,-73.14,3.57,-16.11,16.59,18.44,-87.36,28.31,-64.7,69.07,-23.86,21.01,0.0
2.0,2.0,3.0,4.2,7.45,46.17,-129.5,11.43,-45.53,-1.11,-4.98,-95.72,-313.89,-64.95,-10.35,99.93,31.69,-7.28,-110.69,17.21,62.58,54.07,39.55,60.9,-271.63,-2.07,-19.38,0.0
2.0,2.0,2.0,0.8,-115.76,151.2,110.36,-22.27,-8.41,-3.33,9.22,51.94,-140.01,27.73,-2.44,-19.19,-37.47,12.94,-26.52,-0.6,36.2,34.11,26.85,52.5,31.18,-0.44,-49.46,0.0
1.0,1.0,2.0,-16.24,31.83,-196.75,7.0,16.21,-36.05,10.23,-2.01,-61.21,358.92,-5.6,6.32,-90.63,21.23,-16.17,34.99,55.27,-115.59,-79.89,-46.89,52.88,-110.12,20.75,-63.05,2.0
2.0,2.0,2.0,-33.35,-197.76,-207.88,-156.71,24.46,-23.22,-0.29,2.71,17.92,-37.26,8.57,-2.92,65.11,-11.95,8.91,-13.49,-12.32,-78.56,-3.81,-66.25,15.89,-61.63,-8.32,70.08,0.0
2.0,1.0,3.0,80.85,-46.46,-52.26,-15.71,11.43,-8.91,0.3,6.01,-7.13,59.95,47.58,-1.96,3.82,25.71,18.94,45.34,17.45,-113.89,100.3,-6.83,-26.58,124.1,-20.52,25.78,0.0
2.0,2.0,2.0,28.46,-66.64,-12.09,26.31,-21.45,-18.23,10.51,4.91,-55.65,-17.39,-51.06,4.19,10.53,61.86,-3.48,14.69,12.92,-18.14,-73.56,61.53,-15.0,-172.83,-12.75,-68.32,1.0
1.0,0.0,4.0,-57.34,-27.44,144.12,210.41,-16.66,97.36,7.21,-0.81,33.5,-290.38,-67.15,-7.76,-35.56,21.69,-25.81,-118.41,3.33,-24.88,-7.28,-45.45,-33.34,-78.13,21.55,2.1,1.0
2.0,2.0,3.0,-42.87,41.55,135.27,-121.88,32.7,39.33,2.69,-1.01,5.65,-169.63,-17.86,-4.76,-21.99,-19.29,-26.6,-38.75,-2.25,-56.28,41.61,13.24,-16.0,209.63,-3.99,103.95,0.0
2.0,3.0,2.0,2.84,30.37,-113.86,-24.97,20.08,44.25,-3.86,6.27,18.47,39.59,33.58,-1.7,-15.35,23.94,-17.28,61.57,-3.19,-124.23,0.23,73.97,-38.05,99.23,-47.72,-18.44,0.0
3.0,1.0,2.0,5.02,41.2,-141.19,-4.98,1.36,78.97,8.35,-10.34,4.39,272.21,-7.49,7.96,-63.76,9.1,19.8,30.74,2.82,40.83,-42.32,3.87,-17.05,-145.59,-4.09,65.0,1.0
