cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,1.0,1.0,-47.54,-87.92,4.96,-6.9,130.16,-92.6,36.45,-51.78,-80.97,-0.31,182.33,-42.11,18.75,-84.31,17.34,50.3,243.42,35.4,2.0
1.0,1.0,1.0,1.0,20.1,-76.83,-34.1,-47.93,53.91,-122.52,-11.81,50.14,28.66,-0.38,-190.18,12.46,-2.38,43.22,-183.77,24.28,-15.97,-61.71,0.0
2.0,1.0,1.0,1.0,-1.09,-63.84,30.87,-39.56,-43.0,3.93,-14.04,-158.15,131.95,4.49,25.68,6.43,-3.72,-60.97,-2.45,-14.85,-91.04,-231.28,2.0
0.0,1.0,0.0,1.0,-21.91,-17.8,-13.08,-171.16,10.5,76.94,25.37,-221.57,-58.93,-6.36,-268.39,1.26,15.81,-127.56,82.64,15.69,-144.07,154.17,0.0
2.0,0.0,2.0,1.0,4.03,11.15,12.61,64.01,-43.57,-69.47,-4.31,225.55,-1.49,-7.94,116.23,36.93,-6.96,-35.56,-221.09,41.53,83.57,-38.7,0.0
1.0,1.0,1.0,1.0,77.59,-99.58,-22.81,2.62,78.08,-0.77,-29.16,90.99,-70.35,12.58,44.62,-7.04,15.82,-72.68,-75.61,27.4,-87.31,78.89,0.0
1.0,1.0,2.0,1.0,30.83,-43.55,-28.73,4.81,81.16,127.27,-26.25,-35.41,-31.02,-6.95,-82.07,27.87,5.31,-3.78,92.82,-36.07,19.53,-135.73,1.0
1.0,1.0,1.0,0.0,78.22,16.44,-34.88,24.66,-142.25,-145.06,5.21,116.22,-27.78,-9.62,-56.98,32.48,7.98,196.12,-13.52,-33.0,-169.15,-8.04,2.0
1.0,1.0,1.0,1.0,-22.37,72.75,-43.05,36.79,-29.67,-111.29,-11.74,131.88,-27.31,-1.01,116.21,39.97,9.3,-66.54,6.86,-43.71,94.26,-268.02,2.0
2.0,2.0,1.0,1.0,73.31,-209.71,-48.38,-40.71,178.26,26.14,-19.26,-138.74,74.44,14.04,-293.42,42.24,5.52,14.87,-54.24,-49.16,105.77,-370.36,1.0
1.0,0.0,1.0,1.0,89.34,136.54,27.59,-68.49,-10.29,11.39,-10.6,28.83,103.34,3.15,251.86,-3.19,-10.53,149.32,28.79,8.32,52.54,-80.75,2.0
2.0,1.0,0.0,0.0,4.95,-43.85,35.72,32.22,5.04,32.59,14.12,-89.65,3.71,1.34,299.55,-11.26,8.91,57.88,18.71,-18.1,4.05,-168.15,2.0
2.0,1.0,1.0,1.0,55.24,-26.9,14.18,-52.94,209.67,-122.93,18.46,187.53,24.81,-0.92,68.68,40.62,-1.89,-151.55,-130.13,68.02,75.86,-26.57,0.0
2.0,0.0,1.0,1.0,126.37,183.23,-16.21,14.83,-21.36,-71.76,12.12,216.8,76.26,-14.16,256.71,37.29,-2.7,-120.0,136.48,3.07,-62.73,-84.17,1.0
0.0,1.0,0.0,0.0,89.86,113.56,-54.6,34.62,24.83,95.41,-11.21,253.89,-39.51,2.12,547.69,-32.05,15.54,19.69,-187.18,-23.88,-24.01,-249.52,0.0
1.0,1.0,2.0,1.0,47.0,-83.12,-24.03,-57.61,-121.92,-7.97,18.66,34.68,1.26,19.5,-159.91,12.25,16.74,176.32,67.21,20.62,-88.18,237.85,0.0
1.0,1.0,2.0,0.0,47.47,-33.49,38.47,11.08,78.0,142.61,8.3,-37.46,83.92,-2.78,167.35,2.92,22.33,33.91,73.33,81.45,-219.3,137.26,1.0
1.0,1.0,1.0,1.0,11.26,74.99,15.97,-39.15,-108.12,65.36,0.81,-96.6,59.25,-2.01,298.03,-28.96,16.56,21.04,-43.93,15.23,104.63,-24.82,1.0
1.0,1.0,1.0,0.0,-52.43,101.6,12.56,-28.21,188.7,3.68,-6.29,-214.82,-181.43,-1.59,150.79,-24.5,6.76,-6.32,23.49,-15.46,-98.39,-176.71,1.0
1.0,1.0,0.0,0.0,-52.76,89.91,6.2,-119.7,171.79,57.08,5.82,105.11,-50.09,6.81,544.94,-2.75,22.09,-19.28,-142.17,-17.1,65.49,-189.06,0.0
1.0,1.0,1.0,1.0,-9.07,-103.92,3.69,11.14,19.1,-212.94,-6.71,-50.53,-118.31,-6.36,137.95,-13.66,24.66,117.43,152.96,-16.49,101.1,-73.09,2.0
2.0,1.0,1.0,0.0,138.68,82.72,-30.59,67.1,35.2,-80.46,6.4,83.5,-50.4,1.26,-59.09,9.46,-9.16,58.82,28.49,-8.02,-145.83,60.38,2.0
1.0,1.0,2.0,1.0,10.75,5.36,-13.24,30.13,-11.69,51.33,-15.29,40.61,1.84,-7.92,169.11,-14.22,6.16,-72.1,25.67,11.49,47.68,-70.34,0.0
1.0,1.0,1.0,1.0,-21.87,-67.83,-4.09,20.32,-36.97,27.51,-14.06,203.44,110.0,24.37,194.14,11.02,11.41,-6.7,-18.58,13.56,32.51,54.27,0.0
1.0,1.0,1.0,1.0,-17.96,91.88,32.03,-12.82,125.14,90.11,-5.62,-12.27,-87.41,-8.09,161.52,1.8,9.4,51.63,26.46,28.08,36.17,180.47,1.0
1.0,1.0,2.0,1.0,-112.86,-24.91,-8.91,70.37,128.92,61.27,26.97,48.37,75.22,-18.24,297.39,-45.18,9.52,-114.17,12.21,2.95,-102.05,-65.77,0.0
2.0,1.0,1.0,1.0,-199.71,-68.96,-39.92,-39.66,-61.98,4.74,4.09,-162.59,-98.93,2.85,-110.64,15.99,-3.53,38.92,0.66,-65.24,-1.45,-381.88,1.0
2.0,1.0,1.0,2.0,37.62,22.53,-31.35,-19.2,-167.47,3.1,-11.08,-136.9,-140.0,-2.83,129.09,-7.76,-1.83,-92.49,-8.16,-63.81,-140.89,-331.36,1.0
1.0,1.0,1.0,1.0,56.19,-61.08,-13.34,-43.08,20.37,66.42,4.89,-71.06,60.22,1.02,-130.61,21.7,11.7,64.5,139.6,1.07,17.97,-2.6,1.0
1.0,2.0,2.0,0.0,35.74,-117.88,-40.21,32.5,18.27,119.04,-0.08,59.34,167.69,2.52,114.44,-3.02,24.66,-65.29,-10.8,19.55,-19.47,-72.07,0.0
2.0,1.0,1.0,1.0,54.56,22.55,-12.85,-30.32,40.84,-15.71,2.2,120.22,88.26,1.7,-120.33,37.92,9.84,-13.03,-31.41,-15.07,-102.57,347.28,0.0
1.0,1.0,1.0,1.0,-63.3,-10.95,15.14,21.61,-53.28,82.85,15.33,-80.92,57.56,-13.64,135.06,-8.73,8.0,142.72,-48.26,37.99,-41.47,-4.96,1.0
1.0,0.0,1.0,0.0,-65.62,131.09,-24.26,-58.82,-54.06,-69.1,-1.17,40.42,18.35,2.37,66.16,11.39,-5.71,-13.66,-11.42,-57.1,90.66,-91.9,2.0
2.0,1.0,1.0,1.0,21.78,-80.96,47.48,50.98,-13.45,71.07,2.3,-64.37,93.16,10.46,174.35,-0.72,-2.71,227.24,-52.58,55.43,-61.39,-182.83,2.0
1.0,0.0,1.0,0.0,-112.19,179.12,-17.25,-10.72,117.83,76.25,-1.82,63.71,-93.54,-10.97,449.25,-24.01,-0.32,83.76,2.8,-22.21,136.7,-253.45,2.0
1.0,0.0,0.0,1.0,-0.63,228.17,17.78,58.72,-3.67,53.14,26.58,206.86,-55.38,5.28,641.83,-6.47,4.44,159.15,32.73,14.49,49.96,-146.55,0.0
1.0,1.0,1.0,0.0,-55.53,-218.83,-47.2,27.07,198.22,-99.98,2.12,-86.16,117.81,-3.6,-559.29,8.21,7.68,-55.93,0.41,11.97,153.35,164.68,0.0
1.0,1.0,1.0,1.0,-113.56,49.31,-40.84,2.04,124.97,59.84,2.01,-66.7,146.29,3.93,149.17,-40.02,7.03,20.2,-38.39,-59.03,50.72,-123.21,0.0
1.0,2.0,1.0,1.0,-48.96,-108.03,-44.53,-3.34,-151.85,-70.0,-14.12,-36.38,81.17,3.84,-248.91,5.48,19.91,130.96,-77.92,19.36,-94.75,191.14,1.0
1.0,1.0,2.0,0.0,-34.02,-96.63,-31.88,28.18,-0.96,-91.11,-8.63,22.39,-29.98,-7.14,-313.81,31.96,4.33,-9.54,78.47,-49.08,119.62,90.36,0.0
1.0,1.0,1.0,0.0,20.27,9.03,-45.6,80.34,204.34,-0.01,13.57,46.08,88.79,21.53,-23.97,-28.52,-5.34,107.2,71.5,-17.77,-104.98,-33.24,1.0
1.0,1.0,2.0,1.0,35.12,6.79,-61.99,-63.63,80.04,45.03,20.7,-175.22,118.39,-15.02,101.26,-43.38,18.1,58.15,83.05,-17.65,-146.87,-225.94,0.0
1.0,1.0,1.0,1.0,4.76,30.02,-49.97,53.51,-33.89,-65.4,1.39,133.75,-38.77,8.0,54.0,19.14,3.18,-21.45,94.65,41.15,-110.48,-182.2,2.0
2.0,2.0,1.0,0.0,-31.78,2.73,-50.51,32.73,-46.52,148.66,-12.29,-15.48,-80.68,8.69,271.86,-4.16,8.64,108.12,10.5,-10.53,102.39,-326.38,1.0
2.0,1.0,1.0,1.0,79.13,147.09,2.61,12.45,-96.36,31.95,-5.07,-1.76,-126.16,9.49,221.34,-22.1,-13.77,45.64,-32.49,-25.98,13.05,-84.61,2.0
1.0,0.0,0.0,0.0,-59.3,-4.44,-38.41,-17.66,-40.34,-102.89,-15.45,66.86,129.71,-6.52,-337.85,38.08,-17.72,8.18,37.58,4.06,18.92,-53.75,2.0
1.0,1.0,1.0,0.0,-79.36,77.3,23.24,-5.87,-58.39,-4.27,24.06,-163.93,-67.67,-7.99,159.05,-39.11,0.79,44.46,-32.8,17.43,-161.74,-84.69,1.0
1.0,1.0,1.0,1.0,-40.1,-158.39,-19.67,-46.25,34.5,-125.85,-5.83,-9.54,61.7,7.65,-361.23,29.75,7.17,120.18,71.33,2.07,-6.0,101.29,0.0
1.0,1.0,1.0,2.0,137.19,116.27,17.17,-39.9,-74.28,33.34,-7.32,10.85,-86.45,-7.27,455.46,-4.57,15.38,-38.6,-84.28,9.34,-29.51,-146.94,0.0
1.0,1.0,1.0,1.0,8.18,-4.51,27.48,-12.86,104.37,-114.97,5.43,-119.4,54.76,12.27,80.47,-32.41,8.81,-52.87,77.18,-26.09,-19.22,23.97,2.0
1.0,2.0,1.0,1.0,-4.85,-52.24,-26.89,-14.11,112.33,40.34,5.66,16.7,66.5,-9.19,-129.19,8.73,23.57,-89.92,68.42,21.45,79.33,325.4,0.0
2.0,0.0,1.0,1.0,-8.54,116.76,37.17,114.58,148.13,37.23,11.77,-20.86,26.23,6.77,262.08,-15.47,-11.46,-119.69,8.74,9.29,-0.59,-58.71,2.0
1.0,1.0,1.0,1.0,-39.67,85.82,21.19,54.96,162.5,68.94,7.65,-55.09,-48.14,5.23,264.62,-32.28,6.77,200.25,-108.83,-28.06,-52.0,68.48,1.0
1.0,1.0,1.0,1.0,-32.2,96.14,-40.01,28.14,-71.56,40.79,7.44,116.28,125.82,-3.6,54.21,12.73,7.65,17.22,44.95,-12.57,54.94,131.5,0.0
1.0,1.0,0.0,1.0,-6.3,-22.07,-12.84,85.01,52.15,49.98,17.3,-63.86,17.75,-4.73,14.52,9.97,9.41,0.25,31.43,-1.74,32.63,-66.67,1.0
1.0,1.0,2.0,1.0,64.49,-94.69,24.28,65.57,56.6,-80.31,-9.5,-139.34,-7.18,-6.73,-217.74,2.23,-11.61,-51.79,-22.94,15.35,-38.12,-134.3,2.0
1.0,0.0,2.0,0.0,-10.78,118.59,-15.7,-16.71,104.28,38.18,-22.95,215.32,-74.72,-0.08,295.78,-12.56,3.33,138.85,69.56,20.67,9.34,56.37,0.0
1.0,0.0,1.0,1.0,-47.08,-4.74,7.17,37.01,95.14,-92.44,4.35,-139.92,9.76,5.38,-135.92,-30.16,-14.94,-90.75,-22.41,-4.35,21.44,-95.0,2.0
1.0,2.0,1.0,0.0,49.34,-106.91,-45.19,-12.85,-13.25,-63.09,6.04,-103.17,-74.46,15.8,-393.9,17.67,24.21,-133.53,-33.67,13.61,-11.02,295.79,0.0
1.0,1.0,1.0,0.0,-45.28,5.06,-22.88,51.86,-104.1,99.12,-15.18,-88.69,72.3,7.96,-27.28,13.33,3.81,169.64,174.97,-20.39,61.12,-120.04,1.0
1.0,1.0,1.0,0.0,5.16,-12.24,24.76,0.21,-210.07,48.74,-26.22,-65.77,7.76,3.5,-41.5,29.06,16.25,-9.52,-49.83,64.54,-92.79,74.88,1.0
1.0,0.0,2.0,1.0,-14.27,-21.62,-28.31,42.15,-131.79,-117.33,-5.02,92.11,-37.25,2.94,-153.16,44.62,-5.74,-25.9,105.51,13.47,-25.75,-188.71,2.0
2.0,2.0,1.0,1.0,-120.65,-63.98,5.31,-69.0,-123.45,-124.12,-15.11,-15.51,-58.24,24.0,352.63,-24.46,26.6,-130.48,77.59,-49.77,-88.28,-54.2,2.0
1.0,1.0,1.0,1.0,27.52,-170.15,-24.84,-23.83,135.22,-96.63,-15.55,29.1,39.62,-8.07,-104.13,5.3,11.25,21.84,39.73,6.29,75.62,-89.8,0.0
2.0,1.0,0.0,1.0,80.01,-110.71,17.53,65.02,195.01,-49.26,-5.91,33.85,-9.56,-3.85,348.7,-29.67,17.22,-111.66,-9.47,-13.54,-130.55,-86.58,0.0
1.0,1.0,1.0,2.0,-8.72,-10.41,-19.56,-22.01,5.18,61.52,9.09,103.36,-179.1,-2.44,142.49,9.88,18.02,-149.46,-35.15,-34.17,-91.83,18.29,0.0
1.0,2.0,1.0,1.0,-31.28,-75.18,-9.8,-67.37,20.01,191.4,0.19,-204.85,-40.49,1.03,-86.83,-12.86,22.54,176.9,31.78,14.23,213.8,148.51,1.0
1.0,1.0,1.0,0.0,19.57,28.47,-12.31,-22.04,156.47,133.36,4.26,-128.15,-58.99,-4.65,116.31,-17.0,16.9,-77.69,15.82,37.51,17.55,31.87,1.0
1.0,1.0,0.0,1.0,-125.08,115.41,8.4,-25.56,-33.66,22.67,7.61,-59.54,111.36,-9.04,221.04,-45.38,0.86,-81.09,47.51,49.14,-69.39,39.74,1.0
1.0,1.0,1.0,0.0,-6.83,75.29,45.21,-28.03,60.3,57.29,0.64,-146.89,147.99,-4.09,141.76,-24.01,8.75,200.64,-17.48,-57.17,58.96,158.06,1.0
1.0,0.0,1.0,1.0,20.78,200.12,15.39,-151.51,125.5,49.2,-6.22,232.34,38.47,-3.92,722.38,-22.81,9.88,-167.57,99.07,19.16,-119.44,-157.05,1.0
1.0,1.0,1.0,1.0,-27.49,73.83,-3.07,83.96,3.98,63.38,9.1,-66.4,35.16,-2.9,243.04,-36.07,14.79,-14.0,-137.71,15.57,134.75,-1.4,1.0
1.0,1.0,2.0,0.0,109.38,123.71,6.49,-37.37,93.32,6.85,0.8,-144.71,17.21,-12.68,247.89,-39.94,9.81,-64.53,32.11,-43.97,-140.0,-82.88,1.0
1.0,1.0,1.0,1.0,1.67,-55.57,-7.45,-6.47,-111.18,-74.92,3.51,116.11,-109.29,-11.39,-203.39,40.39,-2.62,-61.97,95.94,-21.67,-118.29,121.51,0.0
2.0,1.0,1.0,0.0,67.01,-103.99,-17.01,-160.7,-32.32,43.42,-13.16,-120.88,-134.77,-13.76,-65.75,23.75,3.54,32.75,-106.91,2.94,0.59,-286.3,1.0
2.0,1.0,1.0,1.0,17.01,137.41,-17.21,-74.52,41.38,-62.67,25.3,153.15,60.91,4.15,-91.54,46.52,-5.19,175.4,19.57,-11.35,80.45,226.34,0.0
1.0,1.0,1.0,1.0,-19.68,113.0,-3.36,11.3,28.54,-58.71,-2.53,-62.01,-182.37,2.68,245.4,-17.72,8.95,-77.41,-2.93,20.64,23.0,-139.31,2.0
1.0,1.0,2.0,2.0,-43.95,34.74,6.08,62.61,-14.72,178.68,-6.23,135.35,-72.24,9.77,525.05,-71.7,16.81,-121.87,2.16,-42.86,-33.99,212.07,1.0
2.0,0.0,1.0,1.0,-38.04,-1.23,44.21,22.97,9.95,-58.4,-13.37,49.83,2.75,-8.26,-229.26,63.26,-35.62,-168.91,-63.46,-33.74,101.29,-203.58,2.0
1.0,1.0,1.0,1.0,-138.33,100.36,-20.42,22.27,-70.76,168.63,13.1,231.35,97.44,3.85,349.24,-12.59,-0.34,-204.78,4.3,20.78,-33.01,-29.32,0.0
2.0,1.0,1.0,1.0,18.86,-4.02,0.98,0.34,97.52,96.83,5.91,-93.3,-56.0,5.42,486.87,-74.46,-3.38,-12.31,-21.76,-43.62,-10.62,-379.35,0.0
0.0,1.0,1.0,0.0,-101.21,88.05,-23.14,30.7,34.07,25.88,-10.98,-66.1,5.89,15.21,205.34,-36.42,24.8,86.95,-32.84,34.23,83.46,18.9,1.0
1.0,1.0,1.0,1.0,70.05,35.33,15.74,39.98,85.44,71.47,-15.48,24.03,-47.61,-16.54,178.95,-23.24,-9.36,18.95,-68.39,-23.33,-199.7,-76.39,2.0
0.0,0.0,0.0,1.0,-21.86,131.01,34.89,50.71,45.72,8.54,20.99,24.13,-39.38,-18.98,145.0,-9.72,7.24,-29.04,-141.48,-19.81,-4.53,244.28,1.0
1.0,0.0,1.0,1.0,-62.48,8.01,18.31,-50.33,60.58,-25.11,-26.3,-204.86,30.47,-4.28,-331.96,-12.8,-28.17,152.71,-109.2,11.51,-61.45,-99.17,2.0
2.0,1.0,1.0,0.0,-37.42,22.28,15.38,45.22,27.56,-82.71,-10.66,226.33,80.73,-7.84,105.5,46.31,-3.62,-205.46,-240.07,-19.45,-3.17,28.98,0.0
1.0,1.0,0.0,1.0,29.74,-100.99,-9.51,-47.77,-25.45,-94.13,28.89,101.93,-70.26,4.86,-96.16,28.23,2.7,69.04,-120.22,14.62,-94.21,-22.14,0.0
1.0,1.0,1.0,1.0,-122.42,-77.05,-20.77,28.05,-145.83,49.1,2.99,-141.73,-124.69,9.5,-323.63,34.94,6.5,-85.11,-33.57,-43.27,-18.82,-11.36,1.0
1.0,1.0,1.0,0.0,37.19,13.71,-12.64,-11.05,24.48,24.62,-29.05,130.42,-168.03,-1.04,-23.1,15.48,10.38,11.1,-39.45,59.34,2.18,309.37,0.0
1.0,1.0,1.0,1.0,-38.64,-46.98,4.13,7.33,-5.34,55.55,-6.96,-23.54,30.03,5.24,-55.22,21.59,17.43,139.94,8.74,31.23,-50.22,142.7,1.0
1.0,0.0,1.0,1.0,52.18,111.03,30.07,23.97,119.12,85.47,-28.14,120.79,-122.95,-4.92,373.43,-33.02,-5.11,66.48,-29.08,1.96,21.5,57.06,0.0
1.0,1.0,0.0,2.0,-11.99,16.88,20.75,-123.57,-43.32,157.19,-3.55,6.28,35.74,-4.73,265.72,-24.22,17.13,127.81,-8.94,-76.73,-127.38,197.71,1.0
1.0,1.0,1.0,0.0,99.95,9.22,-23.11,-23.82,0.76,96.75,-13.83,52.78,-33.94,-0.38,186.18,-2.61,9.26,24.74,-2.0,19.02,-43.44,-95.97,0.0
1.0,1.0,1.0,1.0,-67.8,-103.26,11.22,28.42,31.84,-64.52,-2.53,-36.5,-17.21,-1.01,129.23,-51.76,4.68,3.91,93.61,-47.45,-100.11,-7.76,2.0
1.0,1.0,2.0,1.0,48.41,68.96,10.69,33.4,39.11,78.51,-5.99,-160.59,-16.34,5.35,442.24,-67.1,10.92,-98.17,-4.77,4.28,-85.61,-198.09,1.0
1.0,2.0,1.0,1.0,-14.25,37.05,-7.36,7.24,-13.76,162.75,-18.73,-101.84,-24.28,-7.4,441.18,-71.77,22.91,-96.93,15.39,8.39,-116.29,-11.13,0.0
1.0,1.0,1.0,0.0,-1.87,-42.01,-36.16,-45.4,-68.17,-197.17,13.51,28.88,-47.23,12.87,-155.02,52.18,15.74,31.99,78.38,18.59,-93.33,-173.99,2.0
1.0,1.0,1.0,1.0,47.25,15.93,-1.68,58.56,122.63,-72.15,1.58,163.28,53.95,-15.44,17.32,31.04,-2.75,49.07,67.63,-17.98,-100.9,39.81,0.0
1.0,2.0,1.0,1.0,17.25,-247.5,-56.83,16.25,16.88,-38.01,8.77,-100.24,37.53,1.69,-488.14,-5.17,18.81,-109.38,-85.19,2.93,63.97,197.97,0.0
1.0,1.0,1.0,0.0,-54.01,16.26,-22.13,-15.57,84.0,-75.29,13.24,136.01,-11.09,5.28,16.88,23.24,2.05,75.48,-25.64,42.26,-30.06,-5.88,2.0
1.0,1.0,0.0,1.0,-34.5,-40.72,-14.0,53.13,-50.16,106.63,-27.29,-3.15,130.76,16.13,145.76,6.55,16.02,50.28,1.2,5.91,42.77,-82.08,1.0
1.0,1.0,0.0,1.0,-3.94,-69.89,32.55,-24.83,1.15,133.99,19.0,-101.95,-6.38,-5.55,-117.35,24.59,9.03,1.37,-46.95,-30.65,95.66,177.91,1.0
1.0,1.0,0.0,1.0,-119.7,64.63,15.55,58.19,2.55,30.37,-6.02,-29.25,-75.87,-7.82,285.57,-16.14,7.92,21.68,-198.12,39.16,-0.43,-71.38,0.0
2.0,2.0,1.0,0.0,-41.65,-151.53,41.83,-12.91,29.62,4.95,-2.87,-29.84,-55.49,28.85,475.68,-14.04,33.6,69.24,-57.63,-49.1,81.73,-136.2,2.0
1.0,1.0,1.0,0.0,47.17,44.71,-62.86,-33.2,39.43,-109.55,-47.54,184.46,13.99,14.56,-35.87,22.7,7.32,-164.98,118.21,-6.16,-7.83,26.42,2.0
1.0,1.0,1.0,1.0,-132.73,120.69,-34.09,1.75,-55.65,139.49,-1.83,-53.79,-28.96,2.96,152.99,-5.96,-5.93,-217.8,27.82,21.73,-29.97,-225.36,1.0
2.0,0.0,1.0,1.0,11.16,62.15,-1.7,36.64,45.96,-7.04,6.92,16.68,-48.08,15.66,-79.68,8.45,-24.56,-40.32,-6.81,-46.04,-42.21,-101.47,2.0
1.0,1.0,1.0,1.0,82.24,89.84,-10.6,19.26,39.31,-78.17,-10.19,112.44,-11.91,-1.21,236.84,23.72,8.69,-20.29,-85.56,-16.07,-133.32,-167.71,2.0
1.0,1.0,1.0,1.0,-24.9,58.82,-20.21,98.63,-60.37,95.13,-15.23,12.7,-68.61,-17.4,168.03,-4.93,5.72,181.32,21.11,-11.56,97.32,-92.93,1.0
1.0,1.0,1.0,1.0,-76.53,-5.8,-21.89,-40.22,-15.98,49.32,-21.43,-120.74,-14.5,-2.86,-249.75,27.48,6.88,10.84,-44.42,29.68,-130.88,88.13,1.0
1.0,1.0,1.0,0.0,-69.85,83.53,6.6,6.6,40.01,43.3,-18.19,-91.72,86.96,0.36,322.51,-45.58,14.17,-35.06,-31.56,37.45,-78.01,-77.21,1.0
1.0,1.0,1.0,2.0,-23.57,39.43,-3.09,72.92,14.02,48.23,8.4,71.85,40.57,-3.55,335.52,-29.98,8.24,-42.2,-88.78,-13.37,-133.86,-61.24,0.0
2.0,1.0,1.0,1.0,123.56,-80.28,55.41,-44.34,102.22,126.47,26.39,-30.13,86.48,-4.09,273.16,-28.41,-5.45,-32.28,98.06,-69.03,8.04,-95.76,2.0
1.0,1.0,0.0,2.0,-47.87,-127.86,-10.61,1.35,-31.88,50.76,-36.72,-118.96,52.61,11.97,-362.27,47.87,-2.33,15.25,-186.51,38.39,-101.47,-184.47,1.0
2.0,1.0,2.0,1.0,-58.16,33.49,31.93,52.65,133.24,43.12,16.02,-254.19,15.85,3.53,10.58,34.27,4.49,-158.66,-75.2,-62.52,14.85,-238.75,2.0
1.0,1.0,2.0,0.0,23.48,4.55,-7.44,-55.22,-61.62,-68.17,0.67,145.43,75.29,0.41,135.41,17.55,6.52,84.83,-17.95,33.67,117.81,-8.5,0.0
2.0,1.0,1.0,1.0,-29.47,201.07,-41.57,66.13,4.21,19.86,-26.48,60.87,-13.92,-1.67,247.11,-22.1,-8.04,-31.24,-153.81,68.85,-146.27,-100.04,1.0
1.0,1.0,1.0,0.0,-25.17,-205.96,15.97,-14.42,49.79,-78.48,-16.59,-145.98,-81.0,-4.38,-207.67,-28.4,-9.7,93.06,-48.81,-37.36,-72.25,-91.49,2.0
1.0,2.0,1.0,1.0,0.35,33.52,-31.15,-2.88,-0.38,-201.43,-7.47,-38.02,-55.03,-23.82,479.48,-33.65,44.15,47.46,131.6,33.04,-10.34,-152.64,2.0
1.0,1.0,1.0,1.0,5.87,-14.61,-20.29,-10.74,120.97,53.47,-0.54,42.68,60.12,-3.96,311.31,12.14,28.7,-7.71,29.53,-2.31,-92.43,-201.7,0.0
2.0,2.0,2.0,1.0,-101.93,-28.49,-9.5,-80.14,105.89,79.32,22.84,-86.73,-11.93,-5.43,30.33,18.49,13.37,32.65,156.14,24.22,-23.27,-12.46,1.0
1.0,1.0,1.0,1.0,-19.64,78.4,50.65,-102.22,-13.47,70.17,6.95,221.52,-26.16,-3.96,467.69,-41.19,1.11,-51.93,24.14,94.64,144.93,267.98,1.0
0.0,1.0,1.0,1.0,-73.36,-9.82,19.97,-7.71,-91.28,60.93,-5.49,-132.92,-103.11,5.33,-119.47,4.73,14.96,-96.79,75.11,47.34,16.88,172.27,1.0
1.0,1.0,1.0,1.0,-9.31,42.68,18.77,-17.85,5.56,42.69,2.31,-142.4,106.33,10.34,-41.89,7.19,15.4,108.3,-69.99,30.17,62.29,133.03,1.0
1.0,1.0,1.0,1.0,-9.65,109.71,8.73,-13.37,-68.72,-76.64,29.19,-271.35,-90.94,-1.46,-88.86,31.76,5.62,-153.03,-53.19,30.07,-43.79,-164.74,2.0
2.0,1.0,1.0,1.0,44.03,-43.7,-19.44,1.09,-43.95,-113.87,-29.79,10.84,-132.21,-19.08,-331.85,48.18,9.92,13.94,-12.47,-25.97,24.94,257.76,0.0
1.0,1.0,0.0,1.0,-41.5,-31.47,-16.91,-30.7,148.0,-61.57,35.93,100.61,86.48,-6.45,-102.22,15.95,5.84,95.21,7.67,-2.11,198.96,191.14,0.0
0.0,1.0,1.0,0.0,43.15,94.04,10.46,64.79,-134.98,32.56,-17.24,-110.85,44.96,9.67,287.73,-44.62,17.21,135.78,66.43,14.64,-10.09,-42.57,1.0
2.0,1.0,2.0,1.0,-50.75,-165.76,-6.85,-99.97,56.35,-154.1,10.32,36.98,60.07,1.73,-478.74,53.4,-0.57,-116.66,13.04,-71.38,5.73,197.24,0.0
1.0,1.0,1.0,1.0,-44.92,68.64,-33.17,64.01,-31.17,139.42,30.8,2.97,74.53,7.94,151.2,-0.85,10.73,-53.94,61.88,64.37,41.04,-15.85,1.0
1.0,1.0,2.0,1.0,7.5,33.97,-21.31,22.63,59.97,-8.87,11.0,32.7,-30.21,-13.67,-6.43,1.86,-12.49,-72.0,28.96,74.26,-100.26,-165.89,2.0
1.0,1.0,2.0,1.0,24.27,-128.58,26.7,97.25,-136.63,-18.3,-18.48,-38.72,22.95,-1.26,-34.17,-41.89,-9.32,9.98,-26.79,-20.52,-80.36,25.29,2.0
1.0,1.0,1.0,1.0,-32.9,-15.37,1.78,-69.27,59.35,86.41,-0.65,30.79,-5.05,0.48,745.83,-48.68,19.88,-28.93,-8.96,18.33,64.04,-506.8,0.0
1.0,1.0,0.0,0.0,29.87,5.28,19.2,47.9,-22.51,133.05,13.52,-96.41,-10.02,-1.84,67.05,-25.01,11.13,66.93,-127.75,10.66,130.35,226.79,1.0
1.0,1.0,1.0,2.0,-66.29,-74.38,-35.91,26.51,-140.67,75.28,-14.82,-77.13,-22.22,-23.72,-22.79,-16.35,9.71,103.17,-86.74,-9.72,-213.4,-79.06,0.0
1.0,1.0,1.0,1.0,6.45,-22.86,-19.05,-6.28,115.85,-115.89,36.77,29.22,23.52,-10.68,-229.06,32.84,-8.74,-226.15,116.65,3.57,60.55,-70.13,2.0
1.0,1.0,0.0,2.0,-137.54,-56.12,11.02,-75.9,-38.52,-38.35,-19.93,-140.53,-76.72,8.17,-205.57,22.61,5.12,-152.11,11.39,-91.57,-10.12,16.36,1.0
