cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
2.0,1.0,0.0,1.0,-184.59,24.38,4.45,189.47,43.58,-59.52,-63.21,-161.16,57.7,20.56,35.01,174.12,0.0
2.0,2.0,2.0,2.0,-66.49,-12.28,-33.88,84.94,25.96,41.62,-136.54,33.64,63.82,-44.62,138.74,-35.78,1.0
2.0,2.0,2.0,1.0,-70.04,22.52,-51.94,223.64,-30.68,31.65,30.89,-120.99,12.16,11.97,-26.43,67.07,0.0
1.0,1.0,1.0,3.0,-238.83,16.07,25.74,-87.01,41.3,39.82,10.62,-266.71,198.32,-58.3,25.14,81.0,0.0
1.0,3.0,2.0,2.0,-259.54,7.42,-75.04,-131.73,45.03,-22.31,238.66,-17.85,192.18,-45.07,-2.22,112.54,0.0
2.0,2.0,1.0,2.0,-159.47,-11.1,224.93,166.61,-58.97,-86.01,131.85,-142.32,-113.6,40.6,-12.96,62.81,2.0
1.0,1.0,2.0,1.0,-241.08,-15.34,-130.92,77.07,85.41,-53.97,-170.41,233.41,-102.07,-105.76,-66.98,-69.39,1.0
1.0,2.0,2.0,2.0,-208.64,-23.1,-67.06,56.98,19.28,56.81,-260.15,44.57,61.62,-47.66,36.88,-134.85,1.0
2.0,2.0,1.0,2.0,214.94,1.01,108.24,-273.58,0.41,74.38,184.46,-9.52,6.21,190.63,18.93,41.6,0.0
1.0,1.0,0.0,1.0,-42.75,22.16,-223.07,112.15,-0.25,30.36,-97.48,-70.12,204.29,-19.52,-54.14,-12.34,2.0
2.0,1.0,2.0,2.0,-99.26,-6.75,-107.18,139.74,-29.73,-62.76,-444.65,132.18,-127.21,30.0,32.72,-105.93,1.0
1.0,1.0,2.0,0.0,155.75,-8.86,-173.49,-155.28,-27.45,49.44,-216.1,-30.7,175.47,-23.67,-31.2,-290.72,1.0
2.0,3.0,1.0,2.0,524.69,42.38,-158.21,115.97,-94.12,-9.98,221.41,-29.33,125.59,144.23,49.96,94.79,0.0
2.0,1.0,1.0,1.0,324.77,40.41,-219.1,232.14,-50.32,75.38,28.61,-7.22,20.93,-7.13,-56.21,16.17,0.0
2.0,1.0,2.0,2.0,15.14,8.87,-129.56,34.14,30.91,-64.36,-236.24,234.91,40.39,24.91,8.59,170.91,2.0
2.0,2.0,2.0,2.0,-137.95,-7.75,41.56,106.88,-19.1,24.35,-407.94,-28.03,-15.69,13.17,99.46,10.52,0.0
2.0,1.0,1.0,1.0,135.53,15.56,127.51,-172.46,47.22,-74.03,-22.21,-166.08,-39.09,123.03,34.89,40.99,0.0
2.0,1.0,1.0,2.0,132.45,26.65,-306.39,76.02,26.37,7.33,-226.46,234.9,36.06,85.26,-14.44,52.54,2.0
2.0,2.0,0.0,0.0,142.1,-2.88,0.75,-31.95,10.45,-51.23,164.61,29.08,-72.93,153.78,-9.52,-89.72,0.0
2.0,2.0,1.0,1.0,289.41,-10.12,-143.31,114.48,-38.6,83.1,177.25,84.0,288.08,-73.22,-4.41,-38.55,1.0
2.0,2.0,1.0,1.0,-192.89,-33.41,227.7,108.37,125.81,-85.48,-143.31,15.13,-259.38,206.67,-17.54,-69.64,2.0
2.0,1.0,3.0,2.0,-104.39,-12.46,157.75,-42.92,18.77,-27.32,-162.85,-57.1,-19.4,122.65,67.57,57.4,2.0
2.0,3.0,2.0,3.0,102.24,21.48,29.8,135.68,5.72,20.21,46.76,-60.92,18.82,-20.78,-74.18,178.63,2.0
2.0,1.0,2.0,2.0,142.56,3.03,190.58,-384.51,6.84,-11.4,-44.93,-31.05,-40.39,183.82,15.37,113.74,0.0
2.0,2.0,2.0,2.0,-150.05,-1.51,199.46,318.5,46.94,20.67,91.91,-37.69,-317.43,60.87,65.93,99.42,2.0
2.0,2.0,2.0,2.0,-54.34,-28.97,295.04,5.54,17.98,63.84,10.15,-125.14,-5.01,96.78,-23.67,45.45,2.0
1.0,3.0,1.0,2.0,-241.67,-22.41,147.75,-83.92,-65.13,24.5,51.37,-227.15,100.67,-40.78,66.6,-105.2,1.0
2.0,2.0,1.0,2.0,-273.46,-13.58,91.27,234.74,-18.05,-29.47,-60.18,-80.26,-38.7,90.71,-68.73,16.27,1.0
2.0,1.0,1.0,1.0,-156.52,-15.7,96.33,189.98,50.82,-7.85,24.54,-125.51,-12.42,120.05,-46.71,-60.9,1.0
3.0,1.0,1.0,1.0,79.74,-14.96,117.28,155.48,39.23,-49.57,-504.13,56.62,-146.56,47.57,50.33,5.36,2.0
0.0,1.0,1.0,1.0,-786.84,-8.82,66.98,-78.99,-19.19,87.71,170.91,28.04,-221.5,-31.08,20.37,60.67,0.0
2.0,2.0,2.0,2.0,-68.1,-9.47,108.19,-52.5,-17.56,-77.12,-15.27,-31.6,2.21,164.8,14.02,43.41,2.0
2.0,2.0,1.0,2.0,-121.63,-12.29,172.34,40.67,-2.01,24.47,-119.15,-47.57,-80.0,106.61,16.73,66.81,2.0
1.0,1.0,2.0,1.0,-140.37,-11.11,25.65,103.65,29.59,13.97,63.01,-120.72,61.29,79.49,41.08,-84.25,1.0
1.0,2.0,2.0,1.0,-182.86,-3.5,2.1,88.7,4.81,6.22,39.59,-79.25,49.35,113.54,79.24,-11.17,1.0
2.0,1.0,1.0,2.0,-350.21,-5.78,-13.41,345.17,-60.18,-30.0,-497.71,17.6,-93.78,64.69,-13.67,43.08,1.0
1.0,2.0,2.0,1.0,-129.55,27.07,-180.09,30.46,-25.04,45.17,-131.67,-37.45,140.15,-20.65,47.79,80.84,0.0
1.0,2.0,1.0,2.0,-200.52,-6.48,-4.89,-5.59,27.32,-70.4,303.42,81.66,-86.66,19.57,-38.79,4.66,0.0
1.0,2.0,1.0,3.0,-213.61,28.45,-341.69,275.45,73.25,55.55,-242.55,92.02,114.77,81.99,-35.87,54.2,1.0
2.0,2.0,1.0,2.0,110.85,11.11,-69.77,-141.41,-7.54,-45.37,283.87,34.95,36.88,46.91,42.94,0.84,0.0
1.0,1.0,1.0,2.0,-294.07,4.43,-91.52,-26.54,-15.46,7.46,213.14,-21.94,184.48,-53.6,54.33,85.12,0.0
1.0,2.0,2.0,1.0,-454.18,5.88,140.13,98.21,-22.39,99.37,32.5,-199.71,-58.31,47.57,-14.91,127.65,0.0
2.0,2.0,2.0,2.0,-222.74,-18.72,226.42,62.66,-47.64,-128.72,-118.86,-121.94,25.88,53.75,-29.9,116.76,2.0
2.0,2.0,2.0,2.0,-95.1,0.6,-61.77,23.11,15.38,-63.77,-52.46,117.94,65.91,89.73,89.56,115.43,2.0
1.0,2.0,2.0,1.0,-327.86,-8.0,-114.57,221.36,80.32,-87.27,-267.71,4.21,72.3,-115.04,-67.37,-42.36,1.0
2.0,2.0,1.0,3.0,82.68,-27.79,-115.49,-74.38,116.42,137.97,-90.96,230.31,41.98,-43.73,-72.12,-164.58,1.0
2.0,1.0,1.0,2.0,10.89,-5.14,164.39,-13.37,-68.17,-25.6,-59.97,-48.23,-38.11,77.06,17.64,102.5,2.0
1.0,0.0,1.0,2.0,-308.81,1.52,-15.8,311.01,-44.31,-53.53,2.63,-20.13,11.94,136.35,-22.87,117.71,1.0
2.0,1.0,2.0,0.0,58.32,8.48,-244.61,118.45,1.18,-107.56,-209.1,135.53,199.88,-25.11,-52.43,27.39,2.0
1.0,1.0,2.0,2.0,-35.76,24.03,-144.23,157.47,-49.24,30.68,45.88,-83.87,96.18,17.29,90.93,27.75,0.0
1.0,3.0,1.0,1.0,-90.82,-0.55,-69.04,97.0,-48.05,-42.75,37.53,20.45,51.06,105.79,101.67,-1.81,1.0
1.0,1.0,1.0,1.0,-2.38,2.85,-129.38,7.98,-28.68,63.4,134.84,30.53,110.17,9.31,51.44,-44.02,0.0
2.0,3.0,1.0,2.0,-112.46,0.12,105.21,31.64,74.6,-4.64,-24.71,-24.17,-100.05,105.06,-35.72,83.8,2.0
2.0,1.0,2.0,2.0,-74.23,-29.55,222.84,-42.03,-3.14,105.77,-20.32,-149.1,-9.92,106.58,19.6,-93.21,1.0
2.0,1.0,1.0,1.0,-0.75,-21.47,79.82,19.51,-32.08,-64.09,153.99,-132.52,81.63,9.79,-41.49,-146.05,1.0
1.0,1.0,1.0,1.0,-138.07,20.69,21.7,-74.3,-30.86,-67.69,89.93,-199.67,138.02,35.06,16.21,117.15,0.0
2.0,1.0,1.0,2.0,135.72,-14.06,-2.14,-6.32,1.94,-42.79,276.24,-30.28,111.76,31.63,8.01,-109.81,1.0
2.0,0.0,1.0,1.0,-397.87,-32.02,118.18,324.22,-10.95,10.84,-97.62,79.47,-17.25,-31.92,-37.93,126.93,1.0
1.0,1.0,2.0,1.0,-220.0,-9.2,-130.93,148.2,-30.6,31.35,-84.14,118.11,-9.0,-11.28,22.86,-60.4,1.0
2.0,3.0,1.0,1.0,102.46,-2.39,-9.94,115.72,17.19,-20.09,107.38,-170.47,221.58,71.41,-10.94,-51.99,0.0
2.0,2.0,1.0,1.0,55.68,11.52,148.75,-206.45,-26.93,-63.99,-93.94,-142.82,8.57,159.28,20.95,106.91,0.0
2.0,1.0,2.0,2.0,372.88,-11.06,-82.44,-66.97,16.92,-31.03,338.09,40.66,123.12,31.64,-21.78,-185.53,1.0
2.0,1.0,2.0,2.0,119.44,-3.14,-70.73,141.29,48.15,-43.81,176.04,30.91,31.49,127.94,78.45,-72.43,1.0
2.0,2.0,2.0,1.0,90.79,-25.06,-98.47,45.94,68.48,-2.28,-37.68,93.1,140.87,-3.12,26.15,-165.09,1.0
1.0,1.0,2.0,2.0,-202.75,54.52,-45.35,-66.0,29.71,-50.5,149.63,-358.04,260.42,-67.53,-122.18,254.54,0.0
3.0,2.0,2.0,2.0,-84.56,-12.28,344.61,148.82,15.34,-14.66,235.11,-191.33,-150.99,34.18,-10.44,119.49,1.0
2.0,2.0,1.0,1.0,-65.76,13.29,-140.85,299.81,-40.65,-55.06,-228.73,167.05,-102.97,-11.08,42.55,95.22,1.0
1.0,3.0,0.0,1.0,-261.56,-15.77,-126.88,311.3,-15.58,18.51,98.46,48.34,215.29,-138.25,-67.73,23.05,1.0
2.0,1.0,1.0,2.0,443.84,24.09,-74.17,-275.61,-67.7,-59.62,258.21,164.35,-99.86,211.27,-2.09,29.8,0.0
2.0,1.0,2.0,1.0,43.39,9.48,-55.44,-112.95,4.87,37.7,-129.83,-59.39,148.51,-13.62,-72.89,16.21,0.0
1.0,1.0,1.0,1.0,-222.4,-5.94,-80.2,167.39,18.38,90.49,-66.15,125.09,-24.7,-57.27,25.18,38.69,1.0
2.0,0.0,1.0,1.0,-41.71,8.16,-187.74,178.73,53.12,-34.74,-164.47,261.9,-105.32,-1.71,-36.04,50.39,1.0
1.0,1.0,3.0,0.0,-368.01,-4.19,229.63,-207.15,-2.1,-116.94,-178.69,-284.11,212.91,38.73,38.9,191.85,0.0
1.0,0.0,1.0,2.0,-446.89,-23.97,29.01,237.67,6.88,41.09,-44.4,69.27,81.9,-189.51,-7.08,126.81,1.0
1.0,1.0,1.0,3.0,66.43,42.86,-81.12,-197.87,11.47,-34.8,221.1,-81.61,104.29,58.96,-96.23,183.06,0.0
1.0,1.0,1.0,1.0,-19.03,1.73,-231.4,-148.56,5.3,-49.62,-189.4,55.92,65.48,-119.35,35.88,-226.9,1.0
2.0,1.0,1.0,2.0,296.33,-30.19,-145.27,-134.22,-39.48,0.82,4.1,249.42,116.35,-80.94,-25.79,-218.0,1.0
2.0,2.0,1.0,2.0,-267.49,-7.35,222.23,91.94,60.27,-33.47,38.23,-131.01,-80.68,82.8,-18.4,137.1,2.0
1.0,1.0,2.0,2.0,-236.92,17.77,-257.05,115.67,-96.66,125.12,-156.34,128.99,123.77,61.9,-102.31,97.39,2.0
1.0,1.0,2.0,1.0,-447.07,-27.55,233.33,179.89,-78.11,-96.1,116.85,-359.62,68.24,-41.69,-46.78,-84.84,1.0
1.0,1.0,2.0,3.0,-632.49,-8.85,59.2,-84.76,6.39,55.58,-97.34,-14.63,-96.14,-101.54,-100.89,59.91,0.0
2.0,0.0,1.0,3.0,127.85,2.25,-86.06,165.36,-21.19,20.73,239.15,59.58,-40.86,214.81,-56.86,-68.72,1.0
2.0,2.0,1.0,1.0,-173.62,-9.02,176.93,181.64,-37.77,40.42,61.35,-128.11,-83.86,1.68,-24.28,57.15,2.0
1.0,0.0,1.0,2.0,-125.18,-7.76,-102.89,29.85,84.0,3.97,-9.21,141.42,37.85,-90.4,-33.14,0.87,1.0
2.0,1.0,2.0,1.0,13.6,24.8,100.04,222.69,9.92,47.21,101.06,-303.89,93.91,136.85,11.81,146.76,0.0
2.0,0.0,2.0,2.0,-61.25,-12.81,32.39,-268.71,17.45,113.14,-195.4,80.47,148.73,265.54,-12.6,83.71,2.0
1.0,2.0,1.0,1.0,-80.0,-7.18,-11.94,83.4,-43.45,-27.89,213.51,-41.91,165.38,54.1,-34.43,33.09,0.0
1.0,3.0,2.0,2.0,103.51,39.61,-515.97,287.99,25.72,30.52,-348.36,162.4,179.25,-65.14,37.42,-46.84,2.0
2.0,2.0,1.0,2.0,-210.45,-10.63,180.34,41.85,6.97,33.51,-152.35,-85.13,-6.9,67.26,-29.58,128.46,2.0
2.0,1.0,1.0,2.0,-232.95,-15.49,-35.34,194.79,-8.6,-109.29,-129.4,322.9,-168.41,-48.72,70.41,128.64,1.0
2.0,1.0,1.0,2.0,248.04,13.9,-240.58,-31.17,65.92,-7.85,-192.26,353.62,40.46,87.4,29.65,110.31,2.0
2.0,2.0,1.0,2.0,99.4,-15.66,78.56,-235.29,-14.39,-18.86,-172.81,63.86,111.14,230.75,-27.86,47.8,2.0
2.0,1.0,1.0,2.0,-259.55,-22.49,301.64,218.74,-38.85,-136.43,-35.09,-133.4,-231.63,56.14,88.63,33.15,2.0
1.0,1.0,1.0,2.0,-335.75,-29.24,202.33,74.36,7.23,16.13,18.21,-330.55,131.21,-17.91,20.93,-115.64,1.0
1.0,0.0,1.0,2.0,-352.86,8.9,121.12,313.32,12.92,-9.89,74.71,-324.48,16.55,81.29,22.56,72.36,0.0
2.0,1.0,2.0,2.0,-18.67,-11.62,112.11,-40.01,14.26,-40.7,-183.48,-22.92,25.09,98.99,22.55,48.36,2.0
2.0,1.0,2.0,2.0,341.11,-27.71,-50.66,-81.51,49.4,7.52,56.36,46.53,313.21,-39.81,118.12,-132.66,1.0
2.0,1.0,1.0,1.0,57.87,3.02,-137.2,159.87,-46.81,-0.82,-270.1,227.02,60.91,51.72,-7.66,133.2,2.0
2.0,2.0,1.0,2.0,-132.28,-15.73,87.41,-212.65,-2.75,15.85,-258.25,-16.44,201.26,183.45,-18.19,103.77,2.0
1.0,2.0,1.0,2.0,-85.27,-19.34,-66.01,-136.14,-0.85,60.14,-458.82,84.7,217.75,172.12,56.94,-18.39,2.0
1.0,2.0,2.0,1.0,234.0,-13.85,-281.48,-143.13,17.54,-20.97,34.67,180.02,161.76,-72.61,59.57,-294.42,1.0
2.0,1.0,1.0,2.0,-330.14,-27.03,-7.34,186.09,-33.98,-56.44,-181.64,245.36,-128.84,-60.7,34.09,40.35,1.0
1.0,1.0,2.0,2.0,-108.49,20.54,-225.77,-50.85,-0.88,-63.03,-117.04,222.37,57.74,125.24,-65.31,146.15,2.0
1.0,2.0,1.0,2.0,5.24,-3.3,-61.76,61.51,-29.15,81.94,181.26,-36.14,52.36,64.47,24.38,-103.81,1.0
1.0,1.0,1.0,2.0,-428.91,-10.74,59.44,95.57,-12.94,24.38,72.68,62.59,-75.47,152.82,-9.05,123.56,2.0
3.0,1.0,1.0,2.0,613.59,71.13,-176.53,368.87,11.87,135.03,159.8,-174.07,48.18,173.57,60.24,140.9,0.0
1.0,1.0,1.0,1.0,-165.73,9.61,26.52,42.08,25.98,88.03,146.04,-124.21,14.88,73.77,-30.96,48.88,0.0
1.0,1.0,1.0,2.0,-387.97,6.93,-107.9,77.36,24.07,73.61,-3.57,144.46,-96.9,-132.87,-64.13,98.92,0.0
2.0,2.0,1.0,1.0,-60.89,-11.02,100.67,-160.46,-26.96,-60.18,89.53,-82.02,79.5,50.96,89.1,-0.66,0.0
1.0,2.0,1.0,1.0,-172.51,-53.12,9.61,-4.66,-29.43,30.04,171.59,200.82,135.94,-94.29,-43.79,-93.61,0.0
1.0,0.0,1.0,2.0,-146.8,17.22,-211.98,204.24,-16.4,56.22,-155.59,64.99,64.54,29.82,-32.63,43.97,2.0
1.0,2.0,2.0,1.0,-187.64,-15.43,71.57,222.35,-68.76,-56.89,166.07,-105.53,38.63,26.23,-10.19,-21.72,1.0
1.0,3.0,1.0,2.0,-345.8,-3.29,9.31,34.02,32.99,-55.98,-90.96,-90.72,52.66,-54.74,30.08,21.58,0.0
2.0,1.0,1.0,2.0,-32.61,-25.46,117.17,-73.61,13.01,-83.52,-402.07,7.33,16.8,116.88,-28.01,-39.29,2.0
2.0,2.0,0.0,1.0,-186.37,23.28,86.83,148.41,3.14,10.84,188.49,-183.57,-21.05,140.49,-72.69,188.62,0.0
2.0,2.0,1.0,2.0,-163.82,-8.56,59.5,-8.11,-2.46,6.08,-3.18,2.79,84.33,86.37,-85.66,110.97,2.0
3.0,1.0,2.0,2.0,-153.35,-12.08,268.92,259.09,22.66,-10.97,-58.95,-128.54,-213.07,-6.89,93.89,77.97,2.0
1.0,1.0,2.0,2.0,-21.73,-16.67,23.7,59.85,32.51,68.1,224.14,-182.93,177.38,10.07,40.22,-153.25,1.0
2.0,2.0,1.0,2.0,-502.45,-49.82,504.59,0.62,6.43,-66.72,-87.3,-401.71,-96.89,-1.86,-70.77,-81.77,1.0
2.0,1.0,2.0,2.0,-80.52,-12.75,62.63,-181.05,-9.85,-29.58,-239.66,-0.56,177.38,168.86,-33.57,87.81,2.0
2.0,2.0,1.0,2.0,-180.5,-17.74,192.86,-33.43,55.93,35.2,-46.36,-65.49,-68.29,173.6,23.77,36.7,2.0
1.0,1.0,2.0,1.0,-18.54,-7.15,-131.38,47.66,9.79,-48.93,-211.23,78.1,21.01,2.67,-13.7,-132.27,1.0
1.0,1.0,0.0,2.0,5.26,18.75,-61.98,123.32,-33.9,-8.27,139.46,-119.63,57.24,105.8,80.93,13.98,2.0
3.0,1.0,1.0,2.0,-90.85,-9.32,238.47,120.76,51.39,-94.27,-122.61,-176.84,-16.4,-56.86,-101.81,107.74,2.0
2.0,2.0,1.0,1.0,-4.38,-22.83,129.69,-3.67,23.46,79.92,48.41,-125.18,79.71,114.55,51.52,-86.04,1.0
2.0,2.0,1.0,2.0,80.96,16.93,52.59,250.07,-134.03,-1.75,155.52,-238.35,45.3,111.98,49.65,35.36,0.0
1.0,0.0,2.0,2.0,-139.26,-15.25,46.47,-49.58,42.58,123.05,-56.82,-75.38,117.27,11.41,34.93,-34.48,1.0
2.0,2.0,1.0,1.0,39.45,-20.46,-119.74,-42.06,35.09,-9.77,-165.89,127.59,50.28,-45.39,4.85,-190.09,1.0
2.0,1.0,2.0,1.0,293.18,36.62,-312.6,222.92,-10.2,69.51,72.59,75.64,108.91,-15.0,46.29,7.81,1.0
2.0,2.0,3.0,2.0,25.9,-13.43,6.08,196.92,42.55,17.37,156.71,-96.48,104.7,134.64,0.94,-96.93,1.0
1.0,1.0,1.0,2.0,41.02,21.46,-173.84,-77.83,-25.27,53.02,-39.11,47.65,166.87,57.31,-35.67,83.23,2.0
2.0,3.0,2.0,1.0,72.89,-1.94,71.14,-192.57,5.55,218.82,164.38,105.44,-15.22,200.8,3.83,119.17,2.0
1.0,2.0,1.0,2.0,314.41,17.67,-291.7,-157.39,-0.18,-31.38,673.63,315.1,-4.84,67.51,-24.22,-49.85,0.0
2.0,2.0,1.0,1.0,252.39,-11.47,56.56,-342.79,5.89,-30.2,247.68,86.77,-7.16,103.72,4.3,-70.41,0.0
1.0,1.0,2.0,2.0,-167.83,7.19,-179.95,80.73,-66.56,47.8,-222.5,193.28,96.5,58.13,13.94,137.72,2.0
2.0,2.0,2.0,2.0,-125.05,-3.77,150.53,56.54,30.15,-36.16,188.21,-251.28,137.31,144.76,29.17,57.43,0.0
2.0,2.0,3.0,2.0,-62.86,-20.17,273.88,13.56,-31.83,132.04,-45.76,-112.52,-30.05,80.58,25.9,90.1,2.0
2.0,2.0,1.0,1.0,445.48,-7.77,-137.11,-42.65,35.14,100.29,356.59,37.56,208.25,91.25,-40.24,-188.67,1.0
1.0,1.0,2.0,0.0,-595.25,-36.12,406.29,49.64,20.5,40.04,6.88,-385.16,35.53,-45.5,98.41,42.71,1.0
2.0,2.0,3.0,2.0,352.28,-13.52,-100.61,169.09,-13.66,82.07,369.62,11.57,221.07,70.45,-22.22,-137.27,1.0
2.0,1.0,1.0,1.0,103.16,24.48,-225.27,183.21,14.57,44.82,-246.35,-3.66,77.89,-71.04,-33.99,-37.28,0.0
2.0,2.0,1.0,2.0,423.0,13.09,-386.04,442.89,-53.48,-54.02,401.11,240.79,260.36,103.14,-56.99,-4.39,0.0
2.0,2.0,1.0,1.0,-12.65,10.94,31.16,-147.32,-69.88,99.84,-8.63,-37.34,5.81,115.06,39.58,73.5,0.0
1.0,1.0,2.0,2.0,-336.99,-16.5,22.04,139.52,-6.45,4.17,-176.75,73.73,-2.66,-28.25,14.71,76.71,1.0
1.0,1.0,2.0,2.0,-134.29,-21.79,109.94,71.3,17.44,33.25,134.53,-174.37,116.67,5.12,-4.56,-81.27,2.0
1.0,3.0,2.0,2.0,-162.84,9.88,-6.03,139.36,40.29,35.02,277.02,-2.13,-116.16,40.77,14.51,56.08,0.0
2.0,1.0,1.0,1.0,-260.12,-11.76,190.06,249.35,38.82,15.47,-198.85,-106.4,-176.11,-14.14,51.19,45.18,2.0
2.0,1.0,2.0,1.0,-143.39,9.04,177.89,251.04,102.33,45.61,237.73,-347.53,82.57,206.23,-4.69,110.36,0.0
2.0,2.0,2.0,2.0,6.46,-19.21,77.42,146.93,48.28,0.9,89.03,-1.81,91.7,56.98,46.29,36.68,1.0
2.0,1.0,2.0,2.0,341.14,13.56,-243.96,29.05,-6.19,-113.83,-113.44,83.41,156.48,-57.3,-61.12,-101.1,1.0
2.0,1.0,2.0,3.0,245.33,24.21,-3.82,-429.32,-29.17,16.11,21.96,65.18,-52.27,124.93,-12.51,79.4,0.0
2.0,2.0,1.0,2.0,183.01,-6.28,-178.76,20.42,-10.64,-61.42,35.7,99.78,155.69,-10.12,-19.7,-127.77,0.0
2.0,1.0,1.0,2.0,186.0,17.64,-33.34,-190.07,-50.45,4.02,305.5,-60.41,91.28,64.69,-70.35,19.49,0.0
3.0,2.0,1.0,2.0,15.42,-24.73,454.2,328.03,-21.55,-25.12,29.51,-252.47,-238.41,-124.52,-17.32,56.52,2.0
1.0,2.0,2.0,2.0,-240.11,-3.31,110.75,-160.69,-50.7,11.21,-43.74,-196.13,158.79,-3.33,-20.82,63.48,0.0
2.0,1.0,2.0,2.0,305.06,15.15,-272.91,207.48,21.97,-141.04,28.65,111.69,155.46,66.79,-0.12,-55.44,1.0
1.0,2.0,1.0,1.0,-305.61,4.48,-83.17,129.34,-13.06,-0.86,124.13,-115.26,44.59,27.21,-24.33,-64.15,1.0
1.0,2.0,1.0,2.0,-154.31,-10.55,-102.28,239.69,34.14,-95.74,-6.21,15.04,114.21,-48.98,-2.62,-46.32,1.0
2.0,0.0,2.0,1.0,-287.54,-20.56,170.94,96.81,-26.5,-122.56,-126.8,-79.39,-83.58,93.38,-23.18,11.38,2.0
2.0,1.0,1.0,2.0,264.48,-3.28,-131.53,11.27,10.96,111.59,286.73,35.23,126.38,95.0,23.94,-148.43,1.0
1.0,2.0,0.0,2.0,-371.82,2.62,156.28,116.79,7.14,-28.32,184.34,-133.14,-131.39,94.73,-12.01,120.74,2.0
2.0,2.0,1.0,2.0,-34.37,-11.86,67.69,-9.48,43.83,-6.31,-388.76,79.55,-93.22,165.97,-27.28,15.92,2.0
1.0,2.0,2.0,1.0,-284.64,2.54,77.83,105.67,58.46,-70.98,84.92,-187.68,99.71,76.95,-58.66,98.51,0.0
2.0,2.0,1.0,3.0,112.25,-6.6,71.62,-131.53,-16.17,-138.47,314.75,-43.99,70.55,132.23,-22.97,-9.07,0.0
2.0,2.0,2.0,1.0,20.59,-20.61,85.73,-84.98,-57.6,-21.71,210.2,-141.94,51.11,29.29,-24.6,-189.82,1.0
2.0,1.0,2.0,1.0,159.36,-19.32,-24.86,102.33,34.76,55.94,237.08,-186.31,347.01,47.07,80.81,-160.09,1.0
1.0,1.0,2.0,1.0,-113.6,11.7,-181.24,116.75,-37.92,-133.62,-138.39,-54.37,230.44,-51.02,10.82,10.65,0.0
2.0,2.0,0.0,1.0,234.3,-3.63,-147.82,-67.74,-18.74,0.54,117.22,137.67,115.63,38.55,-23.57,-83.93,1.0
0.0,1.0,2.0,2.0,-435.07,14.5,-302.45,364.08,-45.01,39.24,-300.85,34.16,148.62,-27.26,-21.63,28.63,2.0
3.0,1.0,1.0,2.0,51.71,-38.77,299.74,140.74,-73.69,-37.87,-273.32,-79.02,-100.65,22.41,10.39,-47.4,2.0
2.0,2.0,2.0,1.0,283.73,-3.78,18.83,-303.14,59.64,-35.41,234.65,102.18,-66.5,131.56,-14.14,-83.89,0.0
3.0,1.0,2.0,2.0,594.03,25.29,19.28,149.54,5.37,114.25,362.99,-191.05,255.88,270.76,-41.08,112.15,0.0
2.0,1.0,1.0,1.0,-3.27,-6.69,-134.65,66.29,-44.19,68.83,-267.86,117.64,-22.3,12.96,-36.75,-122.84,1.0
2.0,2.0,1.0,2.0,-87.81,-0.41,-106.65,161.48,-20.87,87.13,-269.98,46.7,-20.48,-53.9,93.0,-61.14,1.0
0.0,1.0,3.0,2.0,-969.27,-24.07,162.21,-29.54,35.53,42.35,-20.85,-91.57,-136.0,-94.24,-4.32,58.58,0.0
2.0,1.0,2.0,2.0,-66.96,11.65,116.64,-138.15,-27.44,-120.6,63.12,-273.23,147.04,10.65,-10.31,72.96,0.0
2.0,1.0,2.0,1.0,102.81,15.32,-276.62,28.88,-72.04,56.71,-242.49,293.66,129.95,105.33,40.08,122.97,1.0
2.0,1.0,2.0,2.0,210.62,-46.44,-18.6,-212.65,8.44,132.05,192.73,235.14,112.66,20.62,26.06,-195.12,1.0
1.0,2.0,0.0,1.0,129.74,24.73,-302.03,199.67,-72.54,-63.0,-131.2,-22.66,188.39,-71.3,-5.88,-85.8,2.0
3.0,1.0,1.0,1.0,-30.34,-0.52,103.13,194.54,11.31,-4.39,-288.64,-37.91,-126.21,-2.81,-41.53,59.57,2.0
1.0,1.0,2.0,2.0,-50.04,3.22,-73.82,-189.29,16.31,-60.37,287.23,13.26,98.05,-10.28,-22.62,-20.79,0.0
2.0,2.0,1.0,3.0,111.58,61.78,-144.86,341.96,33.33,33.96,-171.27,-307.81,178.38,81.12,21.46,180.85,1.0
2.0,0.0,1.0,3.0,199.78,20.3,-175.47,89.73,-45.52,-30.17,-90.82,96.65,45.17,112.56,128.17,30.41,2.0
2.0,2.0,2.0,1.0,-209.36,-52.42,149.23,178.78,98.57,31.18,-217.92,177.5,-62.85,43.76,8.83,-11.34,1.0
2.0,3.0,1.0,2.0,75.89,-32.08,133.71,137.91,38.53,36.3,151.22,-147.63,178.39,33.38,-17.67,-101.02,1.0
1.0,1.0,0.0,1.0,-263.52,0.83,-196.42,60.14,-28.27,-25.13,-260.05,276.12,117.37,68.57,-9.15,179.96,2.0
2.0,1.0,1.0,2.0,215.75,21.27,-61.23,-33.4,1.86,-2.24,226.76,-5.1,-58.45,140.09,24.27,-13.81,0.0
1.0,1.0,2.0,1.0,-54.85,-23.17,-88.66,35.41,15.08,-51.85,-19.84,34.05,196.56,-120.76,-156.54,-122.13,1.0
