cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
1.0,1.0,1.0,0.0,-104.27,-22.94,24.91,-4.88,102.96,-10.6,6.93,-102.6,106.55,-41.9,-39.3,94.46,-4.55,30.07,44.19,-9.48,0.0
0.0,2.0,1.0,0.0,-36.9,-39.67,40.97,-2.19,14.25,2.44,-6.09,-197.45,-124.02,14.01,74.87,-394.34,-23.99,39.33,-124.81,-13.78,1.0
1.0,0.0,2.0,1.0,-104.53,-90.89,33.14,-22.51,-106.98,-57.31,-5.98,5.19,155.73,82.55,4.2,-563.25,8.06,158.94,-22.23,-5.3,1.0
1.0,2.0,1.0,1.0,49.01,40.51,18.47,20.12,45.43,-96.61,2.39,-336.55,-48.36,6.09,-5.81,178.9,-11.05,-46.32,190.38,-94.61,0.0
1.0,1.0,0.0,2.0,42.68,22.66,-8.89,-14.11,60.34,-0.78,0.52,36.21,22.25,31.94,-18.94,242.05,-7.79,-9.23,58.29,47.25,0.0
1.0,0.0,2.0,1.0,189.91,38.83,-2.92,16.38,-63.17,-18.85,0.61,-180.22,3.4,106.65,81.97,-392.35,24.79,-66.53,-83.13,-59.24,1.0
1.0,1.0,0.0,1.0,-19.81,-57.35,60.53,0.82,6.04,-1.03,-6.97,110.11,111.65,8.18,-3.43,268.75,-2.91,109.32,80.52,-42.25,0.0
1.0,1.0,0.0,1.0,85.36,88.56,-26.89,-46.07,159.23,-59.0,0.43,-107.44,30.25,-8.36,42.19,315.77,-10.51,-10.28,20.58,-4.68,0.0
1.0,1.0,1.0,1.0,57.83,-26.21,2.34,-13.07,48.69,-3.85,-6.43,-112.79,98.77,22.87,-5.19,82.55,25.76,-62.96,35.82,-5.23,0.0
1.0,0.0,1.0,1.0,-53.34,-131.38,48.47,27.65,-68.24,-21.07,8.21,-193.37,-49.49,-5.07,-5.83,-400.74,3.27,-191.94,-87.26,86.71,1.0
1.0,1.0,1.0,2.0,29.67,-12.02,4.73,-3.27,49.78,65.94,-7.58,143.65,-42.16,4.04,77.47,58.19,-3.95,28.23,-90.29,46.75,0.0
1.0,1.0,0.0,1.0,-25.45,25.05,-41.25,-14.64,5.44,35.56,-9.07,-142.55,-35.49,-31.66,-7.81,149.27,16.1,-117.8,86.33,46.77,0.0
0.0,0.0,1.0,1.0,-147.18,60.57,32.5,-33.99,-93.5,-84.95,7.02,-271.31,-94.64,-12.41,-7.92,-776.63,6.92,79.4,-180.44,34.21,1.0
1.0,1.0,0.0,1.0,62.06,-24.87,-1.99,10.62,119.31,10.75,1.73,3.46,-97.67,0.94,60.76,270.38,8.06,126.67,-1.96,18.11,0.0
1.0,1.0,0.0,1.0,54.49,6.38,10.42,-30.11,40.06,-33.69,9.59,-85.36,79.9,105.11,32.59,132.83,-16.75,22.28,184.01,60.11,0.0
1.0,1.0,1.0,1.0,32.56,-39.4,-47.45,20.0,-88.7,-8.72,0.96,28.95,-57.03,63.95,11.83,39.63,5.56,-56.86,122.84,14.03,1.0
1.0,0.0,1.0,1.0,-118.05,35.69,22.77,14.47,-225.5,51.25,0.38,-102.39,60.08,29.59,-54.3,-645.31,9.31,147.2,-56.98,33.33,1.0
0.0,0.0,1.0,1.0,-165.83,85.09,-78.48,-44.97,-58.14,50.08,2.53,-323.8,-133.78,-13.58,-2.88,-807.56,-14.87,-15.78,-194.69,95.86,1.0
1.0,1.0,1.0,1.0,-114.2,12.39,-33.73,-34.53,138.56,-36.47,2.85,7.02,-164.45,-55.2,-8.25,339.32,24.18,-107.76,140.93,-29.56,0.0
1.0,1.0,1.0,1.0,-51.51,12.43,-6.65,28.97,122.25,19.88,-7.69,-279.02,101.55,6.97,-24.8,3.13,-1.76,56.1,88.92,-78.67,0.0
1.0,1.0,1.0,1.0,45.45,-51.27,25.26,28.53,-114.77,0.46,9.3,-85.53,41.08,48.14,15.33,-270.41,5.42,7.8,-49.36,81.53,1.0
0.0,0.0,2.0,1.0,-58.01,18.91,-33.78,-25.58,-217.15,-15.21,2.28,-195.41,-111.49,-51.66,16.28,-585.5,4.41,-108.61,-154.1,-12.44,0.0
2.0,1.0,1.0,1.0,122.92,17.78,71.67,-11.33,35.36,19.8,-0.48,-51.0,-106.63,153.8,-18.71,218.12,18.25,-37.4,259.14,85.81,0.0
1.0,1.0,1.0,1.0,97.03,102.68,13.39,16.43,76.92,-84.67,-3.18,-270.72,80.08,29.9,20.28,139.94,-14.03,22.32,102.75,27.65,0.0
1.0,0.0,1.0,2.0,-37.23,-11.65,27.59,19.77,-95.94,40.97,3.47,51.82,-109.15,149.3,80.96,-460.32,-9.73,-58.33,57.21,54.91,1.0
0.0,0.0,2.0,2.0,-111.95,-25.54,-21.98,-48.09,-205.07,2.56,0.77,-255.44,77.36,3.77,-26.62,-877.0,-3.38,166.59,-180.25,22.93,1.0
1.0,1.0,0.0,1.0,123.15,92.86,-20.88,7.49,65.51,26.17,-7.66,-152.39,37.05,63.44,6.77,231.02,14.49,41.56,139.24,25.65,0.0
1.0,2.0,1.0,1.0,137.22,-25.77,-9.72,27.94,31.14,58.36,3.06,-23.16,115.33,51.8,16.39,160.91,-2.8,2.86,50.91,56.69,0.0
1.0,1.0,0.0,1.0,-112.36,63.97,4.59,-16.62,27.77,15.21,0.15,157.54,-105.14,-48.66,44.74,176.12,-7.82,121.65,-12.16,87.46,0.0
1.0,1.0,1.0,1.0,-34.28,18.42,8.32,7.82,25.61,22.47,-4.75,-126.73,-1.67,33.66,9.01,-124.86,12.36,-14.62,34.98,-19.81,0.0
0.0,1.0,1.0,2.0,-24.14,35.58,-26.91,-21.08,-71.69,33.39,-5.68,-179.65,15.8,-4.95,-28.08,-327.67,0.01,-63.88,-74.78,12.79,1.0
1.0,0.0,1.0,1.0,-63.74,-3.32,10.93,-24.09,20.98,-76.97,8.64,-319.86,75.13,43.38,6.63,-737.78,-6.41,23.64,-184.58,84.32,1.0
1.0,1.0,1.0,1.0,78.73,-98.33,-20.46,5.57,45.95,-22.27,-7.77,-211.19,191.82,20.99,21.52,73.6,7.8,-33.4,56.09,-70.05,0.0
1.0,1.0,1.0,2.0,-41.24,-3.01,-12.19,-10.71,-4.05,33.31,-4.5,-198.07,-82.18,-52.74,18.87,139.54,12.79,10.88,112.6,-59.92,0.0
1.0,1.0,1.0,2.0,-112.84,-43.75,-10.39,-31.9,60.83,20.14,1.2,-517.32,-126.41,-109.5,-71.35,-43.42,3.04,-88.23,118.64,-13.45,0.0
1.0,0.0,1.0,1.0,-142.62,-32.36,-23.8,-39.2,30.27,9.52,-3.47,-317.06,12.53,14.68,-43.9,-647.5,10.93,-48.88,-142.06,-66.97,1.0
1.0,1.0,1.0,1.0,63.43,-39.81,-9.04,-33.74,2.8,50.6,-1.27,50.25,2.11,55.67,-4.19,37.17,-9.9,39.84,26.99,-34.82,0.0
0.0,2.0,0.0,2.0,33.48,-89.32,-7.74,-3.39,0.27,-7.82,5.91,-440.72,115.6,-8.82,13.21,-363.02,1.87,-39.39,-128.11,19.78,1.0
1.0,2.0,0.0,1.0,201.38,57.71,18.82,4.01,72.04,42.27,2.78,-278.12,-27.83,55.21,41.99,344.63,-5.78,-38.16,176.88,-28.51,0.0
1.0,1.0,0.0,1.0,-121.96,-4.84,28.79,30.01,-16.44,57.61,2.48,-5.56,101.64,-60.34,-39.24,160.62,27.19,-140.24,78.66,-44.78,0.0
1.0,1.0,1.0,1.0,117.4,49.24,22.06,8.01,-157.83,-50.32,-6.9,-40.26,75.98,5.17,-5.01,-21.11,6.9,-69.59,-5.86,13.08,1.0
1.0,1.0,0.0,1.0,57.81,12.9,-50.75,-26.46,110.34,-12.43,-1.93,-189.37,-1.98,52.78,4.96,220.16,12.61,27.93,148.63,22.56,0.0
1.0,1.0,1.0,1.0,-99.34,56.61,-6.12,-8.8,-58.54,-14.42,3.59,-119.3,71.6,83.35,11.17,-464.38,-9.47,-91.61,-5.95,-11.72,1.0
1.0,1.0,2.0,1.0,-107.12,27.98,10.14,9.19,20.43,-25.25,10.9,-85.46,94.48,58.66,16.99,-536.15,32.2,143.02,-76.52,77.75,1.0
1.0,1.0,1.0,1.0,149.85,-35.97,18.04,13.95,28.38,0.0,-12.38,-328.38,-101.34,43.69,-91.59,118.35,10.17,-66.83,131.38,82.85,0.0
1.0,0.0,1.0,1.0,23.01,-9.36,-2.48,-16.61,-69.67,-5.89,6.79,-221.65,-47.65,86.62,43.51,-658.63,-4.59,57.22,-123.15,12.47,1.0
1.0,1.0,1.0,1.0,92.26,-58.49,39.1,15.92,61.11,-71.96,-10.14,-300.01,-169.06,-7.8,-5.11,38.37,10.06,-11.2,21.66,-18.45,0.0
1.0,0.0,1.0,1.0,-10.06,-118.2,14.94,-3.94,92.07,-12.48,-4.4,-106.62,-10.79,66.22,-24.15,-137.03,7.86,78.93,19.95,22.95,1.0
1.0,1.0,0.0,1.0,12.19,63.33,22.56,3.34,89.32,41.45,2.98,-137.49,-25.98,34.36,54.31,149.55,4.3,143.22,93.28,-57.84,1.0
1.0,2.0,0.0,1.0,91.34,66.07,-57.99,6.11,9.38,-33.69,-1.51,43.19,98.15,72.35,-16.48,178.03,-1.38,115.38,89.56,2.63,0.0
1.0,1.0,1.0,1.0,84.62,84.51,-47.05,-20.18,24.36,-26.23,-5.81,-190.5,-109.39,60.77,-9.33,75.9,9.72,146.67,124.2,-77.58,0.0
0.0,2.0,1.0,1.0,-65.06,-53.15,84.12,6.39,-5.7,-25.14,-4.23,-230.93,41.02,49.32,15.53,-460.41,-4.56,36.01,-81.29,39.16,1.0
1.0,1.0,0.0,1.0,121.31,-56.31,8.32,36.39,104.02,82.31,0.58,-172.09,-190.27,20.69,-3.93,274.22,-3.37,-53.68,81.32,29.01,0.0
1.0,1.0,1.0,1.0,-12.14,80.38,-44.26,58.93,-40.17,107.84,-3.83,-85.38,54.17,44.99,-60.52,-253.92,-11.47,189.23,-30.05,9.82,1.0
1.0,1.0,0.0,1.0,-165.66,-24.41,20.46,-11.73,131.73,-8.07,-5.64,-243.36,63.87,-6.76,39.42,-91.04,4.06,-16.4,67.46,14.8,0.0
1.0,1.0,0.0,1.0,-97.11,19.74,33.47,10.76,50.13,-37.1,17.32,-50.05,-100.49,-26.85,-47.9,31.13,20.58,-65.3,9.81,-22.11,0.0
0.0,2.0,0.0,2.0,-12.99,-33.1,-37.49,-4.22,-70.15,-12.48,-14.96,-271.89,-198.31,23.31,12.45,-425.67,4.56,60.29,-119.35,97.31,1.0
1.0,1.0,0.0,2.0,-48.91,29.07,43.81,7.64,1.55,-45.8,2.46,71.57,0.59,-21.32,37.59,231.31,-0.61,-5.51,75.79,91.34,0.0
1.0,1.0,1.0,1.0,-44.58,-5.09,29.51,16.07,99.8,26.83,9.06,-162.99,-69.36,-27.49,-12.67,113.27,11.13,153.96,62.02,35.21,0.0
0.0,2.0,0.0,2.0,25.07,118.86,-30.47,11.88,23.43,-30.96,-7.36,-349.06,52.78,67.21,-1.23,-343.63,15.8,-75.55,-34.69,-10.09,1.0
0.0,0.0,2.0,1.0,99.15,-103.69,-8.39,13.61,-245.74,32.6,0.66,-136.24,82.07,76.16,-58.28,-739.88,3.33,30.44,-146.39,25.81,1.0
1.0,1.0,1.0,0.0,-37.3,-127.25,-75.41,-5.49,18.41,2.25,-2.82,-49.1,10.3,100.12,-28.2,-409.93,18.58,52.27,-14.78,77.02,1.0
0.0,0.0,1.0,1.0,-37.55,55.55,-11.81,11.14,-209.23,-11.51,0.99,-297.72,-46.32,-22.01,44.98,-637.16,8.81,31.79,-152.11,-46.87,1.0
0.0,0.0,2.0,2.0,56.93,25.73,-20.89,11.25,-15.4,-33.9,2.38,-416.77,62.94,99.41,-0.94,-960.26,-8.6,59.77,-256.7,-62.46,1.0
0.0,0.0,2.0,1.0,-214.62,46.02,18.18,21.66,-175.2,-21.44,4.04,-180.3,-11.69,17.48,-19.23,-932.59,3.36,33.43,-152.73,16.6,1.0
1.0,0.0,2.0,2.0,66.11,79.49,68.28,6.13,-14.64,-6.57,6.79,-177.3,-39.66,67.76,-21.32,-462.59,-7.13,122.97,-109.72,12.8,1.0
1.0,0.0,1.0,1.0,-92.17,77.36,34.74,-6.84,-19.25,-33.14,7.24,-178.52,103.45,15.67,-35.19,-477.51,12.8,-19.99,-89.52,-11.3,1.0
1.0,1.0,0.0,1.0,14.65,-46.33,-29.23,-6.61,-63.47,14.29,-8.62,-41.77,-34.2,9.6,0.14,-10.74,-10.34,50.28,-29.93,133.34,0.0
1.0,0.0,1.0,1.0,-38.27,60.26,-40.61,-4.0,-60.54,-12.1,2.16,-90.46,-31.38,63.55,45.46,-320.36,-5.12,-143.22,6.23,-22.11,1.0
0.0,1.0,0.0,1.0,64.06,7.04,-9.47,0.99,-43.12,-24.26,-2.41,-216.52,74.41,42.16,21.49,-328.83,27.67,-0.77,-111.32,108.3,1.0
1.0,1.0,0.0,1.0,126.98,-62.79,-19.69,22.55,44.97,-31.78,-2.42,-131.03,227.51,40.51,0.04,-95.56,3.08,73.42,-121.61,-45.68,1.0
0.0,1.0,0.0,1.0,183.35,-47.74,-39.05,-18.28,-21.26,-49.12,-2.16,-374.09,61.59,26.51,-80.62,-264.0,5.73,-231.8,-193.99,6.96,1.0
1.0,1.0,1.0,2.0,-99.55,31.63,11.84,-14.22,-76.55,32.3,-10.15,-139.16,-107.43,36.12,50.66,-463.4,21.16,-171.5,-52.92,4.52,1.0
1.0,1.0,0.0,1.0,-64.99,-52.88,-31.72,7.08,20.47,-8.56,5.15,-62.92,-3.39,4.05,-18.2,53.32,13.84,-171.75,56.46,72.98,0.0
1.0,0.0,2.0,1.0,6.54,-85.23,-38.49,-10.61,-66.69,-29.24,0.21,-170.57,132.96,74.42,-1.35,-672.04,-8.65,-45.98,-138.26,-10.62,1.0
1.0,1.0,1.0,1.0,-154.36,-19.88,27.1,-32.58,166.14,-73.65,-3.04,-109.5,-13.05,-38.34,-46.23,167.94,4.74,46.7,117.48,-37.92,0.0
1.0,0.0,1.0,1.0,-222.73,6.15,24.46,11.48,-118.67,-20.52,-3.53,-249.9,-83.3,-0.56,-8.91,-781.02,7.24,-11.94,-124.92,33.69,1.0
1.0,1.0,1.0,1.0,84.38,18.65,-4.99,-0.72,-97.18,41.66,-13.95,-129.03,95.62,31.83,26.21,-123.92,7.42,52.16,-18.83,-55.68,1.0
1.0,1.0,1.0,1.0,-97.94,-33.36,-44.88,-7.85,23.35,4.14,-4.87,-140.23,-115.13,89.66,7.06,-576.74,-9.41,89.97,-60.19,-9.65,1.0
1.0,1.0,0.0,1.0,-14.88,-76.33,-59.91,53.25,-93.44,-14.14,-8.48,-51.26,-32.65,-56.61,0.4,86.34,-5.36,-30.44,3.9,-22.42,0.0
1.0,1.0,1.0,1.0,197.2,43.29,61.17,-22.58,-155.13,-4.92,-2.33,-102.37,-18.7,88.13,20.67,-33.1,-12.76,-62.33,60.93,87.69,1.0
1.0,0.0,1.0,1.0,-91.5,57.73,-5.51,36.31,63.25,-48.99,-2.84,-86.99,-266.27,7.22,41.96,-125.51,3.39,-25.63,3.94,26.65,1.0
1.0,1.0,1.0,1.0,-201.88,-90.85,-41.01,15.01,192.08,28.86,-0.91,-225.91,61.36,-18.11,-78.64,-159.76,11.27,37.78,1.36,10.12,0.0
1.0,1.0,1.0,1.0,54.89,69.61,-15.17,-0.04,-4.13,21.86,8.36,-19.01,70.67,42.69,66.2,9.78,14.76,13.96,25.62,34.05,0.0
1.0,1.0,0.0,0.0,5.12,-37.0,25.98,5.68,-43.29,-27.24,2.06,-4.17,61.37,-46.6,-7.06,243.88,-10.58,128.33,60.71,33.85,0.0
1.0,0.0,1.0,1.0,6.06,-55.73,-14.01,-5.54,83.83,-72.28,-3.94,-115.58,167.54,0.29,13.65,42.17,-2.07,16.84,-2.77,112.18,0.0
1.0,1.0,1.0,1.0,166.38,75.72,-18.23,-22.77,5.61,-37.67,4.34,-171.65,-55.57,33.16,19.1,-54.63,12.39,-108.69,-84.97,15.77,1.0
1.0,1.0,1.0,1.0,-114.51,48.75,-5.28,-14.01,46.33,31.85,-3.4,-333.71,182.94,-55.93,20.34,-90.45,1.91,14.69,48.31,22.2,0.0
1.0,1.0,0.0,2.0,78.47,-1.82,26.33,-22.59,62.19,-33.01,6.11,-48.99,-169.53,71.25,34.21,182.13,2.21,-3.75,117.13,15.67,0.0
2.0,0.0,1.0,1.0,88.15,-28.41,16.4,-0.29,61.37,60.37,-0.43,7.46,-32.74,39.07,-74.15,334.69,5.94,-73.98,127.13,70.1,1.0
1.0,1.0,1.0,1.0,83.38,2.8,7.21,19.04,-49.54,21.36,-7.53,-125.79,96.86,32.24,-23.74,-201.16,-18.79,152.25,-78.11,-45.73,0.0
1.0,1.0,1.0,1.0,83.6,-15.21,-13.74,-12.61,43.67,-3.59,2.5,-191.73,71.51,19.16,16.74,-13.32,-26.29,7.23,21.39,2.98,0.0
1.0,1.0,1.0,2.0,-7.44,-111.9,-43.99,5.48,77.48,31.83,-4.08,-66.83,-25.83,11.49,-14.18,66.39,-2.94,-68.84,15.49,61.16,0.0
1.0,1.0,1.0,0.0,-85.45,-19.42,-13.98,13.75,57.52,0.01,-11.22,-205.18,-71.38,-53.03,-76.86,101.27,0.43,-77.43,99.24,-26.21,0.0
1.0,1.0,0.0,1.0,-4.72,-66.77,55.94,6.92,-120.57,65.74,-12.34,-14.33,-67.64,-0.32,-55.05,-25.38,11.57,-9.58,-21.36,-75.85,0.0
1.0,1.0,0.0,1.0,-78.33,-2.83,-5.4,-27.03,28.31,25.5,0.55,85.08,18.24,-24.1,-104.58,197.21,-5.18,134.83,49.33,-38.89,0.0
1.0,1.0,1.0,1.0,135.73,-33.57,-12.8,14.05,-103.58,-35.88,-2.07,-23.39,-171.64,81.88,35.42,-69.16,0.52,-27.72,10.31,-17.93,1.0
1.0,1.0,1.0,1.0,-82.71,-11.02,-14.2,3.26,21.02,-67.56,-12.85,42.27,17.26,8.32,-49.86,-68.11,-2.31,-24.31,34.76,50.68,1.0
2.0,1.0,0.0,1.0,65.67,83.76,46.59,20.96,139.74,21.4,-0.72,-32.7,41.36,47.2,8.49,324.81,-3.06,-165.57,100.26,10.23,0.0
0.0,1.0,1.0,1.0,70.02,41.75,3.01,14.43,-63.71,-84.45,0.98,-220.79,16.53,17.55,-8.13,-293.56,12.26,45.21,-108.96,-35.68,1.0
2.0,0.0,1.0,2.0,-42.81,-87.96,-49.95,-14.31,64.86,36.65,0.92,-115.14,-98.79,114.34,4.1,-18.42,11.33,-22.93,205.23,66.96,0.0
1.0,1.0,0.0,1.0,-175.01,-77.98,-10.06,-12.39,111.95,-0.96,8.87,-88.28,4.63,-50.56,-51.13,71.46,-17.69,-119.79,50.39,-32.89,0.0
0.0,2.0,0.0,1.0,217.12,114.79,-22.12,-27.24,-96.19,16.36,-2.04,-432.83,-35.44,-43.75,-40.21,-43.9,-13.77,-36.58,-91.59,31.25,1.0
1.0,0.0,1.0,1.0,57.42,-11.95,-12.48,1.52,172.2,-140.7,-2.52,-232.43,-47.3,-50.54,77.73,238.63,4.41,-135.1,-19.4,-57.99,0.0
1.0,0.0,1.0,1.0,125.82,-60.49,-10.92,5.87,-230.91,4.87,5.16,89.79,-243.5,114.56,61.27,-249.39,-5.88,185.13,-12.12,-20.19,1.0
1.0,0.0,1.0,0.0,8.09,22.78,5.85,-14.9,133.42,-30.66,-2.55,-31.65,-115.59,-8.17,7.66,122.32,7.53,4.38,-33.61,-62.12,0.0
1.0,1.0,1.0,0.0,10.67,-80.99,-2.28,25.83,11.33,-1.31,4.62,-61.41,66.49,46.53,-53.8,-338.09,25.52,55.34,-141.17,41.52,1.0
1.0,1.0,1.0,1.0,-96.01,-15.88,-43.1,-20.21,-99.3,-59.03,7.36,-119.97,-88.79,27.34,40.04,-259.9,6.27,-85.02,65.25,-28.59,1.0
1.0,1.0,1.0,2.0,-69.13,31.62,-13.24,18.52,78.59,-7.75,-1.38,-183.81,55.71,-30.17,-10.31,50.84,-9.9,-42.49,48.92,18.45,0.0
1.0,0.0,2.0,1.0,-0.65,-73.1,-10.16,-19.96,-219.43,26.27,-7.07,-169.36,41.86,42.34,-31.2,-665.74,-7.88,-82.63,-112.84,-12.87,1.0
1.0,1.0,1.0,1.0,95.81,-86.39,19.26,15.56,58.79,15.92,-4.48,-106.7,-209.35,8.55,41.2,126.33,3.2,-37.85,9.91,2.95,0.0
1.0,0.0,1.0,1.0,55.18,25.54,-3.06,5.25,-143.33,-2.78,-9.83,-1.9,25.99,23.32,41.57,33.55,6.1,-149.66,78.32,19.39,0.0
1.0,1.0,0.0,1.0,26.31,-82.57,23.79,15.02,-2.6,-23.82,0.44,-160.95,262.43,64.06,24.11,-282.82,0.75,151.03,-70.54,35.19,1.0
1.0,1.0,0.0,2.0,-5.83,-13.55,6.55,55.52,3.92,-18.72,12.44,148.69,-78.62,7.91,-61.29,184.44,-1.91,-9.59,-18.49,43.73,0.0
1.0,1.0,1.0,0.0,19.12,12.86,-5.44,2.03,-60.1,87.42,9.1,3.27,-74.22,50.72,13.05,-275.91,5.78,119.82,-93.87,-61.03,1.0
0.0,2.0,0.0,1.0,67.68,-88.67,-17.58,21.92,-72.68,-16.79,-2.06,-280.94,-5.52,48.45,-31.35,-312.19,10.87,79.65,-61.32,70.73,0.0
1.0,1.0,1.0,1.0,-35.39,-26.86,-43.55,11.65,94.38,59.49,-17.17,-81.97,-144.99,-42.23,55.66,305.73,-6.58,71.8,123.19,35.53,0.0
0.0,1.0,1.0,1.0,138.6,30.3,-23.32,-12.21,-117.54,-14.43,-4.06,-232.55,-56.96,17.26,-34.55,-56.98,-0.58,-3.07,19.96,-10.94,1.0
2.0,0.0,0.0,1.0,-48.77,-17.94,-8.58,19.72,107.75,-13.4,-4.69,-127.06,-9.92,74.17,20.66,104.48,-0.01,-117.96,159.44,0.25,0.0
1.0,1.0,2.0,0.0,-173.2,-105.03,0.2,-18.02,-166.79,38.91,-2.9,-11.23,-84.35,37.14,2.45,-679.87,4.0,133.19,-63.35,-119.03,1.0
1.0,1.0,1.0,1.0,-139.14,-11.84,-0.4,39.18,16.31,-7.72,-7.72,-221.42,-64.06,-73.91,-8.6,-17.6,-16.38,-77.07,52.92,-12.9,0.0
1.0,0.0,1.0,1.0,-152.29,52.43,-57.04,-23.12,-141.48,-130.53,-9.87,-127.49,-139.24,5.11,-36.94,-516.22,-7.33,20.69,-47.93,79.08,1.0
1.0,1.0,1.0,1.0,-149.55,-4.28,1.59,2.79,115.48,-8.23,10.41,-188.05,96.25,-59.48,12.0,-90.71,0.45,75.12,-31.59,1.1,0.0
0.0,1.0,0.0,1.0,144.39,-28.99,-16.8,14.37,-63.33,-49.85,-0.87,-273.58,53.73,40.06,-55.93,-321.6,-0.44,4.97,-151.66,51.86,1.0
1.0,1.0,1.0,1.0,27.62,-0.61,-43.12,14.86,-43.92,1.47,3.55,-299.36,0.82,-70.53,51.48,169.69,7.67,88.92,124.99,-7.31,0.0
1.0,1.0,0.0,1.0,173.4,43.91,25.16,24.18,-54.95,40.25,-2.52,-138.07,-38.11,95.35,28.7,-108.32,19.41,-112.78,-19.23,-122.86,0.0
1.0,1.0,1.0,1.0,-16.79,-31.45,35.58,-39.77,-110.57,2.71,7.02,-214.05,-72.99,23.44,-13.24,-242.79,17.83,-97.46,36.66,-3.58,1.0
1.0,1.0,1.0,1.0,-3.98,130.67,44.8,-27.01,54.48,0.24,-2.23,-241.82,67.93,-4.51,-23.15,149.12,1.46,-11.86,133.27,-9.23,0.0
1.0,1.0,2.0,0.0,74.33,67.54,-68.04,22.08,-114.92,-79.23,1.18,-39.99,-62.41,24.41,-87.76,-391.67,10.61,27.45,-105.85,60.52,1.0
1.0,1.0,0.0,1.0,8.38,-86.14,17.51,-5.41,-17.28,-30.33,-4.99,-180.66,-43.28,69.92,-8.48,-349.69,-0.47,-41.01,-61.67,-79.13,1.0
1.0,1.0,1.0,2.0,158.81,82.43,43.16,6.84,37.52,22.75,-5.07,-227.75,61.21,30.78,62.23,111.59,7.64,-64.17,70.75,52.09,0.0
1.0,1.0,0.0,1.0,105.44,37.14,-30.69,8.04,128.35,-17.4,4.43,-118.83,74.84,28.65,26.49,321.71,-10.49,-39.04,90.4,13.35,0.0
0.0,0.0,2.0,1.0,-317.72,-69.83,14.69,-19.33,-96.31,22.9,5.51,-292.37,-47.27,-92.36,0.67,-976.68,4.61,82.69,-260.43,6.66,1.0
1.0,0.0,1.0,1.0,31.59,51.15,-26.51,-30.5,109.83,-2.48,-10.08,-132.16,41.37,14.03,21.33,156.25,8.45,-32.58,51.83,28.09,0.0
0.0,1.0,0.0,1.0,95.08,-45.4,61.6,-47.02,-20.5,-18.75,3.56,-283.55,47.2,8.4,27.06,-151.91,1.61,-154.22,-74.71,-7.25,1.0
0.0,1.0,1.0,1.0,99.26,-73.48,-40.34,-18.86,-93.73,-8.75,7.64,-211.92,43.84,1.21,-52.26,-244.07,20.45,49.44,-108.09,39.05,1.0
1.0,0.0,1.0,2.0,83.88,-107.01,-73.69,-16.72,-173.57,-73.64,-2.24,197.99,-207.93,55.8,27.75,-83.43,0.63,-91.39,-19.39,1.59,1.0
1.0,1.0,0.0,1.0,35.49,53.12,39.13,7.4,5.76,55.5,-1.67,-160.5,-76.75,21.7,-5.96,9.01,-3.33,-113.87,43.24,-71.12,0.0
1.0,1.0,1.0,1.0,117.05,167.48,13.71,-26.91,35.96,14.24,5.98,-268.3,132.38,31.52,-42.95,75.37,11.44,-143.66,84.78,-10.19,0.0
1.0,2.0,1.0,0.0,105.53,66.51,-13.85,-20.94,44.93,3.49,-12.69,-18.86,-261.32,17.42,3.87,171.52,22.84,-193.09,1.89,-32.02,0.0
1.0,1.0,1.0,0.0,190.13,-41.61,-21.91,2.68,-151.1,11.66,-5.14,33.13,-109.99,92.52,-62.75,-186.15,8.34,45.52,-82.39,70.46,1.0
0.0,1.0,1.0,1.0,33.39,-95.11,-19.25,11.72,-171.25,-8.48,4.77,-245.14,188.28,-30.67,22.17,-135.94,8.22,78.95,31.67,15.24,0.0
1.0,1.0,0.0,1.0,-62.83,-76.4,25.84,-20.68,-55.0,0.74,-1.63,-22.53,10.77,-74.5,57.01,203.68,-13.81,79.54,67.46,27.86,0.0
1.0,1.0,0.0,1.0,-34.68,-44.96,21.67,18.93,-110.15,-34.67,6.32,-225.88,31.29,48.01,-14.77,-304.93,-4.42,29.81,41.28,-8.06,1.0
1.0,1.0,1.0,1.0,-2.59,42.17,52.71,14.88,-43.68,55.06,3.63,32.69,0.83,53.85,42.57,-256.42,6.25,-226.19,-78.76,0.48,1.0
1.0,1.0,1.0,0.0,66.67,-119.6,53.66,16.29,38.31,26.16,2.38,-129.21,58.97,1.5,23.65,-249.97,19.84,-38.82,-192.98,14.38,1.0
1.0,1.0,1.0,0.0,-106.52,121.54,30.97,20.27,131.75,-37.13,-10.44,-133.38,12.41,-27.76,-17.61,58.86,-6.18,16.33,48.53,-103.61,0.0
1.0,0.0,1.0,0.0,27.33,-4.47,-0.6,11.24,119.83,-24.2,-3.95,-188.7,-151.49,25.88,38.73,124.14,-8.15,25.09,79.42,46.64,0.0
0.0,1.0,0.0,2.0,179.84,-8.45,-33.79,22.03,-61.31,-7.78,-2.12,-181.22,51.81,39.7,13.73,-202.03,-28.6,-26.0,-169.12,-40.14,1.0
1.0,1.0,1.0,1.0,71.84,-65.53,-7.9,-0.08,47.48,-9.12,-7.76,-245.6,-3.8,31.42,52.14,54.96,-3.1,89.95,88.02,9.65,0.0
