cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,1.0,1.0,-102.18,-76.6,25.13,-165.99,137.74,71.55,132.29,249.94,9.07,4.73,52.25,-27.54,-73.43,20.66,-54.38,61.35,4.81,1.0
1.0,2.0,1.0,-122.08,50.22,18.3,77.01,-149.14,6.47,41.11,155.23,4.06,5.34,-67.42,19.96,116.53,14.97,63.21,46.32,-110.57,0.0
1.0,1.0,1.0,-96.33,3.14,15.72,-44.41,-67.81,39.27,-112.0,-37.32,6.53,6.02,-55.09,56.55,55.34,4.44,-45.25,61.11,114.21,2.0
1.0,1.0,0.0,-26.64,-73.65,17.54,-67.22,222.12,-35.5,-47.12,-33.76,-6.13,-3.9,86.68,-20.92,-27.17,17.42,67.4,273.89,-87.16,1.0
1.0,2.0,0.0,-139.64,-28.48,10.95,104.01,-57.77,-17.58,-2.04,61.18,-5.23,-4.49,-70.96,-22.85,96.47,-4.21,99.32,112.02,-36.39,1.0
1.0,1.0,1.0,-150.75,-48.54,-47.31,22.93,38.67,4.57,1.37,108.16,7.44,-11.54,-38.02,31.9,210.54,34.15,-11.34,-37.43,150.23,0.0
1.0,1.0,0.0,-88.23,81.13,-28.03,127.6,-111.07,61.63,54.27,-13.95,-2.96,12.61,-85.79,59.04,159.88,-9.02,75.89,71.42,-30.19,0.0
1.0,1.0,0.0,-48.82,64.04,-51.89,36.12,80.52,-28.46,-42.49,-41.42,-1.01,-5.69,-56.28,-63.19,29.61,-13.7,53.33,-37.04,67.64,0.0
1.0,1.0,1.0,-71.56,34.97,26.78,131.7,-166.63,21.67,-15.96,22.57,-3.31,2.57,134.07,-33.49,162.44,24.12,63.3,92.22,19.42,0.0
1.0,1.0,1.0,58.63,75.97,-24.68,35.89,-82.43,-22.54,-0.8,63.78,-2.93,-4.06,-10.35,15.53,43.31,35.03,-18.39,41.31,-35.77,2.0
1.0,2.0,2.0,88.82,-100.97,-52.72,129.38,-27.81,64.33,19.76,49.99,-4.51,-1.21,16.33,-32.34,76.24,21.98,-11.81,-277.02,-152.15,2.0
2.0,1.0,0.0,-92.53,-24.11,-7.19,-7.51,236.0,19.98,47.51,-15.07,2.59,4.94,29.19,-0.55,-85.77,-4.6,79.37,-217.69,-109.98,1.0
2.0,2.0,1.0,46.57,-27.64,-35.86,-86.86,88.76,-33.18,24.64,62.04,0.83,9.78,-69.13,57.93,-120.6,-28.95,-64.7,-74.33,-93.31,0.0
1.0,1.0,1.0,145.94,-12.45,-20.9,-96.23,103.89,-14.98,-38.02,-16.28,-5.05,6.07,69.73,21.46,-250.78,-17.26,-39.18,-40.36,-20.09,0.0
2.0,1.0,1.0,80.66,33.82,5.1,-16.39,-6.92,-22.19,11.41,86.46,-4.19,-3.9,-11.48,28.08,109.99,-18.66,-25.09,269.22,6.03,1.0
1.0,2.0,1.0,182.82,111.72,5.12,162.93,-232.92,-32.15,-78.97,144.75,-15.39,5.96,29.74,17.71,-43.16,21.18,4.04,-69.3,30.6,2.0
2.0,1.0,2.0,-16.02,-18.11,-25.74,180.89,-100.01,-22.57,30.41,-21.76,-5.84,4.16,-30.68,27.45,178.58,0.71,147.66,93.33,-39.19,1.0
2.0,1.0,1.0,137.84,-74.47,-60.54,16.02,140.45,-19.16,-25.09,52.48,-9.69,1.48,107.46,7.6,89.91,-29.65,-86.32,-21.42,56.33,0.0
1.0,1.0,0.0,-24.41,-17.26,-39.38,1.7,97.56,33.12,-37.39,45.38,1.16,4.21,108.84,-22.62,-111.07,-24.52,-8.64,-296.81,4.74,0.0
0.0,1.0,0.0,1.13,-37.01,-2.7,-113.13,128.78,36.73,11.54,-112.44,2.7,11.02,-250.62,-13.16,-200.23,-31.07,-45.82,-130.36,-162.94,0.0
1.0,1.0,1.0,183.87,-20.85,8.29,-0.44,125.51,-12.26,-7.05,4.72,-7.79,-3.56,249.32,12.66,168.89,10.8,-153.52,-11.66,-69.77,0.0
0.0,1.0,1.0,60.22,69.1,-16.42,198.19,-128.37,11.86,-19.51,30.97,-8.85,-10.94,-98.57,-8.26,89.59,1.18,66.0,-151.95,-118.87,2.0
1.0,2.0,1.0,117.24,152.04,26.12,86.84,-48.83,-4.76,61.69,48.23,3.52,-6.66,-69.35,39.66,53.82,-1.32,-56.84,-385.04,-122.93,2.0
1.0,1.0,0.0,59.62,89.28,12.98,53.91,10.01,6.03,62.55,-54.16,-5.22,3.44,-103.86,20.3,-23.55,-9.21,26.45,-60.86,-55.52,0.0
2.0,1.0,1.0,-32.4,-11.63,-27.25,204.02,-32.91,-22.54,121.54,28.93,-7.72,-9.56,9.89,-17.56,197.2,-14.4,104.0,-75.74,60.39,2.0
1.0,1.0,1.0,56.85,39.26,23.65,62.68,58.67,-25.51,-30.47,123.86,5.16,-2.8,33.58,30.89,145.11,44.05,-18.06,-242.0,-49.92,2.0
1.0,1.0,0.0,-244.73,-22.65,-35.01,-65.98,133.03,-27.85,11.73,-163.34,12.91,-1.64,48.43,-36.35,285.64,-27.12,-76.5,49.08,-91.25,0.0
1.0,1.0,2.0,41.58,-91.1,13.3,167.98,-12.36,54.27,-98.88,-33.64,-1.41,-6.84,-67.88,17.16,205.29,22.79,-12.44,-332.97,78.63,2.0
0.0,1.0,1.0,-26.62,180.31,17.76,96.02,-118.4,-19.03,-78.05,2.2,9.71,-7.1,13.01,73.99,140.06,-6.28,62.27,-141.06,39.45,2.0
0.0,2.0,1.0,44.52,-72.81,45.17,-48.14,100.25,-32.62,-92.66,59.85,-3.01,5.5,60.23,-11.56,-19.19,32.57,-68.44,-13.68,-15.95,0.0
1.0,1.0,1.0,240.76,-33.86,62.64,49.39,63.09,17.54,-114.21,52.45,-14.35,3.79,-104.23,18.02,128.27,-3.75,-120.21,25.06,-24.28,0.0
1.0,1.0,1.0,44.93,72.71,42.2,141.84,-81.67,-14.6,11.93,109.42,-5.88,11.91,107.27,-40.61,158.83,-3.95,70.5,48.95,-66.45,1.0
1.0,1.0,1.0,86.67,-83.32,-36.71,-129.06,129.22,49.5,31.17,-81.44,-5.74,-11.75,-85.88,-0.49,-265.64,-19.26,-41.2,42.72,82.25,0.0
1.0,1.0,1.0,60.57,5.59,-24.62,78.54,-45.61,-30.17,-47.17,-41.62,-0.4,-3.84,59.79,11.44,166.73,28.95,-72.85,-157.19,-20.78,1.0
1.0,1.0,0.0,135.26,20.94,11.51,47.37,63.67,36.14,34.64,110.93,-10.48,-6.72,-16.45,-19.23,6.62,9.62,-44.64,-70.54,-48.6,0.0
1.0,1.0,1.0,58.41,-94.99,18.6,-84.16,113.9,-90.51,17.9,-101.38,-3.76,3.49,-69.13,16.13,-107.99,5.64,13.0,166.52,92.89,1.0
1.0,2.0,0.0,-295.53,126.27,-17.21,-46.73,-33.0,30.39,65.07,8.86,14.71,8.02,-44.7,-40.71,43.0,19.2,103.71,133.89,23.36,0.0
1.0,1.0,1.0,-159.87,-66.55,53.19,41.28,-88.33,-3.06,-38.99,125.63,9.79,-0.86,-187.86,-50.08,238.44,8.78,-55.11,-91.31,76.39,2.0
1.0,1.0,0.0,-390.25,10.43,-10.71,-75.85,153.8,29.14,31.32,19.84,23.7,2.0,-12.05,9.56,107.5,12.66,12.76,-248.4,-121.61,1.0
1.0,1.0,0.0,138.89,62.43,-68.04,305.27,-60.21,-35.54,-10.69,-52.06,-22.0,4.32,108.26,-11.84,79.44,-27.77,88.02,-280.68,-195.71,2.0
2.0,1.0,1.0,-128.24,-162.22,5.48,-111.27,62.7,-23.3,-66.77,-82.99,16.28,-6.0,-9.03,-3.09,120.72,-9.93,-158.12,-188.8,-2.64,2.0
2.0,1.0,1.0,85.96,56.37,-76.51,-65.67,12.52,13.86,90.75,-18.99,9.04,-2.17,106.3,24.1,28.22,-47.6,-146.99,-225.37,134.81,2.0
1.0,2.0,1.0,-93.55,-37.28,19.7,152.27,-180.58,25.19,-1.27,-231.76,-5.15,-1.09,-101.93,12.07,116.86,-35.34,110.16,96.96,32.44,2.0
1.0,2.0,1.0,-45.99,-125.12,39.41,20.49,-37.44,-37.28,-35.5,-60.38,2.37,13.04,228.92,-31.0,197.8,28.01,-140.98,-120.0,-10.1,2.0
1.0,2.0,1.0,-189.81,-55.75,-19.73,-41.1,-105.7,-42.18,81.97,-167.28,8.99,-16.95,-87.19,11.01,86.29,-0.28,-30.74,92.04,36.34,2.0
1.0,1.0,2.0,-98.32,-109.38,61.24,112.93,197.18,39.28,-96.29,-80.93,15.3,-10.98,-171.36,-3.4,458.23,-9.32,-30.42,-408.13,-120.65,2.0
1.0,1.0,0.0,-3.45,-10.18,4.98,-22.07,171.92,-14.1,-12.73,-236.56,-0.87,3.86,-216.51,-18.15,-49.63,9.59,28.12,-72.57,-14.7,1.0
1.0,1.0,1.0,14.24,-4.29,-40.96,87.16,6.68,-18.04,33.32,164.08,2.62,6.43,-8.43,33.33,235.85,8.4,-40.49,-151.36,-26.01,2.0
1.0,0.0,1.0,-19.5,19.67,-40.19,-21.76,21.48,5.78,16.34,-215.39,7.15,-4.6,-37.81,-9.32,85.16,51.86,-58.34,-104.17,-103.29,2.0
1.0,2.0,1.0,116.3,83.34,4.26,106.93,-145.66,-43.76,-10.87,37.83,-8.77,-1.44,-76.08,-12.62,7.16,-7.14,23.87,8.75,12.3,1.0
2.0,1.0,2.0,-32.17,-73.44,-33.71,23.56,-83.45,13.61,21.43,95.94,5.07,14.06,-78.62,12.53,-2.12,33.02,-24.88,-185.15,41.65,2.0
1.0,1.0,1.0,204.93,113.95,-24.92,-32.19,39.65,-39.3,-38.78,121.31,-5.34,-24.38,0.06,-50.11,93.17,-26.56,-120.93,104.57,-50.63,1.0
1.0,1.0,1.0,-74.18,30.6,43.58,52.33,-98.55,38.94,18.34,82.77,1.54,0.36,-71.49,-21.42,7.44,-34.97,78.02,29.58,103.81,1.0
1.0,2.0,0.0,-28.23,81.51,-38.08,61.64,-56.61,27.02,-28.11,-289.64,-0.04,8.25,-52.65,-12.75,43.06,10.55,9.62,-92.32,151.62,2.0
2.0,1.0,1.0,-106.04,-65.95,-32.77,10.67,-137.15,-3.15,21.01,18.51,4.29,-6.85,-73.31,25.98,54.69,-5.77,-34.8,-12.22,10.91,2.0
1.0,1.0,0.0,-354.99,-46.48,-17.53,-10.9,26.65,42.94,85.06,16.89,16.54,-6.38,23.86,-4.93,92.39,-2.55,87.37,-78.76,-59.65,1.0
1.0,1.0,1.0,-42.68,5.42,-36.13,54.87,-159.18,-35.52,-14.36,45.87,-3.45,-7.25,-38.2,-33.09,-22.6,-13.74,-3.7,-13.7,29.31,2.0
1.0,1.0,1.0,-301.67,8.94,-19.57,-7.61,36.83,37.78,52.09,-0.26,15.35,-12.5,58.0,-2.0,177.12,16.89,76.21,25.86,-147.94,0.0
1.0,1.0,0.0,123.76,42.28,60.58,158.76,28.79,-8.08,20.77,34.75,-14.72,11.6,-19.11,7.04,40.9,-37.42,-3.54,-224.69,38.38,2.0
1.0,1.0,1.0,-48.43,52.98,49.81,-132.55,-60.62,-58.03,54.42,6.82,4.38,0.58,33.34,16.27,-54.61,2.98,-59.41,259.52,45.92,1.0
1.0,1.0,0.0,-222.58,68.44,32.9,-57.04,-45.44,3.18,-63.36,-14.64,9.51,-1.01,-0.11,-38.07,-3.77,-16.03,76.63,183.77,-6.46,0.0
1.0,1.0,1.0,-57.54,98.4,55.83,158.18,-65.96,-56.2,-46.96,-36.81,-0.92,4.48,-105.36,38.15,178.08,-12.46,103.82,-49.14,-97.89,1.0
1.0,1.0,1.0,-20.14,13.5,-49.67,170.29,-20.69,-20.61,-32.51,77.96,-7.19,-6.8,-56.21,-58.12,161.05,11.94,84.38,-60.25,-59.15,2.0
1.0,1.0,1.0,139.6,48.45,-58.9,159.44,46.75,-1.71,-19.29,143.24,-7.82,-1.27,-31.84,-37.66,129.68,-16.23,-4.81,-283.82,19.32,2.0
1.0,1.0,0.0,-107.45,84.26,46.83,1.38,-1.39,-15.68,26.74,87.2,4.88,-0.89,112.64,-2.16,97.11,7.27,-0.04,18.89,94.29,0.0
1.0,1.0,1.0,-95.16,-39.04,-49.62,-47.13,88.94,17.03,-23.28,-17.39,4.08,2.94,-85.08,-18.22,-61.7,-21.21,43.97,-4.12,-112.97,1.0
1.0,0.0,0.0,148.35,-2.74,20.97,31.22,48.89,-0.57,-64.73,9.44,-9.86,9.5,-5.06,1.48,62.8,37.82,-122.04,-90.85,-92.61,0.0
1.0,2.0,1.0,83.1,24.12,108.04,113.6,-38.14,1.6,-78.51,-34.31,-7.16,-6.23,-184.96,-32.67,172.08,4.89,55.09,127.31,167.27,1.0
1.0,1.0,1.0,30.06,35.73,-24.76,94.98,-113.56,-71.97,13.71,-142.14,-7.29,-3.0,17.27,13.36,45.51,-26.19,70.35,128.44,0.3,1.0
1.0,1.0,1.0,245.84,122.19,-9.57,199.29,-11.37,-46.54,54.59,52.44,-13.9,1.21,-52.1,-28.94,217.04,17.43,7.14,-85.14,80.6,1.0
1.0,2.0,1.0,144.85,-34.68,33.69,-46.48,130.48,5.13,4.2,-32.13,-8.14,5.25,2.96,-5.67,-202.39,-24.4,-7.3,-51.53,-26.98,0.0
1.0,1.0,1.0,-198.5,-74.94,-45.75,-40.32,61.58,17.04,73.81,-74.7,8.11,-2.4,-38.73,-55.51,-39.72,21.53,84.26,8.61,85.11,0.0
1.0,1.0,1.0,53.89,9.14,-9.06,19.91,-10.4,-16.78,63.59,132.92,-4.42,-1.65,123.26,15.37,63.82,-40.92,17.66,162.52,19.86,1.0
1.0,1.0,0.0,-178.93,78.48,25.25,30.77,45.9,10.76,17.88,-84.97,5.14,-4.99,148.28,-15.06,91.22,0.39,97.88,44.66,71.31,0.0
1.0,2.0,1.0,-58.86,53.18,-77.18,38.11,-91.19,-22.88,34.32,-84.48,3.12,-15.06,157.81,19.77,28.17,19.54,-7.79,-102.94,-54.33,2.0
1.0,1.0,0.0,-131.09,19.2,-28.18,-14.32,122.17,16.11,45.56,-78.9,4.35,5.6,81.14,-3.24,93.48,-24.69,53.08,69.13,-51.67,1.0
1.0,2.0,1.0,-211.86,-102.16,-46.72,-118.05,129.1,-51.72,-19.18,201.74,9.56,5.29,-20.91,-0.03,-21.3,-22.89,27.34,109.47,-94.39,1.0
2.0,1.0,0.0,-6.27,-47.46,9.8,-43.27,138.27,-22.15,-39.44,-237.55,0.87,-2.04,-16.44,36.18,-27.9,-0.62,-64.5,-161.22,-65.8,0.0
2.0,1.0,1.0,-20.63,18.72,19.15,54.78,-49.86,12.37,32.28,133.93,-3.98,1.98,168.79,-17.48,-32.1,20.84,120.8,134.4,108.82,1.0
1.0,1.0,1.0,-125.27,-47.98,-18.21,-7.07,-8.36,-27.2,-29.86,88.8,6.35,10.78,71.95,-18.98,-83.9,3.55,-10.59,-255.58,124.66,0.0
1.0,1.0,1.0,-122.7,-21.51,32.04,-33.21,-57.54,-1.74,54.61,-37.37,1.15,-1.88,46.5,-9.25,-133.59,-12.11,127.06,219.73,19.11,1.0
2.0,2.0,1.0,-53.23,-42.97,-22.69,21.57,-92.19,20.1,11.57,57.68,1.78,0.94,82.14,1.33,69.15,18.92,-27.93,-0.89,112.04,2.0
1.0,1.0,0.0,-13.29,-19.73,-28.87,58.01,-93.1,61.12,-11.56,-50.44,-6.68,4.28,105.15,2.62,-19.11,9.61,-13.21,-28.75,-97.52,2.0
1.0,1.0,1.0,-207.25,-62.0,-127.03,29.4,-17.82,-8.07,14.62,104.06,12.33,-1.37,-192.92,-0.78,314.74,17.19,-27.03,-13.06,40.28,2.0
1.0,0.0,2.0,-49.92,-3.51,-8.0,28.8,-79.26,41.63,-139.28,51.35,1.8,7.56,176.08,-6.89,124.38,-4.76,54.39,203.6,65.93,1.0
1.0,1.0,0.0,-152.53,-74.09,65.46,13.04,35.48,35.66,5.42,23.01,4.26,-1.31,-7.89,0.92,-196.23,-3.15,57.59,-343.04,21.76,0.0
0.0,1.0,1.0,15.13,45.75,-67.6,153.67,-120.97,-24.88,-53.51,10.01,-6.74,8.09,73.79,-4.8,66.42,-5.9,59.21,-89.91,30.68,2.0
2.0,1.0,0.0,-61.03,60.49,27.57,8.31,-3.05,48.58,-17.54,-4.58,-0.8,-5.33,100.84,19.85,13.94,-5.8,35.32,82.91,-61.47,0.0
1.0,1.0,1.0,-172.27,-104.97,-27.22,9.82,-49.42,13.32,-11.03,15.33,8.31,-6.56,19.22,-73.14,180.11,50.39,-33.31,-15.65,-134.12,2.0
1.0,1.0,1.0,-70.38,50.42,3.59,133.87,-186.93,13.95,115.79,157.0,-1.69,-3.09,-29.31,19.81,98.63,24.11,94.71,43.21,-179.88,2.0
1.0,2.0,0.0,-19.35,42.42,-8.92,-74.71,82.61,12.31,-16.45,128.83,3.46,-3.54,63.34,8.34,-37.25,-14.46,-54.22,-36.62,36.39,0.0
1.0,1.0,1.0,-92.43,-50.87,20.49,-150.42,-94.6,-17.01,111.73,-80.28,5.18,4.85,128.59,59.97,-122.13,-11.09,-13.95,330.31,-10.09,1.0
1.0,1.0,1.0,250.45,-7.08,-27.78,7.59,85.86,7.45,80.29,-90.71,-13.65,-15.67,42.78,27.56,-55.83,10.53,-77.76,-20.27,53.47,1.0
2.0,1.0,1.0,-135.82,23.86,-7.55,108.58,-117.02,33.96,0.59,139.72,3.04,-10.69,179.99,-5.53,183.14,1.72,71.98,27.89,-87.82,0.0
1.0,1.0,1.0,50.97,149.08,-15.19,177.47,-79.98,-0.48,6.35,-69.08,-3.01,-6.19,195.35,4.24,109.03,-10.89,65.21,-224.57,87.77,2.0
1.0,1.0,1.0,27.04,22.57,-9.67,118.23,-107.5,84.61,-22.8,127.47,-7.57,-1.29,112.41,52.28,32.15,5.09,17.38,-83.58,-11.64,2.0
1.0,1.0,1.0,-60.57,24.4,51.2,42.2,-39.13,10.1,-43.48,20.09,-0.78,-0.79,63.49,17.88,132.54,14.56,-4.24,69.97,-24.03,0.0
1.0,1.0,1.0,65.55,108.52,21.92,72.62,-36.04,-33.42,-2.38,72.09,-5.37,-10.27,-34.96,9.71,125.35,-18.04,3.57,75.46,151.51,1.0
1.0,1.0,1.0,-159.75,30.61,4.57,25.43,-155.05,3.62,-29.37,18.42,3.7,12.85,-4.44,-1.84,82.81,-45.04,53.55,184.79,50.07,0.0
1.0,1.0,1.0,-62.55,22.6,-38.22,75.33,-177.24,18.71,-4.01,-65.06,-0.76,-9.72,-41.11,-9.2,77.05,-18.23,45.96,101.8,133.6,2.0
1.0,1.0,1.0,-106.96,-94.93,28.06,-117.58,21.86,61.84,98.29,145.29,3.6,1.95,26.58,12.58,18.22,25.07,0.77,351.3,93.83,1.0
1.0,1.0,1.0,-189.0,-4.78,-2.09,16.27,-33.89,12.94,-53.02,-131.43,12.66,4.18,44.94,19.06,245.53,19.62,-13.35,-18.47,82.04,2.0
1.0,1.0,1.0,-309.66,1.13,-57.6,30.29,-235.49,-27.55,54.61,152.84,10.19,-3.81,166.64,0.07,-32.34,-6.49,156.8,136.78,-8.25,1.0
1.0,1.0,1.0,-181.43,-82.24,2.15,-30.87,-156.18,-45.15,-46.51,-60.04,10.37,-10.3,210.27,-46.63,52.7,30.3,-59.41,-35.31,-82.42,2.0
1.0,1.0,1.0,-51.89,39.89,34.98,37.65,19.25,-1.27,-56.97,-132.15,1.75,-0.65,-95.12,17.85,112.87,10.24,-0.62,-44.97,80.82,0.0
1.0,1.0,1.0,-58.23,-63.15,32.76,-68.34,33.64,27.39,38.06,318.19,-0.3,6.21,75.8,4.83,-368.6,25.14,124.27,-29.6,119.16,0.0
1.0,1.0,1.0,-208.97,-28.24,-55.02,115.22,-188.01,-19.98,33.77,-102.31,-5.14,-14.36,61.65,-7.55,77.57,3.9,154.38,274.34,-44.81,2.0
2.0,0.0,1.0,194.23,-43.77,-2.08,-24.11,57.58,-24.38,-101.96,-107.96,-11.14,-17.45,-82.96,-2.09,9.13,-4.72,-114.34,77.64,-24.67,0.0
2.0,1.0,1.0,240.14,5.09,51.01,74.79,154.89,5.98,-44.0,-195.55,-13.75,-8.67,19.47,-11.54,-66.76,16.44,-17.76,-227.92,-103.62,0.0
1.0,1.0,0.0,-37.52,30.53,37.17,-48.34,70.56,-4.04,63.26,-19.11,0.75,-2.44,-56.26,8.45,25.62,-13.71,-40.94,49.99,24.71,0.0
1.0,1.0,1.0,-7.97,-122.21,9.7,28.24,-105.11,50.74,-5.56,32.23,-3.65,3.88,-38.5,-23.28,59.01,-10.04,-83.37,-18.04,-28.63,2.0
0.0,0.0,1.0,43.68,-55.54,-15.11,-62.78,34.63,-93.39,-56.26,88.0,-1.78,-0.05,-122.06,-41.02,-85.9,29.83,-74.7,-27.63,-59.58,0.0
0.0,1.0,1.0,186.19,-34.55,-24.48,-26.27,121.94,20.23,-23.27,14.7,-9.57,-6.7,66.86,-73.21,23.15,9.97,-115.37,6.09,5.36,0.0
1.0,1.0,1.0,-156.98,-24.83,-22.87,9.21,-117.99,31.19,-43.63,-116.32,1.61,2.58,-55.36,9.16,31.09,10.01,41.7,159.89,-39.63,1.0
1.0,2.0,1.0,174.56,102.29,-42.77,107.28,-19.49,57.75,22.05,76.97,-9.24,-4.42,151.46,-16.35,200.99,2.85,-19.2,79.97,-88.69,1.0
2.0,1.0,1.0,-231.75,-108.37,-10.55,-121.64,66.89,14.13,25.34,-28.99,14.47,-9.85,-85.59,29.7,46.79,-10.52,-19.01,67.39,-32.41,1.0
1.0,2.0,1.0,-89.2,-3.01,-4.35,112.63,-41.84,-4.06,-43.88,-97.61,-1.58,-6.88,16.23,11.53,7.85,31.81,159.16,-16.6,39.02,1.0
1.0,2.0,1.0,242.68,-54.0,-49.38,-0.07,102.17,-0.91,41.8,-99.59,-15.4,-0.62,215.14,24.87,95.13,14.91,-148.8,92.7,-228.37,0.0
1.0,1.0,1.0,-12.9,86.82,33.43,137.02,-79.67,0.19,-5.02,-31.26,-4.11,-10.34,-98.8,-6.87,154.31,-4.72,82.71,41.93,1.82,1.0
1.0,1.0,1.0,-106.26,0.6,-1.82,-44.59,-130.39,-30.74,16.58,-156.33,2.74,-5.45,15.28,0.54,-18.37,-37.65,39.89,278.71,-29.26,1.0
1.0,2.0,0.0,5.93,-15.27,12.22,-119.03,57.71,15.12,-122.56,88.1,2.77,3.1,-75.55,-47.4,-146.86,18.74,-96.03,-68.96,21.28,0.0
1.0,1.0,1.0,-58.43,36.1,74.78,51.65,-197.83,6.01,19.39,133.17,2.13,-2.76,-20.57,-34.95,49.46,26.0,-19.64,-25.59,41.27,2.0
0.0,2.0,1.0,32.29,58.13,71.81,9.27,-88.54,-78.6,-98.54,-125.55,-2.8,6.99,-138.98,19.09,-32.06,20.09,0.63,76.72,-28.21,0.0
1.0,1.0,1.0,94.67,-40.19,-56.07,19.55,102.89,-36.98,40.23,57.19,-8.5,-6.35,85.3,49.75,-192.64,0.93,19.33,-198.76,-67.08,0.0
0.0,1.0,1.0,-173.15,-110.07,-10.44,31.27,-87.78,27.17,-2.71,77.82,8.63,11.37,26.27,-5.15,144.77,3.95,-17.69,-84.1,-34.66,2.0
1.0,1.0,0.0,-89.77,-18.19,-38.68,-43.49,189.9,36.78,26.92,-161.59,7.1,4.93,-241.1,-37.96,134.74,-17.47,-61.86,-126.05,3.89,0.0
2.0,1.0,0.0,80.15,-66.98,-16.97,14.83,124.39,-9.12,45.63,0.5,-7.75,6.21,133.57,6.93,-25.52,30.11,-45.14,-122.68,-105.96,1.0
1.0,1.0,1.0,46.01,85.05,-15.43,129.68,-93.48,10.02,-76.9,-137.53,-4.14,-8.93,84.65,-4.59,79.78,-8.0,44.71,-93.3,-21.55,2.0
1.0,1.0,1.0,-136.32,-76.21,-27.42,-101.3,104.5,-76.12,-20.69,29.11,3.81,5.41,-40.26,-33.62,-65.23,-0.09,55.96,204.7,130.12,1.0
1.0,2.0,1.0,5.24,13.33,36.33,-4.16,-44.71,-72.11,18.36,46.95,7.76,13.07,-65.21,-27.23,20.71,-12.72,-57.37,-207.08,73.77,2.0
0.0,1.0,1.0,13.2,-12.36,40.07,47.86,-165.79,-25.75,-28.95,19.88,-2.03,3.26,-27.82,-47.51,72.4,-1.3,-95.42,-68.32,1.54,2.0
1.0,1.0,1.0,118.26,-12.38,37.83,-51.66,106.07,14.01,6.08,-96.38,-4.37,-5.59,43.98,-51.62,-36.47,-34.64,-99.73,-54.48,-42.18,0.0
1.0,1.0,0.0,167.69,110.59,-25.36,21.82,-26.38,-18.55,-8.58,-3.22,-11.38,10.55,33.84,18.58,-8.32,-0.34,-44.81,118.03,-160.92,1.0
1.0,1.0,2.0,138.07,39.56,104.41,117.53,-72.18,-35.73,-48.77,139.02,-7.92,6.0,-63.25,-34.57,165.89,7.24,23.46,93.38,-42.64,1.0
1.0,1.0,1.0,15.14,4.86,65.76,-92.46,-81.6,-70.93,-10.12,96.88,0.7,-0.32,42.64,17.19,-283.89,-13.77,32.37,84.64,-26.87,1.0
2.0,1.0,1.0,-203.61,-218.87,10.91,-37.67,-96.08,-56.1,-49.04,-7.1,10.48,6.46,-26.39,-1.42,183.29,0.64,-155.74,-95.7,100.79,2.0
1.0,1.0,1.0,15.67,4.21,24.17,152.02,-95.49,67.74,59.0,170.85,-1.35,4.33,-37.18,-9.83,164.09,5.71,25.82,-168.93,9.77,2.0
1.0,1.0,0.0,-99.74,34.26,-13.76,74.62,91.7,6.03,-21.98,53.76,-3.84,-1.42,88.86,-32.08,28.52,-14.44,153.42,70.02,-85.98,1.0
0.0,1.0,1.0,-162.53,-19.12,23.79,5.59,16.9,-30.66,-136.03,-146.45,2.65,4.56,-159.97,36.31,-45.08,-12.02,136.51,108.4,14.46,2.0
0.0,1.0,1.0,-169.84,-99.58,4.58,-125.31,-122.8,45.15,-42.3,-53.11,7.1,1.38,2.13,46.24,90.13,15.3,-162.96,203.07,-59.78,2.0
0.0,1.0,1.0,-43.68,45.36,22.41,28.2,-145.67,-75.68,14.91,122.25,2.38,-7.92,57.76,3.05,17.73,-25.11,11.18,26.64,56.78,2.0
1.0,2.0,1.0,76.94,-0.96,58.83,-111.92,16.83,-33.86,71.61,-112.19,4.56,0.41,-58.52,-16.45,-54.65,-0.53,-110.77,1.55,57.59,0.0
1.0,1.0,1.0,205.42,-14.72,-10.34,17.82,76.63,-4.23,51.47,50.19,-8.68,9.47,-19.53,3.19,189.02,-14.89,-177.66,-32.9,2.39,0.0
1.0,1.0,1.0,-58.0,86.51,8.19,328.3,-62.44,75.28,-46.46,28.43,-8.26,-0.7,-182.25,25.9,262.3,6.01,232.62,-145.14,-123.24,1.0
1.0,0.0,1.0,-35.98,-10.6,-49.21,-64.69,-57.95,54.91,-42.26,-87.14,4.94,5.69,60.82,-47.55,47.76,-9.94,-111.04,22.51,-92.15,2.0
1.0,1.0,1.0,-274.18,54.36,25.07,12.34,-141.78,-9.8,42.22,11.0,9.61,3.73,75.59,-56.06,79.67,-32.7,127.41,227.1,28.68,0.0
1.0,0.0,1.0,0.67,22.85,64.84,78.74,-75.65,56.29,28.98,-28.43,-3.56,-3.55,-34.55,22.01,115.28,19.05,69.45,158.74,30.66,1.0
2.0,2.0,1.0,-0.24,-31.61,53.74,-47.0,-24.37,10.9,-30.2,-53.7,-2.18,12.31,-0.67,-31.64,-363.35,10.64,113.22,-21.82,19.78,1.0
1.0,1.0,1.0,0.11,110.37,-1.96,-49.89,-91.34,60.99,-40.1,31.58,6.41,-2.0,95.03,-8.5,43.05,8.58,-110.43,-30.17,125.81,2.0
1.0,0.0,1.0,-47.14,-17.99,-12.52,-15.49,-160.12,73.94,-43.67,61.35,4.78,5.32,96.49,-13.44,-30.31,-18.04,-74.02,-93.79,-110.18,2.0
