cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
1.0,3.0,154.34,114.31,-318.27,-8.58,131.34,75.38,-115.95,172.66,-45.89,-60.33,-287.85,38.09,56.84,54.67,-1.22,-80.44,19.94,18.35,2.83,-3.17,-8.61,-14.28,-76.27,1.0
2.0,1.0,-21.28,-77.42,-190.11,81.99,-82.26,22.57,-103.63,22.02,107.68,23.04,41.04,22.36,101.22,-39.03,-1.96,67.01,-60.19,34.84,2.75,2.33,116.85,-0.43,-12.54,1.0
2.0,3.0,-6.33,-8.71,-194.58,-41.31,150.46,76.94,104.82,-47.76,-118.87,-19.77,-185.83,55.42,-88.43,-69.67,4.63,-16.3,169.35,-13.99,2.6,-2.16,-94.37,10.74,136.25,1.0
2.0,4.0,84.36,-13.6,-86.41,-10.32,53.63,110.19,33.02,22.67,228.8,29.32,-87.21,32.59,-47.87,19.06,-1.34,28.92,37.84,-17.54,0.4,0.8,-180.19,-15.07,-8.27,0.0
1.0,2.0,-196.04,8.15,134.81,-87.42,-37.36,-44.46,53.26,-74.07,225.78,-9.49,109.55,-25.87,82.64,45.86,-1.21,-4.0,148.93,19.37,6.33,-3.9,-154.94,5.68,-43.01,1.0
2.0,2.0,68.54,-35.61,-229.06,6.28,82.08,-31.11,51.4,16.85,-13.16,-103.82,-176.17,-92.58,17.53,-27.71,0.88,-67.32,72.76,-21.67,5.13,-7.27,34.91,-0.41,-8.56,0.0
2.0,3.0,-88.76,-26.47,-3.04,5.34,34.49,60.79,-127.46,-43.33,15.45,0.32,247.75,-78.19,67.72,-16.71,1.12,11.22,-140.54,-0.09,5.51,-0.14,-52.27,-10.71,1.87,2.0
1.0,1.0,7.89,111.14,-79.4,-18.1,19.65,86.13,78.28,-100.49,79.85,-10.6,39.8,-178.31,13.8,32.88,-4.54,16.54,70.66,-8.28,2.25,-3.06,59.48,9.72,-53.9,0.0
1.0,2.0,-58.55,15.15,103.83,80.35,-119.48,47.23,-19.53,-181.53,-17.93,-7.4,233.46,84.17,-32.96,19.0,0.35,57.69,-138.67,2.93,1.16,3.12,140.96,-28.23,-16.08,0.0
3.0,1.0,92.54,18.64,130.57,40.22,-48.08,-38.25,16.18,13.55,-12.82,-70.49,-90.96,0.11,-78.3,81.23,-1.99,-33.84,-46.72,-19.26,-6.32,-1.35,-92.03,-3.98,-63.16,1.0
0.0,3.0,-127.31,44.57,83.52,-31.37,-81.22,-26.17,-47.79,290.8,38.2,-55.35,-154.06,-88.27,-55.29,25.87,-2.41,-120.65,151.69,8.26,5.17,-8.84,82.84,11.45,3.76,0.0
2.0,2.0,80.67,5.79,-24.74,19.63,-159.79,34.19,113.4,97.99,-34.46,70.79,69.16,-9.96,-69.78,17.87,-0.75,32.78,-103.45,-35.63,3.68,1.53,10.82,-1.47,74.39,2.0
2.0,2.0,-7.38,3.88,-66.33,11.3,123.0,-40.83,-149.26,22.95,-159.06,-83.52,-10.83,11.12,30.14,-16.51,-4.03,-50.37,-132.35,-0.01,-3.14,0.14,92.18,-14.78,-47.08,1.0
1.0,2.0,-53.16,26.89,-99.37,-17.18,60.39,-52.57,247.95,-189.86,61.51,66.36,191.56,87.41,-11.13,-51.83,0.43,10.86,-75.3,-11.34,1.39,6.39,101.91,22.07,54.46,2.0
2.0,3.0,87.83,-93.06,-52.35,-2.27,3.27,19.62,-35.74,-109.52,-89.9,81.53,101.93,87.27,43.0,-17.4,-4.13,-30.59,-103.4,17.31,-3.38,7.68,-86.68,25.99,-66.83,1.0
2.0,1.0,-176.21,-54.01,37.19,-42.89,89.34,61.58,-56.41,226.85,-92.31,41.17,445.21,-220.75,-92.01,7.85,-2.08,-7.6,-343.49,25.02,8.06,0.44,-80.14,17.47,-76.99,2.0
2.0,3.0,137.68,-12.04,-407.34,24.62,-143.22,-84.52,-29.74,197.95,-105.44,-35.62,-213.97,-193.21,-7.51,-30.95,-0.2,-13.62,-47.39,-34.64,-1.5,-2.27,152.73,20.36,25.3,0.0
3.0,2.0,-37.63,42.09,-18.08,-50.91,96.64,-54.34,85.84,2.98,-59.19,-18.77,129.83,-32.31,63.67,-8.07,-0.56,-2.09,-133.51,-9.26,1.48,0.54,56.46,17.76,-24.07,2.0
2.0,2.0,73.67,-108.43,-65.65,23.13,-136.82,-39.88,-202.29,-148.55,25.59,-39.79,-51.41,1.29,-1.26,17.64,-1.47,-21.78,21.74,9.22,-2.51,-0.01,81.73,12.76,-27.3,1.0
2.0,2.0,-142.32,69.93,189.67,61.82,-123.97,14.06,60.98,115.19,-90.94,-104.86,74.25,58.45,102.42,23.6,-6.11,-59.34,-77.53,-13.38,4.36,-4.63,-51.7,1.5,-156.35,0.0
3.0,2.0,119.84,18.77,303.34,14.92,-45.37,77.94,-34.53,-125.46,-98.12,-28.06,87.3,60.41,-29.26,-41.2,1.19,-26.28,-101.91,14.04,-2.86,0.07,91.53,-13.67,-33.16,1.0
2.0,1.0,-31.65,-55.5,-170.87,52.87,8.5,-37.96,-136.78,31.1,-49.28,-5.28,19.76,47.1,-31.16,-23.73,0.59,80.51,-68.15,-20.87,3.28,1.14,-55.78,-15.94,28.06,1.0
2.0,2.0,98.24,-49.05,-151.3,19.87,48.64,-48.11,-135.26,119.24,164.59,-23.18,-128.66,-55.3,-57.86,51.05,0.02,-24.55,-10.18,-56.66,1.11,-2.28,157.36,-7.66,-25.43,2.0
3.0,1.0,29.86,-18.53,38.46,-30.85,13.1,-24.74,18.85,-76.57,-159.23,56.79,251.35,-194.37,39.28,8.63,-6.74,-84.17,-144.82,-46.26,1.09,1.28,-15.88,15.85,82.8,2.0
2.0,2.0,-84.99,34.26,62.96,-61.76,-73.24,50.42,40.36,170.84,-56.06,2.54,37.66,52.92,-15.18,48.94,3.1,56.15,-48.34,10.57,4.68,-1.29,62.51,-7.01,13.29,2.0
2.0,2.0,-82.58,80.66,-111.62,-41.83,-52.33,12.69,-49.59,181.13,-126.67,67.07,68.31,-19.89,-41.94,49.07,-5.36,-34.2,-111.38,20.36,-2.03,4.9,60.68,-7.94,-4.44,0.0
1.0,1.0,116.51,-73.9,316.84,-45.79,-38.5,-84.55,104.25,-101.12,177.37,20.92,91.66,-10.69,10.42,-35.24,0.04,49.15,-61.03,35.99,-5.44,1.38,-39.31,-18.59,-34.97,1.0
2.0,2.0,66.92,117.06,122.51,106.62,-82.89,21.58,29.64,22.22,-26.82,78.71,-26.4,-99.67,-0.25,-3.69,-1.28,-61.03,68.4,-3.79,-6.78,2.18,47.37,6.81,-12.38,1.0
3.0,2.0,7.9,-120.11,-2.06,55.05,80.62,-7.65,-48.89,34.29,184.35,32.67,229.43,-36.53,9.07,-47.87,0.52,0.82,-233.46,-20.64,1.5,3.54,75.25,-18.12,-98.14,2.0
2.0,0.0,38.08,-32.06,-79.53,3.58,-60.23,86.58,-97.17,119.22,11.34,-59.64,-212.06,-3.8,-31.29,35.76,-1.92,66.23,43.78,17.79,-5.69,-1.16,21.08,5.79,-110.37,0.0
1.0,1.0,25.79,-27.22,65.8,-51.6,104.81,24.98,121.71,-25.94,49.87,27.76,44.53,24.76,-51.26,15.62,1.08,-110.99,-31.87,7.38,-2.56,2.57,64.71,-0.8,-66.68,0.0
3.0,2.0,203.19,-45.17,-546.84,83.85,-134.17,24.07,-82.38,63.63,-160.13,-112.61,-243.51,-149.83,47.78,2.85,3.43,-90.58,52.34,9.76,16.38,-11.63,-63.47,-15.78,89.43,0.0
2.0,2.0,61.58,157.16,-193.83,91.4,45.98,-23.31,89.12,98.37,53.11,-120.64,-97.31,-23.9,16.55,13.59,0.77,-64.36,-71.05,-5.81,10.23,-8.1,29.88,-10.55,90.31,0.0
3.0,3.0,113.17,-125.64,-118.54,-47.51,-103.5,82.78,-52.72,-125.57,-65.26,11.19,-43.74,30.74,84.54,0.75,2.99,-30.91,30.64,-19.16,2.42,0.09,53.16,-1.14,79.63,0.0
3.0,1.0,76.99,116.52,-267.01,27.43,-30.79,-44.84,31.94,93.98,-7.61,15.85,-126.41,-78.11,-36.88,52.03,-4.51,19.78,-19.9,-12.87,-5.44,2.87,-58.4,11.49,-91.68,0.0
3.0,2.0,-34.17,1.87,74.08,-19.09,89.23,-39.02,-124.76,75.46,-157.49,8.75,-10.09,49.84,33.96,17.27,-1.86,-37.01,-16.23,-11.06,-0.87,0.57,50.88,6.88,57.21,0.0
1.0,1.0,119.55,-162.52,107.97,0.01,22.99,-16.12,0.16,-84.73,-156.46,-2.74,4.9,4.18,-24.67,-14.92,2.3,-21.51,-35.7,-43.73,-3.34,0.74,-236.07,13.93,-35.06,1.0
3.0,1.0,18.35,35.0,15.52,3.38,-15.14,-46.63,124.93,16.06,36.02,61.78,91.95,39.35,-8.12,26.2,-4.42,110.14,-94.1,13.0,-1.65,4.6,-7.81,13.14,-19.63,1.0
2.0,2.0,32.47,-85.46,-102.55,3.17,-42.11,-85.39,-2.87,-200.54,-9.66,-47.63,-24.24,-122.59,-8.76,-22.74,5.05,-39.99,46.08,35.66,-4.2,-0.91,-110.85,-0.74,46.13,2.0
2.0,3.0,18.38,-2.29,-337.96,21.59,-2.73,-13.11,-26.02,-31.95,76.48,-39.11,-174.26,-17.88,1.67,-29.52,-2.15,86.2,63.76,12.11,-3.08,0.83,-69.24,-1.62,-18.21,1.0
2.0,0.0,-37.11,70.33,118.05,53.34,-13.76,-21.64,-65.38,71.47,-0.6,-51.95,6.41,118.65,-90.42,5.13,-2.92,42.05,-17.68,-25.31,6.19,-3.42,160.76,-9.99,-85.61,2.0
2.0,2.0,75.71,-73.68,-23.68,-35.46,10.25,-45.3,3.46,112.16,-40.42,17.11,-49.98,91.29,-64.73,-34.24,0.05,-34.72,-42.4,-30.23,5.08,-0.84,110.08,0.43,76.17,0.0
2.0,1.0,-17.78,-52.01,66.19,38.77,-86.18,-3.19,-14.11,-52.3,33.39,-46.38,-55.88,-40.78,-8.33,31.36,0.02,47.28,125.73,5.25,3.41,-5.43,2.19,-17.38,38.89,1.0
2.0,1.0,53.42,-84.55,-147.56,5.53,39.22,-76.12,-52.6,-181.73,48.58,50.43,22.28,165.67,9.71,36.14,2.09,-130.26,-7.68,-20.74,0.33,5.76,-21.86,1.03,29.76,2.0
3.0,0.0,-44.59,-167.61,44.91,-58.44,82.53,49.43,-149.34,3.55,-5.21,11.73,117.85,-39.8,41.26,-76.81,2.93,13.0,-45.72,-17.37,2.84,-0.34,-7.75,9.21,-28.49,2.0
2.0,1.0,-113.9,40.17,-143.3,19.75,-21.01,-17.29,16.32,-62.94,77.15,-65.32,-64.6,37.41,12.56,-44.08,0.47,93.27,114.51,-44.57,3.92,-2.9,7.27,27.92,-38.73,1.0
2.0,1.0,-9.27,-117.7,-215.6,21.49,-10.87,65.95,92.24,-97.51,5.0,-46.55,66.82,-135.49,-21.0,29.22,-0.29,10.46,-164.75,-5.98,-9.32,4.34,-32.69,25.03,-43.26,2.0
2.0,1.0,123.56,-119.16,-61.04,33.21,2.72,54.09,47.75,39.85,-20.78,90.84,-97.98,32.51,-76.39,-16.33,-2.49,12.48,46.02,-21.63,-3.27,3.87,-78.42,3.15,27.64,2.0
2.0,1.0,-17.89,3.02,-89.09,-23.12,-64.67,15.93,99.4,-78.43,-67.41,-62.3,-211.78,68.69,49.03,100.32,-5.21,-21.16,196.1,6.36,2.07,-4.45,-95.15,13.89,175.65,1.0
2.0,2.0,-81.2,81.21,-84.14,-5.36,3.77,71.61,-70.15,-139.35,25.56,46.28,9.15,-69.09,-74.92,104.98,-2.6,81.88,214.47,-19.1,6.36,-2.65,-134.13,-3.42,166.9,1.0
2.0,1.0,-57.26,-17.11,-97.4,-17.04,42.85,-16.11,-55.8,167.3,50.65,0.78,40.76,-26.66,51.16,71.16,-0.8,-45.3,-50.29,5.71,5.89,-1.37,-34.38,9.95,-134.04,1.0
2.0,2.0,173.35,6.23,-6.85,39.44,-39.99,22.46,76.88,-220.52,-56.81,21.46,46.92,247.28,97.92,12.13,1.79,-37.07,-163.45,10.71,-2.98,7.07,18.0,22.6,108.18,0.0
2.0,1.0,73.8,-114.77,33.5,-36.17,47.71,-15.54,32.11,-127.95,-3.56,-79.78,98.34,-123.76,12.27,17.35,7.39,-44.67,-131.39,-10.72,-1.29,-2.33,150.49,-3.0,-34.98,2.0
2.0,2.0,-6.43,13.01,37.62,-25.64,-34.41,35.17,78.34,83.91,-53.22,18.91,-59.11,162.08,-7.65,4.99,-3.34,-25.0,-78.53,5.01,-6.47,5.18,105.2,27.86,68.05,0.0
1.0,3.0,21.52,5.48,72.6,50.59,-39.73,23.94,81.04,32.81,7.51,-17.78,-12.13,-91.97,-28.07,17.86,-3.14,-31.29,52.27,-22.54,2.02,-3.85,43.42,-11.84,-84.97,0.0
3.0,3.0,95.06,102.49,61.3,55.61,33.92,-22.88,179.82,63.31,-6.63,9.34,-208.05,-11.88,-161.14,59.15,-3.41,92.44,132.48,21.14,-5.39,-1.16,-33.83,12.13,28.77,0.0
2.0,3.0,-52.35,-52.5,229.62,20.15,20.24,51.75,3.18,-54.25,92.39,-161.58,-172.11,-98.62,104.18,-1.04,-0.92,-0.53,177.12,-27.43,-1.99,-10.6,-82.41,-8.83,102.0,1.0
2.0,1.0,-14.98,-125.65,-254.95,-10.6,52.03,-41.04,86.25,95.76,-97.54,16.68,5.17,1.79,-4.16,-64.37,-0.04,3.24,-119.17,-3.97,-0.6,3.67,-3.65,21.08,10.38,1.0
1.0,2.0,-16.11,-19.25,-73.21,-61.53,43.69,18.65,69.61,60.25,-11.5,45.9,9.59,-111.15,-2.71,2.91,-1.3,-168.3,31.25,8.56,1.01,-0.28,-27.31,1.0,70.43,1.0
2.0,2.0,112.17,43.92,-170.46,-27.71,110.32,-20.7,106.09,64.23,-29.8,-71.04,-196.69,119.64,49.45,-13.68,-3.52,34.23,-36.81,-15.16,0.74,-1.38,138.99,0.22,20.91,0.0
2.0,2.0,-20.01,123.16,-26.89,7.22,-74.64,-55.34,-94.76,1.0,22.91,60.74,122.29,-64.81,122.68,1.09,0.42,-11.17,-15.8,-9.01,4.98,0.27,166.96,-8.9,43.75,2.0
2.0,1.0,-73.93,-5.86,-22.82,-17.13,-33.62,-9.07,159.6,34.37,61.05,22.69,-10.31,-309.68,79.71,-52.49,-2.95,104.04,228.05,17.29,2.06,-5.63,-61.03,7.46,-173.51,0.0
1.0,2.0,18.01,-16.06,-218.46,42.94,7.75,60.68,61.77,-64.07,-166.8,-37.22,-201.59,-65.99,38.78,-44.97,-2.86,39.66,101.72,0.19,-8.48,0.86,-22.21,-1.81,87.62,0.0
1.0,2.0,-82.29,24.52,231.64,-35.51,-15.52,54.34,-131.5,22.56,81.57,30.17,102.46,-30.22,1.0,-0.83,3.45,93.16,9.03,-3.24,-3.09,1.05,6.65,-4.09,-84.6,0.0
3.0,2.0,18.29,8.35,-132.57,-70.94,21.19,-1.7,-133.99,174.43,96.87,-52.6,-16.09,-109.23,116.83,9.33,-3.48,26.77,-105.44,-2.48,3.83,-3.69,-33.67,9.16,-48.64,0.0
1.0,4.0,89.96,-72.92,229.35,49.5,14.31,77.55,-35.12,-299.35,94.12,-170.39,-11.38,-41.6,106.98,-11.0,-1.82,-20.03,49.44,-17.36,2.17,-9.25,0.26,-3.75,33.14,1.0
2.0,1.0,95.8,-45.89,-126.74,43.92,31.29,-21.85,-96.06,129.39,-33.18,34.0,-42.0,-134.72,-16.69,19.25,7.31,68.23,-38.07,0.14,0.01,-0.4,-53.57,16.94,-5.66,1.0
2.0,2.0,74.59,-120.31,-312.53,98.75,55.96,54.35,75.0,-198.14,-23.2,4.65,117.09,-13.76,-33.46,27.62,-5.42,11.87,-202.75,-4.1,-3.51,6.68,117.35,22.88,59.69,0.0
2.0,3.0,-12.14,-18.11,-91.72,-97.19,95.66,44.83,2.82,30.6,-89.83,-55.91,-54.68,-133.16,39.34,25.82,0.16,-49.21,32.72,-18.34,-1.72,-2.68,40.87,32.35,-165.26,0.0
1.0,2.0,92.85,-79.1,-91.8,20.17,-154.55,7.68,-18.03,-83.69,84.27,-41.25,-3.29,-81.95,11.51,-75.96,-1.17,-54.47,-94.15,15.71,-4.28,0.57,-148.79,6.51,23.25,2.0
2.0,2.0,-64.39,-64.38,14.53,2.63,-113.9,-64.78,109.92,-140.11,-225.9,50.21,133.89,60.63,36.59,-4.44,-0.73,-75.08,9.79,-10.75,1.09,3.6,23.12,2.56,-18.52,2.0
1.0,2.0,50.69,-21.11,20.64,21.78,-8.83,-49.99,50.54,-95.11,133.0,23.19,172.15,-28.04,21.59,-1.76,1.13,18.97,-121.68,16.06,2.75,1.4,33.66,-4.33,-9.47,0.0
1.0,1.0,-138.02,-2.23,218.3,17.76,-150.18,-47.58,-101.32,295.82,123.73,-47.89,-69.55,89.23,18.68,5.38,4.51,78.68,-35.14,25.65,-1.89,-2.04,-161.92,-10.3,-26.89,0.0
2.0,2.0,-66.43,-17.97,87.66,16.81,-78.49,-48.25,69.59,-106.47,-264.87,-12.7,183.53,66.56,-10.37,11.85,4.09,-10.08,-118.06,6.39,0.24,2.64,39.37,-2.3,-81.43,0.0
1.0,1.0,35.71,65.26,38.92,-38.53,-14.89,-65.24,-133.11,28.02,60.74,14.08,-30.84,111.71,17.5,5.14,3.25,4.82,-56.12,-2.7,-4.54,3.8,107.53,-17.84,-44.26,0.0
3.0,1.0,218.34,75.83,18.26,8.05,92.07,20.22,-6.64,-157.11,-43.82,-178.32,-96.9,102.25,-6.42,-31.65,1.36,38.19,-112.59,-17.75,1.57,-5.19,-50.65,-24.35,-173.74,2.0
1.0,2.0,-112.47,80.05,89.91,58.22,-54.48,57.34,-4.91,-9.52,150.52,-30.95,142.41,-55.96,-84.92,27.12,0.67,-37.94,-25.36,-16.85,3.86,-2.39,18.36,-11.17,-112.08,1.0
2.0,2.0,-149.35,71.24,170.19,7.03,91.98,59.44,74.16,209.77,58.35,6.16,-26.65,-105.83,-15.0,45.91,-0.19,-55.17,112.09,14.85,-0.51,-3.55,77.91,1.34,-77.5,0.0
2.0,2.0,107.66,226.48,34.06,75.64,10.29,-124.72,143.57,-121.87,75.22,83.92,12.75,-51.95,5.77,52.24,5.95,-32.26,69.28,17.09,-2.61,2.43,90.18,1.47,62.55,0.0
1.0,1.0,82.87,35.2,-12.71,63.31,-124.46,-16.5,4.91,-114.98,30.7,-7.45,-68.2,123.07,45.43,45.74,-1.29,15.1,-59.05,2.35,-7.53,4.5,190.21,-29.91,147.01,0.0
2.0,2.0,-46.22,-15.07,-49.27,-38.63,-47.41,-97.15,1.68,-15.24,211.53,-12.88,2.36,-1.54,-105.11,28.63,-0.82,-100.29,10.37,-1.1,0.32,-0.1,65.88,-5.34,15.22,1.0
2.0,2.0,-103.09,-44.45,-183.28,33.26,11.0,17.14,75.83,285.77,72.81,-27.05,-53.8,-20.53,-81.82,21.19,0.6,71.21,-197.64,-11.83,-9.49,4.98,81.99,-21.91,-42.8,1.0
2.0,2.0,138.44,-61.17,-161.66,-60.91,9.29,-125.95,-72.85,-53.7,-100.09,-18.07,-64.03,85.47,59.9,1.93,-4.95,50.39,-85.18,-11.72,-0.65,2.16,10.95,-22.35,-8.75,0.0
3.0,2.0,19.36,-96.93,-88.94,-29.3,97.04,45.77,8.47,34.38,7.26,121.5,70.11,-2.39,-3.9,26.32,6.67,-14.89,-21.99,29.32,-0.33,5.53,35.41,-7.28,19.05,1.0
2.0,0.0,48.8,-24.47,-157.29,34.13,-7.87,17.45,-50.54,-53.98,-46.37,-6.92,-78.39,-117.97,-84.31,-2.51,3.35,47.52,56.6,-23.77,-2.53,-0.66,68.89,1.75,47.84,0.0
3.0,2.0,-35.48,38.48,214.69,-35.78,69.37,-2.77,-172.06,54.92,-72.57,-28.61,170.47,57.25,-53.5,-2.18,-1.01,-79.89,-117.88,0.03,7.43,-2.72,69.55,8.57,-128.11,2.0
1.0,2.0,-38.38,82.24,156.02,-37.86,-175.5,15.62,-77.57,8.25,32.52,42.94,97.57,-63.6,0.15,-39.35,2.16,-16.18,21.63,-27.85,-1.41,0.79,-54.9,1.51,-122.34,0.0
0.0,2.0,-60.11,38.8,-72.12,40.8,-78.18,-98.43,145.02,40.99,5.19,-54.88,-126.32,-92.52,9.69,28.03,-0.37,7.63,109.79,-2.07,-0.92,-4.08,16.76,5.68,60.54,1.0
2.0,2.0,-161.24,-115.79,29.16,-44.08,-14.35,-9.12,74.26,-95.25,71.63,13.08,156.88,38.28,-87.81,-19.2,1.06,6.32,-31.39,2.33,-0.7,3.2,77.31,-13.36,14.67,2.0
2.0,2.0,66.84,-8.29,-108.11,25.34,165.15,-58.93,-37.31,53.59,-35.8,-6.5,-0.56,-125.02,-20.47,45.92,-6.32,64.51,-82.78,8.64,-1.83,-0.05,3.09,16.02,-17.32,1.0
1.0,0.0,-25.42,-2.11,92.62,35.01,-17.14,1.58,24.81,145.32,12.98,-49.82,3.98,-85.85,-1.97,-11.79,1.64,-8.02,9.96,-11.17,7.59,-7.28,-189.51,-15.24,-27.37,2.0
2.0,1.0,-62.71,154.67,-150.73,15.92,-41.52,-84.12,-139.88,-249.95,-2.65,-26.8,280.52,67.31,54.23,33.9,2.11,123.63,-195.05,-18.37,7.35,2.52,40.83,5.25,67.41,2.0
1.0,3.0,41.29,5.68,-62.11,24.52,8.69,5.08,62.62,-2.85,-19.77,-24.96,-80.22,-49.92,-40.22,40.07,-2.24,45.39,27.69,23.11,-1.88,-1.21,103.29,-12.06,12.14,0.0
3.0,2.0,2.06,-85.95,230.03,-98.31,-76.58,54.66,-30.11,-75.77,16.58,119.68,180.98,107.0,5.37,81.37,2.94,47.94,-107.45,21.21,-9.89,10.54,97.62,7.07,-101.62,0.0
3.0,2.0,70.32,-57.07,44.4,-21.5,40.12,61.18,-14.78,-22.84,54.9,32.75,34.45,-34.26,28.36,44.73,-0.63,59.7,-33.25,3.76,0.77,-0.05,-59.74,-22.64,151.59,0.0
3.0,1.0,16.64,-60.65,-129.02,50.53,-106.47,55.12,-89.12,-3.22,-146.28,-48.98,-5.69,6.31,-75.11,-101.43,-3.57,-25.03,-85.97,-32.88,0.81,-0.29,-9.9,-17.32,-7.22,2.0
3.0,3.0,73.39,-2.23,-171.83,-25.6,6.48,79.47,21.94,101.26,91.34,-69.17,-191.6,14.0,16.25,36.79,3.13,55.54,14.91,18.23,0.48,-2.86,-49.42,-4.42,-67.25,0.0
2.0,1.0,-115.55,-25.43,-216.48,46.25,40.7,23.33,1.47,-58.8,-109.73,29.58,-6.23,-155.73,23.41,-10.7,-3.81,-21.94,53.37,-3.14,-8.02,3.84,-8.82,11.6,101.42,2.0
2.0,3.0,51.47,117.19,-33.84,-7.6,17.15,73.94,-43.29,111.61,49.05,62.69,81.14,-141.26,-16.36,-30.5,-1.9,107.0,-91.96,-12.06,1.14,0.58,8.21,-6.86,66.76,2.0
2.0,0.0,-109.86,-22.22,-96.18,-83.07,61.67,76.89,-64.53,141.85,-49.51,-46.49,-105.0,15.23,-39.84,-58.52,-1.42,33.08,16.78,45.53,-0.38,-1.62,-60.64,2.9,89.98,0.0
2.0,3.0,-0.61,20.63,149.8,-81.89,46.19,-136.89,131.45,151.91,-163.23,-4.92,-158.89,-79.68,9.55,27.48,0.79,52.28,77.81,16.78,-10.16,-0.45,78.2,2.58,-12.05,1.0
1.0,2.0,-66.04,0.05,-325.32,9.53,-124.85,-19.74,2.75,-260.54,37.52,-39.35,-70.98,-116.44,-90.07,-52.23,1.14,-34.04,99.69,-9.03,-9.05,3.1,-4.23,-2.09,54.02,2.0
1.0,2.0,42.08,80.18,-62.03,92.99,82.97,-56.48,-248.6,-158.37,84.1,-27.54,15.57,6.8,35.37,8.16,2.86,69.37,-13.84,-4.11,-1.25,0.77,15.26,1.31,-6.03,1.0
1.0,1.0,-29.45,-102.96,194.5,-69.7,-0.07,-66.76,-112.16,57.98,-146.28,18.34,82.47,-9.47,-81.37,-9.68,-0.6,-36.01,19.84,-30.98,6.27,-3.46,-147.59,2.83,23.29,2.0
3.0,3.0,87.14,9.12,25.78,-26.66,-53.04,-42.58,-49.88,-166.78,-87.68,149.46,191.04,46.52,-27.68,34.16,3.83,-83.69,-25.87,14.03,2.59,6.29,-199.36,17.71,32.83,1.0
3.0,2.0,151.45,54.15,-309.0,-38.88,69.92,-20.05,64.99,1.26,15.85,13.06,-149.69,-220.59,-43.53,49.8,-0.68,-80.93,62.1,6.94,-1.79,-1.61,-53.28,-4.85,77.31,0.0
2.0,2.0,76.95,-18.36,-245.18,20.67,-1.37,3.7,-47.89,-241.26,-50.75,-18.78,31.58,-19.72,18.06,-1.29,-0.69,-46.9,-100.74,67.91,-4.19,3.96,-14.01,2.62,175.17,0.0
3.0,1.0,-146.32,-2.49,258.0,137.48,8.11,9.35,39.66,47.68,-27.3,19.2,20.9,148.5,77.99,-52.37,2.55,-7.2,-25.03,-7.72,-8.23,4.42,-189.31,27.64,157.45,0.0
1.0,2.0,-25.27,-31.79,-34.81,-63.2,-66.66,54.71,-159.81,35.07,-201.05,0.17,218.72,-55.28,-32.34,70.25,-1.4,-15.6,-211.56,-14.92,5.5,0.37,38.29,-4.21,-5.9,2.0
1.0,2.0,45.08,59.78,-58.45,13.53,-47.33,3.62,-26.28,-151.39,-243.11,-40.31,101.47,-103.6,-12.72,-21.64,-3.01,37.3,-116.88,-7.15,-3.7,1.2,-60.92,3.4,-38.86,2.0
3.0,2.0,45.47,-55.7,-194.05,-7.99,-47.54,-86.4,-11.09,71.04,4.3,-70.44,-71.18,-135.99,3.82,15.75,-1.24,-87.1,27.71,0.37,9.9,-8.12,40.88,4.13,29.37,0.0
0.0,2.0,-34.17,14.13,-19.55,2.01,-9.8,20.76,-19.55,55.48,-59.9,49.85,-46.22,-113.13,-50.27,-33.76,3.83,-97.03,98.87,40.35,-2.99,0.24,165.09,-21.87,61.46,1.0
2.0,2.0,15.86,-71.97,71.8,-7.8,-21.93,67.2,-127.4,7.86,-72.94,48.81,38.14,37.15,-27.39,-57.44,2.13,164.97,-15.85,-15.18,-1.11,2.41,-1.63,-10.66,6.49,0.0
2.0,2.0,59.81,-9.43,-45.26,41.57,-38.7,20.34,-81.74,102.87,-1.38,-2.97,-140.57,-89.42,26.18,-32.59,-3.62,18.82,63.1,0.43,-1.82,-2.39,-12.81,-11.0,60.18,1.0
2.0,2.0,73.81,-143.35,-222.07,88.92,30.45,8.78,25.75,45.07,13.77,-13.28,-72.65,-122.77,0.04,17.32,3.76,-122.66,46.09,42.77,6.6,-4.42,-23.7,-9.76,5.5,1.0
1.0,1.0,13.33,0.2,11.63,13.32,28.6,44.48,114.92,-112.14,16.22,-18.94,32.25,-62.29,41.25,-23.24,-0.92,-123.33,25.35,-6.51,0.37,-1.51,-22.35,-7.47,21.19,2.0
3.0,1.0,43.15,4.13,58.36,35.78,164.26,-96.32,-91.05,21.87,177.97,-44.92,-131.25,-80.82,-37.25,77.09,-4.5,-18.66,171.02,-19.28,5.39,-8.0,136.41,1.27,22.5,1.0
3.0,1.0,-32.84,73.83,123.55,-19.38,-38.81,80.5,-135.5,-46.89,-47.98,-40.44,-24.23,-67.73,23.23,14.52,-0.94,-57.41,59.93,4.12,-3.11,-2.6,-80.13,-6.27,50.9,1.0
3.0,0.0,-2.46,96.12,-13.22,4.29,8.52,-62.92,-67.12,149.0,127.52,-7.22,-29.48,-202.21,20.36,-3.3,-0.64,27.43,82.31,24.91,6.05,-6.78,169.67,14.81,-49.37,0.0
2.0,4.0,-66.34,76.29,130.67,-25.44,-35.84,-24.05,-51.51,196.95,-63.51,9.36,76.29,67.65,-100.13,39.03,-1.96,43.75,-95.05,15.07,4.18,-0.51,-56.08,5.83,-66.83,2.0
