cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
1.0,1.0,1.0,-18.52,-28.15,14.72,5.23,3.35,-121.19,-40.33,-203.47,-31.1,29.43,-40.15,5.06,-94.91,84.95,1.0
1.0,2.0,1.0,32.72,54.71,-62.45,6.12,81.35,46.04,124.87,184.61,-99.27,2.88,-42.84,3.76,100.24,90.41,1.0
1.0,0.0,1.0,-35.62,-6.38,-85.31,-0.81,-17.55,42.13,69.59,-15.43,17.65,23.78,-12.89,8.58,84.69,-57.64,2.0
1.0,1.0,1.0,39.97,-33.78,-35.05,-14.05,1.2,50.83,7.4,294.07,-22.88,-29.77,-71.88,3.66,-88.32,-29.36,0.0
1.0,1.0,1.0,28.03,-114.94,43.27,-50.23,-74.51,-6.33,-0.32,-72.64,-70.75,7.53,-29.28,-0.26,79.6,-49.59,2.0
1.0,1.0,1.0,22.64,-116.25,-16.38,-48.55,-210.32,-22.71,58.45,-29.65,111.45,-46.31,-74.36,-0.25,-32.79,207.86,0.0
2.0,2.0,1.0,-31.76,67.75,-88.16,5.51,31.44,135.72,-76.68,-16.57,103.43,11.94,73.86,-6.72,77.49,-83.72,0.0
1.0,1.0,0.0,-6.61,38.35,-68.3,-2.67,-47.56,24.71,-38.15,92.69,-60.5,-6.09,-5.52,-1.7,16.52,-7.55,2.0
0.0,1.0,1.0,0.14,34.82,-36.82,-17.8,-252.09,-262.76,98.72,-425.8,-179.41,28.39,-3.97,6.12,-34.39,137.91,1.0
1.0,1.0,0.0,15.23,-119.37,9.54,7.87,-56.12,201.23,147.09,384.77,45.35,-51.01,26.44,0.46,26.78,35.83,1.0
1.0,1.0,1.0,-4.4,-122.51,17.44,-1.0,140.68,18.71,-71.92,236.01,35.03,-15.44,-101.04,0.98,85.99,-9.05,2.0
1.0,1.0,0.0,-31.55,-30.98,49.88,42.18,34.11,185.97,66.39,-136.9,142.57,2.92,206.45,1.13,60.82,94.55,0.0
0.0,1.0,1.0,8.99,6.65,-59.64,-4.4,-16.31,-196.66,-129.9,-347.6,-207.49,-4.09,117.42,-0.46,-14.97,104.83,1.0
1.0,1.0,1.0,15.91,-58.58,163.09,-42.04,40.62,-143.49,-46.22,-332.02,29.24,-17.15,-22.36,2.44,118.78,264.19,0.0
1.0,2.0,1.0,-10.74,125.74,35.11,-17.03,-79.55,-73.39,-22.89,330.28,-11.27,-60.01,-173.55,-3.18,15.16,168.55,0.0
1.0,2.0,1.0,8.67,189.81,-13.27,-3.69,57.01,56.52,-14.16,65.0,54.06,-9.77,8.78,3.8,-144.34,-54.84,0.0
1.0,1.0,1.0,-16.8,-16.22,13.3,-29.38,68.69,42.48,39.52,-3.97,-67.53,15.15,-38.47,6.11,74.64,69.3,2.0
0.0,1.0,1.0,-18.72,15.31,-98.94,-22.04,29.79,-102.96,21.16,-80.74,-8.78,-20.34,-47.15,6.45,106.84,88.22,1.0
1.0,1.0,1.0,35.32,-76.85,72.72,-25.93,-21.31,51.51,113.98,77.74,-16.25,13.09,-61.05,0.25,-79.41,-106.07,2.0
1.0,1.0,1.0,-14.69,-107.49,26.95,-14.19,-80.45,-34.52,-77.01,-34.29,70.99,-19.4,-40.74,-6.9,-169.6,98.03,0.0
2.0,1.0,1.0,-1.52,-33.23,7.39,-22.4,-94.53,127.04,-63.22,-168.69,77.75,18.72,74.65,-6.6,-49.72,30.08,2.0
1.0,2.0,1.0,8.47,54.29,-112.85,11.93,-123.54,-71.81,55.62,-260.85,26.78,31.04,33.92,-4.56,-89.58,-16.69,1.0
1.0,1.0,1.0,-14.48,68.53,158.59,19.58,21.41,-30.79,84.01,63.42,-112.81,15.33,-31.02,-5.65,-79.57,107.81,2.0
1.0,1.0,2.0,-18.1,66.53,-34.27,2.07,138.03,-180.04,57.36,-215.61,-1.28,-4.84,6.8,-7.07,36.44,-18.36,1.0
2.0,1.0,2.0,17.83,93.09,-1.24,12.88,-78.98,-8.79,-65.65,221.44,-30.24,-15.05,-42.92,-5.38,-5.52,-39.81,0.0
2.0,1.0,1.0,-10.2,159.82,101.77,17.08,6.06,128.87,-139.0,155.66,14.16,10.1,11.08,-0.58,-49.78,24.6,0.0
2.0,1.0,1.0,-18.31,124.57,-3.49,-2.29,10.54,171.47,-54.39,171.66,83.3,-23.84,51.82,-2.03,104.23,10.52,0.0
1.0,2.0,1.0,29.6,87.24,28.79,-4.68,91.74,-35.27,151.39,-380.15,46.5,-2.28,167.39,-6.61,-154.69,-5.41,1.0
1.0,1.0,0.0,-19.31,-19.36,11.46,1.81,5.52,120.87,-61.59,62.34,100.01,19.31,-35.56,5.1,33.4,-20.23,2.0
1.0,2.0,1.0,-37.81,-45.02,-84.04,16.9,65.98,1.78,64.28,7.07,-28.62,31.06,-41.78,-2.45,93.55,41.07,2.0
1.0,1.0,0.0,12.96,1.57,59.45,-62.83,32.26,51.21,-60.18,-340.98,-221.95,19.26,174.05,-2.59,-62.85,55.74,2.0
1.0,1.0,2.0,8.78,52.33,-15.46,-8.23,20.26,-125.98,-67.5,-338.9,-22.49,14.26,78.33,-3.1,17.62,-35.37,2.0
1.0,2.0,2.0,-47.66,106.76,-7.56,9.48,64.29,-169.44,-124.55,-342.04,-64.39,22.74,68.4,-1.21,-41.51,-13.1,2.0
1.0,1.0,0.0,29.65,107.03,-108.87,22.89,-17.94,190.33,10.51,68.11,77.01,2.41,94.92,-7.0,-117.8,64.69,0.0
1.0,1.0,0.0,23.0,55.8,-11.61,-2.2,-74.9,9.31,31.84,-67.18,-66.95,2.38,55.22,-2.67,0.05,20.63,2.0
1.0,2.0,1.0,-39.45,-5.03,-26.7,48.66,27.76,116.38,11.47,512.82,14.36,-31.16,-50.63,14.51,-50.38,-37.33,0.0
1.0,1.0,1.0,-5.79,-57.3,-65.54,7.49,124.52,-13.88,29.51,165.69,11.5,-7.31,-72.77,3.36,0.31,-41.21,1.0
1.0,2.0,1.0,19.82,70.84,-132.54,-30.73,-52.86,19.58,-39.63,-346.45,94.83,-1.2,86.89,-0.46,-128.63,188.52,0.0
1.0,1.0,1.0,-10.69,-54.43,67.5,3.31,-126.5,143.2,14.01,244.04,55.36,-28.9,23.01,0.85,6.71,-34.29,0.0
0.0,1.0,1.0,8.07,32.32,9.75,39.6,-25.82,-28.49,-32.05,-298.19,159.35,16.25,136.69,-6.19,2.4,-141.1,1.0
1.0,1.0,2.0,32.47,34.03,-71.36,-6.59,-87.28,-128.18,65.09,-173.92,-41.22,24.56,-47.28,-0.11,90.74,33.78,2.0
1.0,1.0,1.0,22.49,-50.63,14.46,11.46,117.77,47.29,57.95,66.9,-22.89,13.7,-3.23,3.88,-182.7,20.65,0.0
1.0,2.0,1.0,12.03,41.93,-42.22,-56.42,92.08,17.15,90.23,-152.35,-89.5,55.62,-68.2,-4.29,-8.09,-157.4,2.0
1.0,1.0,1.0,-1.06,7.78,62.94,-15.18,192.85,0.4,-108.53,-333.12,-29.17,19.66,133.23,-0.35,-41.73,3.05,0.0
0.0,1.0,1.0,2.44,94.01,-0.78,-1.27,-91.26,-159.89,75.61,-187.3,-113.39,8.99,-8.05,-2.82,-14.96,77.88,1.0
2.0,1.0,1.0,-17.46,-70.51,-90.01,-15.23,17.09,109.12,29.3,-156.93,24.73,28.85,88.09,1.68,86.09,-43.61,0.0
1.0,1.0,1.0,43.37,-47.34,-12.25,-15.54,-107.98,-17.07,-82.65,-338.52,86.83,-0.78,84.53,2.09,-45.13,181.08,0.0
1.0,1.0,1.0,-59.79,50.26,-78.21,-21.4,-74.18,6.43,-21.1,7.31,-95.44,8.67,-22.48,4.11,-98.31,47.27,2.0
1.0,1.0,1.0,-11.36,121.07,18.52,-7.38,25.14,-84.04,51.29,-394.78,17.46,31.33,56.23,-2.41,86.72,74.4,2.0
2.0,1.0,1.0,-18.8,-86.61,18.73,-31.7,10.91,109.99,13.71,-131.74,216.62,-12.73,22.26,0.82,-7.31,115.39,0.0
1.0,1.0,1.0,1.16,-32.22,131.5,3.66,-98.97,-52.7,76.91,184.58,-148.51,2.39,-100.16,-3.42,-15.15,100.9,1.0
1.0,1.0,0.0,-6.32,-45.73,-64.49,11.87,50.12,18.98,44.4,66.85,-153.27,-36.64,124.19,2.04,11.48,145.78,1.0
1.0,1.0,2.0,-13.96,21.38,17.85,-3.38,65.94,-120.96,-106.65,-31.46,-69.92,-9.21,-1.86,6.26,-62.64,-77.1,2.0
2.0,1.0,1.0,19.16,-71.34,8.18,23.69,17.22,91.05,99.6,-27.83,-10.81,11.93,97.63,4.49,-53.64,77.61,0.0
1.0,2.0,1.0,-7.63,-36.36,-26.16,2.37,-38.21,48.56,5.21,132.29,23.63,17.77,-59.49,6.09,41.91,-145.99,2.0
1.0,1.0,1.0,39.55,-19.08,42.29,11.81,-20.27,83.71,46.89,446.05,50.08,-53.73,-94.94,9.13,59.39,107.12,0.0
1.0,1.0,1.0,-3.19,-2.34,-54.52,7.68,5.6,-12.01,7.45,-127.65,-10.01,34.82,10.8,-3.39,113.83,-68.92,1.0
1.0,1.0,1.0,-35.83,102.15,-82.14,-20.78,39.8,-27.47,158.2,-158.35,-56.03,4.98,41.3,0.81,-22.15,1.68,1.0
1.0,0.0,1.0,20.02,8.58,-106.15,-33.76,-3.89,19.28,-0.71,103.45,-59.96,17.43,-99.44,-1.3,-104.01,-134.77,2.0
1.0,1.0,1.0,43.49,-2.37,-55.53,5.96,36.82,-130.79,-15.91,-147.51,-60.87,33.32,-77.74,1.9,-32.15,111.95,1.0
1.0,1.0,1.0,1.55,57.95,-13.89,-10.39,-53.86,59.86,13.95,-141.3,55.49,4.67,63.16,4.44,140.63,55.84,0.0
0.0,1.0,1.0,-24.79,88.55,29.93,-7.58,59.29,-150.69,1.04,-50.53,-85.78,-0.24,-76.06,0.98,31.27,32.64,1.0
1.0,1.0,1.0,-30.58,1.65,131.19,-18.26,-8.58,121.34,5.88,199.72,0.43,21.21,-69.52,-3.35,83.64,-169.6,2.0
1.0,1.0,1.0,16.8,23.11,-10.42,-32.15,-138.22,25.59,-22.81,-1.51,-152.01,18.07,4.36,-0.32,18.96,-69.06,2.0
1.0,1.0,1.0,30.26,-102.44,70.93,2.7,81.08,110.88,79.81,175.79,-6.24,-8.08,16.6,-2.12,3.36,-29.63,0.0
1.0,1.0,1.0,-13.1,-41.27,-78.01,7.73,23.18,-33.12,-27.58,28.44,-118.87,-5.03,27.46,8.92,-83.61,68.37,0.0
1.0,1.0,1.0,26.4,-152.8,160.37,-4.14,139.84,-134.7,7.1,110.7,-148.18,-6.46,-110.48,4.3,-19.89,95.35,1.0
2.0,2.0,1.0,-46.51,8.62,-23.58,-34.96,75.4,10.41,1.42,4.63,-33.32,20.17,-99.88,-0.6,-11.37,70.51,2.0
1.0,0.0,1.0,-1.5,33.61,-106.54,4.98,-60.39,-35.75,-31.6,-84.53,-80.0,-6.07,76.64,-2.32,56.31,60.29,2.0
2.0,1.0,2.0,1.99,34.47,-38.55,-12.06,-6.78,-91.71,68.54,-17.23,-100.51,6.21,-37.62,-1.92,-87.45,3.28,2.0
1.0,1.0,1.0,27.1,39.21,4.9,7.59,12.62,-59.49,39.71,57.64,-106.18,24.87,-93.51,2.24,-46.61,84.74,1.0
1.0,1.0,2.0,31.08,-35.78,164.93,21.37,100.1,-183.52,8.19,-303.07,12.41,42.21,-44.39,-3.12,-103.88,58.37,1.0
1.0,1.0,1.0,-37.12,95.7,-12.99,9.05,-6.48,7.72,98.54,57.07,55.59,32.19,-96.23,-6.7,-35.61,-92.0,2.0
1.0,2.0,1.0,-13.85,115.77,29.3,2.63,53.83,-56.42,-188.87,-151.95,101.42,26.64,-67.61,3.62,-25.79,13.0,2.0
1.0,1.0,2.0,28.63,-20.84,-14.42,12.05,-163.39,-208.97,-1.73,-422.66,37.51,31.74,9.58,-2.54,36.95,14.55,1.0
1.0,1.0,1.0,15.95,35.22,-114.56,7.61,-79.82,-86.32,75.04,-186.17,-21.08,21.95,-0.86,-2.5,50.79,66.78,1.0
1.0,1.0,1.0,40.7,150.4,27.57,-33.8,-133.45,9.08,-2.35,-112.97,-88.24,15.05,15.78,-0.09,-141.88,-14.57,2.0
1.0,1.0,1.0,19.01,-26.48,-39.04,4.39,-25.36,-123.82,-130.79,-104.2,-11.38,-26.98,37.91,2.3,-96.04,25.32,1.0
1.0,1.0,1.0,28.71,12.29,-15.19,28.5,31.43,-90.65,-46.32,-90.61,-149.73,18.41,46.52,-6.53,20.96,77.33,1.0
1.0,2.0,1.0,47.08,-33.27,-2.85,-3.78,-4.12,-97.83,7.3,-62.08,-208.51,-2.99,52.0,-2.44,13.16,33.84,2.0
1.0,0.0,1.0,3.22,3.91,-75.32,3.42,15.47,-23.1,-30.2,-11.49,-82.61,34.27,-54.8,-4.97,134.47,26.44,1.0
1.0,0.0,1.0,1.39,-53.4,-88.45,-31.13,-107.23,-55.33,89.93,-29.85,-101.95,-2.44,-47.3,-3.67,155.78,54.27,2.0
1.0,2.0,1.0,3.15,-20.28,51.54,-13.38,-44.89,14.96,22.76,86.61,-32.16,-24.67,-3.6,3.3,-38.9,24.21,0.0
1.0,1.0,0.0,-38.18,-96.84,-116.71,-36.78,43.82,-13.72,-4.65,-97.96,-193.44,-2.27,52.62,1.72,-5.06,81.8,2.0
1.0,1.0,1.0,52.29,81.3,48.64,-0.79,-67.58,65.98,6.59,316.21,-18.86,-27.92,-55.0,4.85,-9.28,-20.68,0.0
1.0,2.0,1.0,4.09,66.29,74.34,-1.37,-7.2,59.62,-2.25,148.12,44.62,-27.96,-26.68,-2.71,-20.16,112.71,0.0
1.0,1.0,1.0,-14.63,5.21,-49.85,6.3,67.49,49.19,11.8,78.91,-97.89,40.69,-48.22,5.78,-128.63,-12.43,1.0
1.0,2.0,1.0,13.87,-25.39,158.12,0.16,111.36,-88.67,-105.37,-33.71,-43.59,-22.64,13.89,2.64,130.35,73.74,1.0
2.0,1.0,1.0,-23.41,-6.12,-177.13,-6.46,4.92,69.93,66.35,152.97,-20.77,1.43,-40.44,5.06,69.62,23.34,2.0
1.0,1.0,1.0,34.49,-92.04,15.65,6.86,-72.83,-35.11,-86.53,61.39,-40.14,14.37,-60.38,7.83,92.51,-43.43,1.0
0.0,2.0,1.0,-17.47,120.38,35.13,7.82,-131.1,-156.02,-12.54,-349.12,-107.62,36.77,37.17,-2.73,-32.73,77.63,2.0
1.0,1.0,1.0,12.42,-35.55,-36.42,-3.57,14.35,29.98,-61.68,-42.17,103.76,-15.62,19.13,6.6,-34.19,60.12,0.0
1.0,1.0,1.0,-21.12,-86.5,5.76,-23.25,53.98,7.85,-1.6,79.75,-85.33,-21.99,0.48,6.34,-146.58,25.3,0.0
1.0,1.0,1.0,11.5,-94.96,-10.56,57.22,-14.05,-56.42,-30.34,141.0,93.08,6.19,-109.22,-2.36,-55.68,145.09,2.0
2.0,1.0,1.0,32.22,-30.58,37.19,-41.28,43.75,112.28,-71.73,-9.75,96.91,35.32,-74.89,9.9,-117.98,-148.92,2.0
1.0,1.0,1.0,-27.64,19.63,44.97,-10.16,199.74,-74.7,37.29,-48.89,-117.81,38.54,-88.84,1.08,41.15,-5.54,1.0
1.0,1.0,1.0,26.97,76.18,-9.52,7.55,-299.8,88.5,8.12,201.93,211.7,-56.66,-30.43,6.18,-19.7,170.27,0.0
1.0,1.0,1.0,-44.07,-41.13,-52.55,22.37,63.85,41.32,-2.08,168.55,-103.98,17.75,-12.25,1.82,-183.3,-34.69,2.0
1.0,1.0,1.0,10.5,-32.37,77.83,8.23,-55.1,44.92,22.9,77.32,75.92,31.3,-85.48,-3.9,-83.69,-87.36,2.0
1.0,1.0,1.0,-32.98,-75.5,-71.17,-3.15,-97.75,62.25,-85.93,213.53,-72.59,-11.61,-13.75,-2.22,-58.4,-14.22,2.0
1.0,1.0,2.0,7.79,83.32,9.89,28.6,25.91,-141.58,44.84,22.29,1.14,-3.95,-65.54,-1.0,20.65,15.39,1.0
1.0,2.0,1.0,23.8,32.38,62.38,-19.07,28.24,-52.88,107.44,-133.08,-92.8,-0.11,26.41,-3.82,142.2,77.31,1.0
1.0,1.0,1.0,-29.09,3.1,31.8,10.57,-176.5,-43.18,110.39,-396.04,31.71,50.54,72.7,-2.25,76.9,14.14,1.0
1.0,2.0,1.0,-12.29,33.92,-47.51,-3.62,90.27,63.52,-28.2,-65.67,-2.43,45.08,-22.3,4.21,-22.93,-2.5,2.0
1.0,1.0,1.0,5.52,120.34,18.54,-12.62,28.88,-94.36,-9.39,-118.03,-24.12,30.45,-106.03,10.92,-93.13,90.82,2.0
2.0,1.0,1.0,-56.84,-121.98,-32.34,20.1,6.04,134.82,-26.88,400.27,59.42,-35.82,-31.98,0.99,-72.33,20.42,1.0
2.0,1.0,1.0,-17.58,-20.99,19.92,-5.49,206.8,26.02,117.93,145.37,-55.19,5.19,-35.35,-0.88,-44.69,-60.32,2.0
1.0,1.0,1.0,-29.53,-98.56,36.44,5.06,-104.7,42.85,47.34,-97.54,-27.13,27.84,47.24,-1.78,-87.52,-43.68,1.0
1.0,1.0,1.0,4.9,-10.97,-19.05,-29.95,60.43,-56.94,-47.35,-336.6,30.47,-2.23,47.72,-3.65,5.88,190.03,0.0
2.0,1.0,1.0,25.85,-109.74,-86.21,55.0,18.63,160.09,58.79,558.99,17.9,-15.65,-45.39,-5.66,-13.59,-103.54,1.0
1.0,1.0,1.0,1.9,74.74,163.18,27.79,101.01,10.14,-106.66,294.97,-73.11,7.52,-83.57,3.36,-49.55,-35.2,1.0
1.0,1.0,1.0,17.32,-2.86,27.0,18.93,-97.92,74.92,-40.01,19.02,69.39,27.08,-9.13,-0.23,24.19,-63.96,2.0
0.0,1.0,1.0,12.45,57.56,79.44,-8.95,135.58,-54.21,-81.48,-9.1,-0.64,-3.17,-75.28,7.9,51.54,85.79,1.0
0.0,1.0,0.0,9.11,-89.96,-6.55,-1.8,-74.09,15.71,32.75,30.51,-14.41,-33.39,48.59,0.52,-30.07,87.68,1.0
2.0,2.0,1.0,26.11,-222.44,-23.75,14.13,55.45,88.78,42.77,192.11,70.05,-8.05,-32.73,-2.11,15.05,39.77,0.0
1.0,1.0,1.0,-1.93,-119.15,57.42,-15.74,-35.18,-62.26,-194.02,-156.0,-37.75,17.72,-17.94,-13.11,37.55,49.69,2.0
2.0,2.0,1.0,-54.97,16.34,11.84,-19.96,-40.57,129.37,-33.84,124.39,188.12,-30.39,-42.57,2.53,-227.48,147.89,0.0
1.0,1.0,1.0,-7.72,21.97,64.68,-25.96,-78.9,99.56,68.93,218.67,8.51,-6.57,-51.92,5.33,-16.57,-190.21,2.0
1.0,1.0,1.0,9.26,-22.78,31.82,-40.49,314.84,30.27,-114.35,-348.17,31.62,14.78,100.02,-5.15,-11.6,23.97,0.0
1.0,2.0,0.0,4.49,85.55,56.02,4.27,167.47,178.53,32.81,211.81,-32.43,3.14,53.21,-4.46,-6.9,-107.59,0.0
1.0,1.0,1.0,3.07,58.53,-12.75,-7.54,33.32,51.09,-58.97,25.99,106.75,-25.24,6.77,4.38,-139.34,69.96,0.0
1.0,2.0,1.0,-35.72,-32.06,-29.8,7.54,104.76,20.19,25.01,-59.91,-75.65,25.37,28.74,2.04,55.92,77.76,2.0
0.0,0.0,2.0,-10.34,88.8,-86.5,1.97,-7.17,-178.66,-151.33,-205.97,28.05,-34.38,78.91,-2.96,-37.96,-111.86,1.0
1.0,1.0,1.0,-29.63,14.08,-98.06,25.07,34.53,84.21,-22.45,203.47,13.03,-7.59,18.63,0.82,-36.53,-52.1,0.0
1.0,2.0,1.0,42.24,-2.58,38.09,6.27,114.1,-115.13,31.58,-408.75,-1.52,18.52,115.26,-3.19,-61.8,21.77,2.0
1.0,1.0,1.0,4.17,-2.02,-73.89,9.82,-25.5,19.49,-61.66,-20.92,-39.1,45.7,-49.5,-2.47,-114.43,-16.96,1.0
1.0,1.0,1.0,-22.66,-16.56,22.36,-4.19,218.62,-3.78,-220.84,22.99,-25.68,-0.12,-19.1,2.92,87.64,22.46,0.0
1.0,1.0,1.0,-14.68,-94.22,-88.63,-22.44,-70.71,39.76,77.04,-69.92,10.89,-2.69,28.58,0.13,-180.65,31.28,2.0
2.0,1.0,1.0,35.86,131.25,132.64,54.72,-112.97,322.66,69.65,257.22,144.8,9.98,151.48,-3.01,-59.74,-168.4,0.0
1.0,1.0,1.0,-7.07,-80.56,240.46,12.72,-6.47,14.37,71.81,108.74,-25.84,0.58,0.59,0.74,-116.53,-73.55,2.0
1.0,1.0,1.0,15.19,-67.02,-30.26,-3.16,94.34,35.25,7.31,120.14,9.01,-3.76,-41.2,-7.17,-20.18,-42.81,0.0
0.0,2.0,0.0,-11.32,-45.87,-27.04,-43.97,-16.77,1.11,57.84,-44.9,22.24,-57.09,28.43,-3.04,-142.55,140.21,1.0
1.0,2.0,0.0,-10.67,-171.48,-117.35,6.81,159.87,38.37,66.62,-86.85,-21.84,11.86,60.42,-5.29,-0.64,22.52,1.0
2.0,2.0,1.0,-2.56,62.45,52.97,-10.71,28.18,16.09,-25.34,76.42,-69.22,11.89,-40.27,-1.07,-171.85,7.44,1.0
2.0,1.0,1.0,8.26,119.32,-63.47,36.22,119.27,145.99,-96.39,126.7,50.79,2.17,77.51,-13.48,-74.79,50.67,0.0
1.0,1.0,1.0,-23.88,7.25,-174.07,3.9,-58.48,-50.54,26.66,150.1,22.6,-34.39,-61.82,-3.35,-66.62,40.55,0.0
1.0,1.0,1.0,15.3,-2.09,-62.47,8.51,120.17,-42.05,137.4,-101.64,-104.48,13.9,45.29,6.57,-47.13,39.55,0.0
1.0,1.0,1.0,-26.27,85.97,-145.86,-29.21,84.34,-22.88,29.75,-111.71,-42.8,-2.14,15.64,-1.44,34.76,8.25,0.0
1.0,2.0,0.0,-27.81,74.47,-76.27,-23.84,72.26,105.59,143.26,308.93,138.8,-41.49,-126.4,4.51,124.18,40.63,1.0
1.0,1.0,1.0,27.43,48.19,35.98,-4.92,-95.89,-10.54,-67.91,126.02,-103.16,-22.93,-3.2,4.54,-146.21,41.83,0.0
1.0,1.0,1.0,-8.64,12.12,40.49,21.79,-123.48,-98.53,-11.44,-211.92,3.45,27.56,7.13,-1.27,-54.75,33.65,1.0
1.0,1.0,1.0,4.75,3.08,-50.78,-30.56,-77.38,-12.56,-68.89,-250.54,31.24,2.73,38.69,-3.33,14.73,116.21,0.0
1.0,1.0,1.0,-10.66,82.7,74.94,11.23,-54.61,-27.75,-7.61,1.52,-63.37,-15.62,50.22,-9.11,-103.58,69.14,1.0
1.0,1.0,1.0,11.7,178.59,34.14,-12.34,-89.95,92.93,95.84,-123.24,20.77,15.48,92.64,1.46,-100.15,-69.98,0.0
1.0,2.0,1.0,9.49,33.74,45.15,17.11,-55.78,-48.76,19.17,-87.98,-28.72,34.57,-46.39,0.61,71.06,82.41,1.0
1.0,1.0,1.0,31.82,-130.36,-61.79,20.04,-98.29,-66.21,35.22,102.79,-70.59,-17.8,3.87,6.04,-34.56,5.7,0.0
2.0,2.0,1.0,-22.04,-179.98,-68.8,36.24,-11.48,196.27,70.1,84.42,151.71,-3.44,105.45,4.43,-42.14,47.28,0.0
1.0,1.0,1.0,13.8,-97.81,22.33,-48.99,-112.25,-44.52,10.32,-432.0,60.33,9.9,49.57,1.17,-1.48,127.89,0.0
1.0,1.0,1.0,18.87,58.13,-49.45,46.48,-145.54,-22.75,2.58,-4.13,-176.09,15.99,111.79,2.97,36.3,14.25,1.0
2.0,1.0,1.0,-23.86,65.14,-91.87,-28.31,68.03,95.3,-67.52,-187.47,135.63,-7.52,74.39,-0.91,-37.96,106.17,0.0
1.0,1.0,1.0,13.04,-115.3,-60.34,-7.08,-88.31,-10.49,50.55,44.11,-126.2,-17.44,29.8,-4.42,8.44,86.25,0.0
2.0,2.0,1.0,12.51,-75.81,-16.54,-31.41,-69.87,88.91,37.32,41.15,16.63,31.78,-124.2,-1.44,18.28,135.92,2.0
1.0,1.0,1.0,-24.26,-24.59,54.12,-23.09,-218.1,-30.82,51.31,74.68,71.56,-43.81,-81.81,0.66,3.73,151.29,1.0
2.0,1.0,1.0,-6.67,-30.5,-9.9,-14.21,-155.53,-9.38,16.58,-191.82,121.38,-0.82,-2.82,3.42,-106.22,172.71,0.0
1.0,1.0,2.0,-10.19,2.94,-93.98,9.39,9.37,-207.45,0.36,92.05,-67.37,-20.97,-118.56,-0.47,64.67,22.86,1.0
1.0,2.0,1.0,-28.27,84.51,104.06,-37.61,-42.99,43.95,30.99,0.48,54.48,-32.89,11.98,0.66,85.49,8.78,0.0
1.0,1.0,1.0,20.47,-62.91,-49.4,35.99,-148.57,2.44,55.61,-14.66,-72.97,-16.59,132.59,-4.19,-8.11,122.51,0.0
1.0,0.0,1.0,4.16,89.12,-37.96,-31.77,-90.01,48.64,-36.64,-70.47,67.32,-7.35,3.06,7.67,-16.06,36.0,0.0
2.0,1.0,2.0,10.28,69.95,56.13,-40.45,-18.26,-177.16,-104.61,-126.29,-121.93,4.57,-90.22,-2.24,-155.49,65.47,2.0
1.0,1.0,1.0,-20.71,28.44,68.32,1.88,-8.3,9.6,-44.94,3.26,-96.02,14.84,-10.05,10.29,-45.72,122.11,1.0
1.0,1.0,1.0,-33.7,88.26,-26.34,-27.76,4.57,50.82,131.02,234.17,-212.3,-46.18,73.59,-0.75,62.58,-50.38,2.0
1.0,1.0,1.0,9.49,-16.77,-1.35,-3.27,29.17,-49.31,-17.27,57.47,-36.02,-11.4,-48.0,0.04,-98.6,52.61,1.0
1.0,1.0,1.0,0.72,-71.92,112.19,27.06,-85.77,-13.16,-54.54,126.49,48.33,19.7,-108.33,5.27,-42.63,-0.97,2.0
1.0,1.0,1.0,-23.34,-60.89,50.16,52.55,92.9,95.07,-0.19,368.27,-86.06,4.82,5.07,-1.0,7.71,-112.12,1.0
2.0,1.0,2.0,-41.7,80.4,80.5,-5.56,-71.34,-110.4,88.82,60.94,-109.46,-8.61,-44.58,9.34,-46.49,-4.03,2.0
1.0,2.0,1.0,1.84,-81.42,-42.4,-66.95,19.17,-11.11,85.04,-210.58,34.93,-20.69,-2.81,-7.05,47.66,150.28,0.0
1.0,1.0,1.0,-28.24,54.83,46.19,-34.36,125.99,25.29,-22.67,-56.56,7.55,-8.44,3.13,-2.75,-3.7,15.71,0.0
1.0,1.0,1.0,-6.53,12.3,-64.77,0.97,72.99,26.19,-12.91,-68.05,46.39,-4.36,31.65,0.87,-19.76,106.98,2.0
2.0,1.0,1.0,-5.68,168.58,-129.24,-3.15,-101.05,41.44,-10.91,206.62,-104.38,2.63,-49.57,-0.22,73.2,24.06,0.0
1.0,2.0,1.0,-30.39,-21.02,58.15,36.64,206.8,31.43,92.69,157.25,61.24,37.9,-118.15,-0.2,-18.84,-9.77,2.0
1.0,1.0,0.0,-36.95,-44.0,-60.4,32.73,10.07,174.67,23.27,373.43,1.06,-20.2,21.36,1.32,-23.74,7.14,1.0
1.0,1.0,1.0,19.15,45.14,-45.31,-9.82,137.9,10.32,-47.09,85.27,38.1,-35.2,-22.18,1.99,12.03,106.73,1.0
1.0,2.0,1.0,16.29,-119.13,-0.52,3.57,-7.8,42.78,96.93,19.7,29.46,-13.91,49.33,-1.78,-177.49,-15.25,0.0
1.0,2.0,2.0,-31.38,-14.7,38.88,-12.64,93.6,-148.16,25.08,-161.15,-108.07,16.27,-12.98,-4.96,27.04,-30.33,2.0
1.0,1.0,1.0,1.76,-6.87,-46.14,-39.43,9.06,-83.14,109.15,60.71,-143.16,-12.51,-108.9,-0.83,-226.49,160.7,2.0
1.0,2.0,1.0,25.84,12.05,-32.39,23.94,2.24,-30.63,-163.94,144.48,-35.0,-2.52,-46.03,2.65,-29.34,31.53,1.0
