cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
2.0,2.0,1.0,24.42,-78.61,22.66,124.83,-38.97,-51.6,66.71,-53.56,-59.43,2.72,3.08,1.18,17.5,-162.04,12.22,211.46,-71.92,9.02,18.3,-8.34,62.19,216.02,-62.33,1.0
1.0,2.0,2.0,-24.26,-31.02,17.83,-6.02,40.81,-124.56,77.62,18.26,-13.17,-4.33,11.79,4.08,-32.66,85.33,13.17,192.42,-58.32,67.69,50.72,-4.41,-6.8,149.79,103.85,0.0
2.0,2.0,1.0,-6.2,100.76,12.21,-31.65,72.37,-51.53,194.16,-91.71,28.72,1.67,-0.2,39.4,-6.66,0.97,12.35,-16.5,58.42,-22.81,48.32,13.18,25.97,-15.86,-202.68,0.0
2.0,2.0,1.0,13.96,-82.16,25.36,-4.01,-99.49,-30.59,83.98,12.01,78.78,-12.39,0.97,96.33,-30.02,-76.66,-4.54,227.75,-19.9,58.69,-10.02,-13.18,119.42,-122.91,284.18,0.0
2.0,2.0,0.0,21.31,-10.73,-16.5,19.3,54.21,21.56,362.35,85.15,6.06,-9.96,19.2,20.11,-101.18,52.15,12.46,298.57,-108.9,21.22,17.43,-22.51,129.51,137.15,300.2,0.0
0.0,1.0,2.0,65.08,-10.25,3.15,83.58,127.68,-28.74,127.76,-88.47,11.94,3.35,6.18,-41.2,-50.16,-69.62,9.85,111.34,-141.74,-6.75,-66.33,-3.98,18.62,-121.1,-387.13,0.0
1.0,0.0,2.0,58.03,-78.86,19.8,-41.8,-52.26,-37.88,199.68,51.01,116.28,-13.16,-31.27,47.79,-77.03,-6.26,-8.8,268.53,13.96,64.85,20.69,-35.96,-66.38,69.28,-416.84,0.0
1.0,1.0,2.0,-13.39,14.5,-16.35,116.3,164.98,3.44,187.78,-40.56,99.16,-11.7,9.11,7.97,8.1,-32.41,24.49,164.2,0.5,68.67,-187.81,-22.21,-64.88,58.05,-182.76,0.0
1.0,2.0,1.0,-24.46,-21.11,29.6,-5.66,104.83,67.34,38.68,40.92,7.07,-8.56,28.52,-99.87,-48.5,9.7,12.47,209.27,-18.78,54.64,-92.48,3.17,99.24,19.16,-58.85,1.0
1.0,1.0,2.0,121.4,51.7,0.71,-141.94,70.8,-110.65,-51.06,-83.17,76.56,-1.2,-21.96,-39.37,97.93,118.87,6.9,67.12,163.96,26.43,53.44,-5.25,-37.08,16.07,-117.07,0.0
2.0,1.0,2.0,138.31,-73.79,6.04,-101.01,2.73,-145.37,176.14,-3.75,87.32,23.15,2.41,8.64,7.81,15.63,2.41,-63.14,77.53,8.74,-33.26,1.46,148.34,-93.14,-119.5,1.0
1.0,1.0,1.0,-58.04,65.54,-2.59,-89.21,-100.64,64.26,326.52,-36.86,-20.06,14.27,2.73,4.78,-147.82,-78.14,11.18,108.82,174.34,31.51,-16.63,-9.36,-21.59,39.35,-95.33,0.0
2.0,2.0,1.0,-10.24,55.91,-16.9,45.14,140.77,56.26,154.57,-10.36,-18.99,4.63,12.29,24.6,16.6,152.47,21.35,116.55,53.37,46.34,-78.13,1.17,82.31,-65.89,83.85,1.0
1.0,1.0,2.0,16.32,-60.91,3.75,-37.53,-77.01,5.8,210.59,-120.84,128.2,0.64,-18.72,-5.64,17.76,66.95,7.32,149.01,-47.39,47.1,-54.68,-13.82,64.3,-119.43,-201.64,1.0
1.0,2.0,2.0,-36.39,64.71,7.9,13.68,20.62,-142.1,311.06,-31.99,10.26,9.75,37.42,27.32,31.96,58.57,-14.67,18.32,27.08,65.3,13.15,-0.3,-28.59,274.41,-150.87,0.0
1.0,2.0,1.0,-8.35,83.74,21.76,12.59,-4.01,87.44,41.96,-25.77,-127.55,14.45,30.94,32.14,59.29,75.08,-11.02,63.09,58.82,44.68,107.18,4.29,38.94,151.9,51.23,1.0
2.0,2.0,2.0,27.98,-128.93,12.86,-64.11,-103.61,79.75,182.32,163.35,167.42,2.91,-6.0,56.45,-12.3,21.16,-8.37,-72.6,-52.83,65.83,24.85,-5.9,40.98,128.88,-105.42,0.0
1.0,2.0,1.0,26.87,20.31,-1.88,-5.16,-18.8,32.07,173.95,-8.45,-108.04,-4.39,-21.9,50.89,-106.92,32.32,-2.81,85.39,59.4,56.6,23.21,-3.17,10.54,32.16,244.1,1.0
1.0,2.0,1.0,5.53,-59.55,7.75,-50.36,139.75,-25.37,138.12,7.97,-64.0,-0.97,-3.44,48.01,-71.96,129.54,6.09,454.74,16.64,62.74,13.47,-11.27,-4.61,-93.41,-274.53,1.0
2.0,2.0,1.0,-114.35,35.51,-8.8,-31.01,-21.64,-79.2,-3.2,134.24,-18.88,16.28,0.36,-11.34,18.89,10.02,-4.6,98.55,-23.92,54.12,88.18,-0.89,50.33,-165.49,160.18,1.0
2.0,1.0,1.0,7.83,104.57,-14.51,26.04,131.91,1.96,125.8,-104.84,-62.69,-9.26,29.83,53.01,-87.33,-98.1,8.99,188.81,27.9,34.52,22.57,-15.82,-60.72,117.4,-50.15,0.0
2.0,1.0,2.0,83.17,4.47,17.38,-22.84,7.99,-11.99,124.74,6.15,90.65,14.18,-0.03,-29.17,77.43,-33.13,1.56,183.69,-39.3,37.09,19.12,-14.45,-6.79,-140.03,-189.31,0.0
1.0,2.0,3.0,40.0,-154.42,6.88,-51.5,93.86,95.41,-15.48,25.34,92.45,3.12,-17.97,7.39,-30.67,156.99,7.28,-142.24,-128.85,55.75,-11.07,-0.69,91.75,87.85,114.17,1.0
1.0,0.0,0.0,98.23,108.67,-13.25,44.47,60.5,16.12,-116.31,31.65,56.07,13.91,6.51,25.64,-16.25,-4.14,-18.91,184.33,97.84,26.36,-83.7,-7.66,198.34,42.31,126.04,1.0
2.0,1.0,2.0,-46.55,64.98,9.16,-21.01,17.69,46.03,248.55,22.18,-9.79,25.79,-11.52,-23.4,42.53,48.97,0.85,-102.1,41.61,-30.95,-52.89,-5.58,-85.18,78.74,-236.99,0.0
2.0,2.0,2.0,117.75,27.05,11.91,117.66,-83.85,12.7,194.33,65.88,-28.61,12.88,28.01,82.05,-28.64,80.44,16.31,53.2,-66.69,39.42,-31.74,7.66,-7.99,-37.6,-27.98,1.0
1.0,2.0,1.0,25.44,-66.37,-24.31,-114.3,-19.57,183.0,-81.92,81.23,-102.44,0.66,6.28,-59.38,-54.9,108.38,0.82,129.72,55.99,-5.16,91.93,1.6,134.36,-72.51,8.03,1.0
1.0,1.0,1.0,18.15,93.19,-3.62,35.72,71.04,-81.97,-155.72,-173.33,-140.21,2.27,-36.91,69.75,-45.47,-123.21,-26.84,149.57,-51.33,36.84,56.34,1.56,98.83,-71.55,96.9,1.0
1.0,2.0,1.0,90.69,10.69,-10.82,-52.86,43.77,33.85,43.38,12.58,95.4,-10.97,-9.11,-4.57,167.81,-192.97,11.9,325.32,-33.2,62.37,108.42,-0.56,111.83,-27.83,-20.2,1.0
1.0,2.0,2.0,-12.25,-43.19,5.7,-13.12,69.61,127.92,32.69,91.92,-49.01,14.97,55.02,-9.32,-101.68,-40.58,-0.08,108.72,2.06,1.72,-57.09,0.12,29.8,-57.04,-155.73,1.0
2.0,2.0,2.0,-20.58,26.9,6.48,-5.21,64.13,-109.1,354.39,-39.6,55.16,4.62,-8.18,17.61,-3.61,-48.34,-6.74,8.4,-1.26,64.01,-115.11,-0.42,-41.8,38.36,184.75,1.0
1.0,2.0,2.0,-44.64,-15.64,-38.4,-75.72,51.98,-10.51,-87.04,-3.64,52.54,-0.96,-2.92,-70.25,-76.42,-137.83,-17.43,-34.26,-76.62,-43.23,98.59,19.77,8.52,-142.62,-177.03,1.0
2.0,2.0,1.0,59.65,29.81,7.29,-12.45,-43.77,-11.42,305.44,3.55,-24.38,-3.5,15.78,51.81,95.55,122.54,5.35,100.46,71.13,59.59,17.01,-3.7,82.99,-109.03,156.3,1.0
2.0,2.0,2.0,5.19,-129.99,17.68,4.65,-49.54,30.29,42.73,-113.47,-34.19,-8.23,40.4,18.25,-99.33,116.15,-3.07,69.63,71.75,67.63,-99.7,-3.97,72.9,34.48,141.56,0.0
2.0,2.0,2.0,15.96,-31.4,-19.32,-101.47,-0.66,80.1,-361.39,-81.49,52.46,1.45,23.52,14.36,97.21,-87.54,-21.86,24.89,-14.62,-33.69,-94.21,22.67,146.76,48.87,238.24,1.0
2.0,2.0,1.0,-62.31,42.96,3.55,85.62,51.94,-65.32,215.8,126.06,69.45,-6.41,-6.45,85.05,-157.29,-93.29,8.28,222.36,-101.03,66.53,-40.2,7.06,111.6,-90.45,-177.46,1.0
1.0,1.0,2.0,-12.67,56.49,23.66,17.01,139.16,-31.49,64.71,-45.26,-28.09,5.64,-18.61,17.14,112.7,43.24,12.45,98.7,38.78,16.31,92.58,-9.37,-41.95,65.34,-184.73,0.0
1.0,2.0,2.0,18.57,-76.37,-18.22,74.77,60.38,86.32,134.61,106.56,26.27,-17.47,-16.13,-45.83,110.66,61.06,-0.4,286.95,32.57,51.89,75.97,-7.51,25.06,3.72,-163.26,1.0
1.0,1.0,2.0,52.07,-96.51,21.7,-71.15,141.89,-87.23,128.14,-5.43,3.08,-0.9,1.65,34.71,-47.94,-19.74,-11.48,-117.05,-4.57,55.99,102.09,3.16,148.35,18.84,-172.88,0.0
2.0,1.0,2.0,-28.86,81.26,3.6,-6.93,-46.78,139.01,29.18,-100.1,-127.21,20.62,19.56,-11.12,115.33,-137.95,-2.51,181.79,-10.77,47.51,6.19,-13.72,-45.57,-63.64,-83.52,0.0
2.0,2.0,2.0,39.03,-39.58,-0.6,-118.45,-25.71,-8.76,-8.84,11.12,34.35,15.69,53.17,-54.86,43.46,-54.56,10.14,80.99,40.0,55.57,32.35,0.5,22.45,-66.45,112.9,0.0
2.0,2.0,1.0,69.29,54.31,35.14,-31.52,164.3,-95.87,292.26,-18.18,67.03,3.98,-13.97,-20.81,84.64,31.49,-13.11,104.1,-45.69,8.76,48.44,0.25,3.51,-118.49,37.34,1.0
2.0,3.0,1.0,-29.46,6.74,-8.78,104.03,-90.2,48.43,-274.09,-43.18,-97.68,3.75,4.39,7.23,27.75,125.7,13.56,259.52,-15.59,1.55,23.2,18.93,50.96,-18.16,65.49,1.0
2.0,2.0,2.0,8.1,-147.8,-5.96,-16.9,0.54,26.23,179.0,-11.36,93.32,2.83,16.52,48.38,174.74,-38.42,1.85,213.93,-23.97,45.97,-109.97,-13.92,-36.73,40.9,-228.16,1.0
1.0,2.0,2.0,-12.17,-52.89,2.57,77.4,6.93,17.33,122.79,49.16,30.09,-12.07,8.25,16.51,-5.17,147.38,-14.25,140.1,-106.93,35.35,12.05,-11.56,-54.52,-43.03,191.91,0.0
2.0,2.0,1.0,-143.18,97.6,-2.52,-142.08,22.34,-11.73,218.67,122.06,10.22,-9.91,12.01,35.09,22.21,39.83,4.85,155.22,93.44,36.84,-70.15,6.87,112.95,-116.21,-165.28,1.0
2.0,2.0,2.0,7.51,-83.35,12.36,-26.16,-58.15,-22.76,208.4,-66.04,-24.4,-20.51,36.21,-16.78,-13.6,0.86,-5.41,416.01,83.78,99.85,94.57,-23.09,-27.12,27.24,-273.08,1.0
1.0,2.0,1.0,-68.34,-11.38,-12.71,-172.39,-55.07,34.42,389.53,-234.05,61.67,-5.36,9.59,-60.23,65.76,-100.49,-16.4,105.33,122.0,95.47,-141.39,-12.85,161.24,72.83,121.71,0.0
2.0,2.0,1.0,-46.84,-43.9,1.69,41.26,-104.42,110.55,-154.46,151.07,2.63,10.42,17.68,37.69,-0.61,164.59,22.93,264.73,-20.9,31.57,-59.94,-2.14,74.76,63.74,31.12,1.0
1.0,2.0,1.0,119.96,-17.71,17.82,-36.35,-7.15,32.89,228.38,26.44,-90.22,5.48,-9.84,17.98,-54.42,-53.04,14.95,87.16,29.84,21.44,-202.14,6.42,98.26,167.19,-169.41,1.0
2.0,2.0,1.0,-40.43,80.4,-1.09,-21.29,30.89,-3.62,-31.9,27.86,-3.76,-15.02,34.85,-8.76,104.46,-1.58,-21.84,167.42,39.96,-5.13,16.77,-0.09,8.68,-46.19,167.1,1.0
1.0,2.0,1.0,-22.66,70.22,-9.53,81.53,102.5,-88.64,220.76,-54.67,94.26,-2.73,-18.64,-16.66,-91.23,-81.77,7.17,122.77,-57.74,54.58,102.42,-1.88,118.58,91.6,103.81,1.0
2.0,2.0,2.0,45.78,7.24,-13.62,10.41,-9.64,126.9,87.72,86.99,-37.51,-7.77,12.4,41.1,-70.38,5.4,7.21,165.94,9.38,83.28,-39.05,-1.29,-9.28,39.95,99.11,0.0
2.0,3.0,2.0,74.32,-40.73,-12.02,-12.34,19.07,111.79,-249.98,23.59,74.3,-3.2,-5.84,-4.38,-138.88,-48.75,-8.71,167.75,83.6,46.17,-20.16,18.13,81.22,-91.44,110.15,1.0
2.0,2.0,1.0,43.11,105.18,-11.42,14.98,43.31,8.08,339.43,-28.94,48.17,11.58,2.85,-40.49,-61.64,-58.3,29.99,152.11,174.99,1.94,50.01,0.41,33.86,101.32,65.72,0.0
1.0,1.0,2.0,-27.76,126.74,-23.9,61.51,-65.17,-111.2,80.12,29.45,-28.49,-29.33,9.81,-101.16,-33.03,-93.66,-13.88,221.38,154.17,86.96,4.57,-21.67,-101.73,-103.04,40.98,0.0
2.0,2.0,3.0,-41.25,-143.38,-3.89,149.52,-0.08,78.13,-36.23,67.9,-72.28,0.02,-9.84,-130.81,6.38,-15.67,19.83,-112.04,-47.72,38.48,93.06,3.62,-6.66,59.15,-68.52,0.0
2.0,3.0,1.0,140.54,-26.06,-28.83,71.15,85.84,36.97,366.7,-58.72,-14.03,22.91,8.46,16.65,68.34,89.29,0.21,90.92,-47.05,58.41,-102.29,-0.89,33.51,-48.33,118.53,1.0
1.0,2.0,1.0,84.88,7.38,10.9,194.16,35.28,-90.89,337.06,-42.58,-15.35,15.39,20.94,-20.81,-1.6,-96.53,2.97,228.06,-84.87,21.68,87.65,-15.1,78.6,-51.91,208.65,0.0
2.0,1.0,1.0,-81.7,73.16,16.81,42.15,-89.74,-65.17,320.14,54.84,14.0,21.11,-36.46,-65.09,121.62,66.94,-11.85,139.92,-29.83,36.77,45.65,-25.34,-102.21,16.92,-165.72,0.0
0.0,1.0,2.0,-29.64,-107.44,2.04,89.41,17.79,72.39,289.4,-174.19,32.42,11.89,14.23,43.19,69.36,-2.23,-6.65,355.57,-41.42,69.6,19.72,-34.15,-95.53,50.49,-301.49,1.0
2.0,1.0,1.0,-55.18,54.58,-8.06,-62.62,55.08,58.47,36.06,53.54,-51.54,-2.17,7.05,16.72,-60.98,-19.37,5.74,353.51,121.88,75.17,-55.85,-23.74,-32.27,147.58,-111.08,0.0
2.0,3.0,2.0,-2.26,-10.57,25.12,85.15,10.98,-140.68,55.49,-78.86,-32.09,6.88,-10.82,-11.44,32.76,-156.12,-3.97,74.23,70.33,56.81,-15.2,15.8,25.41,16.88,-200.07,1.0
1.0,1.0,2.0,9.38,40.9,5.6,-20.29,83.15,-136.58,-65.23,-54.01,-22.25,5.37,-53.06,-84.39,-59.59,77.91,-2.04,84.83,96.3,0.59,59.07,-5.1,-25.3,-51.59,-251.99,0.0
1.0,2.0,1.0,-76.06,16.67,13.56,-146.84,-56.38,80.04,27.57,3.94,23.28,9.61,-18.35,-3.15,-148.57,-86.01,7.69,127.15,-27.12,53.84,-25.72,3.51,97.29,-67.18,84.87,1.0
2.0,2.0,1.0,8.36,-68.66,6.43,-115.75,-17.77,-67.67,14.74,-51.51,91.1,-24.18,-26.55,17.03,166.86,133.99,16.15,150.7,64.96,15.95,-81.59,-0.98,116.29,25.72,-3.96,0.0
1.0,2.0,1.0,-83.73,104.34,9.02,-28.88,-27.5,78.75,101.15,144.37,71.28,13.84,-27.46,-34.98,50.83,18.25,-19.79,176.04,-99.75,-16.53,-11.97,4.52,-29.11,8.86,110.62,1.0
1.0,3.0,3.0,30.02,-105.32,-3.1,-74.72,-30.26,-102.56,-126.8,-57.68,-60.26,0.79,31.22,16.93,68.87,-3.28,-8.22,133.03,123.64,54.57,-99.35,6.94,-104.63,60.26,-6.21,0.0
1.0,1.0,0.0,-22.33,-69.46,-27.59,30.49,-24.24,-130.62,490.72,94.15,-37.1,26.23,-69.7,-83.34,-32.6,-85.98,0.59,84.1,-121.16,-42.9,-5.27,-19.74,224.81,-47.25,114.68,0.0
2.0,1.0,2.0,8.78,-58.55,-16.89,-46.13,54.7,-29.83,187.87,42.3,116.28,-21.46,38.31,-56.83,16.14,-7.81,10.96,-71.6,38.03,9.81,-161.61,1.97,121.1,-5.54,-77.33,1.0
1.0,1.0,1.0,-34.02,32.07,7.91,-10.03,9.45,19.26,228.37,-200.43,86.37,4.48,-17.5,48.25,-3.97,7.99,-16.57,108.0,-49.07,-0.72,75.87,1.23,137.88,102.78,-161.07,1.0
1.0,1.0,2.0,12.4,-55.81,-4.97,12.98,23.66,-51.25,223.35,22.37,77.07,-4.78,33.21,18.96,-82.75,0.19,-0.22,72.25,29.46,-1.8,-47.44,-14.14,-16.39,-149.71,-350.04,0.0
1.0,2.0,1.0,36.09,81.91,-37.16,-115.49,92.02,145.63,121.1,39.55,114.0,-1.41,-49.55,-43.1,-47.87,-29.36,-33.28,157.41,-58.32,51.0,68.07,-1.48,133.31,-117.07,162.78,1.0
1.0,1.0,1.0,-41.16,-69.61,-6.33,-86.85,36.18,109.96,284.85,12.81,70.05,4.17,-22.81,-41.71,109.12,-42.06,10.65,55.17,-111.7,19.93,-51.82,-8.32,167.26,16.14,-1.16,0.0
1.0,1.0,2.0,-2.81,-53.16,-35.35,-67.53,52.5,34.49,18.23,74.05,-103.4,-4.79,-1.25,29.54,-8.28,-7.03,-0.34,93.1,56.93,-9.33,10.16,-7.62,7.71,-93.86,-345.87,0.0
1.0,2.0,1.0,32.76,-29.49,7.8,29.41,63.17,-55.67,338.62,39.44,-23.86,12.39,-4.21,-24.8,83.19,-0.43,-0.03,341.7,-24.48,56.21,8.07,-20.31,102.27,12.49,-137.95,1.0
2.0,1.0,1.0,-36.55,136.39,12.39,-81.75,-12.95,29.68,87.73,76.06,44.78,15.13,22.93,23.75,37.51,23.89,-20.09,83.5,74.74,22.62,-21.12,-8.52,-76.6,221.66,-53.4,1.0
1.0,2.0,1.0,-13.76,66.31,1.9,-112.8,106.95,39.74,273.91,-33.82,-87.53,-13.47,32.83,-10.73,-66.49,-91.45,-12.71,103.98,31.69,32.56,-6.42,-0.85,-6.76,-242.0,209.8,1.0
1.0,1.0,1.0,0.13,-66.46,-25.22,-33.41,164.62,29.96,416.51,-155.3,-21.66,-16.09,1.96,-37.72,93.08,-19.37,6.9,121.39,8.13,54.38,76.97,-18.58,86.32,-98.96,-183.11,1.0
2.0,2.0,1.0,-95.46,104.68,-21.88,33.15,-185.5,38.56,327.31,-171.61,27.36,12.43,46.96,45.89,-49.75,143.2,9.25,97.48,-223.37,56.52,68.31,-1.51,93.77,-53.82,115.94,1.0
1.0,2.0,1.0,18.57,56.05,-6.31,146.93,-83.23,71.39,137.59,37.12,-12.25,28.52,3.09,-12.56,-38.4,-142.91,-7.12,91.49,-69.4,52.31,-35.46,-0.65,16.12,29.52,235.98,1.0
2.0,2.0,2.0,6.1,-139.09,15.55,32.8,-66.51,27.37,104.75,-80.68,-47.47,-16.75,-13.63,-11.65,14.01,83.0,-5.41,100.09,58.02,1.97,39.57,-12.75,-41.09,194.08,-120.75,1.0
1.0,1.0,1.0,-23.09,154.76,-4.2,38.59,56.54,124.6,196.87,-70.66,-90.49,4.49,-5.52,-61.49,3.23,35.16,16.61,259.8,-140.69,97.98,42.41,-30.92,-134.8,22.03,82.82,0.0
1.0,3.0,1.0,-25.41,46.23,-21.16,-19.88,-67.91,-137.34,456.87,-71.68,5.07,2.41,-0.32,-42.1,-55.53,68.36,26.52,104.56,-67.38,30.02,-81.81,0.13,23.98,-64.43,103.34,1.0
2.0,1.0,2.0,16.51,52.03,-4.79,-52.16,-18.38,73.75,235.98,6.86,-10.04,-7.61,38.65,34.3,-4.66,-111.38,7.76,215.0,-51.45,107.54,21.72,-32.37,-119.68,-34.57,-70.1,0.0
1.0,2.0,2.0,-59.37,-48.66,2.51,49.58,-51.23,-4.26,-15.26,163.06,-71.79,-0.35,-3.56,-26.66,-39.86,-88.3,0.86,248.73,13.53,35.24,16.49,-2.86,16.13,126.15,-69.15,1.0
1.0,1.0,1.0,-10.66,106.78,-3.73,17.22,31.84,-52.16,75.31,-13.54,-4.88,-19.92,5.58,90.19,-200.91,-16.98,-3.87,228.0,-19.44,71.39,44.96,-13.64,-41.97,75.52,52.2,0.0
1.0,2.0,1.0,-66.65,82.59,1.38,-43.83,83.53,-75.24,359.9,31.18,-11.55,10.55,19.15,-7.28,45.61,-52.08,-2.48,115.65,95.83,69.12,-161.44,-0.61,57.46,-56.49,252.16,1.0
2.0,2.0,1.0,4.93,195.74,13.29,121.27,25.14,60.74,197.01,35.3,-1.8,-14.97,-30.44,-36.62,-2.52,72.78,-9.27,39.24,-64.08,28.37,17.53,1.37,-57.99,-126.85,86.03,0.0
1.0,3.0,2.0,-37.62,-24.63,4.59,-80.94,-66.64,124.97,-663.27,-93.82,66.03,0.69,-50.5,-18.63,62.16,-8.12,-23.36,-24.96,86.3,-47.91,62.63,37.23,88.39,-22.0,452.26,1.0
1.0,2.0,2.0,-49.51,-53.07,17.71,62.72,41.98,-27.56,405.76,-33.5,-82.67,4.78,-11.53,76.09,199.69,-163.32,7.36,269.36,133.94,87.65,95.62,-16.61,-56.73,37.51,-377.02,1.0
2.0,2.0,1.0,24.29,-22.3,-4.71,-39.35,0.05,-38.61,73.7,58.46,-9.51,-14.65,-6.05,78.96,57.79,-49.78,4.54,184.3,-107.22,51.31,182.26,-4.22,128.34,123.43,197.03,0.0
1.0,2.0,2.0,-5.06,-98.34,-17.27,1.5,-7.67,116.32,409.11,59.25,-42.61,-5.35,15.42,60.28,72.57,59.36,-7.2,213.48,-30.69,76.28,7.72,-18.6,-21.74,-114.71,-368.06,1.0
2.0,1.0,2.0,87.67,-159.07,-1.16,-66.28,-5.52,73.14,109.54,-93.9,-46.63,-10.45,9.92,50.88,-67.13,25.96,-4.66,-68.45,-84.8,44.98,-50.38,-9.11,47.42,1.46,-27.82,0.0
1.0,1.0,1.0,113.74,123.11,13.26,62.57,-14.55,81.91,303.15,-21.98,107.18,5.71,1.76,13.17,11.08,145.25,-2.32,-112.27,65.16,-29.06,-80.88,3.0,-61.01,12.31,-167.83,0.0
2.0,1.0,1.0,-6.86,25.4,-16.7,-70.75,106.33,-242.64,145.78,23.46,-10.15,-6.71,26.09,47.78,80.1,117.54,6.93,191.63,-72.84,46.08,59.53,-9.19,175.73,99.37,227.03,1.0
1.0,2.0,2.0,0.48,-26.49,18.33,-25.43,53.7,-31.42,160.7,29.8,27.32,15.49,-32.93,-11.85,-12.61,38.57,2.6,111.42,-20.48,27.2,79.71,-2.16,-3.16,38.83,-167.58,1.0
1.0,2.0,1.0,-146.15,-26.72,14.65,36.3,-156.46,112.67,150.03,75.8,17.48,-18.83,14.77,61.45,48.0,-69.23,-7.23,139.94,-77.51,32.6,87.25,1.46,135.0,-16.34,67.43,1.0
2.0,2.0,1.0,52.73,73.27,6.65,80.83,-74.36,5.88,192.41,-98.99,51.45,-12.84,-21.2,-11.53,-38.73,-110.24,4.52,66.49,-48.95,36.61,-122.08,-2.83,-14.23,-78.48,-21.47,0.0
1.0,1.0,1.0,-9.94,120.26,-5.06,0.54,69.56,37.4,6.75,117.26,-79.71,4.14,9.59,-39.46,50.28,-173.99,-8.08,129.08,-43.37,25.16,3.1,-0.89,-9.88,-29.05,-73.19,0.0
1.0,2.0,1.0,-9.43,-60.2,-0.09,-5.26,134.28,-3.82,34.73,21.82,12.39,2.61,13.86,46.48,-66.68,62.26,-19.98,150.11,-120.73,30.89,23.83,-11.17,86.17,-126.95,249.42,0.0
2.0,2.0,1.0,14.98,-24.87,-5.64,-108.68,235.45,-16.93,266.66,-103.16,30.99,6.12,39.26,12.17,96.24,49.53,-10.44,32.88,-43.38,17.89,-34.21,4.38,121.42,5.18,-179.73,1.0
1.0,2.0,1.0,54.71,-61.99,4.38,6.65,42.58,-15.27,-67.3,-30.12,50.29,-11.85,-28.38,-69.86,4.11,54.81,-2.03,180.35,66.3,39.88,131.54,-7.35,132.92,-106.13,162.27,1.0
1.0,2.0,0.0,-79.44,188.63,15.35,44.33,-13.65,52.25,145.28,9.7,-58.49,-0.95,-31.99,80.2,16.96,20.74,14.97,196.74,97.05,-28.63,22.91,0.85,15.68,-36.9,94.57,1.0
2.0,1.0,1.0,20.56,106.65,2.59,94.23,-170.08,28.36,202.17,6.05,18.94,0.33,42.0,-15.1,-55.41,-116.68,-0.31,200.57,-100.22,59.35,-138.37,-17.38,-60.33,5.88,-64.71,0.0
1.0,2.0,1.0,-31.65,-26.81,-1.61,-20.56,100.59,94.75,136.86,-33.93,-151.86,-8.53,-16.69,5.81,-21.89,120.45,-20.94,352.82,92.86,76.81,-177.58,-2.24,10.05,190.64,-240.75,1.0
1.0,2.0,1.0,129.39,-45.64,-38.11,-45.5,69.56,-32.58,75.71,-177.46,-73.41,-15.08,50.33,-77.12,59.59,-28.78,4.45,284.01,-12.74,45.08,-21.61,-6.4,80.47,77.4,-3.7,1.0
2.0,2.0,2.0,-45.33,-50.48,29.17,24.22,27.55,-142.19,21.75,-91.15,82.76,4.72,-3.03,11.58,-22.08,206.4,-13.05,171.87,-12.28,-0.81,28.03,-1.1,28.6,52.91,-109.95,1.0
1.0,2.0,1.0,61.31,16.59,-3.38,-26.4,-89.91,-44.87,88.05,66.56,42.65,-11.27,-0.91,-54.09,-21.41,-56.96,-13.0,97.56,59.37,43.56,-222.75,0.27,27.4,-18.09,127.5,1.0
2.0,2.0,2.0,26.25,-104.5,-2.34,-71.13,-141.89,74.55,68.89,128.25,104.06,-12.38,-9.08,13.22,85.96,-88.11,0.38,138.82,-0.36,14.2,-27.68,-11.85,-29.7,75.09,-164.7,1.0
1.0,2.0,2.0,14.67,-47.65,-5.43,44.04,-5.71,-101.74,-27.72,48.5,-59.3,2.78,55.49,9.04,121.98,1.22,12.13,32.84,133.31,64.48,8.15,-1.36,39.76,140.32,72.05,1.0
2.0,1.0,1.0,-3.4,26.99,-2.07,55.75,-25.61,-51.38,214.05,-3.78,-55.25,-0.1,11.76,10.15,-49.25,-93.36,7.08,324.07,-72.64,102.45,-101.65,-32.85,-59.14,-60.6,84.08,0.0
2.0,2.0,1.0,48.26,36.14,-2.68,106.83,-149.18,-8.57,47.77,187.71,19.57,-12.33,10.3,82.39,5.56,82.09,-23.25,66.46,0.47,79.35,71.18,3.35,130.23,1.19,17.94,0.0
1.0,2.0,1.0,-91.49,74.29,13.02,70.63,-105.81,141.55,153.92,-61.44,-7.85,-24.03,3.25,16.4,103.49,23.7,-10.22,247.45,-28.07,80.71,-13.79,-15.81,-23.08,23.31,80.08,0.0
2.0,2.0,1.0,144.12,80.63,-14.16,39.67,-104.82,-66.11,268.67,14.86,101.0,16.26,-32.77,59.85,-73.29,-33.35,19.36,361.58,117.02,30.48,41.54,-17.31,-50.84,240.51,342.65,0.0
1.0,1.0,1.0,-108.9,-0.04,19.28,-51.65,-85.04,18.14,-8.48,-110.1,-61.23,6.76,23.55,-75.54,30.01,-86.54,14.89,205.08,39.97,29.11,-115.62,-2.2,171.78,-162.47,63.99,1.0
1.0,1.0,1.0,17.85,155.7,-3.59,71.21,-35.01,24.78,333.07,-109.82,-34.04,18.24,-16.3,45.98,1.03,0.29,7.12,101.33,-51.55,36.58,39.85,-9.23,-62.45,77.53,-4.04,0.0
