cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
2.0,0.0,2.0,-43.31,-0.32,-30.38,-0.15,34.3,81.95,-101.71,-42.57,-5.01,18.59,-47.71,-18.44,-19.4,-1.14,-256.87,-17.52,-186.85,228.13,1.77,-41.5,-0.79,238.91,-106.99,54.14,-99.58,-1.27,1.0
2.0,2.0,1.0,97.5,-1.82,-16.38,3.23,-10.1,59.41,59.4,-46.51,-3.2,-67.22,-139.28,-5.5,-17.63,159.13,-84.66,-23.92,-448.77,149.13,-0.63,-21.18,20.1,26.02,90.56,-71.65,-4.03,-2.94,1.0
2.0,2.0,2.0,-185.72,-3.91,-45.44,-4.38,4.57,-29.96,-97.2,-116.76,-0.35,19.67,-84.99,-26.6,-11.25,63.69,-249.32,87.35,-76.82,-65.04,2.18,10.67,53.98,-107.44,107.19,-6.74,-94.99,-7.84,1.0
2.0,2.0,2.0,11.0,-1.08,-4.74,1.07,-9.7,-0.11,-107.38,49.42,-6.61,-38.83,-41.57,20.67,-7.32,-42.98,-214.69,-144.99,-76.97,80.18,-0.63,14.67,15.6,136.61,81.83,27.72,71.52,-14.81,1.0
2.0,1.0,2.0,48.48,-3.48,60.14,-2.17,-8.14,-55.54,-117.33,-20.05,-6.98,51.26,-12.63,85.09,0.48,59.02,35.62,-136.09,-198.11,159.79,-1.71,-160.2,11.31,-115.23,82.11,-6.56,13.36,19.25,1.0
1.0,2.0,1.0,7.71,3.67,111.65,-0.75,33.44,110.6,164.55,328.7,2.26,-71.29,126.72,4.59,-5.48,-61.25,-29.05,178.5,188.88,-161.57,-0.51,29.49,-1.25,-144.27,-1.11,-43.6,95.45,-9.76,0.0
1.0,0.0,1.0,-63.77,-0.75,-16.42,-7.1,-18.96,57.56,-132.63,69.35,-3.91,-116.76,95.4,3.5,10.58,-15.07,84.82,152.61,92.06,2.38,0.04,-183.35,24.96,-108.52,-86.19,25.48,-27.82,3.72,1.0
2.0,1.0,1.0,-5.36,-0.55,66.45,8.46,-6.51,50.23,-111.81,103.33,-4.22,7.48,-66.5,-13.07,-12.72,101.85,-51.27,-130.04,-452.3,187.57,1.5,-71.97,-40.48,-25.02,4.84,28.27,4.41,-6.51,0.0
2.0,1.0,1.0,-72.84,9.09,4.65,-5.15,-9.07,-47.5,-45.1,-14.55,-1.07,-61.64,43.84,-50.91,0.35,33.75,18.09,-74.79,-9.88,-15.43,0.63,-116.11,30.54,-92.3,91.26,77.46,18.99,4.61,1.0
1.0,1.0,2.0,80.55,4.47,-1.75,0.87,5.77,-17.93,21.62,-15.12,1.27,35.43,7.6,-35.12,-11.04,57.51,-127.15,103.68,-6.81,-17.66,1.0,-29.39,-78.07,-115.06,186.91,-8.43,34.59,10.53,1.0
2.0,1.0,1.0,23.12,-1.46,-41.56,-6.95,15.16,-85.81,-77.89,71.22,2.65,-34.33,78.35,16.61,-5.3,-64.68,-155.91,-112.67,132.64,55.65,1.65,-106.28,15.74,-49.8,100.32,25.12,7.96,-0.03,1.0
2.0,1.0,1.0,-61.17,5.53,46.69,-0.37,0.13,10.08,-35.47,-97.46,2.7,46.01,-57.5,37.57,3.09,-28.87,-174.92,-183.13,200.44,-143.89,0.76,111.13,-30.69,20.49,87.96,-20.72,11.94,6.73,1.0
2.0,1.0,2.0,-74.93,4.56,23.81,-6.51,-14.89,51.07,-113.68,42.08,8.5,-9.33,121.15,77.89,15.49,-52.72,210.44,198.42,132.59,-9.21,1.18,-142.99,54.09,62.54,54.7,32.92,-56.18,4.41,0.0
1.0,2.0,1.0,154.96,5.59,25.84,7.34,-0.96,-30.65,-18.12,54.31,0.87,12.39,-252.96,-15.4,20.41,70.23,-86.66,-87.06,-255.87,85.24,1.64,21.04,-46.02,-48.47,84.32,-1.64,98.91,10.64,1.0
1.0,1.0,1.0,-73.41,2.63,53.05,-4.8,22.29,-1.33,72.84,-119.21,-14.84,-38.18,-83.08,-26.38,-8.42,111.32,-119.75,-62.81,-205.97,86.83,-2.06,-103.46,35.53,164.21,120.05,-52.41,40.89,-7.25,1.0
1.0,1.0,2.0,45.83,-5.27,68.09,-2.6,13.8,-76.95,-91.98,104.33,-12.11,-26.59,93.11,-92.38,8.85,-55.05,13.46,17.52,140.85,-69.6,2.38,-87.78,-2.96,-158.08,-140.33,-9.75,-18.38,6.05,0.0
2.0,2.0,2.0,2.29,-3.22,0.25,-1.26,22.43,34.7,49.63,-97.74,-1.85,-19.12,-81.49,-54.08,-8.52,-30.34,-291.48,54.84,-137.15,219.99,-2.94,-58.86,6.83,41.23,13.94,-3.06,21.76,-4.93,1.0
2.0,0.0,0.0,123.36,1.63,-5.23,-0.66,-4.65,-61.72,-17.75,42.75,-2.11,32.71,-313.37,34.57,21.1,103.72,65.76,24.03,-46.44,23.06,0.21,161.13,20.09,80.35,-138.36,-30.46,52.37,2.75,0.0
2.0,2.0,2.0,149.01,4.32,-107.65,-1.72,9.62,-19.11,-63.45,87.89,-3.4,-57.09,395.35,-129.64,-16.93,-128.32,189.54,80.72,224.36,-258.14,1.96,-33.83,72.43,131.71,101.26,22.6,-64.49,-0.62,0.0
2.0,2.0,0.0,-118.14,0.28,-15.4,3.1,10.56,-77.92,21.54,-17.08,0.79,-51.35,-120.03,-97.68,-14.37,80.57,-146.43,-135.64,-398.95,271.18,-0.39,-63.92,0.93,72.58,-113.97,-4.28,-3.02,-7.3,1.0
2.0,1.0,2.0,-71.21,-6.29,-19.34,-6.54,13.2,2.84,-42.28,-97.23,1.24,20.33,191.96,-5.87,-10.32,25.76,129.46,-50.96,131.51,-125.31,-1.18,-103.07,21.71,38.85,-12.09,23.25,-20.38,0.12,1.0
3.0,2.0,1.0,-142.09,-0.17,8.43,-9.1,50.6,116.98,-120.5,-54.17,-3.18,-25.57,135.53,-25.32,4.46,-60.66,-2.43,-71.67,227.56,-51.83,1.21,-139.83,31.62,31.36,-6.27,16.88,-43.56,-13.03,1.0
2.0,2.0,2.0,34.96,-1.09,-44.07,-4.48,5.14,-18.68,-47.79,56.21,-4.18,-88.93,319.14,-71.64,-15.24,-142.06,-99.87,129.25,360.48,-225.58,1.68,-61.2,-1.9,-19.85,70.04,-54.12,-19.33,-8.05,0.0
2.0,3.0,1.0,-1.27,-3.18,43.11,-1.98,-27.9,-3.04,-89.6,-30.68,3.86,-69.71,168.06,47.1,1.77,-83.96,4.89,239.94,186.13,-56.07,-2.11,-100.49,-27.84,-48.2,70.41,-60.5,95.59,3.33,0.0
2.0,2.0,1.0,-78.69,-4.87,-6.74,-6.44,14.28,-53.72,194.37,24.72,-1.89,-35.53,91.6,-95.24,6.73,-78.42,-129.62,-205.29,284.47,-106.09,0.31,-84.57,-11.74,-133.9,-62.59,22.91,9.35,-2.67,0.0
2.0,1.0,0.0,1.52,3.14,-9.54,1.49,-28.67,-103.36,-124.05,-7.15,-3.06,-40.47,90.41,-29.87,6.91,-48.0,-63.58,93.76,89.53,-152.73,0.13,-61.73,-24.17,106.75,-141.16,-40.82,-13.79,-2.8,0.0
1.0,2.0,0.0,-178.91,0.22,58.5,0.11,-13.71,-59.77,-18.99,8.29,6.92,59.98,-136.58,54.89,0.52,82.85,-104.61,-235.13,-291.45,138.86,-0.55,-77.45,26.2,-15.1,67.94,-28.37,19.46,-7.56,1.0
1.0,1.0,2.0,30.42,3.31,51.88,2.04,-29.83,31.5,-8.27,78.4,12.33,2.9,-76.04,88.75,-20.97,57.31,-214.64,156.06,-230.91,64.37,0.02,44.26,20.96,71.82,-12.6,14.41,-18.61,-0.26,1.0
1.0,2.0,1.0,-69.89,-4.93,-58.3,-12.3,-14.5,35.18,46.91,126.86,-6.35,-89.21,296.27,93.64,-13.05,-230.66,-31.16,150.7,789.61,-231.26,-0.89,129.63,21.75,-74.81,53.94,19.18,-54.55,0.07,1.0
1.0,1.0,1.0,-37.6,-1.08,-49.75,-0.88,18.21,74.36,5.45,173.08,-4.66,12.03,-158.72,17.97,18.04,54.92,130.73,48.09,-22.09,-22.28,-3.14,77.59,37.86,68.03,-18.69,34.11,-38.78,-6.14,0.0
2.0,2.0,1.0,-107.59,-2.78,27.49,-11.38,-18.43,-91.65,-38.05,-74.18,5.03,72.06,115.51,-49.11,-5.21,-95.98,27.86,-54.2,695.68,-229.47,-0.8,186.64,-14.6,164.92,67.01,26.0,-47.13,-8.18,1.0
2.0,3.0,2.0,45.59,-6.18,-73.93,-10.0,31.28,-24.7,107.13,109.66,-11.03,1.19,117.07,3.81,-1.55,-90.83,-133.47,157.84,383.83,-84.57,0.14,-50.94,1.16,81.85,148.86,2.62,10.41,-0.72,0.0
2.0,0.0,2.0,-154.11,6.28,-4.31,-7.76,-12.79,175.34,-105.64,-121.32,-5.15,-76.57,97.07,11.87,-1.25,-78.15,-100.15,115.96,150.85,115.95,-1.69,-152.05,5.21,123.92,120.49,-59.02,-54.56,-1.44,1.0
2.0,3.0,1.0,98.75,7.1,40.16,-1.88,5.47,-46.11,-40.81,-37.84,-4.15,68.77,198.12,10.46,-19.56,-82.97,-151.44,33.49,181.33,-21.9,1.52,-60.87,-48.31,-59.7,28.56,81.12,-14.39,15.38,1.0
1.0,2.0,1.0,-7.5,1.39,1.95,5.13,2.88,35.87,162.78,77.11,5.84,-80.51,-130.52,-5.69,-12.54,95.64,-151.46,23.68,-379.03,155.65,-0.71,-14.12,-7.54,6.58,-45.51,112.64,2.28,8.18,0.0
2.0,2.0,2.0,124.71,5.36,-62.19,-6.81,-1.63,0.52,-37.85,-216.25,0.86,19.69,262.96,22.59,5.6,-117.34,109.14,156.52,253.09,-39.25,0.71,-200.1,13.41,-11.3,-14.75,47.8,-62.27,-7.86,0.0
2.0,1.0,2.0,-2.29,-3.31,-8.88,-2.86,7.18,39.0,120.12,45.89,-7.23,26.16,51.85,-61.17,-9.94,-11.03,-89.12,-25.39,-35.65,88.01,4.32,-86.08,9.21,-120.61,46.41,-23.92,-142.18,-1.24,1.0
2.0,1.0,1.0,-32.92,0.03,-13.94,-6.76,-3.9,140.16,67.17,7.07,8.66,-5.18,-98.05,13.11,23.91,-10.98,-37.17,89.57,193.47,35.51,-2.22,-73.07,-23.77,-93.44,-65.02,-55.41,-43.02,-5.78,0.0
0.0,2.0,0.0,-45.03,1.55,-18.04,-1.24,25.87,38.25,-10.24,-74.59,-13.85,63.22,-13.89,-51.37,-4.84,-0.48,-104.51,-36.91,-113.31,121.45,-0.02,-76.98,13.32,123.29,67.43,-11.73,-21.08,2.96,1.0
2.0,1.0,2.0,76.13,3.11,-37.57,1.7,-4.07,-5.27,125.25,74.34,-5.62,37.69,265.14,-27.72,-37.4,-126.81,-243.81,-30.2,-29.87,31.71,-1.39,-58.53,18.34,-2.26,-25.53,-83.02,-68.81,2.98,1.0
2.0,1.0,1.0,61.22,5.51,133.62,2.96,17.59,-42.61,27.16,-191.52,-16.95,-10.71,-122.92,-4.32,-8.51,23.92,-153.29,-72.31,-29.54,40.66,-4.43,134.41,-35.84,118.79,38.1,-37.03,-152.75,-18.93,1.0
1.0,1.0,2.0,54.84,1.14,-52.62,-3.51,5.9,-37.28,67.6,-145.34,-0.02,-38.21,99.16,13.14,-17.55,-67.36,-139.94,131.13,303.63,-106.78,-2.35,103.98,-23.91,-112.35,-11.91,-30.55,-0.83,-1.91,1.0
1.0,2.0,2.0,19.93,0.8,-49.18,3.62,7.52,-88.41,51.9,-11.84,3.02,-82.69,64.7,-7.6,-22.64,40.41,-84.01,-48.7,-147.49,-61.53,0.72,25.72,2.8,34.92,-44.9,-12.19,-79.68,2.79,0.0
2.0,1.0,2.0,-40.3,2.86,12.25,0.82,-5.0,-13.3,88.16,32.18,-5.43,115.55,-42.23,-35.97,0.3,6.78,-94.18,-131.42,53.06,-1.04,3.17,22.85,-52.04,-226.29,210.35,-38.24,38.02,-2.21,1.0
2.0,1.0,2.0,13.61,3.07,26.32,-2.08,18.76,27.98,-11.67,0.44,-6.06,-43.04,-59.23,26.58,-17.15,164.26,-38.19,-46.85,-278.24,13.38,0.98,-51.98,35.95,-43.92,-0.62,55.59,-58.03,-8.74,1.0
2.0,2.0,1.0,120.17,0.72,-27.69,-3.77,37.96,112.94,29.2,30.32,-10.79,100.36,-135.41,-21.72,5.73,16.78,92.49,-35.42,248.06,-9.76,0.84,203.99,-9.79,-103.77,-13.72,-2.31,-33.87,2.84,1.0
2.0,1.0,1.0,23.25,5.91,27.32,-6.44,-10.35,-55.11,19.75,14.65,2.01,-36.61,384.27,-110.17,-10.12,-143.52,105.02,-174.44,294.62,-217.94,1.12,-125.94,70.81,4.23,61.14,43.34,0.05,-0.75,0.0
2.0,2.0,2.0,10.51,1.64,-47.68,-5.84,-17.39,-70.46,-94.49,-70.54,-6.12,-58.96,179.97,-44.53,-0.14,-80.83,73.05,237.45,230.98,-101.73,-1.39,-66.35,37.89,33.28,-28.18,-1.5,-97.64,-0.22,0.0
2.0,1.0,1.0,-52.66,-13.04,-63.41,-1.31,10.67,6.3,28.19,-10.9,4.55,-61.44,179.21,-26.05,12.0,-61.5,94.06,-65.27,8.89,-39.11,1.97,-223.23,13.41,77.28,-6.15,-15.78,-14.25,-8.3,0.0
2.0,2.0,1.0,24.84,4.47,-26.92,0.58,6.73,-118.27,-53.28,-30.05,7.39,-35.91,-72.11,55.88,-17.33,53.21,-187.92,148.04,-257.62,177.1,-0.32,-38.29,9.69,-43.86,20.6,33.95,-8.82,3.3,1.0
1.0,2.0,1.0,49.41,1.15,-23.79,2.09,-4.21,-79.23,-41.78,17.44,9.01,26.42,-54.36,58.5,8.33,-63.07,-182.24,84.59,86.29,-106.88,-1.13,69.73,-1.94,26.33,21.76,-13.04,-151.32,5.1,1.0
1.0,0.0,2.0,65.71,-2.73,-55.4,7.09,26.45,-84.33,-139.6,-90.31,-13.69,-54.73,-66.09,-38.79,-0.27,240.18,87.46,62.85,-767.11,269.58,0.5,-367.47,-45.21,23.95,6.69,-17.19,-18.03,12.15,0.0
2.0,2.0,1.0,-15.34,-0.56,23.38,-3.49,26.92,62.83,-68.81,19.86,17.78,-1.36,-18.2,21.71,-5.25,114.88,21.74,-67.42,-178.27,11.25,-3.28,-108.93,31.7,73.43,-127.33,-32.77,1.78,-6.33,1.0
1.0,1.0,1.0,-52.55,-2.8,24.4,7.34,-8.78,-58.53,-74.56,-0.34,3.83,-133.73,-59.94,-39.9,-4.66,151.09,82.58,138.38,-540.41,94.23,-2.03,-120.08,17.24,115.89,-45.69,-4.16,-39.53,7.5,0.0
1.0,1.0,2.0,-48.09,-9.86,89.08,4.64,-21.23,-13.64,-70.21,64.25,-8.72,-38.59,-170.27,31.96,-8.81,181.86,-1.49,6.83,-543.3,237.64,-1.28,-86.29,1.15,30.32,37.47,25.39,-19.66,10.55,0.0
2.0,1.0,1.0,-74.42,1.2,-38.86,-3.14,-19.79,-148.57,54.08,60.96,-1.14,20.87,85.08,20.97,12.35,-38.29,159.96,-116.37,105.96,-106.71,1.89,-49.33,54.11,-92.6,-50.81,68.29,26.96,-1.62,0.0
1.0,1.0,1.0,-30.12,-10.25,126.76,-8.83,41.29,-29.94,30.96,-86.36,-11.1,28.44,40.59,141.67,-15.21,22.8,24.65,-203.75,452.24,-173.25,-1.38,179.4,-28.72,37.68,10.13,27.7,65.27,-0.39,1.0
2.0,2.0,2.0,18.63,-0.55,-28.15,1.85,2.76,121.88,33.16,3.54,-4.53,-63.6,40.6,-16.29,1.82,-119.53,-275.9,59.76,146.08,-185.27,2.24,53.29,13.17,206.01,-14.64,-39.0,103.46,-9.67,1.0
1.0,2.0,2.0,140.42,-6.86,11.87,-0.74,-18.95,-51.11,-160.74,11.04,-2.36,39.4,220.84,-127.07,2.24,-101.2,26.96,-145.62,177.88,-53.19,-1.59,-144.54,-42.85,40.71,-111.57,-85.7,22.11,12.99,0.0
3.0,1.0,2.0,-49.69,-0.49,-46.87,-10.89,-17.63,105.59,-55.82,-144.03,1.06,-12.81,88.52,66.4,-5.8,12.16,-85.17,43.08,139.46,-39.88,2.48,-143.3,37.76,129.56,8.61,43.77,-32.51,0.44,1.0
2.0,0.0,2.0,203.92,0.4,-21.93,-4.47,31.13,-108.36,108.09,-123.16,-8.21,25.73,-194.9,-179.55,20.89,24.81,-173.83,5.94,152.86,-113.05,0.25,54.38,0.14,-24.87,-61.05,-9.34,11.32,3.36,0.0
2.0,2.0,2.0,-74.1,6.58,-82.52,-5.08,11.03,-33.7,16.74,-15.79,-4.68,-50.7,-32.6,59.98,13.7,-25.16,-1.88,-24.57,190.44,18.93,2.98,-34.3,-19.91,95.75,98.48,11.09,-13.94,-13.12,0.0
3.0,1.0,2.0,-179.74,-8.13,-49.89,-1.3,10.95,41.01,65.27,-104.65,2.49,42.52,44.15,-87.92,-16.56,22.74,-193.11,-185.91,152.28,-111.63,-0.65,34.77,-70.23,120.27,-116.56,-52.27,-50.26,-13.68,1.0
2.0,2.0,3.0,24.89,-5.4,93.11,-5.23,23.33,51.72,9.09,-170.72,-8.86,-13.95,163.21,-45.21,8.68,-80.04,31.87,-129.69,160.17,17.83,-1.16,-198.51,-10.64,41.71,79.22,24.04,-52.66,6.26,0.0
1.0,1.0,2.0,-51.21,-4.1,3.21,-13.78,-5.47,-34.59,-43.08,316.92,-2.93,-22.76,252.04,-16.9,-20.87,-155.14,186.9,-46.72,668.67,-65.77,-1.24,164.86,48.36,-33.98,38.06,47.86,45.01,-6.91,1.0
3.0,1.0,2.0,16.77,-2.52,-50.1,-1.27,28.28,-109.37,11.26,17.96,6.96,6.3,-78.55,-22.1,14.44,-13.55,-55.66,34.27,263.92,-126.28,1.15,90.09,-58.35,56.87,-51.76,-29.01,-55.27,13.23,1.0
1.0,2.0,1.0,-14.46,-1.73,55.68,-3.14,-3.87,8.67,96.7,-104.76,-7.42,94.67,14.44,-26.85,11.36,-70.16,-207.47,78.84,406.89,-277.09,0.36,63.71,-54.14,75.52,22.76,-41.15,-79.26,6.88,1.0
1.0,2.0,2.0,-8.82,3.52,-22.79,6.19,-17.27,50.78,23.26,-94.07,6.9,0.17,189.12,47.63,-18.07,47.77,-0.06,-39.53,-325.91,-44.99,1.6,-183.23,-5.76,100.43,123.59,-89.31,-79.31,-6.13,0.0
2.0,1.0,2.0,-17.87,-1.84,-80.22,-3.12,27.49,-3.57,-17.55,-98.15,-0.35,82.22,63.88,34.7,-12.65,1.58,-68.45,-80.75,26.04,-22.92,-0.87,-23.04,20.73,43.71,-81.11,-16.56,-9.09,-10.33,1.0
1.0,2.0,2.0,4.35,8.69,24.42,-5.75,10.98,37.74,-65.35,16.07,-6.42,-21.62,-40.49,-147.24,-8.22,50.22,-159.53,202.72,-73.25,45.39,-0.7,-75.67,37.66,91.74,113.88,-4.02,41.92,13.88,1.0
2.0,3.0,1.0,-132.99,-5.53,-69.69,-11.45,-17.07,137.85,45.51,-70.45,9.21,-21.25,248.81,34.57,-10.55,-228.5,-203.13,57.54,882.82,-385.16,2.53,188.15,-5.98,-47.72,159.95,-31.11,-97.98,-8.47,1.0
2.0,1.0,1.0,-133.88,3.43,16.23,-6.37,15.24,147.15,64.26,-134.89,-11.59,-84.78,239.93,-0.58,9.91,-86.8,156.97,88.48,128.94,-116.6,0.06,-203.69,80.28,126.23,47.83,-56.86,-27.42,16.76,0.0
2.0,2.0,2.0,85.25,-4.0,-61.81,2.16,3.77,-122.1,-93.83,100.79,-2.84,54.97,124.81,63.9,0.67,-14.52,415.55,-29.02,-59.42,45.62,-1.18,8.32,50.29,74.72,75.32,-88.19,-25.32,-0.23,0.0
1.0,1.0,2.0,27.36,-3.25,92.0,-4.85,0.11,-34.56,78.87,-90.42,3.83,26.73,5.19,104.73,-5.34,-25.79,-112.03,-7.38,400.81,-122.29,-1.87,126.83,-70.88,-85.5,28.49,82.81,-45.09,-8.15,1.0
3.0,1.0,2.0,85.17,2.66,-102.58,-4.98,18.24,-7.24,-10.74,9.1,-7.39,36.2,74.06,-11.2,4.5,-57.94,-76.26,51.69,234.53,-123.81,1.15,-34.25,4.66,-76.44,74.88,24.91,-20.8,-0.55,0.0
2.0,1.0,2.0,-26.29,-0.38,-21.04,6.47,-3.77,145.19,-32.22,28.92,-0.64,-18.71,-109.32,-43.68,-21.08,79.95,-254.86,106.85,-375.21,102.96,0.23,25.61,-6.93,-123.54,-45.45,50.69,-78.15,9.78,0.0
2.0,1.0,2.0,-115.85,5.7,41.14,2.85,4.73,21.53,59.4,13.21,-13.86,48.93,-179.56,-4.62,5.65,48.72,-188.61,-133.09,-284.31,240.64,-0.23,-89.33,-35.46,99.12,-67.66,5.12,97.71,-10.79,0.0
2.0,2.0,1.0,35.63,-7.06,10.34,-2.88,17.58,18.86,-40.05,29.53,-8.99,-8.26,168.76,-48.95,-12.48,-14.74,-77.35,25.38,158.1,-36.13,0.37,-118.51,-75.86,-94.58,-4.09,-64.46,33.97,-8.04,1.0
2.0,1.0,2.0,90.28,2.44,-24.22,-1.92,52.99,-105.61,-6.77,-150.75,4.46,9.86,-107.51,34.0,14.71,6.4,-57.42,142.2,85.95,-4.72,-1.68,8.1,-21.32,73.04,18.32,-16.39,-58.04,7.19,0.0
2.0,1.0,2.0,49.15,-0.42,-20.43,2.33,17.68,-4.27,-97.88,-18.99,-9.06,21.46,159.73,6.86,7.72,-43.48,77.8,-82.46,-28.23,-204.98,-2.15,-101.88,43.65,-50.74,17.16,-67.43,118.07,-7.2,0.0
2.0,1.0,2.0,-3.7,-0.71,46.41,-3.68,-6.46,-116.86,66.12,52.93,-4.96,-2.72,3.72,-32.61,5.96,-27.5,-30.67,-73.89,193.01,-128.98,0.62,40.91,16.52,-7.88,-82.62,-28.02,87.03,-9.11,1.0
2.0,2.0,1.0,68.13,-3.08,-116.79,1.95,-43.37,-81.88,-40.27,-113.86,-15.51,107.24,224.59,44.93,16.09,-41.56,526.38,-65.18,-112.48,21.33,-0.55,-175.01,67.45,166.83,-65.06,-37.66,-39.35,15.99,0.0
2.0,1.0,1.0,-26.4,3.16,44.48,2.09,-4.6,183.49,-21.84,-10.46,-5.56,17.28,-32.47,46.13,-3.22,-18.53,-330.28,-119.01,125.35,-227.75,1.92,79.53,-44.24,-56.07,98.15,-3.44,100.96,6.59,1.0
1.0,2.0,2.0,29.55,1.24,-40.8,-3.23,26.9,-80.79,124.41,-41.87,-4.27,12.26,-103.96,11.03,-5.38,41.19,-203.58,55.88,-181.5,168.29,-1.4,-85.7,25.2,-39.08,10.19,17.94,-91.39,-5.88,1.0
2.0,2.0,2.0,-127.58,10.3,86.55,-4.23,23.66,3.54,149.98,-136.61,0.18,-60.94,30.36,-35.57,7.94,-92.66,-18.51,-6.29,350.76,-103.43,0.29,83.04,-5.33,62.78,-101.13,-53.06,-84.17,-5.41,1.0
1.0,2.0,2.0,-100.52,3.88,-72.58,4.65,7.62,-55.57,-14.48,93.65,8.23,-16.26,-230.03,149.35,-3.9,120.94,-184.62,-23.38,-510.39,189.87,4.88,-35.36,38.55,-39.55,-29.62,-28.45,98.89,6.41,0.0
2.0,2.0,1.0,12.66,-3.47,-123.49,-1.47,-15.36,-24.52,77.34,27.64,4.68,37.75,-66.35,-4.35,-0.82,-13.26,94.73,-2.5,106.78,82.19,-1.55,134.2,7.15,23.32,89.37,31.73,29.31,-0.05,1.0
2.0,1.0,2.0,96.72,-2.01,16.9,-5.69,37.7,-19.41,89.64,-120.48,10.34,3.25,70.35,102.35,14.2,-41.67,66.09,142.95,164.52,-122.94,0.1,-78.22,48.62,-54.32,-86.57,-25.11,16.93,6.98,0.0
1.0,2.0,1.0,-58.97,-8.8,-53.15,-4.62,2.63,109.7,-54.09,-83.79,5.09,59.34,102.88,18.87,-2.03,-36.53,2.85,-38.74,63.97,48.15,-0.02,-120.6,12.68,52.45,-1.68,-25.23,45.51,-10.63,1.0
2.0,2.0,2.0,3.93,0.71,-38.31,-0.64,33.79,-48.71,-34.19,-62.28,-0.94,81.98,66.42,20.38,0.22,-6.94,-70.1,-28.74,-59.22,-89.79,-0.29,-95.73,33.09,7.93,25.72,-14.43,-116.36,2.38,0.0
1.0,1.0,1.0,53.33,5.15,-21.06,0.79,10.95,32.21,7.63,221.99,12.44,-53.88,-28.19,54.75,-4.39,-43.52,-191.27,-119.21,164.0,-64.62,0.98,101.59,-45.91,-43.72,-31.8,-15.06,-37.36,-11.54,1.0
2.0,1.0,2.0,-54.18,5.21,19.14,2.82,13.04,51.35,-23.78,-72.68,-0.22,30.48,10.89,-69.11,-6.99,82.43,-80.35,-109.74,-268.32,64.76,-0.17,-154.74,-36.37,139.82,14.65,27.27,-66.35,-12.16,0.0
2.0,2.0,1.0,70.01,1.07,-60.55,-0.53,30.48,10.25,95.63,7.76,-6.84,57.51,150.23,45.57,-19.72,-129.76,-345.53,-86.06,247.08,-240.83,0.02,85.58,12.59,62.74,56.22,-4.51,-42.92,8.09,1.0
1.0,2.0,1.0,36.02,2.27,-10.99,2.33,-28.51,-122.87,76.14,-12.83,9.77,65.3,-297.8,44.91,4.69,50.93,-236.42,89.59,-198.36,193.19,1.21,94.09,-9.56,-108.21,4.19,-12.76,-83.47,2.14,0.0
2.0,2.0,1.0,35.79,-6.73,3.0,-2.75,-14.55,-72.95,52.48,42.89,-1.12,-47.53,54.14,-63.39,-16.23,50.93,-37.15,-103.28,-125.82,100.37,2.13,-105.02,6.11,42.47,24.7,10.01,-22.6,-2.05,1.0
1.0,1.0,3.0,-77.29,8.44,-8.07,-4.08,6.39,27.14,-31.77,-78.8,0.31,-116.43,243.7,21.83,-5.66,-107.08,31.08,14.65,243.85,-96.65,0.59,-90.99,5.76,-144.68,-58.03,-8.44,-39.5,-10.49,0.0
2.0,2.0,1.0,-136.95,3.92,5.04,-3.97,8.47,61.77,21.13,-109.98,-5.49,64.29,-60.1,17.45,22.22,-16.7,-76.32,119.87,132.12,-46.29,0.14,-84.9,-16.87,-72.71,-85.41,2.17,99.11,8.2,0.0
2.0,1.0,1.0,8.41,1.06,-28.44,-4.52,-10.49,11.5,-57.84,18.7,2.81,-75.67,-0.97,-108.11,-6.76,96.06,125.17,58.2,157.17,32.85,-1.02,7.04,-84.23,-81.66,66.74,-19.75,-8.33,3.04,1.0
2.0,2.0,2.0,-173.21,2.63,34.5,-5.12,-9.33,-47.73,50.8,172.04,3.78,-34.28,299.97,18.32,-19.27,-206.41,-296.01,53.21,513.5,-327.09,0.23,49.67,10.23,-95.36,-29.02,16.73,-39.15,-4.45,1.0
2.0,2.0,2.0,77.14,8.75,-56.32,-4.19,-8.37,91.91,68.32,-4.79,-0.32,40.39,-115.04,19.19,26.3,-6.4,0.63,9.45,91.66,202.89,-2.29,-137.87,-71.91,17.21,-86.32,-114.14,-19.92,-4.28,0.0
2.0,1.0,1.0,4.26,5.19,26.95,-4.83,-4.07,215.68,-58.02,-119.77,-2.22,-31.28,184.7,3.96,-6.11,-60.07,37.2,139.47,186.75,-336.17,-3.11,36.38,121.67,-7.36,-21.48,2.54,56.12,29.43,0.0
1.0,2.0,1.0,93.55,5.45,23.27,-1.5,7.95,-37.87,-23.46,31.59,-10.02,-30.33,-69.78,-14.89,7.67,-45.71,-271.94,-34.29,62.31,28.36,-2.57,-49.92,-30.49,-26.02,130.95,-52.2,-109.04,-1.66,0.0
1.0,1.0,2.0,-34.96,-0.43,14.12,-4.22,3.87,39.81,70.49,11.87,-0.56,-5.4,-49.22,4.62,25.61,-5.54,36.06,122.13,56.09,-27.11,-2.64,-114.04,21.55,-90.82,-43.21,55.12,-24.38,2.58,0.0
