cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
1.0,1.0,2.0,1.0,-63.62,-363.27,-4.51,-31.72,773.46,-25.88,-3.09,252.24,-26.72,-477.5,68.34,316.92,1.0
3.0,1.0,2.0,2.0,39.74,337.53,14.5,13.75,-86.92,-161.27,-28.8,-153.4,16.93,207.5,256.58,-108.86,0.0
2.0,2.0,2.0,1.0,-6.14,1.0,14.99,-6.64,-83.36,-38.98,-7.77,-80.33,-28.37,-6.69,-152.19,-72.1,0.0
3.0,1.0,3.0,2.0,9.33,24.8,-49.5,10.55,325.09,-85.73,9.23,95.03,-11.2,22.29,-62.51,211.69,1.0
3.0,2.0,3.0,2.0,85.61,-367.72,8.89,-7.91,562.57,-2.61,,76.69,-7.1,-175.27,-20.38,294.77,1.0
2.0,2.0,3.0,2.0,39.52,67.08,-0.68,-13.23,242.8,-75.33,-18.79,85.91,-63.23,-52.22,203.22,-13.92,2.0
2.0,1.0,2.0,2.0,73.94,-38.61,-25.56,-5.64,-361.13,67.19,-44.1,34.62,9.66,27.84,-269.63,-56.37,0.0
3.0,3.0,3.0,1.0,-164.81,78.03,21.94,19.55,-383.41,-57.81,-1.35,-429.46,-14.16,92.61,-132.17,-59.16,0.0
2.0,2.0,2.0,2.0,-191.96,-310.91,21.99,-21.96,-328.07,183.54,-31.27,-19.58,26.27,50.74,-279.42,75.0,2.0
1.0,0.0,3.0,2.0,-213.67,345.13,19.31,21.86,-362.97,-21.62,-22.34,-57.09,-31.92,214.81,-12.17,-58.93,0.0
2.0,2.0,1.0,1.0,-9.7,-149.22,-38.37,3.19,305.8,41.33,11.49,216.87,-10.85,-77.86,-259.63,304.87,1.0
2.0,2.0,2.0,2.0,-4.9,-55.11,9.19,-17.55,-91.58,13.05,-28.67,-28.45,9.62,-8.85,-85.48,120.89,1.0
1.0,1.0,2.0,2.0,-82.39,69.42,17.47,-16.74,37.71,-101.97,-9.99,-24.86,-24.06,-156.66,-233.82,136.46,1.0
3.0,2.0,1.0,1.0,-3.3,-398.75,2.05,-11.79,-393.0,146.92,-13.3,-311.13,-4.73,-30.45,-72.45,-311.56,0.0
2.0,1.0,2.0,1.0,128.48,-53.66,-11.29,-19.39,-312.74,36.85,-23.53,-49.79,42.54,36.63,-190.38,-257.76,2.0
1.0,1.0,3.0,0.0,16.14,15.29,-4.58,2.07,-361.65,66.06,8.71,-86.24,39.8,199.03,-340.27,-177.93,2.0
1.0,2.0,1.0,2.0,-45.93,8.75,-10.08,-19.35,41.6,-49.02,21.4,14.77,-10.86,42.45,-251.25,61.06,2.0
2.0,1.0,2.0,2.0,-29.71,-200.64,-14.11,-28.5,283.29,-159.63,22.7,-153.9,23.5,-335.12,-293.95,85.19,1.0
1.0,3.0,1.0,3.0,176.66,304.63,-9.53,-4.21,-158.99,-68.6,-31.85,16.99,-31.85,169.07,107.28,56.76,1.0
2.0,2.0,2.0,2.0,79.31,-30.35,-8.68,-30.48,316.6,-104.39,-3.46,147.87,69.67,-16.41,-154.45,58.04,1.0
2.0,2.0,2.0,3.0,18.39,274.72,-36.81,-1.17,-84.65,-171.08,-50.23,81.87,14.37,-120.49,-111.69,25.48,2.0
1.0,2.0,2.0,3.0,84.0,32.57,22.48,0.69,-690.15,12.08,-17.78,-346.0,-7.77,-125.94,-266.76,-222.34,2.0
2.0,2.0,2.0,3.0,-70.56,140.66,29.01,-34.16,-522.62,13.78,-30.88,-95.82,22.46,405.58,-199.76,-159.82,1.0
1.0,2.0,2.0,2.0,217.94,155.98,0.88,-4.53,128.46,-69.16,26.87,16.21,-35.9,41.01,85.1,-34.49,0.0
2.0,2.0,2.0,2.0,-35.83,-218.17,8.75,-9.52,163.03,-68.63,0.51,-51.08,40.02,-280.78,-305.43,123.96,1.0
1.0,2.0,2.0,2.0,5.45,166.31,-1.3,-5.83,188.08,-96.29,9.42,86.91,31.24,86.72,34.89,-5.5,0.0
2.0,2.0,1.0,2.0,-52.35,202.99,-44.66,14.87,-240.78,-46.16,-19.31,-69.11,-13.98,-27.48,70.59,-156.54,2.0
2.0,2.0,2.0,2.0,1.33,367.91,4.48,0.87,74.55,-190.15,-0.08,-43.41,-19.69,212.25,68.56,46.53,0.0
2.0,2.0,2.0,2.0,-35.39,58.53,-14.66,11.44,-340.45,17.71,-33.02,-139.16,-7.45,-48.66,-30.99,-116.39,0.0
2.0,3.0,3.0,1.0,-111.35,287.51,1.41,14.59,-112.12,-68.0,-8.73,-81.95,20.87,172.86,171.57,-88.77,0.0
3.0,1.0,2.0,2.0,-65.88,-0.81,9.69,-14.43,348.67,-128.07,-23.76,10.67,9.68,-68.93,359.8,-16.17,1.0
1.0,2.0,3.0,2.0,-2.03,158.46,23.73,1.27,-23.92,-36.9,-16.45,14.91,3.94,-40.14,79.39,48.18,0.0
0.0,1.0,3.0,2.0,56.85,54.92,-38.2,-24.38,275.76,-30.45,9.05,194.83,-5.79,-10.15,-47.44,191.59,1.0
2.0,1.0,2.0,3.0,56.8,223.94,-28.07,13.41,141.18,-152.51,19.85,13.7,-26.7,-3.78,-12.86,69.76,2.0
2.0,2.0,2.0,2.0,-149.68,-115.67,-21.66,10.96,82.67,91.46,-45.62,203.52,67.47,-59.5,-12.4,241.39,1.0
1.0,2.0,3.0,2.0,37.95,2.05,22.73,-15.35,-286.67,87.62,-17.08,-63.01,-38.31,58.51,-16.82,-66.48,2.0
2.0,1.0,2.0,2.0,-119.02,-179.93,-32.83,-7.12,159.81,83.94,49.08,-10.38,-0.02,76.85,-75.46,128.72,2.0
2.0,2.0,2.0,2.0,-117.37,-88.15,4.15,4.72,-205.95,142.89,12.76,-39.17,-33.74,227.08,-124.34,103.18,2.0
1.0,1.0,2.0,2.0,8.66,479.89,8.99,25.94,-185.35,-153.6,-15.55,-146.5,-33.3,112.49,279.61,-187.15,0.0
1.0,2.0,3.0,3.0,-98.3,639.0,40.54,-10.54,209.94,-311.82,-0.71,304.66,23.49,215.26,-103.38,-71.05,2.0
2.0,1.0,2.0,3.0,55.4,306.45,26.88,-7.22,516.09,-297.99,54.03,-50.89,41.98,108.43,179.61,82.36,2.0
1.0,1.0,2.0,3.0,26.78,369.13,-6.2,-7.88,162.42,-163.98,13.73,213.28,21.47,116.85,-82.12,7.6,2.0
3.0,2.0,1.0,2.0,17.72,26.27,-51.9,-12.75,-100.71,-102.22,-45.05,31.32,38.83,52.91,-178.0,-188.69,0.0
2.0,2.0,3.0,2.0,20.87,541.79,-6.37,41.18,-512.01,-156.2,-55.97,-77.39,-9.13,126.45,-154.37,-177.89,0.0
2.0,1.0,2.0,1.0,-13.64,88.08,-1.57,17.98,-338.59,56.48,-16.92,-165.24,12.47,10.81,158.9,-196.33,0.0
2.0,1.0,1.0,2.0,26.28,-32.35,-55.75,-3.91,70.5,-27.98,-21.78,114.39,56.79,-185.97,-88.27,-7.74,1.0
1.0,1.0,3.0,2.0,169.69,1.36,24.07,-15.33,-349.82,54.22,-16.0,-82.82,-35.8,62.03,-175.28,-93.15,2.0
2.0,2.0,2.0,2.0,61.32,237.51,-16.3,-2.86,366.59,-78.83,20.17,181.57,-19.83,410.98,156.33,223.24,2.0
1.0,2.0,2.0,2.0,-13.23,382.88,48.5,27.2,-376.61,-8.62,-25.84,-216.22,62.02,137.54,342.45,-64.05,0.0
3.0,3.0,2.0,2.0,-140.3,115.68,-8.38,8.36,-174.67,-74.24,-8.72,-26.23,-21.23,117.53,-261.34,-70.76,0.0
3.0,3.0,2.0,1.0,145.47,-411.98,-28.04,-15.16,243.89,88.25,1.37,-20.53,1.94,-227.34,53.33,81.51,2.0
3.0,1.0,2.0,2.0,112.85,-9.65,-38.79,-26.11,524.25,-267.58,32.66,-62.66,-46.15,17.57,-105.4,36.74,1.0
2.0,1.0,2.0,2.0,39.93,197.1,4.14,7.45,-121.46,-82.94,-43.51,-15.26,-23.21,95.7,26.36,-21.61,0.0
2.0,3.0,2.0,2.0,-18.11,68.23,-17.58,-14.52,-50.55,-20.79,-22.36,0.93,-12.17,174.68,37.02,-20.64,1.0
2.0,2.0,3.0,2.0,93.14,-3.14,35.36,3.78,36.73,-39.24,-14.83,16.46,-30.72,-119.01,-198.65,186.62,1.0
2.0,3.0,3.0,2.0,-125.83,374.77,-1.44,25.55,-376.21,-119.62,-29.12,-31.16,-15.12,214.78,-306.88,-81.46,0.0
1.0,2.0,3.0,1.0,-157.41,-162.76,-5.27,-36.95,-753.85,184.79,-11.66,-220.48,-4.27,305.35,-382.89,-359.39,2.0
3.0,1.0,2.0,2.0,32.19,-571.34,20.35,-33.32,133.3,197.54,6.87,98.38,6.43,-78.28,-78.69,-68.78,0.0
1.0,1.0,3.0,3.0,35.91,278.8,-23.17,-19.61,11.89,-75.05,-0.2,110.32,-23.01,179.98,44.3,54.07,1.0
2.0,2.0,1.0,3.0,-19.25,-90.76,-12.64,19.58,-467.68,179.06,14.35,-157.08,-3.26,95.13,-130.29,-0.54,2.0
3.0,2.0,2.0,2.0,-131.65,-177.64,-13.53,-13.24,350.44,-5.48,-26.69,78.49,-65.27,-110.59,169.76,236.33,1.0
2.0,2.0,3.0,2.0,103.55,236.87,37.22,18.63,-221.31,-27.85,-8.42,-41.64,20.92,178.19,63.42,-162.38,0.0
1.0,2.0,2.0,3.0,-148.34,248.42,-21.78,19.96,-532.61,39.98,-28.9,-72.81,-30.84,114.6,-150.27,-0.54,0.0
2.0,2.0,2.0,2.0,4.03,4.16,4.07,0.79,-53.8,-52.43,10.96,-136.35,-4.59,69.08,-164.52,48.56,0.0
3.0,2.0,2.0,2.0,-123.58,-556.4,1.31,-33.0,156.03,201.45,11.85,131.64,-25.3,-78.65,-39.66,-106.45,0.0
2.0,2.0,2.0,2.0,31.82,290.99,43.0,-5.51,414.25,-256.93,23.66,-64.28,6.68,150.12,139.39,175.4,1.0
2.0,2.0,4.0,2.0,-70.11,192.45,3.12,1.6,482.23,-138.9,23.01,144.53,44.74,111.92,392.41,-90.91,1.0
2.0,3.0,3.0,2.0,-3.37,-188.2,4.74,-29.45,69.98,6.96,-55.07,6.47,-23.56,-242.14,-75.68,296.68,1.0
2.0,3.0,2.0,2.0,-112.22,106.35,-24.02,-6.91,-245.67,-68.19,-30.38,-112.09,-48.09,-21.8,-83.96,-169.47,2.0
4.0,2.0,3.0,2.0,-93.91,-235.42,24.53,19.57,76.75,84.51,-35.98,79.07,24.17,-105.56,-10.71,179.43,1.0
2.0,2.0,2.0,3.0,51.86,502.71,11.64,19.91,-390.98,-56.4,15.15,-83.62,7.13,536.67,38.54,-140.24,1.0
3.0,1.0,3.0,2.0,-51.97,356.08,6.78,16.27,-393.25,-159.38,-55.26,-51.77,6.52,157.32,-194.17,-266.45,0.0
1.0,1.0,2.0,2.0,-6.76,-25.85,-6.59,-8.82,-417.5,65.49,-19.13,-101.25,-26.43,22.71,-205.13,-178.33,2.0
2.0,2.0,4.0,2.0,-1.38,393.89,0.74,-0.61,120.72,-267.2,-21.97,-25.4,-9.63,124.98,18.81,54.84,0.0
2.0,2.0,2.0,2.0,-42.94,75.92,-15.49,-15.47,-27.76,-59.15,-40.02,125.87,27.21,36.12,-39.45,-162.03,1.0
2.0,2.0,2.0,2.0,20.01,46.26,-7.76,2.91,64.96,-81.11,-6.05,18.86,-33.85,20.96,-221.59,101.02,1.0
1.0,1.0,2.0,1.0,224.06,371.49,3.05,29.78,-364.92,-59.79,-16.93,-219.54,22.79,21.25,194.86,-216.78,0.0
2.0,2.0,3.0,2.0,-57.31,113.29,-7.47,-28.52,-66.19,-79.44,-50.47,44.57,66.45,25.54,41.42,-125.04,2.0
1.0,2.0,2.0,3.0,-24.11,47.29,5.63,-6.66,-109.24,-0.05,6.49,63.19,3.36,-14.47,-306.9,102.53,2.0
2.0,1.0,2.0,3.0,48.76,148.94,-24.28,9.04,-164.73,-44.55,-30.32,68.12,34.06,4.06,-81.82,-56.71,0.0
2.0,2.0,1.0,2.0,-55.96,13.23,6.61,-17.64,264.82,-115.79,49.28,-104.71,-35.94,169.33,-98.74,96.43,2.0
2.0,2.0,2.0,3.0,50.51,411.33,4.57,-9.72,180.2,-191.86,-13.58,137.46,30.01,166.93,208.35,12.08,2.0
2.0,1.0,3.0,2.0,7.22,-114.52,10.28,-15.51,171.37,5.65,-27.0,131.67,-21.62,-155.22,-49.31,130.53,1.0
2.0,1.0,2.0,2.0,-36.32,67.15,-12.4,15.37,-168.58,4.39,3.99,-99.64,39.41,-21.84,40.88,-103.69,0.0
3.0,3.0,3.0,1.0,-65.31,167.04,-8.06,16.95,69.22,-204.51,5.67,-309.04,4.67,30.67,54.48,-6.64,0.0
3.0,1.0,3.0,1.0,140.74,133.07,-14.61,3.98,9.11,-121.67,-32.58,-48.99,-16.13,68.92,59.31,-136.99,0.0
1.0,3.0,3.0,1.0,-151.8,-24.85,-11.06,-40.21,-30.67,84.99,-25.08,138.71,2.92,164.94,-2.06,-37.27,2.0
2.0,2.0,2.0,2.0,5.77,24.78,-25.92,-3.59,280.68,-24.96,1.8,61.57,-10.36,109.4,124.81,307.75,2.0
2.0,2.0,2.0,1.0,-65.67,-75.72,-0.28,5.41,0.6,15.47,41.58,-137.08,12.25,163.32,-139.87,42.15,0.0
2.0,1.0,3.0,1.0,-25.84,-54.64,30.23,-25.08,326.75,9.37,-26.19,207.95,12.62,35.08,138.94,116.16,2.0
2.0,2.0,2.0,2.0,-211.28,302.31,10.19,8.48,123.12,-104.72,-0.22,16.63,21.62,217.74,257.33,35.98,1.0
2.0,2.0,2.0,1.0,-58.45,99.05,4.26,-23.85,93.16,-92.78,-38.58,66.16,39.69,68.05,54.93,-71.87,2.0
1.0,2.0,2.0,2.0,-124.95,136.85,-45.5,10.16,-270.76,53.4,6.78,-68.46,-32.8,199.42,4.36,-76.11,2.0
2.0,1.0,2.0,3.0,-72.74,313.67,60.59,4.54,65.01,-181.88,-21.65,20.2,-24.14,-39.41,85.06,1.07,0.0
3.0,1.0,2.0,1.0,26.81,508.86,-23.74,38.65,-45.25,-277.58,-6.21,-218.91,-58.33,193.9,90.51,-133.66,0.0
1.0,3.0,1.0,3.0,-2.7,472.31,-11.57,0.12,442.51,-201.36,-4.49,270.87,15.27,32.75,389.14,88.22,1.0
2.0,2.0,2.0,3.0,-94.79,330.29,22.74,22.13,235.48,-147.56,-28.44,231.52,-14.26,-50.99,244.24,32.78,2.0
2.0,1.0,2.0,2.0,30.18,40.46,19.11,3.08,5.35,-14.69,-23.51,183.71,-3.33,47.47,-169.42,-47.57,1.0
1.0,1.0,2.0,3.0,41.97,772.51,26.61,-4.24,-217.65,-247.49,-33.17,-26.21,-4.87,424.29,249.34,-71.44,1.0
1.0,2.0,2.0,2.0,152.65,207.05,-14.19,-25.99,401.93,-148.44,-1.29,170.02,-45.3,74.77,210.08,45.93,1.0
1.0,1.0,1.0,3.0,110.3,76.21,-24.84,-12.49,234.37,-82.39,-19.99,92.78,1.64,-120.22,132.44,161.62,1.0
2.0,1.0,3.0,2.0,21.74,156.96,-4.6,9.88,-275.11,-69.8,-21.26,-71.55,20.87,109.45,-354.68,66.54,0.0
2.0,1.0,1.0,1.0,168.72,-53.72,36.67,-12.88,-410.05,108.35,-5.58,-113.76,30.57,323.48,-261.54,-79.32,2.0
3.0,3.0,3.0,2.0,71.42,220.47,18.54,4.43,33.03,-58.67,-6.94,56.28,-3.87,283.4,267.76,-172.89,1.0
1.0,3.0,3.0,2.0,50.78,-185.91,-22.92,-11.01,-203.93,26.95,-51.74,94.98,-19.15,-401.86,-412.37,-38.65,1.0
0.0,2.0,2.0,3.0,-79.98,244.1,15.93,-14.83,42.43,-70.77,-14.18,109.16,-9.53,49.76,16.11,186.45,1.0
2.0,0.0,2.0,3.0,-95.83,156.01,0.29,7.27,117.15,-111.96,-7.16,19.02,-7.77,-37.22,131.95,-7.75,2.0
1.0,1.0,2.0,3.0,135.86,293.46,-11.08,-19.72,39.61,-113.01,-15.91,232.21,-38.16,169.42,-127.12,11.72,2.0
3.0,1.0,3.0,2.0,-23.02,50.75,9.89,19.25,96.64,-59.32,2.94,-63.46,-1.32,93.47,-128.12,267.27,1.0
1.0,2.0,2.0,1.0,108.35,4.34,-21.1,6.9,-299.62,200.28,27.88,-51.47,2.66,416.37,-157.01,131.35,2.0
2.0,3.0,2.0,3.0,-29.76,182.5,-11.45,11.41,52.26,-156.73,20.35,-59.4,-15.94,-133.03,-117.05,52.26,2.0
0.0,2.0,2.0,3.0,-5.6,255.43,4.45,-0.94,622.3,-147.92,26.36,289.46,39.39,-106.16,267.79,181.93,1.0
2.0,1.0,2.0,2.0,-273.31,-30.06,-30.81,-22.83,97.01,15.85,-23.96,75.91,13.27,-17.48,189.93,-8.45,2.0
1.0,2.0,2.0,3.0,-54.78,40.0,-19.11,4.32,144.84,-36.29,10.02,93.38,-28.2,-164.67,28.12,67.55,2.0
2.0,2.0,2.0,2.0,-62.31,-196.98,44.65,-8.21,343.48,-24.47,6.3,151.89,-26.02,-161.56,-132.51,85.57,2.0
2.0,2.0,2.0,1.0,-5.37,231.36,4.14,14.55,-133.01,-78.94,1.31,-113.12,-29.42,166.03,91.74,-223.74,0.0
1.0,3.0,2.0,3.0,114.89,349.27,31.08,-11.53,-91.72,-138.36,-30.99,99.75,-0.09,165.69,-81.73,55.41,2.0
1.0,3.0,3.0,2.0,-44.75,218.68,-18.22,30.28,-532.68,54.37,-23.69,-153.25,21.55,100.98,26.96,-195.99,0.0
2.0,1.0,4.0,3.0,-128.48,440.53,18.29,15.38,-660.36,-93.64,-71.49,-300.57,-34.99,249.62,48.59,60.5,1.0
2.0,2.0,3.0,2.0,-64.84,-61.05,7.89,6.69,169.08,-38.45,-27.32,79.17,-3.27,-232.09,59.28,97.82,1.0
2.0,2.0,1.0,2.0,19.86,38.08,-0.29,-3.56,279.26,-114.13,-7.13,-5.62,44.48,-91.21,113.67,150.53,1.0
3.0,2.0,1.0,2.0,107.5,5.71,-32.55,-11.66,-121.11,-33.95,-70.48,192.81,-9.83,-196.79,130.99,-437.12,1.0
1.0,1.0,2.0,2.0,-8.94,-32.49,-32.48,-27.17,306.02,6.32,56.44,130.34,4.9,251.19,-77.55,55.61,2.0
2.0,2.0,3.0,1.0,17.88,132.39,-25.08,17.89,-62.61,-34.65,21.96,-168.67,-27.31,161.87,96.48,-72.76,0.0
0.0,3.0,1.0,3.0,-204.91,262.45,3.23,-31.09,706.32,-153.99,22.39,408.95,-62.54,-73.59,242.02,238.97,1.0
1.0,1.0,2.0,2.0,21.74,133.58,33.06,2.66,-109.85,-25.64,-27.34,-6.12,39.81,-118.79,121.95,-74.9,2.0
3.0,2.0,2.0,2.0,-116.62,-167.12,-16.47,-11.06,-174.11,7.37,-13.19,-84.65,42.78,35.89,-364.86,11.95,0.0
2.0,3.0,2.0,2.0,-106.39,300.35,-2.8,23.42,-226.65,-165.55,-36.47,-127.78,-21.55,41.91,-199.92,18.15,0.0
2.0,3.0,3.0,2.0,103.31,-90.0,16.5,-28.79,-424.52,58.95,-36.18,-81.64,63.12,172.0,-256.62,-225.45,2.0
3.0,2.0,2.0,2.0,-85.64,229.62,8.68,10.57,-107.2,-175.33,-23.79,-106.06,-35.14,60.95,-164.39,-27.73,0.0
3.0,1.0,2.0,1.0,-42.66,-308.8,15.02,-12.85,-53.94,62.75,-0.89,-120.12,30.77,-32.07,-221.06,35.32,0.0
2.0,1.0,3.0,2.0,-48.19,50.07,-3.2,9.76,187.25,-46.19,-8.74,155.25,31.03,-7.11,-47.57,98.84,1.0
2.0,1.0,3.0,3.0,-154.87,88.79,8.3,-24.9,-346.44,63.53,-23.77,62.01,-18.32,316.69,-122.74,-89.32,1.0
3.0,2.0,3.0,0.0,12.32,-4.74,26.98,-21.01,328.57,-168.51,-26.64,65.07,-61.22,-2.67,-159.13,21.57,2.0
1.0,2.0,3.0,3.0,6.43,88.6,-4.16,-22.97,-794.22,-13.97,-26.49,-406.67,2.13,6.28,-210.51,-375.14,2.0
1.0,1.0,2.0,2.0,46.32,25.55,-8.15,-21.68,366.1,-143.1,-3.78,75.54,28.53,-128.92,-157.96,307.33,1.0
3.0,3.0,1.0,2.0,-38.33,-184.58,-4.98,-15.19,389.39,-16.49,23.11,175.52,20.18,29.64,-100.8,100.11,0.0
3.0,1.0,3.0,2.0,92.27,-320.36,-30.62,-18.94,421.86,-24.07,-5.16,239.5,0.4,-261.31,-80.23,-98.94,1.0
2.0,3.0,2.0,2.0,150.5,15.42,14.77,9.47,200.98,-103.67,26.48,-109.82,4.33,-116.19,-167.44,252.86,1.0
1.0,2.0,2.0,4.0,30.42,385.2,-26.24,-25.11,-360.83,-83.21,-26.05,-13.11,7.26,301.78,-111.24,-7.9,1.0
1.0,3.0,3.0,2.0,-37.94,348.27,1.46,24.78,-399.86,9.31,-30.51,-199.62,54.23,168.13,303.61,-22.14,0.0
2.0,2.0,3.0,2.0,-105.83,164.63,40.56,13.78,-223.3,-53.26,-19.58,-288.6,-12.7,-124.31,344.3,-172.18,0.0
2.0,1.0,2.0,2.0,185.51,-146.3,-7.04,5.92,251.83,32.08,-29.14,108.11,-16.92,-258.6,97.31,261.31,1.0
3.0,2.0,3.0,1.0,-38.24,-29.3,-30.19,4.34,115.83,-122.81,15.66,-303.81,15.72,-2.95,-14.81,103.41,0.0
3.0,2.0,2.0,2.0,-100.9,-172.99,5.68,2.0,107.36,-5.8,-60.04,-59.9,-23.53,-251.45,180.61,208.46,1.0
2.0,1.0,2.0,2.0,63.22,-81.13,-1.48,-3.94,-194.8,48.24,-22.97,-10.17,-8.38,19.29,-189.96,-10.72,0.0
2.0,2.0,2.0,3.0,-5.95,240.75,19.42,0.83,-63.23,-123.48,-27.85,102.29,16.81,96.98,-99.17,-86.99,0.0
3.0,2.0,2.0,1.0,-88.89,-82.69,42.2,-3.2,-29.33,-98.08,-24.82,-191.86,-1.29,-82.27,-106.65,-26.65,0.0
1.0,0.0,2.0,4.0,-238.41,-25.26,-33.11,-6.01,-663.62,67.29,-12.58,-352.34,-10.22,-121.66,-167.85,-112.13,2.0
0.0,1.0,2.0,2.0,181.08,-8.56,9.81,-29.71,137.05,52.62,30.28,183.84,13.06,164.13,-134.18,105.83,2.0
2.0,0.0,2.0,2.0,-34.76,-142.1,-23.11,-10.52,-380.91,28.02,2.8,-292.77,-7.45,-57.97,-310.75,-62.2,0.0
1.0,1.0,2.0,2.0,-60.55,-213.35,31.98,-13.25,144.68,106.66,14.38,124.59,9.09,-20.57,-175.96,196.15,1.0
2.0,1.0,3.0,2.0,76.95,-160.71,-35.45,-2.69,57.17,28.66,12.45,-37.45,9.8,-135.59,-115.79,124.35,2.0
2.0,2.0,2.0,3.0,-52.9,-150.95,-11.02,16.14,57.8,-65.35,-10.42,-85.96,11.43,-514.43,-7.75,-102.87,2.0
1.0,2.0,2.0,2.0,22.68,-64.72,-37.31,-39.65,-336.16,21.54,-34.87,-148.29,-2.82,0.06,-126.78,-150.34,2.0
1.0,2.0,3.0,3.0,-128.09,405.88,22.23,-1.26,126.72,-151.85,-10.46,-6.56,14.58,159.14,278.88,162.06,0.0
3.0,1.0,2.0,2.0,41.38,-145.56,-35.81,-9.22,338.46,-15.79,-23.0,-12.04,13.24,-24.46,191.76,337.43,1.0
2.0,2.0,3.0,2.0,66.77,83.73,12.22,-1.59,324.28,-79.22,21.51,228.65,-9.5,-7.52,-48.07,25.54,2.0
3.0,2.0,3.0,1.0,-13.17,64.27,31.38,6.21,-63.93,-89.09,-0.89,-138.85,-8.88,187.29,-206.83,8.28,0.0
1.0,1.0,2.0,3.0,-49.68,296.95,13.06,9.02,-56.08,-54.87,0.65,34.88,28.64,191.79,123.24,-1.97,0.0
3.0,3.0,2.0,1.0,-3.04,-214.53,-15.27,-3.12,334.16,31.21,-6.37,191.07,-3.55,-8.58,57.79,18.82,2.0
3.0,1.0,2.0,2.0,99.57,-458.0,7.15,-15.6,2.39,150.6,26.79,-83.05,8.06,-36.03,-149.21,-50.91,0.0
2.0,2.0,4.0,2.0,-117.01,672.14,16.55,39.85,-545.91,-230.65,-38.21,-157.15,21.56,205.38,-95.21,-288.52,0.0
2.0,1.0,3.0,2.0,99.23,66.81,26.25,-11.9,244.55,-210.61,30.22,-200.43,-30.66,22.88,-126.83,82.43,1.0
2.0,2.0,2.0,2.0,-212.94,228.32,-4.65,14.06,-466.31,-47.91,-32.83,-67.04,28.13,97.86,-298.23,-97.23,0.0
4.0,2.0,2.0,2.0,55.79,-271.54,-6.29,-25.23,-160.4,-29.41,-51.32,-103.5,-3.12,-128.21,-240.38,-163.96,0.0
2.0,1.0,2.0,1.0,-144.9,81.6,-15.25,19.57,-446.59,34.7,-29.31,-190.33,46.11,37.48,-98.44,-111.11,0.0
0.0,2.0,3.0,2.0,20.31,-109.59,14.68,-18.95,-79.93,238.36,7.75,102.78,27.71,171.89,142.87,146.59,2.0
2.0,1.0,2.0,2.0,13.37,-126.54,42.0,-12.34,-523.67,77.27,-20.86,-186.24,-40.41,93.47,-319.6,-199.15,2.0
0.0,2.0,2.0,2.0,140.82,95.67,-9.13,-27.86,-113.58,6.34,-43.39,55.18,-66.37,-69.23,195.73,-197.77,2.0
2.0,1.0,2.0,2.0,11.05,56.14,-7.19,11.89,-60.61,-26.04,-31.29,-111.49,32.9,-2.0,82.66,161.89,1.0
2.0,2.0,2.0,2.0,-21.91,-6.33,20.39,1.45,48.32,-125.88,8.36,-173.74,29.03,-221.68,-260.0,162.89,1.0
3.0,1.0,2.0,1.0,-67.07,-30.89,7.28,-10.93,443.58,-88.81,13.19,153.06,-11.91,115.01,70.44,20.54,1.0
2.0,1.0,3.0,2.0,14.05,101.69,-3.63,-10.21,146.97,-176.58,4.57,3.84,11.07,-37.94,-235.75,-8.36,1.0
1.0,2.0,2.0,3.0,95.84,199.73,21.03,-16.55,27.28,-62.79,-27.35,72.67,27.61,17.34,13.26,248.09,1.0
2.0,2.0,2.0,1.0,14.64,-150.02,7.45,-1.48,453.29,67.24,86.97,4.19,-19.3,200.54,102.31,262.91,0.0
2.0,2.0,2.0,2.0,-156.58,-51.86,-12.89,-20.75,571.06,-279.63,66.44,-56.41,-26.87,-83.93,-404.3,120.33,0.0
1.0,1.0,3.0,1.0,-36.65,-69.89,-21.6,-13.15,241.13,-12.74,-2.23,201.49,13.62,-44.62,-223.99,156.77,1.0
3.0,3.0,2.0,2.0,1.31,135.03,-4.7,7.99,80.5,-138.22,18.27,-195.75,12.26,112.28,80.81,-45.77,0.0
1.0,2.0,2.0,2.0,-7.9,389.12,0.15,26.01,-420.79,-24.44,-19.0,-247.37,-35.29,77.39,307.81,-95.03,0.0
1.0,2.0,2.0,1.0,-123.7,101.59,-18.33,8.5,-28.1,-52.02,-3.19,10.69,12.94,-86.57,-5.64,-230.09,0.0
1.0,1.0,1.0,2.0,-94.01,170.92,32.3,-0.15,37.27,-115.67,-14.32,-192.17,27.12,-155.48,334.33,-83.37,0.0
1.0,1.0,3.0,1.0,43.63,-136.08,-36.03,-30.89,-366.62,232.87,-14.43,30.41,10.23,373.14,-79.0,-53.21,2.0
2.0,1.0,1.0,3.0,45.7,-154.72,-36.51,-16.76,-63.0,71.15,7.19,40.46,12.8,27.55,-159.28,18.69,0.0
3.0,0.0,2.0,1.0,-182.46,81.45,-6.0,-2.63,216.31,-199.5,-16.25,-16.33,37.69,90.05,-198.7,76.69,0.0
1.0,2.0,2.0,2.0,-61.26,139.31,61.28,23.94,-378.59,30.23,9.11,-209.79,30.34,77.8,-124.27,29.31,2.0
2.0,1.0,3.0,1.0,-59.67,304.66,9.39,29.35,-482.5,-95.33,-35.29,-206.31,6.37,125.64,-236.38,-94.12,0.0
