cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,68.82,-65.55,-6.63,-102.36,0.54,-87.18,-27.25,32.27,32.86,0.59,17.32,-9.91,33.45,0.81,-491.21,146.3,-180.11,70.54,1.0
0.0,1.0,92.07,-190.12,22.46,52.05,25.63,120.1,29.04,-48.45,-3.74,5.98,-22.36,-128.26,-213.62,-3.37,310.65,-52.86,-138.28,42.95,0.0
1.0,1.0,-228.12,0.89,4.91,8.75,16.45,164.06,-12.3,-15.72,-3.95,12.94,-22.69,1.37,62.23,-5.72,91.69,-110.73,-97.63,-197.75,2.0
1.0,2.0,161.26,-23.67,-46.45,63.1,37.21,-151.36,-81.55,-5.1,-17.29,7.38,-15.44,82.52,59.65,0.66,-405.29,-6.43,-295.37,115.45,0.0
1.0,1.0,101.56,-53.64,2.83,65.35,22.04,-13.54,41.13,2.34,8.5,3.02,-21.24,95.43,17.09,-2.6,49.58,-53.86,-82.21,74.07,2.0
2.0,1.0,162.86,-183.16,25.56,-0.09,26.03,-7.41,55.3,-48.52,4.72,-11.24,26.39,-68.08,-112.13,-2.2,-50.77,85.41,-56.87,-272.8,2.0
0.0,1.0,179.17,194.68,69.16,61.31,-3.56,-18.74,-132.19,-25.94,-7.48,9.94,-17.39,-176.95,8.5,-0.95,127.46,-214.98,43.81,-137.33,0.0
1.0,2.0,168.13,-19.5,13.8,65.87,-28.49,87.84,10.17,40.07,-2.87,1.36,2.63,-103.32,-125.9,-1.07,-182.71,-288.54,-231.22,281.73,1.0
1.0,2.0,60.45,15.03,-41.49,40.9,30.84,33.74,1.27,1.64,8.04,2.15,-7.84,14.29,153.55,0.75,-269.82,-42.03,-214.82,13.47,2.0
1.0,2.0,84.87,-214.07,39.94,45.98,-12.8,-94.41,-48.51,17.38,-11.33,-0.2,-0.03,-196.94,49.01,-1.66,-337.18,-380.47,-387.65,406.61,2.0
1.0,1.0,11.05,-150.62,74.14,-98.98,-7.26,75.14,1.3,11.53,27.04,-4.11,0.15,-135.48,40.55,1.06,-129.18,13.06,-207.75,-23.72,1.0
1.0,1.0,-33.31,-193.51,-79.38,-13.56,7.88,294.9,137.7,-29.42,21.52,1.56,-0.08,9.51,105.04,-2.9,264.78,-10.33,-66.52,-47.74,2.0
1.0,1.0,-64.29,60.28,-90.72,1.99,6.79,-73.63,-85.01,-27.12,18.4,-2.49,-0.49,-1.25,182.95,0.54,-1.24,11.91,-260.54,353.38,0.0
1.0,2.0,109.6,-165.85,-57.11,-75.69,24.98,-63.1,-81.99,-13.92,-0.18,-10.3,1.17,-111.58,44.66,0.28,-124.93,-48.5,-191.08,311.8,1.0
0.0,1.0,106.55,-124.86,74.36,-2.94,15.88,135.03,-19.29,-5.46,-39.91,8.45,-7.03,-149.03,-89.08,-0.35,253.2,-86.96,-75.43,56.77,1.0
1.0,1.0,123.86,27.6,13.18,96.33,-6.92,2.21,-14.42,18.63,-3.48,-0.18,10.9,81.0,11.04,-4.21,-21.55,-145.95,-118.4,104.87,0.0
1.0,1.0,-37.28,-198.67,94.95,-138.44,12.42,-5.16,-51.98,14.02,-13.87,-5.69,10.91,-175.34,-55.72,2.08,-386.15,85.08,-208.3,-141.81,1.0
1.0,1.0,8.73,73.85,100.3,151.45,12.04,91.07,-80.1,27.28,0.41,-9.58,18.34,19.69,-4.01,-1.01,-62.2,81.66,90.3,-274.45,1.0
1.0,1.0,-54.81,-36.23,156.52,247.42,-1.02,-218.79,96.12,18.14,16.51,-8.04,19.49,96.36,37.48,0.82,-149.18,-182.7,-146.55,-24.1,2.0
1.0,2.0,124.3,110.53,1.57,-107.02,0.98,-309.12,78.33,16.18,-33.41,3.25,-7.77,6.3,-56.61,-0.26,-518.54,50.17,-66.49,10.59,0.0
1.0,1.0,60.45,-89.11,-15.47,-98.52,-15.94,1.15,80.1,-29.64,-2.76,-8.99,-7.48,51.89,-85.08,-3.57,58.01,-64.18,-41.85,-192.75,2.0
1.0,2.0,-34.08,-140.73,-45.94,19.22,1.1,37.57,-7.28,-0.88,-5.72,5.13,-3.27,-152.4,52.88,-2.68,-262.74,33.09,-143.83,190.61,1.0
1.0,1.0,10.9,-72.49,74.34,72.83,12.28,59.4,-112.35,-18.61,23.74,6.06,-12.45,-170.9,-24.24,0.44,13.75,14.72,-163.43,-14.05,0.0
1.0,1.0,-273.65,-155.48,57.48,-86.08,8.4,89.48,58.29,-9.19,-20.3,-10.01,-15.2,-132.17,-81.48,-2.1,107.7,-30.86,-65.24,-53.41,1.0
2.0,2.0,73.4,-183.94,-35.68,-71.38,-4.33,49.93,150.64,-15.29,13.5,-5.79,-8.45,-121.63,49.38,0.45,76.35,-148.22,-71.03,178.81,1.0
0.0,1.0,-71.98,-186.71,-74.95,-7.58,-8.55,244.88,-32.57,-25.0,-1.45,4.9,-6.3,109.66,-37.26,-0.99,458.76,-133.51,76.68,-39.92,2.0
1.0,1.0,-76.09,-18.43,6.19,-150.63,0.91,136.95,-36.2,-9.47,-9.85,16.45,28.45,-195.27,93.63,5.62,362.66,-218.52,-37.27,198.15,1.0
1.0,1.0,-8.03,-168.48,52.79,-216.86,-13.69,-300.71,36.43,-19.17,23.3,0.68,-10.59,105.7,36.35,0.62,-180.55,-167.69,-27.4,-267.6,2.0
1.0,1.0,-136.72,138.88,-56.99,-155.48,-6.41,-38.51,-103.63,-8.76,6.49,1.3,-17.69,14.46,1.53,0.45,108.31,18.96,-95.96,178.06,0.0
1.0,1.0,42.64,-25.76,-3.12,127.17,-8.91,-74.84,-58.84,13.72,-6.01,5.2,6.78,70.21,-4.52,4.72,-139.4,4.63,-89.85,158.02,0.0
1.0,1.0,28.65,-169.13,-6.73,33.28,-6.03,49.73,48.8,-10.9,4.88,5.43,-11.47,-34.04,2.79,3.69,-128.31,80.19,-147.69,1.74,1.0
1.0,1.0,-129.78,35.57,-19.72,-26.29,-33.0,40.08,7.01,22.62,32.15,8.57,2.16,116.27,37.31,0.96,241.68,-135.71,83.7,136.56,2.0
0.0,1.0,24.46,120.13,53.94,284.71,-3.8,-2.77,70.95,2.21,-4.96,0.85,22.51,-129.42,-14.18,-2.73,-310.26,-55.51,-65.79,-87.42,0.0
1.0,1.0,6.52,26.56,-16.05,38.32,4.96,160.48,3.02,27.75,22.05,-12.23,-18.92,120.88,-18.11,-1.52,242.76,-91.05,32.92,92.01,1.0
1.0,1.0,-116.89,50.85,-27.02,-138.96,-4.57,78.34,-0.98,-55.03,-4.43,-8.01,5.22,-60.94,61.1,3.53,725.94,-275.11,-84.24,220.71,1.0
0.0,1.0,109.03,-143.66,59.61,-76.25,-9.46,-100.52,23.35,-49.16,14.76,-5.36,9.27,-65.69,138.05,-0.76,-209.08,38.52,-179.87,-361.91,2.0
1.0,1.0,89.04,141.5,-0.44,87.46,1.69,-71.25,49.57,0.33,2.3,-8.05,24.78,60.09,41.88,-1.3,187.85,-124.11,-57.21,232.87,0.0
0.0,1.0,-60.34,-24.96,35.31,151.49,-33.82,23.67,-22.92,35.04,8.35,4.6,12.85,-119.09,12.09,-1.05,-467.57,-23.34,-254.41,144.48,1.0
1.0,1.0,61.95,-146.98,43.23,99.06,20.03,76.91,80.21,-8.97,13.89,2.12,-17.88,-19.72,59.87,0.87,158.43,-58.72,25.24,-52.0,0.0
2.0,1.0,78.58,-95.57,29.15,97.96,-13.74,-59.79,15.59,24.23,-0.69,5.22,-17.15,257.4,-47.08,1.65,196.23,-136.86,-75.18,178.59,2.0
0.0,2.0,-17.8,-340.99,38.88,147.1,-33.13,59.91,1.23,-24.88,-23.88,2.88,-9.42,-259.08,21.11,-1.16,-132.96,-200.65,-45.49,-1.43,1.0
1.0,1.0,50.55,18.81,-49.94,-63.78,4.39,250.24,78.92,-30.11,-11.21,2.53,-4.01,-176.63,-90.99,-6.03,790.58,-362.99,67.94,351.17,1.0
1.0,2.0,71.26,-0.96,-138.22,-74.02,-11.56,252.35,38.03,-5.6,15.67,12.99,19.05,100.17,64.07,0.32,257.15,10.18,69.87,37.35,1.0
1.0,1.0,-56.8,13.7,14.05,38.65,-15.67,175.56,-7.67,-16.04,-5.79,1.32,-5.46,-32.63,2.04,-1.28,47.22,-207.63,-44.85,-288.28,0.0
1.0,1.0,-19.02,44.93,123.6,-3.71,33.4,-16.06,100.16,-14.11,-3.95,5.03,16.0,-141.21,13.65,2.14,64.42,-215.61,-144.05,-145.68,0.0
1.0,1.0,11.95,161.03,-24.75,-99.81,-8.59,190.62,43.87,-29.22,-40.29,-7.22,-12.06,-123.7,-4.41,-0.06,148.81,31.35,-138.85,-104.61,0.0
1.0,1.0,124.31,94.84,-6.36,92.06,-5.16,63.41,-0.93,-35.27,-25.5,7.92,0.41,-97.59,108.5,0.94,64.84,21.42,-240.89,73.99,0.0
1.0,2.0,-90.38,137.14,-44.79,71.52,-3.4,-190.08,-37.79,-10.43,-10.39,1.92,-12.26,105.51,5.78,-0.39,-275.15,-48.58,-272.94,144.86,0.0
1.0,1.0,-121.12,-67.24,68.81,185.18,-5.01,56.79,-28.57,4.8,-25.76,3.57,19.22,-68.69,-76.83,0.78,-108.6,60.97,-20.04,-96.75,1.0
0.0,1.0,77.78,-9.62,-61.89,-199.45,-19.89,213.18,-13.83,-4.48,-6.34,8.73,-1.44,112.98,33.8,-0.93,688.15,-135.47,102.33,133.33,1.0
1.0,1.0,-128.77,-2.47,2.53,-45.79,18.23,-53.93,-5.82,-3.41,7.22,-10.12,8.87,25.87,86.9,-0.99,-215.69,157.41,47.6,-225.73,2.0
1.0,0.0,16.88,-219.41,91.38,15.05,4.54,133.41,71.14,-38.81,-0.78,4.79,-14.71,-235.99,-92.07,-0.82,135.11,-97.14,-215.81,-89.74,0.0
1.0,2.0,102.02,-45.88,-111.85,79.24,8.36,384.55,-35.62,4.04,17.51,1.58,20.48,144.99,-21.51,2.31,401.68,-144.47,-14.82,86.32,2.0
0.0,1.0,30.9,203.22,217.44,153.97,8.61,-271.14,3.64,12.01,-17.97,-10.24,-11.76,-209.05,-61.14,-0.44,-232.37,-328.12,-23.59,-146.98,0.0
1.0,1.0,75.06,0.79,70.48,73.8,8.12,66.33,-47.05,22.06,13.6,0.94,-11.72,10.07,-12.06,-0.77,173.91,-237.17,60.71,-25.26,1.0
0.0,1.0,-28.62,-155.44,28.19,-28.5,-1.63,81.27,-99.59,26.6,17.45,-3.52,-1.35,12.29,3.24,-0.47,-32.79,120.94,65.88,-37.78,1.0
1.0,1.0,-34.7,-379.8,-80.53,-41.48,1.28,300.72,-10.17,-59.78,-11.97,2.9,1.05,-17.1,45.13,0.05,507.41,-116.84,-38.54,-28.11,2.0
1.0,1.0,-138.43,-98.56,42.96,92.55,-11.12,63.51,-43.6,-33.88,-28.31,2.58,-0.37,-113.34,-57.59,-3.88,125.06,-142.33,-179.63,-3.53,1.0
1.0,0.0,-21.24,-223.03,71.22,61.99,-5.26,108.21,-33.97,-36.92,36.17,13.6,12.23,-28.71,25.46,-0.54,428.73,3.59,84.5,-161.02,1.0
1.0,1.0,-54.6,-41.71,28.37,-49.41,-36.5,3.56,-25.42,14.24,-0.65,-9.55,6.38,-192.41,-81.65,0.59,-214.02,-66.68,-237.69,217.03,1.0
1.0,1.0,-108.79,-125.5,116.62,199.43,-9.32,-89.47,3.6,22.45,3.3,9.15,-14.38,25.47,69.68,-1.74,-108.41,-144.87,19.99,-61.65,0.0
1.0,1.0,-34.39,-162.51,51.74,125.66,29.9,145.19,-21.48,3.16,-0.68,10.35,15.74,-53.89,11.93,-0.21,323.97,-207.0,143.48,11.27,1.0
2.0,2.0,102.19,-145.46,-4.52,62.81,34.45,114.94,-55.43,16.15,-14.06,-11.33,9.9,-162.04,144.28,1.94,-203.08,-124.1,-194.83,204.92,1.0
2.0,2.0,-193.5,-34.59,-38.83,85.19,1.38,-121.78,77.09,9.34,4.58,-16.04,16.02,213.1,67.31,2.83,-151.21,-69.75,-182.97,153.52,0.0
1.0,2.0,58.45,-65.53,-28.47,34.21,-13.89,312.23,-1.86,-33.19,20.04,1.81,-23.6,-28.89,18.17,3.44,192.43,-297.02,63.2,-429.87,0.0
1.0,1.0,75.68,168.52,4.82,-36.39,9.9,-181.83,7.73,-2.77,-11.63,4.53,-0.56,-46.61,-61.76,2.1,-158.79,-43.18,-98.88,116.85,0.0
1.0,1.0,38.04,-92.54,95.39,209.63,-12.55,-223.33,-2.25,7.92,-23.05,1.09,-0.18,14.01,96.82,3.11,-345.28,-26.1,-167.36,36.04,2.0
1.0,1.0,128.28,-32.45,51.14,127.93,14.99,179.55,-58.44,35.2,-17.66,-4.41,2.16,-97.45,-21.87,2.22,-131.8,-146.95,-131.84,41.8,1.0
1.0,1.0,-74.09,-36.13,-1.95,-52.26,-13.41,61.83,19.03,-2.21,6.67,-0.24,-3.93,-192.39,29.64,-2.79,-20.53,-145.07,-198.37,231.17,1.0
1.0,1.0,35.17,8.06,-36.24,116.8,-26.07,147.05,1.56,5.43,-22.33,15.94,3.61,119.22,6.37,3.08,372.37,-94.0,-25.64,220.76,0.0
1.0,1.0,43.64,31.49,-48.59,-34.06,-6.6,-13.59,65.46,36.29,-6.85,-7.57,17.06,59.99,-48.45,0.67,-28.2,-117.97,-257.02,490.76,1.0
1.0,1.0,67.21,-132.98,50.76,84.5,-9.53,44.42,87.19,-0.02,-0.79,-2.6,-6.16,-45.21,15.14,2.63,194.6,-186.31,48.63,43.91,1.0
1.0,1.0,102.76,-9.46,68.88,166.11,-12.84,83.98,84.51,32.59,24.57,-0.93,8.37,-76.78,89.5,-0.87,-192.83,-229.27,-213.45,86.83,1.0
1.0,0.0,-34.79,34.32,87.19,91.54,-9.13,187.34,35.65,-2.83,-11.73,-0.72,6.38,182.53,-90.45,-0.2,851.13,-61.96,366.96,-223.2,1.0
1.0,1.0,39.4,-26.14,-50.52,-133.95,5.02,127.37,-42.22,-26.01,0.37,-13.47,15.93,155.7,-114.34,-2.41,291.93,-217.66,-75.09,-179.17,2.0
1.0,1.0,8.63,168.24,-37.36,-15.73,6.9,81.14,-7.32,11.06,22.02,4.75,12.55,164.68,-7.0,-1.31,333.04,-79.72,8.55,111.94,0.0
1.0,1.0,30.78,-75.33,28.54,-100.06,10.56,47.4,71.7,-61.34,12.54,-1.66,1.07,-143.4,10.46,1.77,484.85,-176.24,-111.91,34.41,1.0
1.0,1.0,-5.84,-262.94,2.24,82.08,-17.83,-35.99,4.67,5.7,-5.66,-0.12,30.62,166.68,42.19,1.73,285.4,-252.19,51.76,189.05,2.0
1.0,1.0,-50.76,-76.86,21.99,-180.36,12.16,114.96,-38.0,-7.2,7.87,6.96,0.69,-181.83,76.0,-1.64,179.18,-163.48,-120.13,94.45,1.0
1.0,1.0,-20.25,-94.27,35.98,183.91,-6.57,-62.55,64.26,-19.92,-21.1,5.12,34.41,-127.03,-70.94,0.51,239.91,-169.69,-33.06,332.31,0.0
1.0,1.0,143.92,50.35,33.07,8.89,-1.25,-144.03,-1.29,24.73,3.56,2.37,2.64,58.02,-56.17,1.26,105.52,-189.67,66.27,209.59,2.0
1.0,2.0,-81.4,-181.47,-76.28,134.92,14.81,303.32,-0.68,-37.16,43.1,2.57,8.15,8.43,-69.81,1.48,84.7,-30.27,-99.79,-178.98,0.0
1.0,1.0,-61.52,-17.59,12.89,154.81,10.89,13.98,-116.07,-5.65,-11.77,5.41,-1.98,-24.74,28.26,-1.68,240.49,-159.36,-61.09,269.57,0.0
1.0,0.0,101.01,-159.51,32.15,12.48,-3.37,105.27,85.36,-13.75,21.34,0.86,-2.15,-83.05,-35.56,-0.41,16.95,100.51,-243.78,53.51,0.0
0.0,1.0,-12.2,158.97,6.74,194.23,-22.46,-10.3,97.06,33.85,-23.29,-3.61,-27.93,322.22,102.89,-0.62,140.2,-161.82,-29.14,61.07,0.0
1.0,1.0,-37.84,-29.07,-9.31,180.88,14.01,36.79,-3.66,-9.22,8.98,4.1,21.76,-11.8,-78.06,-2.31,-18.31,102.22,-39.96,72.8,0.0
1.0,1.0,105.3,-105.22,11.31,24.7,-4.58,55.24,24.88,5.97,6.64,2.17,3.51,36.44,37.7,2.79,215.7,-77.71,7.33,119.4,1.0
1.0,1.0,-34.31,109.15,12.38,183.74,-13.47,27.73,60.91,8.8,6.86,3.46,10.2,84.34,-14.15,4.76,425.49,-156.44,67.17,275.22,0.0
2.0,1.0,61.37,-71.54,-42.29,-27.62,-14.53,119.66,-58.38,-51.17,-25.52,4.78,8.72,51.68,114.07,-2.51,665.85,-112.86,61.16,63.43,1.0
1.0,2.0,-104.49,-170.45,-49.7,56.34,18.47,155.62,-26.9,-22.43,-16.98,-5.67,-3.42,62.57,30.19,-1.97,231.05,-162.74,-54.52,8.61,2.0
1.0,0.0,-37.76,-90.62,124.01,58.65,-11.98,-73.53,21.37,0.4,24.81,-2.63,-14.94,-55.29,-6.56,-3.2,33.23,-77.0,-239.21,87.12,0.0
1.0,1.0,74.29,27.15,43.46,39.86,-26.71,-158.99,22.04,13.43,-7.92,-2.49,17.38,-106.97,49.58,-4.54,-405.01,-30.67,-74.09,12.77,0.0
1.0,1.0,49.06,-99.04,6.43,19.64,-3.8,102.52,110.38,24.85,19.04,-5.33,28.06,-74.58,-124.86,0.18,30.1,-209.03,-186.82,303.91,1.0
1.0,2.0,93.59,-90.19,18.57,140.29,-2.96,-67.96,-82.65,2.12,10.66,-2.38,15.85,-14.04,-98.59,3.05,-415.87,-26.43,-158.84,-72.94,1.0
1.0,2.0,-121.95,-134.6,-68.8,-8.91,-23.12,54.77,-82.31,9.42,-13.69,8.04,0.09,-26.66,-4.74,-0.87,-305.0,49.02,-145.85,110.7,2.0
1.0,1.0,-6.32,-39.39,2.82,5.23,-28.83,-109.01,-26.07,24.29,12.36,6.84,-8.28,158.52,168.82,4.22,-366.77,-92.52,-215.95,-25.36,2.0
1.0,2.0,108.69,-200.96,-1.98,155.93,16.42,97.32,-17.98,0.69,10.55,-5.34,-10.77,-275.62,1.64,2.29,-519.0,34.61,-168.38,28.84,1.0
1.0,2.0,-136.07,-100.77,-14.79,-12.4,-11.89,80.29,73.83,9.79,-6.97,12.36,12.5,-167.89,-34.5,-0.52,-190.59,-36.2,-168.54,186.39,1.0
1.0,1.0,63.1,-440.04,-24.5,128.42,16.06,299.3,29.94,7.82,10.35,-3.05,5.73,69.51,-198.85,3.75,-126.05,130.65,-81.68,-163.91,0.0
1.0,1.0,70.5,-48.45,56.73,135.9,-13.7,35.37,-43.57,-3.09,-12.7,-9.82,-4.38,24.42,-108.37,0.01,-2.19,-129.31,-5.98,-183.32,0.0
1.0,1.0,-145.87,-213.05,125.53,-264.86,-33.29,-435.02,29.66,-42.11,16.32,-7.29,-7.23,66.63,55.0,-2.88,-311.07,-189.61,-127.94,-476.55,2.0
1.0,1.0,161.22,-127.72,-64.53,-33.19,13.81,165.26,-56.59,3.01,-6.35,4.71,-0.77,9.42,40.83,0.88,324.67,-56.51,80.82,214.3,1.0
0.0,1.0,-66.77,-224.33,4.77,232.83,3.88,-22.18,-92.29,-25.85,16.07,14.68,-2.91,214.81,-65.22,1.27,495.29,-75.64,252.98,6.88,2.0
2.0,1.0,157.08,-207.35,87.37,42.83,15.42,71.14,33.29,4.04,10.9,-4.6,11.93,-109.41,-41.67,-1.93,-42.04,78.73,-37.76,-90.74,1.0
1.0,1.0,62.53,-46.5,13.57,169.09,28.0,41.4,-4.34,-14.29,-0.77,-1.57,-11.98,-83.76,5.79,-3.85,56.93,-18.13,153.63,-65.64,0.0
2.0,1.0,-54.5,199.63,171.97,-37.84,8.28,-329.22,71.58,73.65,-18.48,-2.78,-10.48,137.48,-1.1,-4.8,-262.57,-359.63,-102.27,31.73,2.0
1.0,1.0,33.39,-138.68,-19.45,256.07,-4.67,-11.0,-28.88,-72.23,8.44,-15.89,7.43,-185.49,26.28,-0.88,309.84,46.49,-85.92,302.67,0.0
1.0,1.0,-25.79,-288.55,55.36,266.23,3.4,81.72,-32.23,4.81,-20.42,-14.01,3.05,-85.4,77.39,-3.09,-283.58,78.65,-205.33,38.76,0.0
1.0,2.0,-156.44,-119.72,15.7,165.04,-14.35,-159.95,-29.0,23.38,9.06,4.61,-10.05,59.2,49.49,-2.45,-673.66,44.78,-216.45,-22.57,2.0
1.0,1.0,-11.15,-118.9,56.7,-38.41,12.24,10.91,80.47,-61.66,-29.55,-1.79,11.11,-163.07,64.26,1.99,400.93,-132.55,-95.1,-10.17,1.0
1.0,2.0,38.63,39.17,-71.51,-69.91,16.77,89.4,8.26,12.11,22.04,4.82,-3.42,194.38,-128.73,-0.13,116.43,-189.61,-19.05,-14.83,2.0
1.0,2.0,-133.78,-25.36,-56.81,-27.94,-6.48,91.01,-50.27,24.38,-6.69,5.99,-3.59,55.92,-19.69,0.67,-168.77,-4.22,-99.94,76.74,2.0
1.0,1.0,-102.6,16.4,-74.3,-147.89,32.09,190.49,-25.19,-45.37,2.47,-13.23,7.9,-46.7,0.7,-1.52,691.55,-251.84,-85.91,241.84,1.0
1.0,1.0,116.54,-183.83,19.07,-82.05,25.89,8.05,-84.75,-43.01,4.49,-0.52,2.83,-20.95,-69.98,0.52,-19.75,-11.64,-122.64,-271.24,2.0
1.0,1.0,-44.79,166.42,-98.06,-94.25,27.96,172.19,-6.3,19.1,-8.94,10.61,23.82,131.16,47.25,-3.9,6.58,52.45,5.06,-53.09,0.0
1.0,2.0,65.97,-21.61,12.35,85.02,-25.97,85.08,9.21,45.65,25.39,9.63,22.71,39.55,-21.78,0.9,-14.1,-312.89,-121.67,235.28,1.0
1.0,1.0,36.9,-166.41,18.7,-115.48,-21.92,94.83,29.13,-7.07,-7.1,-3.06,-7.9,-26.97,-125.93,1.48,133.21,23.06,-17.47,-77.87,1.0
1.0,1.0,-13.57,-17.77,-41.43,96.16,-20.88,-120.44,35.13,-14.7,0.39,4.77,-13.83,-7.08,-37.68,2.69,31.16,-64.05,-152.82,380.11,1.0
2.0,2.0,28.07,-128.33,-42.99,-40.74,-14.43,165.09,5.12,-8.46,-33.61,2.47,0.66,168.69,-6.04,1.43,284.64,-331.93,-131.31,-29.94,2.0
1.0,2.0,12.9,181.33,44.55,43.85,12.96,-337.95,-37.64,26.06,21.1,-5.5,10.11,-20.09,-195.65,0.01,-513.3,6.86,2.31,38.84,0.0
0.0,1.0,19.97,-15.38,8.3,142.59,-0.53,169.36,-69.12,-8.43,-3.74,-8.96,-2.67,-74.24,97.28,4.06,-99.91,-91.18,-68.92,-182.87,0.0
1.0,2.0,-93.56,37.57,66.19,194.22,21.48,124.41,49.95,40.07,-10.22,-1.45,2.98,-202.21,-51.18,-1.78,-561.47,-16.74,-163.54,-93.84,1.0
1.0,1.0,18.13,-125.88,-33.25,8.97,21.11,5.71,2.71,-8.89,-21.76,10.74,2.73,-37.14,16.96,3.35,-209.44,110.35,-33.12,-36.7,2.0
1.0,1.0,25.35,-17.91,137.67,210.35,5.53,-366.71,-94.46,14.39,-11.16,-3.45,-22.53,-66.09,87.23,1.23,-664.55,-99.81,-206.69,-46.58,2.0
1.0,0.0,170.81,-73.2,156.45,-83.48,-17.99,26.3,-79.87,30.24,-2.22,4.41,20.31,-3.26,-53.04,0.76,-103.31,-195.81,-236.04,-211.46,0.0
0.0,1.0,-194.74,80.42,6.27,174.38,-19.38,87.23,46.75,43.0,19.73,-3.97,-21.88,286.56,-137.7,0.61,178.98,-154.54,-2.63,69.86,0.0
1.0,1.0,126.85,88.15,0.66,149.37,-0.3,-105.28,53.68,7.64,13.69,-3.34,-18.0,121.53,155.42,-0.92,-128.65,-123.57,-140.99,91.61,0.0
1.0,2.0,-20.49,-119.02,-139.81,-153.08,6.02,333.31,107.9,-21.33,2.51,-2.58,12.84,259.7,-67.98,-1.95,773.3,-347.63,90.14,12.33,2.0
2.0,1.0,-20.74,-131.78,33.12,141.63,8.07,-17.31,53.21,-19.7,-12.73,-12.02,19.95,-183.5,-33.35,-0.61,-161.2,8.79,-170.88,114.85,1.0
1.0,1.0,63.47,-7.05,44.18,35.35,-15.21,-47.0,13.11,6.54,1.62,-4.45,-8.76,-67.53,43.22,3.03,-162.42,9.84,-138.89,54.79,1.0
1.0,1.0,-111.51,-130.82,35.1,59.48,-4.94,187.93,52.38,1.69,-7.14,-3.05,-1.73,-26.3,-40.5,1.51,443.66,-151.33,89.24,73.8,1.0
0.0,2.0,-101.03,31.06,-5.78,7.13,-12.18,-224.56,61.93,22.1,23.12,-7.15,-4.2,120.3,64.34,2.64,-432.31,-5.07,-130.92,44.62,0.0
1.0,0.0,28.92,-105.42,28.02,-247.95,5.11,196.95,-0.39,-14.56,-16.36,-2.94,3.52,-50.51,-130.96,-1.7,566.87,-125.24,27.71,-32.08,1.0
1.0,1.0,-65.49,-72.31,13.86,162.57,18.9,113.61,-4.22,20.68,11.73,11.8,-4.97,-113.14,-24.8,1.8,-362.33,127.89,-93.05,-16.53,1.0
1.0,2.0,156.77,-100.43,113.63,264.65,41.2,-263.11,58.03,12.23,12.5,4.42,0.22,-174.25,67.39,2.58,-746.11,-110.61,-295.51,49.23,2.0
1.0,1.0,36.38,48.95,112.5,176.88,4.18,-238.07,-46.1,22.97,16.52,-5.16,-8.01,86.54,79.14,-1.56,33.69,-228.29,177.77,-2.59,2.0
1.0,1.0,68.31,-76.7,13.39,35.11,1.73,168.43,81.92,9.16,-3.45,5.67,6.83,-30.03,-134.71,2.18,167.49,-159.09,79.28,-53.45,1.0
0.0,1.0,-179.62,-124.86,158.27,211.14,5.63,-47.23,-135.39,43.69,5.9,10.69,-7.9,39.6,52.91,-1.14,-303.79,-301.37,-3.46,-272.6,0.0
1.0,2.0,-26.29,106.88,-99.32,-89.99,-5.11,101.72,48.36,-17.35,-41.62,3.85,9.89,-74.93,87.05,0.66,264.92,-233.43,-255.48,432.47,1.0
1.0,1.0,19.28,-130.72,-13.85,-37.53,-8.79,-43.4,16.62,0.33,6.93,5.95,4.99,54.11,-66.43,-0.79,-220.43,135.98,-98.43,-42.87,1.0
1.0,2.0,-37.91,-60.36,-74.4,0.1,-6.0,-9.22,21.78,-4.05,-18.9,-7.2,-1.21,13.02,39.47,1.22,-274.86,47.77,-260.45,169.41,1.0
1.0,2.0,-31.4,-29.64,-24.11,-100.83,-37.76,-39.63,-103.0,25.35,-20.83,-5.0,-6.55,41.79,-70.31,-4.5,149.71,-211.22,162.45,174.62,2.0
1.0,1.0,-85.43,3.44,-60.26,-29.67,19.12,130.16,-126.11,-57.85,14.98,4.38,3.97,-99.77,79.46,-1.25,608.56,-255.7,-116.66,273.46,1.0
1.0,2.0,-11.23,-182.04,23.68,265.03,-18.2,20.98,14.5,22.17,12.39,6.49,-4.4,66.02,113.36,0.7,-415.64,-102.65,-260.96,23.34,0.0
1.0,1.0,-68.55,-200.61,-91.87,-48.99,5.2,420.24,-6.56,-43.04,15.9,-8.47,-15.69,-95.42,-28.33,-2.11,293.36,186.89,-266.0,49.56,0.0
1.0,2.0,-179.19,-236.9,-48.65,-2.86,4.68,95.13,-60.81,-21.3,24.54,2.6,-14.45,14.93,-18.69,1.7,86.04,-65.82,-35.15,2.79,2.0
1.0,1.0,25.9,-53.06,86.42,135.9,6.71,-164.48,-127.17,27.82,9.04,9.91,0.66,138.19,43.58,1.62,-204.89,-191.1,6.3,-111.95,2.0
2.0,1.0,37.11,-125.58,-51.86,-162.54,19.6,185.17,-31.65,-45.45,8.56,-6.89,-0.86,85.52,-56.42,-2.46,335.4,-172.72,-128.19,-209.98,2.0
1.0,2.0,117.36,-161.69,-60.95,-100.18,-8.76,-21.29,112.08,6.02,-7.95,7.32,0.81,-14.79,-154.84,0.58,32.42,-73.72,-149.02,391.05,2.0
