cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,2.0,9.89,87.39,114.62,-6.51,-9.29,35.09,-12.46,8.21,119.41,-34.79,-1.7,-11.99,74.3,-25.12,-18.93,-127.23,-56.5,-1.0,1.0
1.0,1.0,2.0,6.2,-13.87,162.77,231.99,214.41,-110.79,-32.17,310.49,350.13,-98.61,39.08,91.96,-14.59,-91.73,1.41,60.09,-30.57,-9.04,0.0
1.0,0.0,0.0,-0.96,-58.43,68.64,-36.94,1.49,-24.23,20.93,128.47,182.8,56.26,-67.49,-100.84,-71.21,-13.75,11.3,-69.57,-96.06,-16.53,0.0
2.0,1.0,0.0,-3.19,85.42,275.3,127.42,124.99,-16.02,1.99,103.67,466.9,57.42,3.33,-72.9,3.25,32.18,-7.06,52.36,-87.26,-5.31,1.0
0.0,1.0,1.0,6.65,1.8,84.06,-88.49,114.24,1.2,-30.78,-241.74,-264.67,-74.28,-45.98,-37.71,-162.73,119.54,-0.26,-85.8,22.3,7.27,0.0
1.0,1.0,1.0,6.69,-42.83,96.83,303.41,250.08,5.22,11.65,164.62,256.91,-82.65,-16.9,-10.81,4.87,-124.98,-37.92,-19.18,-18.9,8.72,0.0
1.0,1.0,2.0,-15.14,21.97,83.16,114.66,120.95,-37.12,70.01,2.99,189.79,11.75,39.07,-19.53,91.21,-39.94,13.49,228.02,53.32,7.44,0.0
1.0,1.0,1.0,-0.93,-195.25,-241.62,-187.54,-232.61,24.64,-57.36,-115.79,-310.32,52.36,-79.87,-168.98,16.0,44.72,12.63,-129.09,-29.29,-3.67,1.0
1.0,2.0,1.0,3.86,83.38,-78.27,-95.13,-133.26,7.23,14.19,90.74,-237.9,71.36,-78.58,-31.56,7.33,47.53,8.78,-31.84,16.28,-9.3,1.0
1.0,1.0,1.0,11.88,-57.63,-86.04,-67.81,-120.47,29.09,27.55,-6.54,-102.82,43.54,37.09,-95.71,34.28,-88.38,5.04,124.73,42.68,7.27,1.0
1.0,0.0,0.0,-0.39,164.31,148.37,-30.31,-74.35,64.53,-46.73,120.63,311.2,-32.71,33.49,-58.56,8.59,-68.51,17.45,25.13,-61.57,-10.56,1.0
0.0,0.0,1.0,4.66,-30.23,97.19,-106.76,81.59,95.87,-27.9,-81.97,-125.07,-113.16,-5.87,4.9,35.35,50.53,-24.13,-71.42,-28.05,-15.54,0.0
1.0,1.0,0.0,10.64,181.28,36.7,-168.09,-122.48,38.57,34.43,124.86,-166.32,81.18,53.85,124.35,115.82,40.53,18.13,1.85,-10.32,-14.11,1.0
0.0,0.0,1.0,1.36,44.25,84.1,-16.14,66.49,35.32,22.44,-82.99,11.3,-94.32,44.21,-116.61,75.68,-85.51,34.66,34.88,88.43,22.53,0.0
1.0,1.0,0.0,2.07,-37.68,-44.38,35.29,19.86,52.33,29.92,13.95,-46.04,-72.54,1.59,56.29,-10.47,38.09,-15.44,-39.98,22.62,-11.34,0.0
1.0,0.0,1.0,10.29,115.8,9.06,0.17,-24.68,-23.19,-5.03,-72.85,-69.97,-94.3,57.2,101.35,25.15,-42.59,-1.63,13.23,69.39,-2.41,0.0
1.0,1.0,1.0,15.15,181.07,120.04,-63.61,-2.21,16.03,-10.41,139.09,-100.81,4.37,51.3,-10.93,-41.06,-41.81,-24.46,-1.82,35.09,-33.34,1.0
1.0,1.0,1.0,21.9,-67.59,68.75,19.87,77.93,2.02,-7.6,7.2,-52.77,-35.3,21.21,33.37,-56.22,-5.11,39.5,26.32,-76.01,-3.58,0.0
1.0,0.0,1.0,-1.66,16.0,88.52,-94.53,-108.37,-96.15,8.9,274.1,291.62,49.92,51.5,-31.84,-50.16,14.04,3.97,11.65,-28.39,-1.31,1.0
1.0,0.0,1.0,3.87,165.58,127.59,-108.84,-99.37,-64.71,-30.96,12.82,126.78,50.62,-83.26,25.59,-15.44,-48.56,4.97,28.69,58.64,2.7,1.0
0.0,1.0,1.0,9.85,-11.83,62.93,42.4,171.0,34.53,-48.93,-78.92,-205.99,-72.58,-32.34,-99.06,-107.97,-28.64,-9.21,86.95,36.06,-4.91,0.0
1.0,1.0,1.0,-20.31,38.57,-12.38,23.87,-39.2,34.79,-49.56,241.07,221.3,-121.65,7.41,46.86,105.85,141.91,-15.09,61.67,-132.53,19.36,0.0
1.0,1.0,1.0,9.09,-0.75,-127.05,36.97,-48.84,-41.43,-5.99,23.68,-176.38,130.14,54.86,96.49,27.78,75.55,-20.99,40.8,-38.78,-17.36,1.0
0.0,1.0,1.0,-8.63,-6.0,18.11,-48.31,60.36,-26.55,59.69,-105.82,-96.61,-87.47,10.01,-171.6,152.69,30.82,21.14,41.28,35.05,38.78,1.0
1.0,0.0,0.0,8.71,-264.33,-2.85,-60.45,27.1,12.89,34.44,-304.24,-73.05,-7.69,7.01,97.16,168.29,25.13,-4.48,-9.74,-80.95,-0.55,0.0
1.0,1.0,1.0,-6.19,229.46,97.33,-115.65,-71.73,-17.52,-6.96,58.85,-38.2,9.99,56.86,75.84,6.21,-16.04,25.17,-17.69,-40.03,28.06,1.0
1.0,0.0,1.0,-3.26,106.6,19.95,-7.96,-35.5,-12.66,-11.37,22.49,60.32,-104.57,24.72,-105.16,23.48,-23.17,5.38,-12.08,12.61,-17.63,0.0
1.0,1.0,1.0,10.83,101.6,-160.85,-85.56,-179.02,-62.52,4.53,70.87,-299.43,76.48,-29.8,113.4,-5.05,10.97,-8.38,-64.7,143.6,1.51,1.0
1.0,1.0,1.0,1.01,69.27,68.34,13.73,86.83,-31.93,8.82,-93.95,-72.12,-34.17,50.84,-51.64,-16.81,2.57,-37.86,192.91,-14.84,-10.93,0.0
1.0,1.0,0.0,2.55,-194.0,-102.92,-230.17,-200.18,25.34,4.71,-235.88,-171.88,66.61,-13.99,-8.08,-79.54,-30.53,-4.65,6.09,-102.63,-10.32,1.0
1.0,1.0,1.0,12.75,183.76,58.15,-82.15,69.32,-0.33,27.2,-355.28,-418.56,65.29,-56.08,-83.81,-37.16,-18.65,-38.1,42.94,-34.89,21.99,0.0
0.0,1.0,1.0,9.96,59.19,202.81,-24.89,203.48,-1.93,-33.02,32.12,-134.4,52.42,-28.28,-90.93,169.73,16.24,29.58,53.65,38.28,-5.1,0.0
1.0,1.0,1.0,5.19,-87.23,-110.35,-77.61,-128.97,45.11,37.71,-94.92,-132.74,59.26,52.81,64.98,59.07,-56.9,10.09,-28.18,-109.33,10.54,1.0
0.0,1.0,1.0,6.4,134.66,56.44,-126.23,64.09,11.81,26.27,-41.59,-367.79,-33.75,-22.53,-42.22,60.81,76.78,-14.16,77.89,-4.71,-7.44,0.0
1.0,1.0,1.0,17.3,-203.15,31.99,-121.5,-25.67,-65.14,-20.41,-203.81,-115.14,-20.39,37.34,-91.75,75.3,50.69,-5.26,-101.33,41.38,31.21,1.0
0.0,0.0,1.0,3.88,103.29,109.64,-234.03,-114.54,-51.75,-26.42,4.68,22.11,31.1,-108.97,51.75,-13.89,-67.98,-36.39,-71.22,8.41,6.89,0.0
1.0,1.0,1.0,-4.95,-53.82,-241.05,-70.38,-181.7,-5.29,-6.62,-83.34,-249.25,48.57,-0.15,51.42,96.15,132.47,21.06,36.89,63.69,1.97,1.0
1.0,1.0,1.0,9.33,192.95,93.24,-75.45,-43.7,-61.67,-44.78,174.21,-58.18,90.13,-58.67,64.0,-95.93,-29.09,-23.48,-23.26,-20.14,3.54,1.0
1.0,1.0,1.0,-4.86,-64.04,-207.5,-183.35,-231.38,-101.22,-53.67,-107.56,-321.57,-16.22,-23.03,-121.06,5.45,48.33,-8.34,-8.59,48.35,-37.15,1.0
0.0,2.0,2.0,22.69,43.14,-121.66,-56.84,14.12,-55.65,58.26,-71.96,-588.44,10.6,8.03,59.86,-29.3,36.36,-15.66,-97.0,13.11,0.68,1.0
1.0,1.0,0.0,23.96,76.21,144.8,43.93,92.03,-89.01,9.38,31.23,-12.15,-29.93,51.51,19.94,159.76,-37.33,-45.56,-30.89,-55.73,9.69,1.0
1.0,0.0,1.0,31.12,118.62,-50.94,-65.68,-97.72,80.32,12.47,-237.76,-303.16,32.44,46.2,186.63,25.14,-49.21,3.55,24.43,-46.12,2.83,0.0
0.0,0.0,1.0,1.39,197.96,119.71,-45.07,136.26,108.6,-19.44,-333.87,-254.18,-76.73,-39.26,89.76,45.77,52.39,1.69,-28.74,29.38,16.99,0.0
1.0,1.0,2.0,-7.51,41.08,228.05,48.75,47.19,-54.78,-50.86,308.78,496.41,-70.34,-8.33,124.23,-6.93,-35.32,9.37,65.0,22.22,22.13,1.0
1.0,0.0,1.0,6.49,45.83,112.57,-130.23,-14.95,86.02,5.96,16.15,7.74,-62.47,11.32,-125.17,-166.2,-92.53,0.68,-19.13,-46.97,-2.99,0.0
1.0,1.0,1.0,7.61,-39.95,294.44,80.31,259.76,28.52,11.74,148.94,213.03,-2.95,-43.04,-44.22,-22.99,-76.81,-39.88,-50.33,182.44,-21.6,0.0
1.0,2.0,1.0,-4.01,145.67,-130.99,-77.17,-119.43,63.6,-22.06,49.88,-337.57,-3.18,-21.77,49.91,-76.39,-18.6,35.44,-32.03,89.66,-11.0,1.0
0.0,0.0,1.0,3.95,50.88,29.72,-143.29,13.79,14.26,11.38,-222.47,-276.33,66.7,29.28,-54.88,7.0,-38.14,12.55,-56.28,-54.25,-29.83,0.0
1.0,1.0,1.0,23.42,54.63,100.85,3.99,83.54,27.47,51.79,54.84,-158.4,9.46,-8.11,-22.22,22.16,-35.93,29.51,13.01,-44.01,4.98,1.0
0.0,1.0,1.0,-5.43,84.03,69.3,50.48,136.09,-32.64,10.88,128.56,-48.63,-73.4,39.97,-59.56,-56.32,-95.2,15.32,-41.0,32.28,-4.32,1.0
0.0,1.0,1.0,6.45,8.15,42.44,220.27,190.27,66.33,21.82,231.7,104.47,66.39,87.05,-110.42,42.0,31.02,-22.55,-17.2,11.68,12.3,0.0
1.0,0.0,1.0,-15.38,8.09,107.63,-73.05,-80.57,60.89,44.96,246.66,370.3,-136.56,56.08,98.93,75.99,-114.13,19.28,-53.08,-39.19,-8.91,1.0
1.0,0.0,0.0,-9.3,-68.74,19.46,29.64,-22.47,24.73,43.31,-27.51,227.81,-37.66,-45.18,18.45,-138.85,-72.83,-15.43,-107.12,33.71,1.22,0.0
0.0,1.0,1.0,-12.67,129.83,-3.78,25.92,130.39,-25.8,41.47,98.68,-238.1,11.92,16.04,52.95,41.22,38.0,-6.19,-2.6,39.77,-13.1,0.0
1.0,1.0,1.0,4.42,58.9,19.89,-63.43,35.5,-66.9,-25.91,-178.7,-232.34,-156.42,8.98,116.46,-36.55,33.26,-16.17,24.76,-38.4,0.3,0.0
1.0,1.0,1.0,-28.06,191.76,101.37,-42.61,14.22,-25.22,-16.53,247.13,161.06,56.26,15.05,-43.83,55.52,-26.02,28.45,-186.5,10.62,-4.95,0.0
1.0,1.0,1.0,3.82,60.66,17.35,-145.55,-73.88,-25.83,-29.43,-4.57,-163.48,-1.69,5.28,-3.75,-101.46,-12.6,6.75,2.8,-31.85,-19.56,1.0
1.0,2.0,1.0,13.27,-102.93,9.98,-173.64,-105.25,-49.74,-53.77,86.55,-174.38,12.21,-50.83,-82.95,-149.86,28.69,1.09,70.43,-92.22,19.58,1.0
1.0,1.0,1.0,2.6,53.61,147.57,70.69,201.07,-36.04,41.24,-14.85,-33.31,42.19,2.25,160.85,144.25,-85.91,-19.01,148.71,-0.64,7.19,0.0
0.0,1.0,2.0,-10.8,222.64,-27.15,-88.59,-18.51,-19.57,41.48,126.71,-233.19,100.27,2.93,-89.62,35.54,-48.88,33.67,11.68,-35.21,48.34,0.0
1.0,1.0,1.0,10.77,158.49,80.58,-41.4,77.6,-99.4,27.47,-192.15,-253.99,-61.52,-23.88,82.45,-96.28,-0.26,-38.02,22.27,72.55,2.07,0.0
1.0,1.0,2.0,14.53,-70.92,-3.33,-37.52,-12.83,-60.58,55.47,-119.14,-119.11,-114.79,-14.69,6.14,-51.99,90.3,0.51,181.8,-41.53,-8.92,1.0
1.0,1.0,1.0,1.14,5.51,-28.87,-195.06,-147.59,15.95,-11.77,61.0,-107.1,76.37,43.64,-159.58,83.91,-83.21,40.67,-32.67,-9.18,-10.42,1.0
2.0,2.0,0.0,4.2,188.73,228.91,18.54,97.35,37.92,-6.72,143.56,73.03,98.61,-4.53,-101.01,-10.24,-9.66,-17.34,166.51,40.81,6.92,1.0
1.0,1.0,1.0,-3.03,56.71,137.39,41.85,133.94,42.7,59.02,3.52,85.34,52.81,34.35,-118.16,-55.36,-56.82,-20.0,116.45,-17.47,28.91,0.0
0.0,1.0,1.0,-5.43,45.14,147.31,137.5,263.68,10.21,5.88,128.38,14.29,-27.82,-59.84,-130.43,-5.2,8.98,5.59,81.27,90.16,-16.08,0.0
0.0,0.0,2.0,8.39,49.87,115.21,-114.85,14.95,10.63,35.0,-52.49,-7.94,-96.59,-45.02,169.05,-126.37,104.83,-44.07,-143.94,-33.28,20.58,0.0
1.0,1.0,1.0,-3.4,54.82,106.69,191.66,258.52,-8.68,27.91,29.86,12.64,-132.19,43.89,47.18,-41.58,-25.14,9.98,15.37,-8.28,-1.59,0.0
0.0,1.0,1.0,4.55,-71.14,147.34,-92.41,112.29,-14.43,-18.49,33.33,-22.55,-73.71,-44.75,-105.86,7.81,-47.07,-22.2,-55.46,-37.12,-24.54,0.0
1.0,1.0,1.0,-7.29,2.81,125.2,143.13,208.94,109.91,21.47,123.98,131.0,-120.56,-7.4,-2.57,90.63,27.0,-9.63,-60.58,56.68,16.64,0.0
1.0,0.0,1.0,-6.87,136.65,119.92,-105.31,-141.55,-0.92,32.79,160.41,321.18,-29.49,-34.58,73.2,54.0,8.7,20.22,-115.29,-92.59,-8.86,1.0
1.0,2.0,1.0,-4.35,39.08,-195.55,-133.1,-241.38,-65.4,-23.71,85.45,-246.67,-123.3,30.03,-30.82,125.27,9.08,-20.41,3.13,16.76,26.04,1.0
1.0,1.0,1.0,11.41,257.98,112.74,-37.78,-42.35,23.91,39.49,82.42,-6.74,35.73,13.45,-10.13,-151.88,-104.86,-5.83,-9.77,-7.88,6.3,1.0
1.0,1.0,0.0,9.27,46.33,-3.56,-66.67,2.05,-62.85,12.17,84.71,-241.7,-27.77,-100.79,-28.9,-55.15,26.94,-28.33,5.01,14.39,-11.06,1.0
1.0,0.0,2.0,-15.49,228.52,176.33,-80.75,88.19,-2.91,-5.44,-102.91,-12.43,-57.83,-11.76,-38.62,-81.4,82.02,17.11,-206.86,1.09,-22.54,0.0
1.0,0.0,1.0,-13.11,-21.14,62.88,-36.0,-79.3,-66.43,-14.53,249.1,431.3,40.47,-29.9,-31.81,68.26,113.79,1.63,23.7,19.46,-14.53,0.0
1.0,1.0,2.0,14.16,154.35,42.33,-171.52,-135.94,25.03,-24.83,45.06,-149.63,-93.82,-31.37,14.97,-29.36,27.72,41.28,111.79,-33.97,3.62,1.0
0.0,0.0,1.0,26.44,142.81,136.39,-168.15,2.02,-15.44,-34.92,-260.75,-235.33,26.23,46.4,83.41,-110.08,75.04,-22.89,0.65,-98.74,15.96,0.0
1.0,1.0,0.0,0.55,-4.22,156.01,139.6,184.09,11.59,-14.39,119.88,213.22,-104.73,-53.06,-106.71,65.21,-80.54,38.99,-113.1,161.07,-12.48,0.0
1.0,1.0,0.0,15.99,267.91,88.83,-27.37,42.25,-31.9,3.88,-101.39,-313.34,-27.15,-53.55,40.41,-71.27,-122.21,-4.57,89.58,-6.57,-1.24,1.0
1.0,1.0,1.0,9.58,38.35,201.6,-197.39,20.11,-28.46,7.6,-46.56,-58.27,26.99,8.46,29.3,-120.3,72.91,42.63,17.21,19.78,-3.54,0.0
0.0,1.0,1.0,1.02,70.46,115.5,-80.31,107.61,-28.93,-26.87,-154.41,-167.43,-70.13,-10.13,-61.91,40.93,-15.01,0.47,57.35,71.66,-0.24,0.0
1.0,0.0,1.0,11.97,60.69,51.25,-102.82,-86.91,-51.79,34.77,-45.01,-14.36,36.79,27.7,-48.39,-52.85,30.43,-37.34,-41.72,69.42,-15.71,1.0
1.0,2.0,1.0,-0.14,123.97,-178.08,-5.7,-112.36,30.84,-62.9,215.99,-296.61,-120.87,5.75,-46.65,182.01,137.01,21.23,62.91,54.11,-23.56,1.0
1.0,1.0,0.0,-29.82,149.29,60.64,136.66,159.24,-99.75,-65.26,-102.97,77.27,-153.83,-57.22,-154.51,98.1,81.46,59.52,146.86,-67.5,-16.56,0.0
1.0,1.0,1.0,16.64,-51.38,-9.06,-26.26,-17.73,15.96,42.78,-28.08,-131.38,-63.28,-50.58,53.86,-38.69,-20.29,19.39,-122.04,37.56,25.99,1.0
1.0,1.0,0.0,-14.07,131.1,-11.38,-40.77,32.61,-36.93,-30.58,-148.02,-202.04,22.21,-11.75,-34.08,-84.2,8.88,10.28,-37.03,2.61,-8.15,0.0
1.0,1.0,1.0,13.08,-158.53,111.12,-53.44,40.52,-51.15,-4.21,179.04,96.52,14.43,29.65,-37.37,-19.19,-153.38,-37.44,141.73,56.72,39.65,1.0
1.0,1.0,1.0,-10.54,84.17,41.22,-85.42,10.94,-89.61,15.05,-21.44,-91.96,81.73,-81.65,11.7,8.68,25.86,11.6,55.5,67.19,-15.23,0.0
0.0,1.0,1.0,14.63,11.37,-91.69,196.1,103.53,21.15,43.21,151.74,-81.53,87.02,-19.66,118.79,-26.05,-59.63,34.57,-33.12,64.38,-15.08,0.0
1.0,1.0,0.0,-22.76,-3.9,21.33,100.66,32.46,-79.76,54.25,98.15,294.74,-97.2,-12.67,39.96,-53.81,9.75,2.62,-90.37,62.64,26.77,0.0
1.0,0.0,1.0,5.5,171.45,-37.16,-84.37,-57.78,-11.01,-26.71,-292.91,-283.78,-18.45,15.87,41.87,-131.53,-93.86,12.73,-41.71,104.17,-1.75,0.0
1.0,2.0,1.0,0.58,92.92,-171.13,-98.13,-146.21,-8.22,-11.22,56.95,-400.39,-34.59,-8.76,113.68,30.74,-36.27,6.87,-9.74,12.99,2.21,1.0
1.0,0.0,2.0,11.49,-197.0,7.9,-64.39,-8.04,34.72,34.93,-250.66,-56.88,147.13,31.07,-41.1,-35.38,-41.18,-21.23,-33.96,-95.52,-5.24,1.0
1.0,0.0,1.0,34.02,9.74,134.31,26.03,66.93,48.23,-8.73,2.59,26.1,81.39,-38.3,-195.46,-23.33,-3.15,21.92,57.66,-68.73,4.82,0.0
1.0,1.0,1.0,13.9,74.85,142.7,-53.26,23.25,21.66,-49.37,119.19,-5.97,-132.5,-12.21,-26.87,15.26,11.51,11.98,64.05,18.63,-0.29,1.0
1.0,1.0,1.0,-13.49,-42.92,72.01,154.64,99.86,-40.65,-78.03,350.46,371.39,70.62,-21.41,125.13,-41.5,157.59,19.45,26.98,-59.52,14.3,0.0
1.0,1.0,1.0,1.83,-36.39,4.6,-151.78,-39.29,-34.12,54.09,141.74,-194.17,36.18,-19.93,99.99,52.65,-50.12,-34.11,12.61,-4.85,21.02,1.0
1.0,0.0,1.0,14.28,42.54,34.87,-146.52,-126.33,-129.32,15.34,90.85,-15.17,-24.57,-35.34,-60.85,-41.32,-6.15,-17.11,-18.82,12.45,14.7,1.0
1.0,0.0,1.0,10.56,-166.66,31.21,-41.82,-10.62,3.39,-18.1,-265.3,28.26,115.3,33.8,54.67,145.89,-0.58,-8.92,-142.74,-7.03,-1.42,1.0
0.0,1.0,1.0,16.77,90.26,-224.56,-271.17,-199.35,-78.33,-30.88,14.31,-698.43,58.9,6.89,-148.01,31.93,-30.63,13.41,-42.64,-30.22,13.14,1.0
1.0,1.0,2.0,-5.2,-30.14,-107.94,-150.56,-140.01,-11.12,15.15,-93.52,-266.38,72.66,47.7,-36.9,-90.02,-89.88,20.49,-2.05,63.37,8.2,1.0
0.0,1.0,1.0,-8.86,60.38,123.91,32.93,193.0,50.02,-35.88,25.14,-84.81,-72.08,-80.24,-51.21,-24.2,-42.52,-5.93,-28.35,,-13.52,0.0
1.0,2.0,2.0,0.82,47.96,-154.66,2.26,-61.09,-44.89,2.19,118.01,-295.31,-97.25,-9.84,-63.49,-23.68,-42.86,7.02,69.39,62.04,-7.05,1.0
1.0,1.0,1.0,-11.3,-87.7,3.41,-3.45,-8.8,-100.13,14.91,156.7,147.01,-66.99,33.99,-44.83,214.31,67.87,-3.75,0.07,-23.25,-4.62,1.0
0.0,1.0,1.0,-9.02,179.91,24.18,-91.94,62.09,-48.17,-24.77,216.76,-279.66,-43.86,-4.76,20.08,-16.9,56.94,9.73,2.46,-29.2,-3.17,0.0
1.0,1.0,0.0,2.17,130.47,-74.02,-42.97,-61.05,-20.57,18.86,-233.87,-244.81,-52.51,10.83,-54.22,-99.73,-9.33,55.26,12.86,17.73,1.11,0.0
1.0,2.0,1.0,6.32,-90.02,26.73,-14.9,98.91,79.45,33.03,106.84,-206.79,-185.21,42.03,-12.71,-2.01,-91.19,-4.36,22.99,-1.38,-25.62,1.0
0.0,1.0,1.0,6.3,-31.09,-72.58,-196.08,-67.33,88.94,7.77,54.65,-414.03,-16.95,51.46,115.95,-87.7,-62.62,23.28,-37.34,-153.44,3.33,1.0
1.0,0.0,0.0,11.63,-299.02,30.06,-160.67,-14.31,58.26,-8.78,-389.04,-118.99,54.74,45.43,-5.63,-41.3,23.82,-23.06,41.57,-10.87,-3.8,1.0
1.0,1.0,1.0,3.54,-29.26,-126.06,-46.45,-56.87,21.69,-42.87,-237.72,-293.66,-1.51,20.58,21.64,62.19,-126.62,-31.08,-60.53,-126.74,-0.44,1.0
1.0,1.0,1.0,14.39,-225.85,-4.63,-17.63,63.73,-29.86,21.81,-258.68,-130.12,-25.2,17.08,-110.22,21.44,-28.94,29.58,-43.78,73.7,16.67,1.0
1.0,0.0,0.0,16.29,-220.34,-40.75,-143.63,-130.09,7.79,36.53,-163.45,-43.58,-41.62,23.42,-44.76,38.44,-22.36,-37.12,7.0,11.44,-22.89,1.0
1.0,1.0,1.0,22.76,63.13,28.02,-317.44,-170.7,33.7,-18.47,-16.24,-359.05,37.29,-56.15,-100.11,22.86,-32.57,31.53,-7.17,29.08,16.38,1.0
0.0,0.0,1.0,-9.83,-52.16,42.5,-124.09,-41.75,0.12,-2.76,64.36,109.79,-85.99,57.35,80.96,-54.53,18.76,12.55,105.65,60.71,24.59,0.0
1.0,1.0,1.0,-18.06,35.44,85.46,52.26,38.17,2.73,3.56,117.69,282.07,37.78,-11.48,145.55,-11.44,-34.0,-31.1,-26.18,-11.68,-3.9,0.0
1.0,1.0,0.0,14.42,-159.8,103.4,-24.25,93.09,-21.1,59.12,-307.67,-56.37,-181.92,3.31,-68.93,-4.11,63.02,7.67,68.5,-4.11,-20.8,1.0
0.0,0.0,1.0,10.26,79.49,44.28,-95.9,68.28,28.74,-25.26,-301.34,-343.09,147.17,51.18,141.85,-5.27,-96.65,-13.11,79.07,13.45,-3.14,1.0
1.0,1.0,1.0,-3.88,-22.18,219.01,42.67,62.34,45.88,-47.66,234.02,450.39,-10.75,-3.47,-38.97,59.83,3.8,-25.95,1.63,7.14,-18.5,1.0
1.0,0.0,1.0,17.51,142.31,-20.97,-209.37,-173.86,-68.24,-5.65,-35.57,-250.73,46.51,25.22,-108.13,87.47,89.27,-31.25,122.31,-76.41,4.31,1.0
0.0,1.0,1.0,-17.31,261.49,44.19,-61.6,96.42,-6.33,-33.32,92.88,-282.05,-35.17,10.65,-122.38,102.81,-3.09,25.14,13.56,1.49,11.93,0.0
1.0,2.0,1.0,9.04,2.18,-114.29,-10.49,-53.11,37.55,40.31,98.97,-259.66,91.71,-5.0,-31.75,22.3,10.2,-30.96,16.53,-72.13,7.91,1.0
0.0,1.0,0.0,-3.82,65.5,80.04,17.96,171.97,50.35,34.51,-243.87,-192.97,5.73,-40.61,166.89,85.05,40.95,1.41,-55.39,-5.62,16.41,0.0
1.0,0.0,1.0,12.96,126.06,-14.93,42.81,-1.0,19.94,-21.2,-194.68,-114.33,-38.73,-5.69,58.15,-7.18,16.39,62.68,16.73,-7.61,8.01,0.0
1.0,1.0,1.0,-8.88,57.26,90.47,58.3,75.23,-105.63,-54.76,143.4,173.23,75.63,1.45,-39.67,31.35,104.91,5.3,12.83,31.58,9.3,0.0
0.0,0.0,1.0,0.81,-51.67,130.52,-262.89,-9.79,-79.87,-32.8,-15.73,-84.25,-49.34,47.13,161.15,117.1,36.82,18.93,-75.98,-55.38,3.06,0.0
0.0,1.0,1.0,16.36,-157.1,46.48,134.11,212.59,45.23,8.64,-198.89,-73.54,3.38,-20.25,25.63,-25.99,71.1,-21.97,-98.54,-7.31,-13.86,1.0
1.0,0.0,0.0,11.15,43.12,65.71,-55.74,-7.82,62.25,93.15,-9.67,-4.27,56.41,-44.61,86.18,-22.98,44.31,-0.45,-56.79,46.51,19.45,0.0
1.0,1.0,1.0,-22.23,177.04,-18.71,37.34,57.92,51.58,10.74,-168.83,-113.96,-64.66,34.07,-11.28,38.26,59.97,3.38,-44.66,-116.33,-21.84,0.0
1.0,1.0,1.0,-21.35,213.86,47.72,-1.78,100.44,-39.54,-51.4,-89.32,-155.32,1.94,31.06,51.01,0.93,132.45,16.18,-60.77,-19.54,-7.01,0.0
1.0,1.0,1.0,-2.46,30.86,86.96,43.94,18.62,28.75,-26.21,175.47,227.64,-56.29,-18.23,-138.14,-115.52,-71.12,20.43,-84.75,20.77,15.52,1.0
0.0,0.0,0.0,-6.32,-29.01,144.51,-279.49,-137.25,-29.6,24.99,258.86,263.95,-39.74,68.37,-3.11,133.39,4.58,-26.7,117.34,88.79,2.07,0.0
1.0,1.0,0.0,-18.11,13.38,53.52,76.01,62.13,61.69,9.1,42.23,206.05,75.14,-44.18,-11.99,-93.93,38.67,-11.96,-17.06,-18.94,-22.86,0.0
1.0,1.0,1.0,-26.63,55.47,90.46,169.34,117.29,25.35,47.53,238.23,385.35,3.08,63.38,-84.64,28.65,14.89,63.02,2.27,-78.45,-0.76,0.0
1.0,1.0,1.0,3.15,-62.26,-89.63,-17.39,-15.06,75.85,71.47,-192.95,-210.13,91.05,18.62,55.38,90.5,-32.4,-27.72,11.47,112.24,13.49,1.0
1.0,1.0,0.0,-17.97,110.02,28.75,35.03,104.99,63.64,-21.96,56.13,-71.63,68.69,-18.07,-41.56,-36.96,8.96,-20.69,-142.94,14.5,-11.99,0.0
1.0,1.0,2.0,-0.65,-12.62,9.58,38.22,7.64,50.46,13.59,85.48,109.38,-30.17,-41.01,108.49,151.3,-1.17,2.96,5.0,23.83,21.44,0.0
1.0,0.0,1.0,6.84,84.24,-5.25,-16.32,34.18,48.33,-96.56,-245.31,-211.25,-49.24,4.95,5.4,22.12,-16.17,69.25,0.11,23.55,-5.07,0.0
1.0,1.0,1.0,2.45,208.54,117.11,-45.66,-52.53,14.29,14.55,63.62,94.02,1.5,20.29,71.05,13.41,-76.65,-3.64,105.99,-104.83,7.4,1.0
1.0,1.0,0.0,36.82,108.75,54.04,-18.96,98.94,-35.54,-3.2,-316.49,-457.77,-57.42,-49.32,-9.28,6.28,159.07,-29.2,79.91,33.3,-11.71,0.0
1.0,1.0,1.0,-6.12,-27.74,145.04,182.26,181.33,22.01,26.0,52.73,307.37,89.62,60.47,-34.72,25.83,32.27,10.62,-129.74,4.9,-14.62,0.0
2.0,2.0,0.0,-5.83,98.81,-238.45,-237.35,-310.01,-59.65,-8.48,147.54,-448.32,-55.41,45.02,21.86,109.36,28.05,21.98,-62.46,-123.91,6.78,1.0
1.0,1.0,0.0,-8.05,-73.34,-134.92,-85.57,-177.52,-14.11,-31.38,-76.43,-40.85,-69.47,24.84,-46.87,42.86,-30.75,27.29,-15.94,31.88,7.92,1.0
