cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,1.0,1.0,1.0,4.37,46.53,-96.05,140.51,10.08,-25.93,66.77,6.33,7.54,200.72,4.06,47.4,78.98,64.19,-78.29,-78.16,3.03,0.0
1.0,1.0,1.0,1.0,-3.57,38.06,-130.82,-10.58,233.85,20.29,98.77,-59.68,8.58,-122.14,6.25,31.86,-54.03,-163.86,85.61,-33.36,-103.16,2.0
1.0,2.0,1.0,1.0,-5.34,-17.55,-84.42,-19.11,-222.67,-96.7,-159.89,24.73,-12.64,33.48,-3.98,35.81,-35.13,34.58,-30.84,71.18,117.53,1.0
1.0,1.0,1.0,1.0,3.76,3.96,59.99,-228.06,147.29,58.12,83.86,149.95,0.88,-24.11,-8.29,3.05,13.48,189.51,236.25,64.93,-111.52,0.0
1.0,1.0,1.0,1.0,-1.91,181.5,30.71,26.52,-272.33,-18.98,-68.01,-158.79,-5.46,-40.78,6.6,-23.82,233.22,46.26,-144.33,40.74,73.9,1.0
0.0,1.0,1.0,0.0,1.57,43.34,188.59,-140.57,289.53,-80.3,58.42,-128.65,-19.76,-16.3,13.43,29.9,81.97,-374.11,70.93,166.11,30.79,0.0
0.0,0.0,0.0,1.0,-1.89,13.79,-58.6,10.6,352.97,-10.37,112.53,-89.63,6.5,-178.71,10.04,124.72,119.24,-1.47,-128.48,-152.65,-269.83,2.0
1.0,1.0,1.0,1.0,3.76,-38.9,66.36,-158.06,127.68,-25.79,-16.9,-67.82,1.73,59.29,-1.08,72.14,-85.38,-249.31,-120.03,-4.88,-64.43,2.0
1.0,1.0,1.0,1.0,1.22,-99.51,21.69,96.07,38.89,-62.53,-0.78,-25.51,11.91,3.76,15.14,22.31,-197.39,-113.9,25.29,58.96,79.19,1.0
1.0,1.0,1.0,1.0,4.33,-10.26,77.2,28.15,-24.67,-74.14,-127.71,83.16,5.29,2.33,-10.33,43.9,-64.51,-76.08,-44.91,121.53,-61.2,2.0
1.0,1.0,1.0,1.0,-0.97,-27.6,138.41,-142.1,230.6,-40.1,-81.64,51.92,5.43,70.03,-11.23,-33.96,-45.84,-170.71,67.55,142.47,-187.86,0.0
1.0,1.0,1.0,1.0,0.63,-10.4,69.52,-62.03,2.31,74.14,98.99,-83.6,14.36,-62.54,-6.44,43.46,143.69,86.19,-66.62,-130.51,57.18,0.0
1.0,1.0,1.0,1.0,1.79,-24.33,-7.1,87.33,-99.83,-117.24,-101.88,26.92,-1.89,201.03,-5.61,56.15,12.75,161.61,-70.32,62.46,-0.63,2.0
1.0,0.0,1.0,1.0,0.83,119.49,-186.68,-111.5,-622.35,-60.9,-181.54,-59.1,24.09,71.41,-1.18,-55.21,18.66,203.47,-105.72,50.04,263.15,1.0
1.0,1.0,1.0,1.0,1.14,3.72,109.32,-112.51,-137.64,32.59,-15.18,6.96,2.37,-21.09,15.31,4.57,203.82,42.69,-23.15,-26.06,180.96,2.0
1.0,0.0,1.0,1.0,2.75,-20.4,-2.29,73.39,170.42,22.14,1.99,-27.08,-12.88,-4.46,4.57,-27.69,-92.71,-220.13,-151.97,-82.41,-179.86,0.0
1.0,1.0,1.0,1.0,6.03,14.46,99.71,96.11,-362.91,0.69,30.67,-102.43,9.13,-147.24,-0.84,193.33,-73.0,458.79,-64.17,39.89,87.53,1.0
1.0,1.0,0.0,1.0,-1.37,11.12,-39.12,-72.05,358.26,-84.05,74.79,-108.51,7.46,291.28,11.7,-16.63,61.82,-111.94,81.38,39.32,-131.21,2.0
1.0,1.0,1.0,1.0,3.2,39.31,-76.09,60.55,-55.98,53.35,72.54,7.33,3.26,116.57,8.48,13.18,-25.39,151.51,14.39,-59.82,-31.83,1.0
1.0,2.0,1.0,1.0,-0.69,-101.91,-24.02,-145.53,35.81,-41.71,16.88,-9.03,-2.52,37.01,14.07,-16.02,-175.44,-7.7,-73.39,-40.28,-2.53,0.0
1.0,1.0,1.0,1.0,-0.67,-79.32,107.3,-46.71,182.6,-2.72,107.85,10.86,-7.27,163.37,1.82,103.95,-49.45,-133.16,272.35,110.55,173.68,2.0
1.0,1.0,1.0,1.0,-5.11,92.94,68.23,-105.9,-18.38,56.75,35.69,-25.09,1.05,28.14,0.37,-36.03,68.81,-0.79,50.34,44.83,-28.49,2.0
1.0,1.0,1.0,1.0,-1.39,167.66,-86.16,111.58,19.78,30.22,125.7,-57.66,15.01,6.54,1.47,-2.44,50.53,105.23,-28.94,-26.47,-137.64,0.0
1.0,1.0,0.0,2.0,-3.9,75.29,88.83,183.61,-203.34,62.25,-27.59,-94.57,3.35,43.33,11.84,-31.54,75.27,330.05,146.09,104.91,-12.84,1.0
0.0,1.0,1.0,1.0,-3.03,80.43,73.82,9.69,-19.32,-26.62,-51.59,21.32,1.58,81.69,14.58,79.53,-6.08,-129.66,20.14,135.19,-29.23,0.0
2.0,1.0,1.0,1.0,-0.84,-16.96,-66.72,174.75,267.89,-61.74,81.39,-13.26,16.23,-48.73,-9.03,-8.7,89.85,-184.12,-136.68,-118.61,-53.9,2.0
1.0,1.0,1.0,1.0,-3.62,-64.78,93.66,-26.89,92.54,-48.18,18.47,-21.31,38.11,107.04,6.02,-33.93,-411.42,-161.61,-83.63,101.01,-155.2,0.0
1.0,1.0,1.0,1.0,2.05,76.72,-42.13,158.55,-9.41,33.23,40.7,-3.96,-5.63,-1.25,-0.86,-26.45,-47.42,19.1,-64.6,-27.58,-121.52,0.0
1.0,1.0,1.0,1.0,3.75,92.78,77.27,69.42,120.0,-76.92,-8.86,9.91,-26.28,-101.08,-16.38,-60.24,-140.12,-97.03,244.61,307.17,-101.91,1.0
1.0,1.0,1.0,1.0,-1.93,-2.72,55.17,-49.18,167.09,0.95,157.31,-11.79,-13.34,-42.37,-5.87,61.8,230.92,105.77,152.3,-19.78,122.8,0.0
1.0,1.0,1.0,1.0,2.07,12.9,78.66,93.9,-71.83,-40.66,-166.65,-175.58,27.75,222.98,2.08,-90.13,64.97,-45.47,-135.71,47.1,-89.58,2.0
1.0,1.0,1.0,1.0,-1.16,-151.16,126.14,162.51,-64.08,40.77,-54.82,-127.08,9.75,-87.65,0.5,68.51,173.67,366.16,-23.95,-109.43,25.43,2.0
1.0,0.0,1.0,1.0,-3.87,22.63,-7.94,36.51,-114.74,-14.09,18.31,-14.16,-0.83,38.13,4.61,59.87,-285.07,-197.9,-48.94,74.11,62.86,1.0
1.0,0.0,1.0,1.0,4.06,-123.05,173.34,68.99,-111.99,88.9,-57.72,16.84,-1.66,125.74,-16.5,22.07,-96.08,205.8,-6.25,-19.64,-44.7,2.0
1.0,1.0,1.0,1.0,0.34,-255.02,-108.61,-37.21,165.89,-56.28,36.3,-0.61,36.06,-42.25,-5.74,-75.8,-122.64,84.48,19.87,-146.66,81.48,0.0
1.0,1.0,0.0,1.0,4.55,-29.45,70.77,161.67,-5.35,24.48,-4.52,49.04,-3.88,73.39,-14.42,-101.52,-18.86,-72.56,9.31,9.33,47.19,2.0
1.0,1.0,1.0,1.0,2.37,25.04,-67.55,38.17,235.41,-12.48,24.13,-63.75,8.56,-41.0,-4.6,67.84,31.68,-114.51,53.58,-3.46,-144.5,2.0
1.0,1.0,1.0,2.0,3.88,-42.85,-1.67,4.77,120.04,-126.84,-35.27,-50.69,17.17,93.05,2.96,-40.64,70.08,72.08,-85.17,11.15,-70.95,2.0
1.0,1.0,0.0,1.0,3.38,8.16,37.1,67.08,34.04,-35.05,69.0,18.7,-2.18,67.07,-4.68,-48.89,6.57,-179.62,-40.13,7.66,136.54,0.0
1.0,1.0,1.0,1.0,2.55,-7.99,-132.89,97.34,-336.21,68.0,-68.95,34.57,1.79,37.35,4.4,6.92,-51.6,9.48,-209.34,-172.74,132.39,1.0
1.0,1.0,1.0,1.0,-1.97,-38.8,111.11,-76.91,32.73,-1.62,-35.82,-114.48,21.68,66.76,8.23,-3.17,-8.01,-98.62,-28.85,29.14,1.83,2.0
1.0,1.0,0.0,2.0,1.59,-94.13,101.1,-63.4,384.93,3.77,30.06,-80.37,7.95,-18.76,-0.14,-75.88,-81.57,-224.09,71.39,22.93,-183.55,1.0
1.0,2.0,1.0,1.0,3.31,114.57,8.15,49.01,136.02,-76.52,77.78,-75.69,-2.32,-88.25,-5.68,32.06,9.78,-269.18,-34.93,88.05,-0.2,2.0
1.0,2.0,1.0,1.0,-2.39,38.63,206.26,-50.29,67.05,3.25,-77.76,6.59,-0.01,108.11,7.15,-52.53,-15.73,-389.36,-114.46,96.31,-57.92,2.0
1.0,1.0,1.0,2.0,0.53,123.68,111.89,157.92,-218.53,-15.65,-74.33,-19.96,12.83,23.54,-9.01,-45.06,-109.57,126.56,88.84,242.93,-58.99,0.0
1.0,2.0,0.0,1.0,-2.08,42.25,43.54,58.74,11.06,-14.81,29.07,34.58,6.76,-71.64,-8.49,-50.6,326.55,39.99,-32.88,-54.28,122.99,0.0
1.0,1.0,1.0,1.0,0.72,103.83,-78.07,36.72,33.47,-97.09,26.74,-8.85,0.21,-165.48,-10.17,-12.65,304.86,7.77,42.86,30.15,134.71,0.0
1.0,1.0,1.0,1.0,-1.0,23.42,-30.48,-170.43,-274.62,-44.88,20.32,-73.42,-19.26,-44.1,6.02,11.13,-65.92,211.02,-61.08,21.07,152.09,1.0
0.0,0.0,1.0,1.0,0.02,45.91,44.89,122.71,145.5,-46.33,-13.38,26.35,20.44,43.97,3.3,-52.1,167.76,-629.39,-291.27,-92.19,112.79,2.0
1.0,0.0,1.0,1.0,0.53,65.2,-123.36,-43.03,-325.49,47.12,-2.26,10.63,-16.41,2.33,-11.01,-10.3,-165.72,0.35,-223.36,-104.4,60.57,0.0
1.0,0.0,1.0,1.0,-1.1,-0.32,8.43,10.32,193.16,71.91,-64.99,98.92,2.7,2.47,6.64,157.63,-80.59,-253.54,165.89,70.09,-162.32,1.0
1.0,2.0,1.0,1.0,0.49,83.31,183.46,-148.75,-232.85,40.29,-89.42,81.07,-23.1,23.01,14.97,-51.26,127.79,47.19,139.1,178.46,140.25,1.0
1.0,1.0,0.0,0.0,1.03,-198.54,41.6,-67.9,-125.62,-10.36,-6.13,-57.57,4.14,-73.53,-12.19,71.02,-113.4,306.55,-14.6,-73.09,120.11,2.0
0.0,1.0,0.0,1.0,0.02,-32.94,25.05,-68.33,114.51,19.36,-86.31,-57.12,-7.75,81.56,-2.58,-46.56,-46.35,-120.16,37.13,31.81,-139.36,0.0
1.0,1.0,1.0,1.0,4.28,-10.16,132.25,48.9,-10.23,-63.63,-46.37,53.54,-3.87,141.1,8.37,-11.83,52.9,-28.42,120.63,162.75,115.41,1.0
2.0,1.0,1.0,1.0,-2.09,115.56,-27.17,7.19,-273.33,-12.11,19.97,36.41,1.36,85.39,0.76,7.15,-406.9,-149.6,50.7,206.78,88.55,1.0
1.0,2.0,1.0,1.0,7.9,22.99,36.84,-134.5,144.36,52.54,47.36,-134.91,-6.21,-62.9,14.16,48.37,91.89,82.37,-57.48,-80.04,-198.08,2.0
1.0,1.0,1.0,0.0,-3.7,-30.95,-12.54,26.51,-255.03,-69.5,-117.6,-81.91,-10.24,-30.78,21.76,-14.68,-118.37,112.31,181.57,188.67,200.58,0.0
1.0,2.0,0.0,1.0,-0.22,-67.32,112.04,-26.42,528.45,22.88,99.7,-8.78,-3.27,-82.46,-14.17,-57.56,100.2,-315.23,249.98,44.31,-77.76,2.0
2.0,0.0,1.0,1.0,-0.78,-31.04,-151.21,152.06,-191.04,93.75,118.29,-4.97,-1.88,132.75,19.09,68.35,-267.4,293.46,15.26,-116.55,7.17,1.0
2.0,1.0,1.0,1.0,-2.38,152.14,-89.61,161.66,-404.93,62.85,-53.15,-61.25,-14.81,33.57,11.01,8.51,-13.43,-17.15,-125.1,-19.14,123.53,1.0
1.0,1.0,1.0,1.0,0.79,40.73,-57.61,-53.72,-409.41,-109.43,-179.51,16.53,-8.67,89.39,-6.45,-19.87,-194.04,-131.39,-78.19,164.33,229.59,1.0
1.0,1.0,1.0,2.0,-7.51,-65.57,1.24,-46.04,32.1,37.62,-99.71,-23.32,-12.13,-75.96,-5.99,112.66,37.84,-31.0,59.55,-19.16,-30.91,0.0
1.0,0.0,1.0,2.0,-2.34,-43.62,81.17,193.19,-231.62,43.43,-60.46,35.48,13.16,128.88,2.65,-33.44,233.46,-69.48,-43.73,-75.72,352.54,0.0
1.0,1.0,1.0,1.0,-4.25,25.56,94.31,38.34,72.67,81.29,86.67,-28.1,-15.19,-39.95,22.38,-63.84,299.03,93.72,-93.43,-154.32,-11.94,0.0
1.0,1.0,1.0,2.0,0.48,104.81,-107.84,-80.18,-332.78,26.2,-43.37,44.04,-7.63,-77.25,6.83,-9.16,-19.01,72.46,-82.47,-15.47,101.64,1.0
1.0,1.0,1.0,1.0,-2.79,-82.06,15.23,63.28,420.12,15.93,-38.11,-23.43,2.22,-68.54,-7.17,-61.38,367.21,-354.33,34.98,-133.49,-10.7,0.0
1.0,2.0,2.0,1.0,-0.71,27.32,63.27,107.98,-480.88,-39.44,-67.88,-65.79,7.61,105.79,-6.09,43.32,-74.87,281.66,-175.41,44.31,175.58,1.0
1.0,1.0,0.0,1.0,0.55,48.0,-19.86,-36.96,-591.27,90.69,-65.25,-29.67,-5.43,33.0,-2.9,57.34,-232.06,164.89,-154.89,-21.21,173.79,1.0
1.0,2.0,1.0,2.0,3.93,27.38,194.36,63.86,42.63,53.35,-183.94,104.76,-0.74,-112.32,-3.11,46.3,69.25,-167.65,371.0,289.82,-18.04,1.0
1.0,1.0,1.0,0.0,4.59,134.16,-11.1,144.49,46.79,-17.33,80.77,-76.58,-3.46,-23.1,5.25,16.42,209.81,116.16,101.71,57.02,-3.65,0.0
1.0,1.0,0.0,1.0,3.45,152.99,62.8,-51.47,-47.23,99.1,72.31,43.64,9.61,241.46,6.85,45.29,262.81,-48.95,22.36,-25.55,65.5,2.0
1.0,1.0,1.0,1.0,4.63,3.46,85.72,-3.86,-31.52,-92.53,-87.24,-54.72,-14.79,-79.37,-6.27,8.67,-1.49,-46.58,-28.68,126.15,13.57,2.0
1.0,1.0,1.0,0.0,2.34,-92.44,113.64,59.0,301.4,2.16,-29.31,101.84,-2.74,-26.68,7.9,-12.97,-125.96,-83.22,-43.52,6.14,-313.0,0.0
1.0,1.0,1.0,1.0,-1.08,-13.25,2.4,90.08,-153.45,96.86,34.69,-83.59,-7.0,-173.02,1.02,-44.67,3.78,22.01,-150.73,-158.12,69.91,0.0
2.0,2.0,1.0,1.0,3.11,-26.4,153.74,33.43,-136.96,77.35,-73.62,-24.66,-21.47,104.04,3.57,-54.72,270.06,50.22,-108.34,-97.73,108.46,2.0
0.0,1.0,1.0,1.0,-1.0,-160.63,67.78,237.69,237.61,-24.25,58.22,-77.91,11.36,-156.85,7.66,-7.52,-361.66,20.44,162.51,96.76,-141.63,1.0
1.0,1.0,1.0,1.0,-1.38,-35.31,63.65,137.79,-211.6,22.91,-78.05,44.34,4.73,-35.86,-7.55,81.97,70.12,125.8,-20.25,-7.61,129.7,0.0
1.0,0.0,1.0,1.0,-2.05,-103.19,19.65,34.99,-137.0,131.17,60.04,28.62,28.3,16.27,8.18,96.4,-159.87,194.62,41.96,-106.16,56.9,1.0
1.0,0.0,1.0,1.0,-3.19,-152.08,-63.57,28.23,263.36,-149.17,30.24,78.51,-8.95,139.23,4.11,-42.24,-24.36,173.34,-53.5,-57.04,-111.96,2.0
1.0,1.0,1.0,1.0,-2.84,-51.32,107.85,88.97,-143.86,-25.69,-27.04,-6.62,4.19,-29.56,-2.27,-12.29,34.91,60.79,22.78,52.06,198.07,2.0
1.0,1.0,1.0,0.0,0.75,-169.35,28.62,-155.01,-231.29,17.54,-54.08,-70.6,-18.55,-21.99,3.05,68.17,-297.99,228.76,-131.56,-69.48,20.03,2.0
1.0,1.0,1.0,1.0,3.68,73.66,-143.59,-4.3,223.43,-133.93,87.0,-43.43,0.7,-201.14,-5.04,-63.39,216.05,76.01,13.72,-9.92,-48.34,0.0
0.0,1.0,1.0,1.0,-1.94,-109.41,60.56,-154.17,91.99,-19.68,40.02,50.89,-1.42,171.75,10.39,-68.47,-41.37,-46.52,-69.98,-63.41,45.39,2.0
1.0,2.0,1.0,2.0,2.22,-3.08,8.32,89.39,-6.89,-7.64,-40.62,-9.25,-2.07,-43.34,5.26,-70.22,-65.99,-129.53,114.87,95.72,62.64,1.0
1.0,1.0,1.0,1.0,-2.98,-141.32,-15.6,-10.87,99.56,-31.2,-1.18,46.86,14.12,55.24,-3.18,16.19,-122.66,-65.05,-22.62,-53.84,28.31,0.0
1.0,1.0,1.0,1.0,-2.33,-95.43,-13.34,211.63,-7.29,-28.13,-63.43,90.65,-16.63,-20.39,-7.65,-110.68,-96.41,135.71,197.49,93.36,31.8,0.0
1.0,0.0,1.0,0.0,3.75,-95.84,86.15,-9.0,631.88,20.3,62.02,78.4,-8.29,-154.11,13.51,-96.65,50.73,-337.9,249.51,37.23,-212.84,2.0
1.0,1.0,1.0,1.0,-1.23,100.05,-55.14,-124.18,-246.37,89.12,-33.38,81.14,-20.49,-44.96,8.29,17.35,-126.15,-21.78,13.58,30.57,11.37,1.0
1.0,1.0,1.0,1.0,-0.06,1.89,105.99,-145.5,-496.39,-18.36,-43.94,-96.79,-11.2,-29.17,1.8,-86.04,-281.01,41.53,-176.24,84.29,249.5,2.0
1.0,1.0,0.0,1.0,-0.8,149.18,-125.07,134.18,175.93,-44.88,170.51,-22.3,-3.74,-84.55,-4.37,-150.05,-50.29,-100.01,153.06,97.58,-40.46,2.0
1.0,1.0,0.0,2.0,1.86,18.96,98.69,-12.51,95.15,44.82,30.75,91.39,-0.19,67.2,-10.44,34.14,90.54,-203.88,-20.44,-17.68,22.77,2.0
0.0,2.0,1.0,1.0,0.88,-25.51,-125.89,99.13,267.11,30.02,-2.88,75.25,0.95,207.7,8.55,-23.28,120.35,-0.89,-6.98,-141.54,-223.72,2.0
1.0,1.0,1.0,1.0,2.28,-64.35,-38.6,100.95,60.78,28.36,54.65,-35.5,4.85,80.68,-8.43,45.29,-35.53,74.24,15.51,-82.9,-9.73,0.0
1.0,1.0,1.0,1.0,-7.19,14.01,-133.67,-40.69,19.67,-112.79,45.81,-67.0,2.24,-45.69,-17.15,-43.26,76.97,119.64,-111.76,-63.03,24.44,0.0
1.0,1.0,0.0,1.0,-0.14,-74.18,-79.6,-87.21,134.98,-37.93,128.2,-50.46,-13.86,97.38,-2.88,-24.04,-54.8,-53.87,-71.61,-120.21,68.87,0.0
0.0,1.0,0.0,1.0,-0.09,-16.91,17.47,32.3,62.2,-58.64,-19.55,-14.42,-11.48,186.16,-13.22,-10.38,101.93,-121.12,-84.87,-21.53,55.6,2.0
1.0,1.0,1.0,1.0,-1.32,-17.35,82.22,-24.28,123.4,-93.05,123.67,83.44,-2.47,138.93,-5.29,73.3,-82.45,85.78,9.27,78.73,-9.15,0.0
1.0,1.0,1.0,1.0,-0.52,94.73,87.16,9.66,-226.25,38.08,-74.79,2.62,-8.22,181.51,-12.01,-111.05,-34.16,-26.16,110.39,166.97,80.16,1.0
1.0,1.0,2.0,1.0,3.0,-201.57,82.02,-88.67,128.01,-83.57,-54.06,-50.92,5.74,-109.64,-25.17,60.19,-52.34,-235.89,-209.91,-98.2,88.05,2.0
2.0,1.0,1.0,1.0,-6.25,109.29,-109.01,-16.0,-564.13,35.62,-49.56,-53.67,-15.64,-51.85,1.64,71.16,-411.79,-184.58,-156.8,62.03,232.05,1.0
2.0,1.0,1.0,1.0,2.91,-52.24,29.04,49.0,326.11,-1.58,-70.6,57.4,-21.1,-15.74,2.3,-28.92,169.68,-104.99,55.38,-23.93,-201.23,2.0
1.0,1.0,1.0,0.0,-0.1,-85.34,10.79,59.8,-295.55,-5.78,-5.01,83.36,-3.96,127.41,-7.68,-4.2,-381.01,203.48,-48.84,41.56,75.11,1.0
1.0,1.0,1.0,1.0,-2.85,10.27,-17.04,64.81,37.9,-29.67,59.63,75.03,17.64,39.89,-9.8,-13.82,221.11,-34.59,58.52,-29.12,202.02,0.0
1.0,1.0,1.0,1.0,3.42,-28.07,132.84,149.36,491.06,9.97,22.02,48.97,-15.06,6.52,13.4,-110.32,293.65,-180.27,28.03,-47.37,-227.79,0.0
1.0,1.0,1.0,1.0,4.23,86.22,105.11,-18.09,-124.28,-12.12,-100.67,105.77,28.44,-19.04,5.82,-25.81,106.61,286.77,273.07,247.94,-36.1,0.0
2.0,1.0,1.0,1.0,1.93,104.04,-2.98,25.26,-1.56,-8.99,-11.14,14.29,-19.61,-4.16,17.37,-14.55,-127.45,71.01,95.54,152.9,-185.27,2.0
1.0,0.0,0.0,1.0,-6.58,248.21,58.82,-46.72,-543.34,171.5,-97.23,56.89,15.52,163.97,-0.2,-32.16,63.24,173.96,84.57,128.49,68.81,1.0
1.0,1.0,1.0,1.0,-2.81,218.81,99.81,33.95,-547.74,44.3,-46.45,-59.91,-3.4,-38.32,-8.66,-57.47,127.33,222.14,11.94,154.43,227.54,1.0
1.0,1.0,1.0,1.0,3.06,101.72,-7.89,-15.82,-131.67,-97.5,-100.41,5.65,-7.36,-190.21,-5.54,43.85,126.9,1.25,5.03,136.4,68.61,1.0
1.0,1.0,1.0,1.0,1.62,210.35,-258.6,14.63,-62.13,18.0,135.45,-53.55,-15.29,-122.82,5.51,29.0,29.56,-123.31,-239.06,-165.11,-49.15,0.0
1.0,1.0,1.0,0.0,-4.53,30.79,57.49,-46.02,123.59,58.29,-69.4,-83.83,-6.29,-66.7,19.01,-17.28,5.11,-151.21,215.89,126.63,-103.36,1.0
1.0,1.0,1.0,1.0,1.0,-128.78,81.95,60.99,114.66,-90.91,-69.02,7.96,8.18,19.01,-5.66,-5.54,-117.96,-148.06,-132.63,11.36,-38.41,2.0
1.0,1.0,0.0,0.0,3.1,108.41,85.13,37.5,-41.88,-18.08,1.31,59.65,9.55,-8.83,3.2,22.92,-23.22,40.71,-1.73,127.42,-100.59,0.0
1.0,1.0,1.0,1.0,-2.6,-297.87,88.25,24.88,712.38,47.86,-6.56,-19.34,-13.09,56.63,-14.78,-145.08,131.95,9.14,374.6,-57.04,-260.6,2.0
0.0,1.0,1.0,1.0,3.85,-57.83,1.73,-151.22,332.8,-19.7,45.7,74.43,-9.39,17.81,-6.26,-26.66,43.74,-185.46,333.07,106.05,42.81,1.0
2.0,1.0,1.0,1.0,2.05,-98.34,16.65,-120.09,169.7,-41.55,48.42,67.53,0.91,-2.6,-6.81,93.12,-309.28,-152.38,-4.18,37.94,-83.91,2.0
1.0,1.0,2.0,1.0,-0.93,-22.78,47.46,2.71,86.04,18.17,83.11,-87.73,-10.1,-38.43,-3.29,-6.78,264.93,42.83,19.84,-95.07,135.13,0.0
1.0,1.0,1.0,0.0,2.61,53.82,55.22,22.89,385.16,-13.03,74.57,-19.33,-6.54,66.64,-5.64,56.4,269.69,-185.6,-41.18,-55.46,-167.56,0.0
1.0,2.0,1.0,1.0,6.14,-28.21,27.61,57.62,-63.72,3.4,42.11,126.93,17.33,-140.53,8.69,42.76,-64.16,74.08,109.08,50.77,118.06,1.0
1.0,1.0,1.0,1.0,1.76,-20.26,29.84,-221.04,124.52,-163.16,-210.84,81.96,7.37,-12.79,12.18,-99.62,312.24,34.01,80.68,138.13,-31.58,1.0
1.0,1.0,1.0,2.0,-3.36,-33.05,-106.87,102.62,-400.83,-53.36,-107.82,108.55,8.75,1.37,6.77,-36.89,-284.37,-132.63,-192.86,-0.75,237.62,1.0
1.0,1.0,1.0,1.0,0.56,-35.46,47.77,16.9,103.11,-82.42,64.88,45.31,3.68,79.72,0.25,75.45,-180.24,-92.5,-82.99,46.15,-33.21,0.0
2.0,1.0,1.0,1.0,-7.76,6.77,9.96,82.19,-275.02,56.97,6.75,-63.8,2.2,44.08,-7.55,30.72,-202.03,312.72,68.65,56.37,8.28,1.0
1.0,1.0,1.0,1.0,1.03,-256.92,-73.53,-134.95,183.14,-38.55,89.29,-10.02,10.06,-39.97,14.11,-14.45,-249.6,300.69,74.32,-104.83,-58.94,2.0
1.0,1.0,2.0,1.0,-3.81,82.18,24.05,123.89,49.97,-52.49,20.64,-58.68,-3.49,27.25,6.44,-27.82,26.42,-230.67,10.14,95.14,60.6,0.0
1.0,1.0,1.0,1.0,5.57,99.04,56.33,-61.2,-49.25,68.35,-64.98,38.56,-6.86,-22.72,6.63,-155.6,31.69,-40.16,1.46,53.47,-138.5,1.0
1.0,1.0,1.0,1.0,2.15,58.7,35.28,-36.19,-237.26,62.86,-58.31,-51.43,6.19,162.67,0.76,93.28,-13.36,224.01,55.18,60.46,-19.74,1.0
1.0,1.0,1.0,1.0,-0.6,2.43,-69.79,77.83,-135.55,-11.2,-31.19,16.2,27.96,9.29,2.19,79.5,-165.01,103.9,26.23,45.81,-11.02,0.0
1.0,1.0,0.0,1.0,9.85,115.8,140.03,37.94,-180.74,-93.22,-48.3,-85.75,-9.22,73.52,-8.71,-6.44,-265.49,-166.82,52.78,327.5,52.89,0.0
1.0,1.0,1.0,1.0,1.48,-54.44,154.52,53.47,-44.86,72.76,13.81,111.63,-13.65,-47.19,4.15,-14.04,238.07,-260.4,-153.07,-150.05,269.9,2.0
2.0,1.0,0.0,1.0,4.09,2.82,-56.48,-103.13,-160.14,71.33,-68.51,-12.62,2.89,-257.9,-11.75,92.75,-177.3,-18.66,8.29,0.67,-32.44,1.0
1.0,1.0,0.0,1.0,-2.63,54.09,33.96,184.17,139.33,14.36,-96.01,-57.09,6.39,-78.73,8.61,-44.89,107.02,-321.31,17.42,49.65,-83.62,0.0
1.0,2.0,0.0,0.0,-5.19,132.03,-81.41,52.92,-206.32,118.29,106.65,11.58,-23.61,-91.3,-6.87,0.11,-121.9,33.99,-49.73,-60.71,2.53,1.0
2.0,1.0,1.0,1.0,-0.94,122.41,-76.69,-128.94,-478.43,-125.0,-225.47,-58.57,12.23,-210.13,-1.79,-99.39,-44.18,-78.39,-76.44,195.03,231.75,1.0
1.0,1.0,1.0,1.0,3.35,-34.94,-14.55,35.57,97.52,19.28,43.12,104.31,0.98,140.15,14.04,-43.31,-24.79,-78.58,-77.29,-89.45,-42.42,1.0
1.0,1.0,1.0,2.0,0.31,47.45,93.65,62.81,159.94,25.23,-139.42,102.68,19.83,-158.16,-13.65,104.93,112.89,-347.23,67.27,101.53,-115.39,0.0
1.0,0.0,1.0,1.0,1.71,22.13,-115.44,-72.23,-109.67,-111.15,-21.71,-164.03,-33.38,-95.4,0.69,-55.27,-17.66,155.2,-119.73,-4.44,8.55,2.0
1.0,1.0,1.0,1.0,-0.41,39.68,-55.35,74.04,-20.77,-30.89,59.61,-1.52,-5.82,-2.49,12.78,-71.72,257.99,-70.2,-168.68,-145.18,170.63,0.0
2.0,1.0,2.0,1.0,-0.48,-33.78,108.35,194.35,190.55,-51.87,83.07,-90.93,2.39,109.31,-9.61,32.77,203.93,364.37,171.86,59.25,-62.02,0.0
1.0,1.0,1.0,1.0,4.05,92.44,-43.65,-27.34,-437.19,61.14,-1.02,-56.83,5.91,-126.02,2.72,17.74,-175.26,187.67,-124.5,-8.85,77.64,1.0
0.0,1.0,1.0,2.0,2.5,32.6,72.07,105.58,-266.44,46.97,-30.94,31.62,-0.27,-38.03,0.59,-9.87,-178.68,105.25,18.29,93.52,39.13,1.0
1.0,1.0,1.0,0.0,3.58,84.31,34.62,-48.45,-120.15,126.18,-132.88,-24.17,-5.69,-54.67,7.29,91.37,-135.61,-220.58,66.19,93.54,-118.94,1.0
2.0,1.0,1.0,1.0,0.58,-95.59,94.81,-10.61,59.85,30.14,-70.08,-37.26,-21.18,19.88,3.71,92.55,465.53,250.38,-299.51,-290.18,-84.83,2.0
