cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
2.0,1.0,2.0,2.0,-332.86,-10.98,-134.99,-88.21,67.5,-47.01,41.62,14.14,-17.03,56.59,17.89,-39.78,18.42,114.27,79.14,-12.87,-32.0,136.74,40.77,130.91,23.65,159.39,12.53,0.0
2.0,1.0,2.0,2.0,-86.6,18.15,-26.88,57.43,-46.38,31.3,-13.77,4.47,-16.51,-2.55,-4.31,89.2,9.75,-51.09,-6.71,-5.88,235.05,105.59,-4.0,90.51,71.71,-0.78,-138.84,1.0
2.0,1.0,1.0,1.0,-127.62,8.65,24.04,68.75,108.65,-3.62,34.35,26.22,-22.81,31.7,45.57,103.61,50.46,31.05,-76.46,97.44,-81.42,-86.35,2.96,54.15,136.31,117.17,-27.62,0.0
2.0,2.0,2.0,1.0,-169.68,25.03,114.02,26.35,19.41,-59.91,-35.13,5.27,3.83,18.12,7.1,-82.35,72.05,111.21,-166.3,-14.02,125.04,-87.5,62.87,-109.55,-49.87,-50.35,29.82,0.0
1.0,2.0,2.0,1.0,-37.56,-11.45,-71.32,140.45,-12.65,29.66,7.79,7.72,-26.41,12.17,32.57,102.28,32.04,8.84,31.82,-82.01,-162.18,-73.74,83.2,-56.88,-3.4,-123.12,-19.15,1.0
1.0,2.0,1.0,1.0,5.05,-26.37,-112.12,25.64,39.34,24.55,35.51,-0.7,-30.52,59.53,-1.26,-179.5,43.01,21.54,-77.63,-59.35,-203.03,-28.34,16.63,-108.01,-132.46,-7.07,61.71,1.0
1.0,1.0,1.0,1.0,203.89,-12.98,-175.21,194.73,83.19,10.55,53.48,15.23,5.17,16.53,17.66,34.81,30.26,-5.64,-53.27,49.82,126.95,216.6,-10.51,41.01,0.64,62.38,49.16,1.0
1.0,1.0,2.0,1.0,-35.92,32.92,15.56,12.75,8.71,-35.93,9.24,11.59,69.16,-146.74,6.03,-70.54,21.56,160.65,1.64,-120.07,26.26,98.13,-19.57,24.51,-2.69,-32.84,-73.89,1.0
1.0,1.0,2.0,1.0,160.72,-7.22,-122.56,94.14,-50.32,5.08,-13.83,13.13,-15.56,-12.68,-8.83,113.88,30.13,-123.8,33.06,-9.92,-379.75,-109.59,7.33,-143.41,147.13,138.79,40.19,1.0
1.0,1.0,1.0,1.0,85.54,-11.21,75.55,135.84,-36.22,-2.42,104.5,6.95,-37.62,66.5,-33.9,34.61,-12.64,125.03,1.03,-57.32,-260.34,-6.62,7.52,101.0,-48.27,-54.7,101.52,1.0
1.0,1.0,1.0,1.0,136.4,-46.64,-63.28,217.37,84.34,-5.09,-12.76,10.32,-14.25,16.16,-19.83,-25.03,32.67,61.01,-41.68,16.13,256.63,-59.14,-22.53,116.83,25.57,68.95,-36.45,1.0
3.0,1.0,2.0,2.0,-260.42,-29.01,-95.41,81.47,-8.67,-53.34,-18.75,14.42,4.11,15.34,19.2,-87.15,0.77,97.5,-30.61,115.13,-294.42,-152.91,48.14,83.54,-60.24,-58.84,15.94,0.0
1.0,1.0,2.0,1.0,35.62,5.27,46.68,-89.82,107.48,-26.89,28.26,13.2,-12.33,-22.78,-48.99,98.04,22.31,-8.31,36.11,108.53,-233.82,42.43,99.68,-68.98,80.88,57.02,50.0,1.0
2.0,2.0,1.0,1.0,-49.35,-5.63,20.71,54.68,-15.06,-29.57,22.99,14.51,-27.09,0.55,-22.98,-1.73,37.06,-125.16,183.34,-68.5,-146.1,-0.6,-41.46,-94.51,3.6,22.39,-83.79,1.0
1.0,2.0,2.0,1.0,-163.08,13.22,27.11,1.68,16.09,27.31,-7.98,30.68,34.96,-0.95,-4.89,-30.55,1.28,90.59,-46.48,-137.91,235.89,81.76,83.99,-174.91,31.08,-100.68,99.83,0.0
1.0,2.0,1.0,1.0,22.08,-16.95,44.53,106.4,-28.24,54.65,-15.52,-1.72,5.25,-30.81,15.12,71.01,11.68,83.73,-48.83,64.3,-76.05,-75.57,-12.25,26.13,-37.49,11.45,-20.29,1.0
2.0,1.0,3.0,2.0,41.07,12.59,-8.04,215.46,2.61,18.1,-37.59,-5.0,22.9,-18.38,20.78,-31.27,10.65,-102.42,0.79,-66.32,-171.68,12.28,-44.92,84.93,60.3,-137.23,-4.27,0.0
2.0,1.0,2.0,2.0,-227.81,-37.74,-74.67,-25.94,2.07,-0.35,0.91,24.7,-4.91,70.66,-9.25,207.73,-0.66,-83.35,-12.24,27.93,-63.64,-144.64,49.29,138.36,53.7,78.04,-39.9,0.0
2.0,1.0,1.0,1.0,-15.14,-23.72,74.04,85.59,-43.05,18.36,11.75,4.33,18.59,-8.35,-12.04,137.07,37.83,1.42,-84.65,31.63,177.86,95.23,8.59,-106.07,108.84,67.41,46.37,0.0
2.0,1.0,2.0,2.0,301.59,57.16,35.5,249.46,19.84,0.49,-21.98,-12.29,28.98,68.84,-19.86,-76.33,15.7,-80.66,-36.58,3.61,-150.37,-79.62,69.47,-72.33,19.94,23.49,-68.98,0.0
1.0,1.0,2.0,1.0,120.99,11.24,7.09,5.56,8.93,26.75,20.25,3.0,12.33,70.09,-7.35,74.73,34.57,-55.07,49.4,-85.0,-394.04,-24.41,60.92,-42.94,137.22,12.81,8.45,1.0
1.0,2.0,2.0,1.0,-55.11,-10.52,74.76,417.23,-27.67,38.89,5.25,18.66,-2.81,66.23,-14.6,104.55,9.17,17.25,-1.88,9.28,-45.51,-114.91,-59.99,-72.72,62.75,-7.46,-0.93,1.0
2.0,0.0,1.0,2.0,-170.68,9.86,-101.71,-86.24,-33.26,3.66,49.57,10.95,6.39,-30.45,44.45,42.46,23.64,-26.57,38.48,78.12,-315.65,-98.98,-101.01,177.08,-48.4,77.99,-82.65,0.0
2.0,1.0,1.0,2.0,-71.62,-2.77,73.01,-35.83,49.28,4.72,50.53,9.95,7.82,114.12,6.5,101.23,-16.98,-55.84,-89.78,-99.22,107.44,95.11,-68.49,92.09,16.74,96.68,21.26,1.0
2.0,2.0,3.0,2.0,-443.81,-3.55,35.31,-36.65,-72.88,2.68,12.79,12.91,2.29,-50.68,-31.78,-76.77,36.23,56.58,-55.32,42.04,135.16,-34.48,19.93,-49.53,15.69,89.57,-9.53,0.0
1.0,2.0,2.0,1.0,-124.51,12.96,-38.52,126.02,10.71,29.48,25.17,20.11,-16.16,205.53,20.05,-94.7,23.24,-20.37,66.19,-5.42,-246.0,-116.25,91.5,-26.4,-80.46,-37.47,39.86,1.0
1.0,2.0,1.0,1.0,-21.0,23.66,-39.67,-9.83,-29.53,0.15,13.48,8.6,6.53,-54.44,6.58,-58.75,5.36,-40.9,-0.24,33.65,-72.56,110.51,88.88,-11.92,13.77,20.6,58.26,1.0
1.0,1.0,2.0,1.0,69.41,14.08,-18.71,-1.49,-15.86,-0.19,-14.46,19.58,-8.51,35.09,21.65,-68.8,31.37,-33.84,75.03,10.25,-193.04,-53.51,-57.4,-118.9,51.65,46.76,8.73,1.0
2.0,2.0,1.0,2.0,-442.62,16.26,20.26,51.72,5.49,33.03,31.06,6.97,12.74,-22.93,34.53,-98.93,42.22,-205.72,-37.48,-147.62,-13.7,-22.2,-103.48,195.97,14.41,-138.83,53.16,0.0
0.0,1.0,2.0,1.0,354.52,-21.32,-50.33,5.21,-25.69,4.46,67.87,1.93,15.44,96.0,23.43,10.82,38.84,15.2,-72.26,-59.31,-332.27,-9.71,25.34,-276.73,-5.97,81.88,34.0,1.0
2.0,1.0,1.0,1.0,128.1,-16.11,208.47,159.81,-73.51,17.92,4.36,17.48,-3.49,-12.51,12.06,38.85,22.07,-153.66,64.95,-172.96,-176.6,-20.86,-111.69,-95.35,-68.79,77.8,-27.43,0.0
2.0,1.0,2.0,2.0,117.18,-6.68,96.77,190.71,101.25,30.49,-29.79,6.76,19.97,-144.13,-17.8,-95.67,8.82,63.11,-2.27,52.81,-315.4,-108.72,-73.27,38.39,20.02,-58.25,6.62,0.0
3.0,1.0,2.0,2.0,-393.17,4.69,101.69,174.43,-4.01,53.88,62.12,19.0,7.94,103.49,10.43,-115.81,46.9,-133.19,121.68,-2.75,-58.89,-60.13,-49.32,105.52,-81.9,49.33,13.98,0.0
3.0,1.0,1.0,2.0,-340.66,4.88,6.13,-304.19,3.4,6.94,9.34,-16.97,-6.84,-190.58,9.39,-71.73,37.57,-21.0,21.16,-31.98,32.08,94.46,-6.36,45.01,-6.22,-53.41,22.95,0.0
1.0,0.0,2.0,1.0,365.01,4.5,-95.58,234.86,80.89,-5.73,-29.25,3.43,21.72,-112.31,2.05,215.06,38.1,-16.95,-116.7,-115.22,-157.93,-16.18,-36.09,-119.63,3.7,-92.76,-22.7,0.0
2.0,2.0,2.0,1.0,-293.24,68.46,3.78,-51.89,13.75,28.13,-0.9,26.23,1.37,-36.32,3.82,-21.35,1.67,-60.28,4.9,-115.56,64.22,26.94,7.24,-238.22,50.69,2.97,14.19,0.0
3.0,2.0,2.0,2.0,-358.34,29.96,155.09,-372.29,35.25,-15.55,-36.81,-20.32,8.35,-10.63,13.65,-18.27,28.21,53.4,-120.22,14.8,-168.98,-14.69,39.02,-101.63,173.23,40.17,50.15,0.0
1.0,2.0,1.0,1.0,-97.3,1.86,55.76,87.6,-40.04,10.25,-49.04,22.92,26.71,-49.35,41.5,-119.59,4.42,-3.33,-64.72,-117.35,-225.24,-133.84,-8.35,9.85,54.8,139.54,-41.64,1.0
2.0,2.0,2.0,2.0,-422.08,23.95,44.69,-72.6,15.16,-5.77,42.71,13.91,8.19,-49.95,-5.53,123.17,34.85,-3.14,-33.79,-26.52,315.8,-76.93,7.31,-65.71,-30.71,-73.52,12.23,0.0
2.0,2.0,3.0,2.0,-394.19,-3.54,29.06,-58.42,19.16,-2.88,9.58,15.98,-15.63,-2.19,3.51,-10.32,35.54,131.88,118.58,8.83,157.32,-37.72,74.59,-93.47,11.54,153.61,56.09,0.0
2.0,1.0,1.0,2.0,-13.33,11.79,-74.77,75.76,-20.76,-27.62,25.64,5.21,-4.22,24.74,18.37,147.8,17.75,34.72,68.0,-18.47,-172.63,-41.19,-17.06,63.77,87.06,51.51,64.74,0.0
1.0,1.0,1.0,1.0,106.28,29.79,134.82,285.09,-17.51,48.73,-32.52,6.67,35.77,-5.64,-1.12,-131.81,72.94,114.16,-12.3,28.75,607.81,33.58,-21.67,52.03,-28.13,-129.58,42.17,1.0
0.0,1.0,2.0,1.0,243.36,-43.13,32.97,188.82,-45.2,-9.61,-54.71,16.13,-10.16,37.93,11.79,-102.88,-2.48,-34.61,65.17,-50.83,-82.65,82.83,44.52,238.94,54.82,-7.27,-9.17,1.0
2.0,1.0,2.0,2.0,-243.2,37.02,-91.7,-144.47,-47.95,1.93,-33.64,11.32,38.75,113.88,-28.21,40.06,7.4,-29.06,-29.39,-103.93,-40.49,-53.62,13.35,194.56,-9.89,1.06,8.11,0.0
1.0,1.0,1.0,1.0,157.08,19.69,22.01,245.32,-31.17,-35.0,-42.34,24.19,-18.08,-43.88,23.3,-10.34,53.76,-26.72,-89.26,-9.8,385.95,47.12,23.21,-45.7,-128.62,-101.66,-59.92,0.0
1.0,1.0,2.0,1.0,92.58,-21.35,-36.86,32.36,5.6,61.1,87.21,12.19,-9.15,-83.56,-2.24,155.5,8.81,213.93,-80.24,75.81,-69.93,27.58,14.48,-85.8,-151.2,-78.36,50.39,1.0
2.0,2.0,2.0,2.0,-341.21,-54.04,31.81,-346.79,13.89,-5.16,3.97,13.67,-9.32,68.27,-5.41,72.42,-30.14,-101.04,103.41,242.76,-122.84,72.09,-21.64,-160.9,-26.0,160.77,-17.3,0.0
2.0,1.0,3.0,2.0,-170.52,-5.06,-41.12,245.69,42.59,-29.6,17.12,0.21,37.4,1.78,32.06,-51.24,21.88,16.93,69.5,51.23,17.49,-70.94,5.0,-49.54,-68.43,-3.52,27.37,0.0
2.0,2.0,2.0,2.0,-164.95,5.68,-62.95,236.01,53.23,-2.83,-40.88,5.7,2.76,173.27,3.73,95.69,6.28,99.22,89.92,-107.31,-3.04,-21.5,-27.48,7.37,-10.66,-85.16,-92.46,0.0
2.0,1.0,2.0,2.0,-46.27,-0.98,-67.02,7.32,54.73,47.75,7.03,-2.98,-32.25,86.61,11.99,-9.81,20.72,-164.93,-36.2,-129.81,55.35,-11.13,-65.79,14.65,124.14,-3.54,13.0,1.0
1.0,1.0,2.0,2.0,-17.82,-7.53,31.71,128.6,29.4,26.33,-34.19,8.89,33.54,43.34,28.03,63.46,32.14,-109.38,63.51,8.56,337.87,-153.14,102.31,88.95,-10.48,34.05,27.47,1.0
1.0,0.0,3.0,2.0,159.94,17.18,-47.05,-20.03,-25.04,-7.57,-0.1,21.22,6.49,-98.59,-5.91,56.14,-2.59,17.75,135.63,14.51,84.78,33.92,-80.65,-112.83,-82.59,-1.14,68.84,1.0
1.0,1.0,2.0,1.0,118.91,-20.3,1.3,97.46,-26.2,-5.31,6.23,7.37,-40.84,-23.35,26.56,-71.47,44.62,48.5,26.67,-151.36,-125.38,107.11,49.89,-174.8,38.67,-70.06,-40.68,1.0
1.0,1.0,2.0,2.0,-83.47,24.94,-42.13,-19.71,31.66,-31.51,6.52,7.89,25.81,-40.05,30.3,189.62,16.8,16.7,-92.46,14.09,12.59,57.04,-56.65,30.5,75.03,-35.28,-15.83,1.0
2.0,1.0,2.0,2.0,-116.95,6.92,-76.33,58.79,-41.11,-62.04,-41.76,2.33,-22.57,124.26,-38.03,107.15,28.61,23.34,42.42,116.05,321.62,-73.14,-63.16,26.92,-13.62,-122.09,61.75,1.0
2.0,1.0,2.0,1.0,-179.43,37.69,-27.29,239.99,27.15,50.99,35.18,13.29,-11.3,4.79,19.72,-117.08,54.79,-60.82,4.86,38.07,97.51,52.4,-46.36,-14.76,9.83,-25.89,-45.55,0.0
2.0,1.0,1.0,2.0,-250.67,-1.94,-24.24,-39.54,-34.28,-14.44,37.52,-1.83,8.9,18.28,-23.85,-0.96,48.79,-72.91,17.12,127.07,197.69,-43.91,70.23,26.67,-42.46,62.67,22.92,0.0
2.0,1.0,2.0,2.0,-94.31,6.03,-140.09,268.14,-90.52,22.41,-10.85,3.1,-44.71,-3.62,-46.04,-6.45,33.78,-6.2,59.17,-104.36,-181.11,-79.98,-66.82,-3.5,94.74,121.31,32.85,0.0
1.0,1.0,1.0,1.0,84.59,-22.86,-106.72,267.67,79.81,18.24,56.25,14.02,6.82,-112.57,-47.42,25.71,61.75,-13.35,-55.87,-148.96,542.75,-11.99,70.45,-80.18,64.35,49.6,33.46,1.0
2.0,1.0,2.0,2.0,-80.3,27.96,33.21,-61.73,86.4,-36.72,-13.53,-1.58,8.37,-8.09,7.6,54.25,30.64,41.67,159.55,8.62,-15.85,-131.95,101.66,-115.66,-104.5,-133.05,68.87,0.0
3.0,1.0,2.0,2.0,-278.11,-15.5,84.75,150.43,-19.14,-22.2,-29.22,0.69,0.13,9.38,-5.8,-77.45,28.13,77.31,58.08,5.28,-74.63,-140.01,28.39,45.27,44.77,127.28,21.9,0.0
2.0,1.0,1.0,2.0,63.75,25.58,-17.45,-5.11,-20.98,-2.89,-36.82,9.96,18.04,-44.67,5.01,14.6,2.8,85.67,37.34,139.48,-38.55,19.59,75.16,32.38,182.87,-39.38,0.65,1.0
2.0,1.0,2.0,2.0,-12.76,3.08,13.78,169.2,-66.16,-79.42,1.5,5.54,-22.36,46.4,16.85,82.47,31.58,65.67,17.74,9.91,-288.18,1.37,-12.38,19.71,-58.43,56.12,-99.43,0.0
1.0,1.0,2.0,2.0,-63.4,-4.07,19.71,10.53,-61.11,40.26,-9.73,-2.76,8.09,10.63,11.91,-47.52,13.81,-116.7,24.97,37.99,67.0,16.11,-84.5,199.82,71.5,-30.36,60.03,1.0
2.0,1.0,2.0,1.0,-16.39,-14.18,91.31,238.22,-95.49,29.23,-10.1,16.85,-38.4,-57.93,-15.47,-14.97,49.42,17.36,-17.52,122.06,-192.27,-27.46,-43.17,-71.37,-78.57,86.37,52.34,0.0
2.0,2.0,2.0,2.0,-417.32,-23.16,-67.91,-225.21,18.62,-74.31,52.03,-2.41,9.31,70.92,-28.39,-5.63,16.59,54.82,-105.92,-15.72,20.43,-54.38,79.41,-38.71,-71.5,177.57,-21.01,0.0
2.0,2.0,2.0,2.0,-292.61,-14.64,-82.7,-116.28,-40.17,-71.29,-7.33,-1.2,0.22,-25.68,56.61,0.97,50.53,94.75,60.96,118.3,38.82,-124.7,-61.64,-39.61,13.1,152.39,59.02,0.0
1.0,2.0,2.0,1.0,-14.26,-4.29,-91.68,13.34,52.42,-4.3,34.89,-1.76,-30.02,-97.61,15.25,-76.38,9.27,-53.94,-53.15,-16.91,160.24,106.83,19.91,-69.04,-10.55,36.49,83.54,1.0
1.0,2.0,1.0,1.0,28.48,-40.31,-35.36,-84.85,-43.66,-0.08,-23.43,-6.27,5.32,72.0,6.9,48.53,26.0,-62.08,-14.99,59.68,-79.83,-5.91,-77.82,-66.38,-75.2,8.96,-25.98,1.0
2.0,1.0,1.0,1.0,-30.99,0.49,79.2,13.68,-6.96,13.09,11.45,4.59,18.4,38.72,5.4,118.11,22.92,-4.95,-34.24,145.87,156.9,-14.69,-27.33,-125.33,9.97,-21.07,2.42,0.0
1.0,1.0,2.0,2.0,100.73,33.39,-84.68,-6.18,4.95,4.83,-20.2,4.6,38.44,-165.02,12.73,107.6,16.0,-44.01,110.6,112.66,4.1,71.25,-36.07,-49.09,-25.25,-14.11,44.03,1.0
3.0,2.0,2.0,2.0,-529.31,-17.1,-37.5,-274.17,-65.88,-7.96,-2.53,4.43,40.19,49.92,-15.94,15.92,25.45,11.95,-7.95,100.14,-45.95,-98.55,-3.59,-62.69,86.64,10.11,-19.33,0.0
1.0,2.0,2.0,1.0,240.41,1.83,16.6,5.5,42.42,-9.46,-14.04,-12.16,24.99,71.27,-10.29,-52.77,26.92,-35.78,-63.39,58.64,46.71,78.16,139.72,-200.03,95.18,-61.52,21.17,1.0
1.0,2.0,1.0,1.0,-134.38,14.67,20.41,182.94,-47.85,-2.41,28.67,14.25,-20.2,43.62,-39.88,133.22,-4.33,69.12,-114.18,-5.17,-228.04,-137.58,10.8,56.94,-109.11,-81.53,-5.3,1.0
2.0,2.0,2.0,2.0,-216.34,0.13,108.42,45.4,57.17,-0.99,33.49,-3.32,-12.16,165.47,-28.9,-128.5,52.17,-1.02,-92.22,119.25,422.1,81.93,-20.15,71.51,-131.21,-221.49,-82.57,1.0
2.0,2.0,2.0,2.0,-242.38,9.92,-8.48,-147.17,51.88,-0.24,17.37,12.57,-3.82,0.56,22.1,257.78,13.49,11.85,-42.17,-72.67,16.16,7.41,-45.46,-127.33,-38.24,-49.04,10.9,0.0
1.0,1.0,2.0,1.0,83.16,-22.15,27.81,14.65,-9.94,13.08,-2.84,4.69,-26.66,30.43,-34.22,17.78,34.96,-16.37,97.43,135.61,-201.08,25.13,-5.2,-39.91,15.91,-16.43,-40.03,1.0
2.0,1.0,1.0,2.0,-159.38,33.17,-19.65,105.99,-55.08,-47.81,6.01,2.55,-0.25,-200.4,-19.87,57.31,38.03,-51.77,128.14,-50.02,327.57,-173.43,-2.91,6.87,83.42,188.09,-8.35,0.0
2.0,2.0,1.0,0.0,33.58,0.64,78.21,180.28,-73.52,-3.88,64.53,26.44,-14.07,27.72,10.43,-68.11,-1.0,130.38,55.78,-15.3,133.82,17.62,9.15,-385.45,-38.22,148.69,-25.8,0.0
1.0,1.0,2.0,1.0,62.77,-19.81,-24.46,102.37,65.14,57.38,12.27,5.25,18.56,-65.2,30.48,36.21,21.47,-93.5,1.65,55.7,45.56,80.7,-8.88,-88.14,17.08,153.13,-32.73,1.0
2.0,2.0,2.0,2.0,-265.92,9.82,-115.76,6.3,8.26,30.94,11.94,8.91,-16.92,-11.29,20.04,59.53,33.86,-80.1,-7.97,77.07,270.5,13.6,-28.31,-67.32,-55.25,10.29,-10.25,0.0
2.0,1.0,2.0,2.0,40.62,10.56,18.47,256.16,8.31,2.79,-17.3,-3.36,1.42,42.32,-13.72,47.41,57.94,-60.0,32.17,-46.02,-61.46,107.04,39.26,-99.29,13.62,-46.98,-0.11,0.0
2.0,1.0,1.0,2.0,-215.74,-0.92,16.57,-145.66,7.51,-52.87,31.94,7.62,-13.96,133.57,-20.1,-3.12,2.42,-132.58,-3.89,-37.84,173.91,-59.15,-68.25,7.56,-32.93,-6.65,-34.18,0.0
2.0,1.0,2.0,2.0,-114.6,-0.46,-44.7,-2.86,76.37,8.88,-14.11,8.11,-19.99,-62.37,-31.56,75.59,20.34,178.36,-43.23,14.85,-133.98,-117.19,-14.45,83.54,17.65,-172.01,-28.03,0.0
2.0,1.0,2.0,2.0,-95.53,-16.19,-15.05,5.82,69.94,3.93,10.18,6.1,-19.36,-27.59,-0.34,-21.53,6.19,112.03,-25.9,-34.51,161.11,153.13,-65.16,78.83,-23.54,5.56,-44.48,1.0
2.0,1.0,1.0,1.0,113.42,16.83,87.09,130.96,-6.37,28.17,-20.57,17.48,-5.85,134.89,32.19,35.02,6.95,123.56,74.53,-24.48,-278.49,-22.3,-62.49,6.73,153.47,-183.3,13.2,0.0
1.0,2.0,1.0,1.0,35.54,34.93,-143.66,115.15,79.74,-11.22,34.54,9.53,13.31,-162.25,10.74,139.89,2.68,61.34,48.75,-100.02,-115.71,100.52,6.0,-29.7,-37.3,34.1,-41.03,1.0
2.0,1.0,2.0,2.0,-43.39,-35.41,76.87,-30.06,27.38,10.13,-53.16,6.14,21.23,55.76,-21.41,-133.75,-1.95,54.01,114.24,22.98,-31.02,-62.0,18.31,51.45,-39.27,73.67,64.17,1.0
1.0,2.0,2.0,1.0,-73.29,33.34,-40.41,90.35,5.31,15.88,15.58,5.45,1.73,-13.68,-13.48,3.1,54.83,-162.23,22.98,65.31,252.17,188.53,-0.8,-101.63,33.9,57.38,-18.07,1.0
2.0,1.0,2.0,2.0,-39.36,31.25,-138.43,-72.57,34.57,3.89,4.43,12.06,-22.8,-0.69,-14.58,42.05,3.14,-114.38,32.88,-72.76,-25.15,-108.48,8.34,4.66,-53.63,-111.36,-54.67,1.0
1.0,2.0,2.0,1.0,138.36,11.5,-37.61,174.36,14.98,0.01,30.29,2.09,16.36,-42.34,-24.77,-26.64,45.65,162.79,-40.02,-142.47,-8.97,-67.67,-110.73,-283.04,25.09,-14.5,5.42,1.0
1.0,2.0,2.0,1.0,111.39,-18.32,-70.73,153.97,24.52,-33.22,21.7,7.72,-37.48,127.41,-14.92,-67.84,14.76,47.68,-57.8,25.29,-172.45,-93.89,57.58,-104.4,18.27,-56.9,-49.63,1.0
2.0,1.0,2.0,2.0,-252.75,-2.87,65.11,145.43,-10.79,30.87,-29.46,5.2,-46.91,1.95,7.03,-45.38,39.09,173.97,55.46,-95.66,62.31,28.39,58.07,54.74,60.69,4.69,72.59,0.0
2.0,1.0,1.0,1.0,34.61,-2.04,-3.46,-54.88,-50.66,-9.29,18.12,2.32,33.2,7.94,-10.83,48.38,52.51,159.45,-48.59,78.36,-35.79,15.26,-41.37,-130.61,-26.69,-20.15,-39.95,0.0
2.0,2.0,2.0,2.0,-208.48,-15.22,-88.21,-204.97,-0.56,-2.82,-18.41,9.62,19.84,88.57,4.66,-0.12,-13.88,27.66,9.31,-105.83,-0.09,-98.02,41.04,-112.54,52.96,67.74,-34.6,0.0
2.0,2.0,2.0,1.0,-98.83,-12.5,18.47,-106.2,64.84,-4.26,24.16,7.11,4.92,-107.19,11.61,9.03,14.33,89.12,1.85,28.26,50.61,-102.84,44.01,-181.91,-17.75,-77.61,-27.32,0.0
2.0,1.0,1.0,1.0,-181.24,40.64,51.29,73.25,-68.78,2.0,-29.35,26.99,-1.01,-32.18,26.79,-163.78,19.68,-86.58,24.63,-103.88,-68.55,-34.85,45.5,58.28,77.54,-91.44,17.91,0.0
3.0,2.0,1.0,2.0,-331.8,-7.34,-43.13,-112.99,24.82,-28.56,5.89,8.44,-34.83,14.37,1.73,-34.39,13.81,13.33,80.66,92.3,135.48,93.66,59.28,-45.16,33.54,77.42,17.8,0.0
1.0,1.0,2.0,1.0,84.59,-13.41,-15.33,68.56,9.11,-23.39,-20.0,11.2,37.53,38.55,51.51,-57.44,24.96,130.58,129.4,-147.29,50.38,71.71,10.18,15.07,61.58,16.24,-104.43,1.0
1.0,0.0,0.0,1.0,241.02,-27.94,56.21,-4.97,-86.2,68.39,15.74,10.49,-19.8,78.38,-4.54,142.43,46.39,87.36,-123.51,-96.19,-238.88,23.22,-35.4,122.41,-103.74,-12.01,44.19,0.0
1.0,1.0,2.0,1.0,137.01,24.95,-7.06,27.86,61.7,13.91,-12.94,6.51,18.13,-119.85,10.0,-25.36,25.22,163.24,-33.88,73.92,-301.93,-31.16,-82.64,-48.42,23.64,129.79,-7.7,1.0
2.0,1.0,3.0,2.0,-271.28,-19.23,32.91,-62.6,-72.96,54.68,68.89,-1.88,-3.42,-51.99,15.37,-42.79,5.67,8.54,14.34,25.64,66.34,-3.51,44.6,110.03,-79.7,-45.08,-28.21,0.0
2.0,1.0,2.0,2.0,-372.78,33.49,-37.19,-158.72,87.72,19.31,-3.51,5.87,-3.7,-45.05,-27.77,-12.24,29.79,4.22,-57.62,41.55,193.15,-62.53,-50.18,58.11,-84.01,122.12,-26.58,0.0
1.0,1.0,1.0,1.0,233.39,48.66,-5.57,14.28,-86.33,15.16,-2.24,10.43,-14.3,123.59,3.87,-37.11,9.35,42.57,-10.43,52.62,-42.34,72.7,-4.15,29.22,-43.07,17.93,-61.08,0.0
1.0,1.0,2.0,2.0,126.46,-29.29,-56.98,38.57,-36.7,-0.61,44.08,8.29,-14.97,-35.16,38.68,40.76,-14.5,-52.95,-38.05,-31.33,-347.55,-1.87,8.11,248.05,-60.78,0.3,6.59,1.0
2.0,1.0,1.0,2.0,34.0,-17.31,-52.0,121.36,-10.25,16.69,-2.17,-6.87,-16.03,21.79,-59.33,99.9,20.77,-142.19,5.4,-105.77,-283.93,-154.06,-47.84,56.22,-70.55,-48.32,-28.18,0.0
0.0,1.0,2.0,1.0,303.41,-17.71,56.15,113.08,-73.9,9.63,-15.95,15.42,13.1,4.25,-72.96,29.26,15.01,29.87,116.55,-72.72,-333.5,-17.33,19.47,26.57,-114.71,-76.81,14.76,1.0
2.0,1.0,2.0,2.0,24.21,25.31,-128.54,29.84,-30.5,4.32,-34.01,3.63,-26.14,-198.72,18.61,91.25,-15.23,-114.96,-58.03,11.72,-14.92,-133.59,117.39,169.08,32.74,-32.54,-25.95,1.0
1.0,1.0,2.0,1.0,60.8,-11.86,-54.27,47.73,39.19,-21.37,0.99,16.91,-26.95,11.42,-12.93,160.82,3.4,-67.47,25.15,-79.3,-153.07,17.7,64.08,-86.56,66.81,-71.56,-13.59,1.0
1.0,1.0,1.0,1.0,230.77,4.48,44.17,6.79,-12.69,35.83,3.96,-7.18,-3.32,77.6,12.69,-47.95,-10.14,-6.34,37.22,-74.12,-64.43,139.61,-62.59,-23.35,35.75,35.29,24.76,1.0
2.0,1.0,2.0,2.0,-152.47,10.43,-31.7,24.91,69.96,-26.28,18.31,0.38,27.32,82.62,32.54,21.97,29.25,-199.41,72.68,-33.64,217.45,132.79,-119.8,44.46,-106.83,-65.04,21.55,1.0
1.0,1.0,1.0,1.0,246.1,31.29,-26.83,282.81,54.14,-24.54,-44.8,16.56,-32.85,-90.52,18.06,-120.24,47.37,11.65,-16.46,-16.73,489.32,114.68,24.43,80.86,59.36,106.08,2.35,1.0
2.0,2.0,2.0,1.0,-274.79,-3.2,-89.47,-71.64,62.84,8.61,-13.04,32.65,33.32,-65.19,5.93,-170.88,-24.25,-117.75,16.67,32.36,131.87,-129.22,-79.3,-249.26,-196.76,11.25,4.43,0.0
