cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,2.0,489.36,3.96,-277.27,-9.73,17.55,42.78,13.47,-54.76,-44.18,69.42,58.71,108.25,-28.18,18.97,48.69,79.26,-78.42,1.0
2.0,1.0,152.6,25.81,203.3,-1.91,-108.51,41.04,-90.74,176.57,-50.13,-17.4,144.46,-68.94,69.65,125.93,2.51,-19.03,-23.1,0.0
1.0,0.0,95.09,44.06,-152.86,11.07,125.22,-41.72,-86.15,116.48,-117.7,32.93,-237.52,-87.92,15.87,-121.96,-128.46,-15.89,-11.94,1.0
2.0,2.0,-56.14,-16.25,-32.19,15.99,86.59,-13.47,-24.04,-16.69,124.38,-60.66,-89.05,-77.19,-37.69,129.09,-56.07,256.61,88.52,2.0
2.0,1.0,68.77,-51.49,-205.14,4.9,-224.83,6.9,-35.13,-84.4,41.64,88.69,127.72,-162.51,116.23,15.44,-21.56,-191.72,-4.78,1.0
2.0,2.0,-159.8,-35.3,-197.04,15.06,-82.15,-30.73,-38.55,-0.09,-25.94,-7.72,-47.87,22.87,74.94,-34.61,-37.83,-131.38,-140.7,0.0
1.0,1.0,216.86,34.26,12.79,-2.91,46.22,-49.18,-34.21,-79.59,-45.84,53.1,8.73,-66.41,32.31,-61.75,-61.56,160.73,-160.03,0.0
1.0,2.0,-214.86,-43.48,-130.55,-5.47,113.14,-29.98,69.85,-129.49,28.65,-10.63,28.28,-32.73,68.65,-89.12,22.94,129.91,-15.81,2.0
0.0,2.0,74.72,-50.96,83.81,-1.72,-245.67,-19.47,29.73,1.45,6.43,-179.02,39.44,-132.04,-66.87,-226.01,43.32,115.91,-13.67,2.0
1.0,1.0,202.74,17.43,90.09,2.97,93.63,31.77,29.69,-37.39,-0.93,2.51,-101.77,-145.92,82.11,-129.17,209.17,219.66,78.27,0.0
1.0,2.0,336.66,-55.5,-76.98,1.36,-264.76,-12.78,-53.89,83.71,39.61,52.01,15.08,-84.0,-77.48,-81.21,11.48,-162.28,153.28,1.0
1.0,2.0,273.26,-33.6,-126.05,-19.62,-52.56,-28.84,-28.8,143.89,77.78,42.58,-133.34,-0.51,121.89,-20.93,49.54,359.64,152.7,2.0
0.0,2.0,201.5,-14.21,96.82,8.38,61.59,5.99,61.3,-137.6,-105.21,-137.86,-179.33,-85.27,-31.26,-163.4,-48.94,-41.89,-36.99,2.0
2.0,2.0,47.82,-93.05,-275.31,-4.32,-387.02,-54.41,9.53,32.56,-127.43,51.59,26.14,-36.07,-84.41,-34.26,76.84,55.97,-50.48,0.0
1.0,1.0,276.66,19.35,-172.93,5.4,19.73,-9.21,-11.52,138.34,-35.43,-60.1,-73.31,61.69,-59.7,51.16,76.5,9.57,52.5,1.0
2.0,2.0,-29.34,-26.41,-158.1,-7.07,140.79,-29.36,24.33,-66.27,124.39,-63.34,19.61,-59.92,3.37,48.29,-54.85,130.18,-189.41,2.0
2.0,2.0,-70.73,-42.62,-181.42,-6.86,100.34,-22.56,49.56,68.61,-7.45,113.35,19.38,-42.62,101.93,23.32,-41.61,-40.12,99.59,2.0
1.0,1.0,72.75,19.51,-45.01,5.45,7.88,-3.48,-59.18,-104.09,-4.71,-144.41,-1.03,-95.29,-64.02,-106.45,-148.39,-73.19,-56.3,1.0
2.0,1.0,35.38,-14.11,-131.88,6.35,-181.67,-122.05,35.56,68.85,30.94,21.95,-59.62,40.15,-160.0,33.21,20.77,-58.75,-27.46,1.0
2.0,1.0,13.11,-50.51,-16.23,-6.95,-475.68,-34.48,-72.98,-192.79,112.24,-84.9,-79.48,-111.22,14.89,-61.05,138.07,163.67,-139.52,2.0
3.0,1.0,-262.82,5.83,-2.23,-10.27,-67.65,20.07,-61.87,-273.02,26.73,88.49,-16.21,-55.26,-117.01,127.36,-5.9,-7.64,-10.08,1.0
1.0,0.0,16.12,102.85,217.59,4.48,107.48,-53.14,-18.52,-105.41,-19.72,-68.6,-22.15,88.29,-25.79,-193.77,53.07,141.39,-133.12,0.0
2.0,1.0,-50.65,-19.9,-59.22,-6.89,-78.75,16.65,-12.76,-93.09,29.37,60.98,54.19,-48.88,47.35,19.16,117.41,124.77,-73.54,1.0
2.0,1.0,101.1,27.47,-78.02,-0.08,-239.48,32.4,-77.13,-43.8,17.59,22.91,-67.13,225.16,-54.12,128.38,-10.83,-119.71,-16.04,1.0
2.0,1.0,-329.89,-16.01,-174.75,-5.36,19.29,-50.99,-47.93,-103.6,34.46,32.21,-80.49,14.73,170.18,-105.14,-24.6,72.44,142.25,0.0
2.0,1.0,98.48,22.81,-62.98,7.79,-78.02,15.23,-37.2,36.84,-9.87,55.06,93.68,74.8,116.04,34.17,23.48,101.42,16.62,1.0
1.0,2.0,306.58,5.39,-159.57,5.68,47.41,39.55,-113.88,-144.44,-190.7,56.32,-38.58,55.54,47.65,31.73,-45.41,334.4,17.52,2.0
1.0,1.0,-30.68,14.77,240.91,2.97,-18.51,-7.7,24.49,140.29,-27.36,86.95,-12.37,-104.44,-23.67,-36.99,-16.61,-151.84,91.62,0.0
2.0,1.0,421.35,-0.07,-256.02,8.33,-124.36,-3.94,-13.54,128.82,29.0,-2.6,-2.72,73.24,-7.26,101.53,-6.75,223.34,21.93,1.0
1.0,2.0,74.44,-12.83,-26.81,0.49,-155.91,-1.0,-15.75,36.16,-77.81,91.31,-134.33,79.11,-7.61,-43.62,-63.91,57.83,-5.3,1.0
2.0,2.0,-44.85,-16.07,-120.27,9.32,90.29,15.58,30.32,-236.9,-23.12,-80.2,16.27,-31.47,121.01,36.89,54.9,44.63,-45.81,2.0
2.0,1.0,-83.42,-23.38,-130.83,2.31,-123.31,-45.07,34.59,124.84,94.94,40.26,12.8,86.09,-157.2,37.42,-82.87,-18.85,-87.09,0.0
0.0,2.0,418.89,58.77,140.85,-3.97,306.73,-24.27,-8.91,13.37,35.57,-80.64,-20.41,42.3,-4.02,-93.58,32.26,160.3,79.94,2.0
2.0,2.0,114.47,-33.4,-184.49,4.43,-200.19,56.7,-64.38,176.94,58.27,-7.02,-2.42,2.19,-168.21,11.89,140.48,188.73,38.95,2.0
1.0,2.0,128.56,28.64,-137.51,9.07,321.8,47.79,23.68,59.2,-67.29,-85.21,-93.92,36.35,40.07,61.84,-59.98,-25.07,-30.45,2.0
2.0,1.0,338.18,-47.95,-356.55,2.68,-270.47,6.79,-95.04,117.99,-131.31,51.8,69.51,-180.67,-9.0,-1.55,-71.47,-129.91,-160.35,1.0
1.0,2.0,310.77,-3.88,-44.03,-2.06,-101.8,51.16,-2.77,-50.46,207.21,-122.39,-22.24,-24.32,-23.76,-71.59,8.92,416.5,160.63,1.0
2.0,1.0,135.18,-39.03,-105.17,4.15,-205.18,-2.19,-40.44,-213.0,-79.67,-126.94,-54.63,-140.37,-103.59,6.81,-15.9,-152.09,-124.53,1.0
2.0,2.0,-125.34,-51.33,-210.48,-14.27,-183.19,19.88,-4.54,109.08,86.63,85.12,20.06,12.52,-35.56,-59.28,147.39,81.67,172.73,0.0
2.0,2.0,62.27,-82.52,-209.14,5.19,-337.13,-35.63,49.36,-10.09,106.77,18.12,-38.0,11.66,79.75,26.79,-22.64,-5.59,-59.77,0.0
1.0,1.0,87.54,47.07,67.39,-2.42,-48.49,33.62,-24.91,-17.27,-74.89,41.33,-11.38,-7.72,109.96,-242.67,116.83,260.52,26.83,0.0
2.0,1.0,103.55,-25.58,-177.21,2.24,-171.42,77.13,-28.77,-108.18,95.3,4.49,10.57,-88.23,127.99,-45.42,-66.35,-150.1,129.92,1.0
1.0,1.0,134.3,51.62,164.41,-1.63,-81.31,-12.11,-100.77,-20.27,70.61,81.4,16.39,14.16,-138.92,-28.9,38.68,27.79,60.57,0.0
1.0,1.0,396.68,54.64,-27.52,9.98,2.48,-9.93,-69.75,130.01,-49.75,-71.32,63.27,-18.67,-46.87,-129.02,69.87,420.65,0.7,0.0
2.0,2.0,-200.12,-77.15,-157.8,-8.14,-33.57,31.62,-15.98,116.04,41.45,-16.82,25.7,-210.22,-86.28,-72.95,11.7,-126.31,-96.27,2.0
2.0,3.0,2.56,-145.57,-287.7,-5.2,-197.2,-0.42,2.3,119.54,-93.28,43.3,-95.18,-241.65,65.09,40.42,-123.76,-92.8,72.71,2.0
1.0,2.0,187.24,-38.57,-16.55,-11.72,-220.29,-14.54,-53.06,70.39,-112.52,11.16,73.67,-80.76,-128.2,-50.09,5.57,269.88,224.32,2.0
1.0,1.0,293.92,45.4,-149.02,3.32,185.96,40.18,1.42,89.94,-46.32,-45.26,-79.83,104.9,112.72,21.07,51.59,73.47,29.77,1.0
2.0,2.0,-344.35,-44.94,-111.88,-8.0,106.2,-18.66,87.88,-60.06,9.97,166.89,-106.15,-89.38,-114.28,-7.9,-44.44,96.23,-29.24,2.0
1.0,2.0,111.83,-55.64,62.38,-1.49,-211.61,-47.85,18.78,4.4,-119.26,-14.86,2.35,-37.36,-26.31,-33.08,-57.48,-90.81,172.41,1.0
2.0,1.0,130.86,16.06,-116.89,-0.21,-94.36,1.66,-24.13,195.26,3.0,-73.99,-86.13,-7.86,33.95,148.92,91.76,64.65,45.52,1.0
2.0,1.0,-287.89,62.12,75.9,-1.09,206.6,28.87,54.03,-10.04,57.8,-106.97,-1.44,194.03,17.84,11.66,28.04,-12.59,49.98,0.0
1.0,1.0,82.53,40.95,124.87,9.58,109.03,27.52,6.22,119.37,115.11,-89.19,-12.78,-89.7,-114.07,9.17,141.06,32.25,-59.88,0.0
1.0,1.0,-44.69,26.79,8.7,8.14,68.16,-22.02,-19.49,-36.85,23.92,-78.28,-84.91,-48.17,84.14,-106.48,-40.81,-18.54,94.5,1.0
2.0,1.0,74.0,24.92,-58.43,-11.65,-112.82,-47.34,-39.38,135.57,119.35,4.23,-25.72,114.47,97.95,54.84,13.31,52.19,-110.41,1.0
1.0,2.0,149.08,-36.4,-69.81,-9.54,-151.55,2.76,-12.96,-106.75,-78.39,36.21,134.76,-28.3,-96.36,-73.92,-46.06,-76.02,-19.29,1.0
2.0,2.0,307.69,-4.11,-242.24,9.6,-83.77,18.95,-83.07,187.96,27.67,-87.67,79.26,122.26,-110.38,36.42,34.62,328.66,136.99,2.0
1.0,1.0,-3.63,32.09,57.05,2.31,144.76,34.48,17.06,-1.02,-49.08,85.24,7.87,-91.31,-36.82,-35.83,-39.46,12.61,60.68,0.0
2.0,1.0,-328.93,13.07,-90.39,-2.04,100.06,41.56,-4.7,-109.93,-54.76,74.83,-66.9,63.44,-45.64,-52.83,111.15,-37.37,-41.64,0.0
1.0,1.0,208.83,36.45,-54.98,18.59,128.93,28.76,15.11,39.07,-126.41,-20.2,77.52,-92.25,10.74,-82.85,-120.55,276.27,41.9,0.0
1.0,3.0,-148.35,-68.73,19.2,-0.62,-150.25,-24.98,53.59,-3.9,6.04,-106.02,43.72,34.46,104.98,-101.23,131.69,261.98,80.22,0.0
2.0,1.0,-212.8,-51.43,-291.43,4.36,-113.43,36.13,23.43,-60.56,82.07,-45.94,-190.59,20.32,-29.72,-31.56,-87.32,-23.6,29.24,2.0
2.0,2.0,-123.61,-99.36,-158.16,2.1,-290.94,4.37,-4.19,53.07,61.7,-183.48,114.78,-218.87,29.8,-80.78,-82.19,-237.73,-53.79,2.0
1.0,2.0,169.98,-23.99,-126.35,6.99,-57.01,16.6,-81.36,-10.59,28.07,-192.3,-198.86,-114.1,30.23,-196.8,41.14,-175.25,-13.5,1.0
2.0,1.0,-54.48,38.9,9.61,-1.06,-129.87,51.9,-37.6,41.32,139.59,-33.43,-117.14,154.21,-106.57,135.38,-3.15,-184.51,-32.62,1.0
2.0,1.0,16.56,-4.59,44.53,5.74,7.75,-8.41,-42.66,-28.94,-103.88,-30.96,-91.84,-201.63,-111.12,49.03,112.41,177.34,298.01,0.0
1.0,1.0,29.57,-22.56,-147.62,3.25,-126.69,-0.84,-8.94,-44.16,46.76,-127.7,24.18,-40.7,-63.14,-59.94,124.79,-168.08,-56.05,1.0
1.0,1.0,32.94,73.8,251.31,2.0,143.75,-7.36,-13.54,-55.93,-22.31,-53.15,-24.79,-30.08,26.76,-116.34,-92.71,183.35,79.07,0.0
2.0,1.0,-322.53,10.75,-145.35,4.52,111.74,-45.37,-41.41,38.01,18.91,-9.36,-105.07,50.65,-63.82,-153.63,56.1,75.42,-0.75,0.0
2.0,2.0,-205.64,-55.89,-110.81,-5.6,-6.9,-87.23,9.98,-99.53,97.85,-104.63,-112.21,-64.12,-43.44,84.89,-57.03,59.95,71.62,2.0
2.0,1.0,348.62,42.56,-184.49,1.01,85.42,-15.07,-31.4,74.96,88.08,144.81,-79.98,49.58,-20.85,158.69,38.77,85.38,-8.17,1.0
1.0,2.0,250.07,-19.52,-37.31,-1.13,-177.86,-43.27,17.06,44.48,135.25,1.83,-65.66,29.96,69.19,-48.52,53.15,173.83,144.49,2.0
1.0,1.0,357.39,56.52,13.18,-3.68,83.38,-45.93,-92.24,-54.51,206.35,118.93,68.79,-19.16,96.54,-88.5,-130.51,287.71,-94.64,0.0
1.0,1.0,191.34,63.34,-33.52,-3.53,413.81,42.17,-23.61,81.38,17.08,-3.94,-128.79,-114.59,129.13,-122.18,-62.07,330.39,-210.18,0.0
1.0,1.0,282.09,40.98,116.51,4.84,-167.56,-1.57,-43.03,-197.59,71.26,-85.89,63.44,39.43,-39.75,-139.18,-62.13,-121.28,52.76,1.0
2.0,2.0,-14.78,2.44,-95.38,10.56,224.33,-14.51,-6.25,52.68,-93.41,166.12,-58.91,-54.8,22.84,140.7,55.57,186.39,66.61,2.0
1.0,1.0,145.5,57.42,84.94,10.08,-15.34,14.48,-14.72,-234.93,-32.86,58.79,68.03,47.67,110.87,-61.37,-35.58,46.52,134.07,0.0
1.0,1.0,262.36,20.2,138.63,-3.79,-79.48,13.76,-1.05,89.75,-70.04,113.25,-131.14,-51.63,35.28,-108.87,-154.64,67.98,54.65,0.0
1.0,2.0,25.37,-95.25,-225.35,12.01,-327.74,-16.05,1.3,-3.68,-109.23,-104.45,-37.45,-19.04,11.27,-83.1,27.35,66.11,-42.7,0.0
1.0,1.0,-100.58,29.69,43.56,0.09,4.81,-36.06,-34.83,-65.91,-87.0,155.87,-7.34,109.53,103.12,-98.97,66.85,21.08,12.87,1.0
2.0,2.0,107.38,-71.66,-234.04,-3.86,-290.34,-1.62,-67.42,-104.76,-40.61,-24.5,-43.3,-50.42,-8.05,-15.87,89.77,216.02,128.55,2.0
1.0,1.0,438.9,69.61,-146.91,10.32,87.03,-40.54,-22.25,59.56,-65.44,-78.51,-99.53,211.11,-130.59,60.75,-27.86,-155.71,46.05,1.0
1.0,1.0,163.38,118.07,-17.2,-6.2,411.0,50.55,-82.36,-7.23,-66.1,-117.29,-28.17,72.42,-101.57,-168.85,79.02,302.86,-24.99,0.0
2.0,2.0,-45.42,-16.6,14.45,-2.33,28.02,29.01,-14.64,49.75,-35.56,9.65,84.77,-21.53,-44.03,61.14,-80.51,153.22,-83.84,2.0
2.0,1.0,40.64,1.33,-28.42,-3.49,-175.16,-13.9,-39.16,-12.3,77.36,84.84,-92.64,64.08,-161.4,4.13,29.65,128.59,44.61,1.0
1.0,1.0,68.3,1.9,-99.71,7.6,-81.8,-4.53,-24.14,-42.94,27.07,47.11,2.64,-42.69,174.37,-62.29,36.81,-80.08,-67.75,1.0
1.0,2.0,330.17,63.28,125.44,4.02,261.8,43.81,-42.6,-41.37,-60.22,-96.29,-52.53,48.82,-2.14,-76.88,54.59,239.11,20.02,2.0
1.0,1.0,43.47,-31.42,-94.64,-4.8,-44.85,51.18,-87.37,66.24,-93.67,-85.2,127.53,-220.48,-74.36,-135.68,-80.82,-274.91,116.76,1.0
2.0,1.0,84.97,7.0,-100.63,-2.94,-156.21,48.97,-11.91,-60.71,-29.94,39.91,-59.29,70.53,19.29,182.12,-14.06,0.55,14.66,1.0
1.0,2.0,60.56,-40.49,-1.48,-6.48,-71.67,16.75,-75.11,-9.83,19.47,20.16,-34.22,-233.03,64.14,-64.53,9.82,-216.55,-50.43,1.0
1.0,2.0,192.44,0.66,-20.9,-3.69,-48.05,37.9,-8.05,-119.72,-62.35,162.81,64.81,-10.55,-136.75,-53.57,100.73,186.37,-1.52,1.0
1.0,1.0,255.05,15.83,-14.15,4.52,57.28,-12.93,-52.02,-12.71,38.37,79.85,80.36,-89.78,-23.38,-81.39,-55.81,187.4,43.01,0.0
2.0,1.0,-178.67,14.54,-56.11,4.6,114.24,8.92,6.64,143.98,-59.38,-52.77,-22.44,22.05,-39.66,72.73,-167.16,94.84,55.4,2.0
2.0,2.0,-197.75,-57.66,-201.45,3.61,46.71,-16.16,33.77,-30.97,-80.34,-33.62,53.61,-91.65,17.97,65.21,10.13,85.44,-19.3,2.0
1.0,1.0,-66.29,15.91,228.0,-2.62,118.63,-18.34,-20.74,26.78,-63.15,149.5,44.15,-242.17,-67.73,50.7,57.65,193.11,-26.11,0.0
1.0,2.0,382.71,52.04,-78.48,-13.92,101.31,5.89,-82.58,-16.12,-22.08,-86.93,0.77,138.87,-48.68,-1.61,141.03,305.53,-21.16,2.0
2.0,2.0,-40.68,-70.85,-283.74,-0.27,-190.25,-50.96,-43.15,-2.98,-7.51,194.6,186.5,-79.05,-205.4,9.12,31.87,-17.05,-33.04,2.0
1.0,2.0,212.98,-57.17,85.71,-8.07,-358.57,38.19,9.8,-32.45,8.53,-96.73,-50.85,-28.31,-13.32,-43.43,78.52,-210.42,38.79,1.0
2.0,2.0,-83.97,-60.52,-188.35,-3.91,-222.54,36.36,7.53,34.0,-110.13,54.22,-117.6,3.03,98.46,-80.79,55.52,112.81,91.2,0.0
1.0,2.0,327.73,-0.76,-148.09,-5.45,5.48,-21.72,-47.51,56.12,-23.38,-62.18,199.87,67.55,-31.08,19.88,-68.71,208.78,-2.57,2.0
1.0,2.0,15.89,0.92,-42.16,-7.94,143.77,2.82,14.8,-230.96,32.71,-185.37,-41.63,-4.9,136.66,-0.14,-58.27,157.89,56.5,2.0
2.0,1.0,170.54,-60.01,-472.99,-10.38,-199.65,40.8,-56.79,209.35,21.13,-54.47,-20.93,-118.95,-37.74,-66.75,33.8,-149.54,-5.34,1.0
2.0,1.0,500.72,6.87,-347.69,-2.93,-360.06,-15.48,-71.68,-10.47,132.81,-0.75,35.22,302.62,6.9,128.35,92.26,48.16,-55.87,1.0
2.0,2.0,11.87,-98.7,-86.18,-6.01,-325.28,-31.97,-27.04,71.61,74.51,51.27,-21.23,-204.6,-5.54,-18.44,-61.14,50.73,60.44,2.0
1.0,2.0,-101.57,-97.79,-361.05,1.46,-371.53,39.71,-77.02,122.23,16.46,108.3,-108.58,-85.62,-69.17,-262.28,37.06,312.57,77.77,0.0
2.0,2.0,39.77,-58.05,-175.51,3.3,-336.0,-50.77,17.91,0.91,37.82,14.99,-48.47,114.71,-113.35,14.35,61.28,189.06,-114.19,0.0
1.0,2.0,18.78,-106.09,-161.61,-4.45,-330.27,5.88,31.64,-96.68,8.11,-77.74,-45.64,-28.41,-205.18,-119.57,-25.21,194.33,59.91,0.0
2.0,0.0,54.33,25.74,-142.47,12.04,-18.66,45.58,-19.22,18.89,-72.14,27.35,72.91,-23.78,-57.67,-41.56,-2.59,33.7,-56.44,1.0
1.0,1.0,344.04,-31.04,-124.12,-11.08,-264.44,12.35,-76.99,105.26,-79.74,150.02,-78.33,-75.56,50.08,-147.89,-91.43,-255.71,30.87,1.0
1.0,1.0,135.02,56.4,20.26,7.72,37.89,-2.28,-44.97,4.93,-120.56,93.89,132.24,1.16,-41.47,-78.38,3.72,30.1,158.29,1.0
2.0,2.0,23.19,-2.54,-149.99,-4.49,311.88,4.65,4.64,53.66,-21.9,33.24,-46.41,-132.93,72.99,66.93,-113.04,-181.17,132.93,0.0
2.0,2.0,-84.87,-55.7,-178.6,-13.22,-193.41,-11.32,27.35,-131.29,25.27,-42.19,14.79,6.93,-26.15,-59.59,42.87,106.01,-38.46,0.0
2.0,3.0,54.41,-56.58,-63.22,3.98,105.1,-35.64,-5.56,-80.67,-49.61,-172.11,-47.42,-161.84,-47.85,150.34,-42.52,217.54,33.09,2.0
1.0,2.0,281.38,-28.88,-122.06,-5.54,-167.47,40.82,-61.45,-71.12,204.56,9.6,-71.94,-103.27,24.33,-42.53,12.05,-43.65,-24.06,1.0
1.0,1.0,81.49,14.32,-76.2,6.78,-63.27,-5.08,-4.85,47.54,61.26,-71.24,116.65,29.84,-94.09,-80.14,-36.99,-51.5,-88.01,1.0
1.0,3.0,-76.34,-76.98,-7.16,2.58,-143.83,36.85,66.66,64.65,13.11,98.37,37.47,53.53,32.99,-170.16,83.84,276.76,-145.69,0.0
1.0,1.0,113.85,19.43,-111.94,-1.24,145.55,-5.28,1.94,-32.71,-62.2,96.77,-19.37,-28.81,94.13,-17.1,-76.13,151.25,-114.33,1.0
1.0,1.0,476.58,29.0,-186.97,-11.7,-67.86,45.52,-19.51,92.27,-45.92,173.38,1.49,158.85,-10.13,-9.97,-109.14,241.93,-43.39,1.0
0.0,2.0,119.91,-48.3,57.85,-2.01,-73.32,3.36,87.37,-91.92,224.02,60.02,0.26,-131.98,-63.09,-150.11,179.62,-156.11,-98.09,2.0
2.0,2.0,-16.66,-100.04,-217.98,-7.31,-223.72,-17.29,-6.46,-106.31,-103.97,-193.84,32.02,-165.32,100.57,-38.77,4.08,-53.5,-93.23,2.0
1.0,2.0,176.6,-31.64,-65.45,1.94,128.06,-22.82,11.74,153.74,150.38,51.44,36.31,-235.37,-67.58,-13.07,4.8,93.21,-64.02,0.0
1.0,0.0,122.63,70.88,101.99,-0.13,35.96,-28.68,-23.03,110.75,-48.01,-2.29,-39.14,23.2,-11.05,-12.66,36.84,113.03,-15.98,0.0
1.0,1.0,111.58,0.99,-68.79,0.41,-87.63,-3.92,-7.69,123.52,17.18,-22.78,-69.57,-20.46,177.95,-19.89,55.56,4.12,140.15,1.0
1.0,1.0,138.38,31.13,-9.6,1.35,199.19,-42.62,-23.25,62.23,66.59,4.49,99.38,-104.32,-222.2,-60.31,-50.04,129.72,75.19,0.0
1.0,1.0,82.6,62.45,56.11,6.38,443.77,44.2,-6.81,341.92,53.62,-54.54,-71.72,-70.58,-7.17,-149.78,50.75,66.09,-151.01,0.0
1.0,2.0,110.05,-24.21,-125.5,-0.83,-66.26,-60.64,-35.03,-67.25,-84.46,38.3,28.31,-28.91,-82.82,-75.89,149.19,98.41,143.33,2.0
1.0,2.0,118.79,4.94,89.01,-9.26,337.48,46.6,28.15,-17.86,-19.66,-20.75,48.79,-98.81,-27.55,31.22,75.19,336.28,109.22,2.0
1.0,2.0,47.43,-24.44,-152.57,1.28,122.28,-33.26,10.03,96.2,215.42,16.24,-132.74,-41.67,2.82,-154.04,11.65,-71.08,-60.76,2.0
1.0,2.0,20.74,-95.89,-136.49,-1.14,-295.3,21.15,38.43,-63.68,35.57,89.03,55.98,0.62,37.65,-52.77,38.55,89.53,-157.3,0.0
1.0,2.0,-36.49,-24.8,4.17,-8.62,-82.22,-104.56,74.13,139.66,-11.53,-72.63,38.2,172.48,38.85,-9.17,-31.26,54.81,89.04,0.0
2.0,1.0,88.9,46.94,-63.9,-5.68,-139.85,11.48,-38.5,7.41,-104.14,-40.65,-33.98,152.97,112.46,168.98,-38.92,-134.62,52.55,1.0
1.0,2.0,205.22,-27.88,-20.04,5.88,-206.72,20.7,-17.46,-47.3,57.36,-8.72,-62.32,-38.81,-94.33,-60.22,-229.38,103.48,67.14,2.0
2.0,1.0,82.19,32.17,-130.89,7.48,-70.46,24.76,-63.24,8.03,-60.73,-28.71,130.92,83.75,84.38,92.14,-7.29,128.53,-27.06,1.0
1.0,2.0,-72.43,-72.98,-48.5,-9.17,-88.29,20.05,-34.73,-16.05,-32.9,-17.49,-123.7,-166.71,55.98,-152.82,-107.48,-360.71,80.62,1.0
1.0,2.0,446.88,15.84,-193.36,-8.61,-30.68,-2.03,5.72,32.7,-45.33,-26.02,16.76,145.98,-25.23,36.95,-25.51,74.04,32.08,1.0
1.0,2.0,220.66,-6.37,-221.26,-12.84,-98.01,15.17,-34.66,2.02,116.97,-89.44,100.22,116.96,77.95,-18.93,-21.24,259.82,94.74,2.0
2.0,1.0,-266.99,28.1,-60.54,-4.6,13.21,29.57,18.78,-99.79,141.21,41.6,108.29,142.11,18.48,62.32,56.65,-12.52,-94.91,0.0
2.0,2.0,-313.35,-59.45,-11.19,-3.82,16.07,52.44,75.23,53.54,68.61,-2.91,37.53,-82.72,96.42,-40.7,-71.62,104.99,181.91,2.0
1.0,3.0,-152.11,-27.88,131.33,1.27,-4.85,-12.03,86.66,-39.51,-20.53,40.9,-39.15,161.4,-73.92,-50.26,7.91,181.01,112.93,0.0
1.0,1.0,467.96,-7.28,-155.18,-2.7,-245.58,-3.97,-15.73,-103.17,-3.7,-141.95,-47.13,35.02,61.91,67.89,-29.41,222.65,115.17,1.0
2.0,1.0,25.23,-16.0,-73.81,-2.83,-316.29,-41.47,-48.85,167.25,-23.86,110.82,-2.85,75.45,-17.11,-72.04,-136.44,276.11,-29.98,1.0
1.0,2.0,-103.12,-32.88,82.03,12.02,-134.41,38.77,100.81,47.38,-107.39,49.27,-63.44,149.59,-92.29,-47.22,93.69,292.73,-56.89,0.0
1.0,2.0,-244.15,-25.91,38.74,1.21,112.44,20.54,70.57,27.06,49.59,130.78,-29.08,13.61,-40.75,-148.72,-43.23,-30.97,60.66,0.0
2.0,1.0,326.82,40.03,-178.64,9.97,-10.16,18.66,-37.54,101.91,89.57,-9.58,42.32,100.66,-26.87,132.77,-17.48,-128.71,13.15,1.0
2.0,2.0,-162.27,-15.31,4.17,-1.23,182.91,4.31,25.75,74.52,-8.42,152.22,-57.92,-73.44,12.42,119.65,86.43,109.37,-10.6,1.0
0.0,1.0,236.45,-9.4,228.39,4.78,-304.48,7.72,16.55,62.96,-4.94,-13.26,-115.37,-83.21,-20.54,-193.41,-10.66,160.36,85.52,2.0
2.0,0.0,380.83,69.22,-123.5,2.76,26.41,36.0,-9.17,-36.53,9.43,-55.43,78.33,141.11,-38.92,200.34,-1.35,-157.16,14.25,1.0
2.0,2.0,-48.12,13.93,115.26,2.07,355.44,33.28,42.41,-40.63,47.73,-124.83,-133.18,-112.6,-13.7,190.67,58.04,95.88,123.12,2.0
2.0,1.0,186.89,-39.74,-185.61,3.71,-464.23,23.71,-63.73,37.4,-37.16,33.04,18.09,6.25,-57.8,188.65,-6.45,265.18,-114.93,2.0
2.0,1.0,120.69,10.6,-128.25,10.51,-31.04,-27.73,-23.92,5.75,6.23,-12.02,-143.78,-27.19,67.34,3.79,179.91,60.2,32.37,1.0
1.0,2.0,76.52,-26.38,-127.89,2.68,-69.8,-13.18,-25.87,-84.53,-94.68,17.41,22.5,-41.83,171.66,-68.82,68.22,42.62,-70.46,2.0
1.0,1.0,59.07,-13.78,43.2,-2.54,-176.43,8.12,-25.16,52.44,-39.09,-15.6,82.23,-84.27,-22.36,-141.39,-41.6,-12.04,-72.25,2.0
2.0,1.0,173.88,-38.96,-222.73,-1.29,-212.29,10.89,-50.99,45.21,-35.44,-70.93,21.02,-124.77,-126.76,-3.72,-56.68,-155.66,-37.07,1.0
1.0,2.0,1.16,-63.51,-104.31,-14.78,-214.92,-6.07,-26.76,-14.73,118.79,-52.67,41.93,-135.19,65.27,-57.86,-61.93,-38.44,80.16,2.0
2.0,2.0,-19.67,-98.26,-285.92,3.62,-260.84,60.72,-80.35,80.36,82.32,-123.22,-82.55,-147.71,-18.66,49.46,-82.27,36.45,-58.35,2.0
2.0,1.0,-141.92,-34.87,13.42,-1.62,-194.37,37.37,-20.04,171.51,124.2,-11.46,-144.29,-79.77,-81.77,59.95,2.73,151.37,68.78,1.0
