cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,1.0,4.03,0.95,-93.75,-43.76,-257.94,-3.03,27.76,-16.76,-74.91,45.34,0.07,-19.64,5.6,1.0
2.0,2.0,-1.87,-3.8,-102.33,41.42,338.23,159.09,-12.56,-7.3,89.72,-303.12,6.56,-77.87,-22.67,0.0
1.0,2.0,-8.94,36.56,2.27,-16.29,75.86,-59.21,-1.81,8.48,14.61,94.88,26.75,-18.53,-18.66,0.0
1.0,1.0,-6.33,35.25,-9.73,18.61,82.72,-10.48,-8.34,-12.85,-29.35,-120.0,-3.52,-16.97,-5.63,0.0
1.0,1.0,-0.28,4.35,23.58,27.75,121.5,-6.78,7.28,-15.76,-94.78,-114.72,25.26,-80.9,18.56,1.0
1.0,1.0,-2.54,30.72,115.79,6.43,22.84,62.63,26.6,-21.31,-185.57,92.13,-25.27,44.24,-49.74,0.0
1.0,1.0,16.52,29.44,-116.58,-25.03,-174.85,75.06,3.07,5.82,296.56,-115.26,-74.13,-43.19,-21.66,1.0
2.0,1.0,-10.86,0.33,-32.6,-21.9,181.16,12.28,0.15,1.74,30.98,58.6,-63.86,-37.45,23.28,0.0
1.0,1.0,-14.24,19.97,-112.26,-14.25,-71.82,45.32,34.98,25.38,163.99,94.58,20.84,37.71,-17.83,1.0
1.0,0.0,-0.39,-36.31,-7.31,-46.27,-390.28,-140.27,25.86,-23.9,-101.38,4.89,88.29,-0.17,11.89,1.0
2.0,2.0,-17.45,22.29,70.01,24.15,659.68,174.63,-57.7,-26.13,194.44,-25.75,129.41,0.52,33.78,0.0
1.0,2.0,-3.44,2.71,-54.57,64.12,-11.49,-148.4,8.52,70.17,-132.59,-49.71,62.48,-7.38,-45.25,1.0
1.0,1.0,-1.63,20.76,13.04,-54.54,8.33,78.84,3.58,-41.0,-106.93,70.04,66.97,16.44,15.36,0.0
1.0,1.0,-8.29,2.64,-45.15,73.57,-7.56,-20.56,0.86,-1.62,-137.87,209.94,-5.6,27.45,35.36,0.0
2.0,1.0,-6.11,23.56,14.91,-46.52,318.46,70.17,-10.38,-3.66,5.59,35.53,30.37,-44.79,-22.52,1.0
1.0,1.0,1.49,0.97,-24.27,74.89,-59.42,72.87,-14.83,-55.86,-75.33,24.39,2.1,21.53,90.78,0.0
1.0,1.0,-5.13,-57.12,-31.53,60.53,-41.57,22.12,40.93,5.94,-18.23,-19.53,8.6,-25.98,15.81,0.0
0.0,0.0,14.49,13.77,-139.33,50.94,24.93,164.18,4.1,37.96,81.84,-31.41,45.13,10.01,2.85,1.0
2.0,1.0,-9.77,0.76,-28.85,73.69,203.41,36.97,-5.16,-8.0,63.14,-21.09,-31.77,-41.75,-3.97,0.0
1.0,2.0,-0.7,13.23,-64.54,-24.17,-98.65,-13.43,-6.79,25.13,89.79,174.97,9.91,53.33,-20.38,1.0
1.0,0.0,11.74,2.62,-77.2,-8.14,-219.66,-59.92,-9.74,1.86,-54.55,86.16,-51.24,-10.21,38.2,1.0
1.0,1.0,-3.99,30.11,33.23,-6.52,-25.67,25.65,42.59,1.79,-127.86,66.0,2.52,-0.07,33.47,0.0
1.0,1.0,19.37,22.04,-113.56,43.9,-589.29,117.25,56.26,-67.83,155.68,37.37,9.83,-32.35,8.13,0.0
1.0,1.0,-1.56,-21.04,-66.08,-49.1,125.41,-8.97,-5.7,-0.76,-212.54,13.33,63.59,-51.36,-6.59,1.0
2.0,0.0,-25.98,-19.9,77.67,6.6,557.59,10.43,-29.45,19.9,94.04,163.25,-32.88,-2.22,32.5,0.0
1.0,1.0,7.75,-17.44,-108.34,-58.64,10.52,-32.8,-21.61,7.96,-199.64,-65.2,-60.85,-39.11,7.74,1.0
1.0,2.0,14.36,1.47,22.27,-15.59,-88.79,6.25,-21.41,12.15,108.45,-52.05,11.66,30.41,9.08,1.0
2.0,1.0,-11.02,21.18,-80.81,18.56,-88.33,-139.66,29.3,30.67,56.74,-100.72,48.96,-69.3,-18.51,0.0
1.0,1.0,-12.15,-1.05,101.85,-2.31,97.52,-60.92,47.42,31.27,-280.06,-117.26,51.23,7.48,-48.81,0.0
1.0,1.0,11.73,-19.2,-67.34,-98.3,-583.44,6.29,32.0,-39.16,51.92,-26.07,10.0,56.19,-21.65,0.0
1.0,1.0,1.39,10.05,-80.5,-11.81,79.39,89.43,-4.54,-17.66,29.32,-52.01,89.37,-37.84,-28.53,0.0
1.0,2.0,12.56,-1.85,-180.06,49.35,-252.75,-103.02,-22.27,46.36,84.24,33.14,8.62,-4.22,11.22,1.0
1.0,0.0,-12.43,-6.65,12.62,28.95,115.52,35.53,31.19,-11.26,-124.89,-52.1,58.8,-21.64,21.06,0.0
1.0,2.0,-24.35,7.73,-1.92,8.89,189.04,-18.58,39.32,0.82,-435.98,5.78,-25.66,5.09,12.09,0.0
1.0,1.0,8.55,23.95,14.66,15.53,-394.88,-18.79,45.12,-25.89,-147.88,-114.33,27.73,21.48,-31.05,0.0
1.0,1.0,3.79,-11.14,-104.96,-10.27,-181.14,42.12,10.29,-24.61,11.17,37.52,-54.88,-12.52,-27.15,0.0
0.0,2.0,11.79,4.28,-236.55,29.38,-155.91,-71.75,-16.29,-10.3,-416.86,72.79,-36.07,-82.71,27.27,1.0
2.0,1.0,-13.95,6.26,-10.65,-83.23,343.61,127.36,9.1,5.11,111.82,38.85,-102.8,-23.81,10.29,0.0
1.0,1.0,-6.46,19.2,-16.54,65.88,-90.96,-38.31,28.23,3.74,-67.75,65.21,62.03,-3.39,-5.49,0.0
2.0,0.0,-9.49,-26.08,-2.58,-34.44,257.42,57.85,9.43,-7.43,15.67,-11.83,5.67,-65.0,68.67,0.0
2.0,1.0,-15.54,46.24,50.0,56.54,188.28,-43.87,22.7,37.87,152.3,-18.28,34.29,-28.32,2.94,0.0
1.0,0.0,-10.77,-10.65,-113.52,-79.48,-222.32,47.45,63.56,-3.6,16.81,59.4,16.11,5.98,-21.88,1.0
0.0,1.0,20.44,-25.44,25.39,84.22,111.29,72.12,-39.89,59.72,164.78,22.37,-58.71,60.16,-62.27,1.0
1.0,1.0,4.1,41.22,-126.55,-28.09,-47.19,-64.66,-9.63,25.22,-2.18,-15.61,1.17,-51.55,7.2,1.0
2.0,1.0,-32.87,34.04,58.23,-12.24,663.99,-41.31,-1.84,19.11,-492.44,28.78,-1.4,-44.58,6.38,0.0
1.0,1.0,-17.13,38.89,-74.1,-54.42,-78.11,19.82,43.08,14.79,-3.96,-20.01,-74.24,44.84,25.99,1.0
1.0,1.0,-7.15,15.93,47.68,14.79,121.63,51.17,26.88,4.35,-127.66,-12.94,28.81,10.56,-3.47,0.0
1.0,1.0,4.23,64.76,-41.66,43.06,-71.29,-76.91,-7.24,42.87,52.39,-13.07,34.28,6.93,13.23,1.0
1.0,1.0,-3.45,-25.2,-8.21,-34.32,-125.68,55.73,33.67,5.91,201.47,-159.44,94.17,29.17,3.66,1.0
0.0,1.0,11.69,-20.97,38.52,59.66,-117.02,-102.01,-12.56,31.34,-87.55,-32.42,-8.91,20.36,-18.0,1.0
1.0,1.0,21.48,10.9,62.04,-6.33,-166.22,-61.73,-32.43,20.14,332.65,52.95,-28.18,-1.79,-1.37,1.0
1.0,1.0,-14.22,-1.2,13.57,-9.43,-44.12,-42.56,22.4,-10.37,-130.42,92.42,42.4,27.54,-4.09,0.0
1.0,1.0,-1.21,-8.84,-33.72,-14.14,28.99,42.05,9.65,-19.41,40.5,173.46,4.46,-48.92,16.61,0.0
2.0,2.0,-12.35,-41.8,-4.79,17.0,320.65,123.89,0.78,2.63,134.26,106.38,5.23,-10.16,46.54,0.0
1.0,0.0,2.05,-24.95,-106.78,-75.91,69.03,-21.59,-10.82,20.33,58.2,-29.46,0.42,-67.8,-7.61,1.0
1.0,1.0,5.03,0.61,-33.12,-70.93,-148.71,28.66,-1.95,-11.66,134.89,20.45,12.47,18.65,-7.72,1.0
1.0,2.0,-13.89,19.92,13.58,-28.92,281.01,60.04,19.21,-0.54,-126.78,-176.34,-37.67,-31.86,32.53,1.0
1.0,0.0,-9.25,21.07,-31.04,13.66,135.29,30.94,21.71,-5.83,-101.05,69.48,13.52,-48.39,11.49,0.0
1.0,1.0,-7.61,12.38,-77.23,-8.01,310.6,83.52,-30.33,17.76,33.09,-148.07,-72.42,7.8,-8.67,0.0
2.0,1.0,-18.22,11.38,56.53,-28.56,595.57,155.5,-10.76,2.05,42.17,119.51,-34.01,-21.02,-49.01,0.0
0.0,2.0,20.0,-10.58,25.36,13.7,100.42,38.01,-40.5,57.1,-102.71,-50.0,27.94,76.63,20.54,1.0
1.0,2.0,6.65,-24.64,20.61,-12.64,9.9,-84.41,-3.81,12.42,-285.07,-258.51,10.36,-30.46,-8.36,1.0
1.0,1.0,-5.27,33.84,92.81,20.28,47.16,44.27,-9.07,-46.44,-237.93,50.83,-65.7,67.11,24.03,0.0
1.0,1.0,1.52,39.78,-109.53,15.88,-57.0,-65.42,-5.2,36.2,36.3,-62.03,5.39,-21.94,-48.18,0.0
0.0,2.0,7.22,0.17,-81.02,47.49,-23.55,22.0,-38.96,26.81,4.22,-109.93,-24.17,77.73,13.05,1.0
1.0,1.0,1.69,-45.69,-94.28,-22.23,75.53,15.22,-22.87,33.84,267.72,1.37,113.45,-15.19,12.53,1.0
1.0,1.0,-14.63,37.56,-97.58,-29.98,-275.84,-22.12,62.8,-11.63,-135.84,82.51,75.95,17.27,16.67,1.0
1.0,1.0,19.64,39.5,27.0,-45.53,-201.03,-3.29,-25.99,-8.78,128.89,64.27,-4.41,24.69,12.76,1.0
0.0,0.0,19.89,-12.18,-73.67,53.19,-391.36,-121.78,-12.99,15.08,5.48,-37.8,77.59,1.32,44.37,1.0
2.0,0.0,-7.5,-11.47,-11.77,0.27,196.42,101.03,-13.05,-31.09,28.05,86.52,-24.83,-5.8,-0.04,0.0
1.0,1.0,10.74,-5.45,-45.37,38.65,-208.15,-105.88,-6.9,19.69,-120.82,-103.94,-14.79,0.48,-38.07,1.0
1.0,1.0,4.62,27.03,-83.37,-54.57,-183.4,71.1,22.47,-18.08,53.95,172.14,-34.32,-4.67,-50.92,0.0
1.0,1.0,5.72,78.3,39.23,6.42,-320.62,56.68,53.67,-32.89,-267.02,-19.01,-13.11,60.41,7.09,0.0
1.0,1.0,-1.9,34.46,-71.87,-13.76,130.21,93.95,-0.29,-9.92,70.44,-82.8,15.82,-39.63,-15.4,0.0
0.0,1.0,22.98,-19.72,-189.87,20.83,-488.0,-79.57,-26.96,4.2,56.28,-16.69,27.51,15.01,-44.1,1.0
1.0,2.0,9.51,-12.87,-52.07,1.86,-114.21,-47.44,-13.38,6.47,52.68,-160.47,-6.63,-28.11,-22.1,1.0
1.0,1.0,9.61,45.76,-51.74,37.86,-178.38,-56.6,-22.46,24.11,109.24,-142.53,18.85,36.57,5.19,1.0
1.0,2.0,-16.04,19.36,28.54,-69.03,238.47,22.06,28.16,2.66,-176.05,-57.44,7.43,-29.13,-2.04,0.0
1.0,1.0,16.08,5.0,-79.89,2.3,-180.56,8.02,-7.7,-0.9,-82.81,-56.84,8.88,-5.68,5.08,1.0
2.0,1.0,-12.28,-2.73,9.18,-2.36,186.69,0.23,3.19,-3.63,-65.13,158.25,-12.59,-22.76,-0.13,0.0
1.0,0.0,7.39,-22.85,-141.49,-36.37,115.23,63.96,-34.56,-10.81,66.32,119.41,106.24,-68.29,-33.1,1.0
1.0,1.0,9.82,-1.52,-108.91,64.41,-141.29,-69.44,-7.25,-4.84,-138.46,44.36,-94.41,-65.98,11.01,1.0
1.0,1.0,5.97,9.2,-86.5,-4.78,-252.74,77.64,30.23,-42.65,35.86,-41.31,11.28,-28.06,25.75,0.0
2.0,1.0,-7.44,29.38,45.56,12.31,304.74,143.19,-11.34,-18.42,83.97,10.49,-19.67,10.41,-48.06,0.0
1.0,1.0,4.66,9.78,-95.91,-11.98,-297.24,61.59,37.92,-39.0,-230.47,18.21,-74.1,11.77,26.22,0.0
1.0,1.0,6.2,10.43,128.84,91.75,359.42,159.22,-44.75,-36.45,-133.01,-11.86,-14.2,36.06,-3.44,1.0
1.0,1.0,-28.57,-8.33,63.64,87.81,199.09,-35.08,57.47,-9.2,-586.77,135.12,106.63,8.52,-25.77,0.0
1.0,0.0,-2.1,11.72,-104.17,-9.45,258.28,-3.62,-13.26,25.59,6.37,97.15,55.2,-101.87,-37.02,1.0
2.0,1.0,-13.67,26.79,52.58,11.0,305.62,11.86,-20.75,6.88,100.42,59.84,-6.37,1.97,-44.58,0.0
1.0,1.0,-1.65,61.43,163.43,38.26,-173.32,-55.65,43.05,-5.31,-308.26,8.77,-15.37,72.86,-13.59,0.0
1.0,0.0,-11.33,-6.61,5.35,-44.72,21.8,-8.26,17.73,-26.91,-369.94,120.5,27.16,20.33,-29.92,0.0
1.0,1.0,-5.19,10.02,154.26,29.91,207.44,71.21,0.16,-17.09,-61.73,63.65,43.07,39.8,-11.45,0.0
1.0,0.0,-0.11,-36.69,90.46,-3.51,233.44,8.79,-19.16,33.23,15.46,127.23,-52.54,29.12,3.26,1.0
1.0,0.0,-8.83,7.72,73.32,61.21,197.32,43.49,20.9,12.13,-46.7,-68.42,-70.76,2.55,17.61,0.0
1.0,1.0,-16.34,-19.33,82.47,52.72,299.15,-27.31,27.84,51.52,-26.82,-19.0,51.37,-13.14,2.17,1.0
1.0,2.0,8.89,-28.83,-43.5,-36.93,77.13,59.41,-28.02,-40.51,-240.25,13.72,-14.91,-30.96,38.69,1.0
1.0,1.0,8.54,8.38,35.83,55.79,-446.75,-165.85,13.46,-31.09,40.76,-151.86,72.9,-26.77,-45.07,1.0
1.0,0.0,-0.3,-26.56,-24.67,-31.7,-166.43,11.9,42.54,16.31,106.45,-78.74,-8.35,-0.56,36.98,1.0
1.0,1.0,-10.67,9.86,-10.28,-113.1,155.46,0.23,21.23,27.22,62.72,107.49,-91.63,-34.42,-30.36,0.0
0.0,1.0,14.56,-24.38,34.25,-78.56,91.69,-5.81,-31.3,-3.27,-239.62,-291.92,44.13,-17.3,6.77,1.0
1.0,1.0,15.01,-29.16,100.77,40.74,-84.94,0.43,5.76,15.49,119.56,72.46,40.3,2.52,37.07,1.0
1.0,2.0,17.61,-14.52,-60.14,-1.26,79.85,196.55,-13.72,38.82,365.06,-49.23,58.95,29.39,-1.96,1.0
1.0,1.0,-2.35,19.19,-84.16,34.46,199.48,-17.61,-12.48,33.66,7.05,-69.06,66.73,-61.21,11.38,1.0
1.0,0.0,-2.82,-37.96,142.42,18.68,428.51,99.22,-24.74,-14.11,-238.22,55.41,-48.86,18.01,34.91,1.0
0.0,2.0,23.55,-0.81,-34.2,12.9,-114.03,103.55,-5.91,6.12,89.22,-5.62,13.65,0.66,-20.79,1.0
1.0,1.0,-11.44,45.73,-268.53,36.02,129.73,-113.18,0.5,78.07,-138.95,-59.18,58.49,-78.24,16.77,1.0
1.0,2.0,-7.25,-4.33,-86.97,-8.47,40.38,6.68,5.67,47.96,-20.22,-5.39,-52.05,51.4,35.54,0.0
1.0,1.0,-5.2,25.12,-2.63,-72.12,-23.82,11.38,19.21,34.37,-117.14,-89.47,9.32,79.42,19.92,1.0
1.0,1.0,7.52,-1.09,-78.11,45.98,-16.74,64.02,-30.88,23.78,346.89,70.85,-66.98,35.25,-1.5,1.0
1.0,1.0,7.42,-19.31,-95.17,29.96,-92.66,-19.94,-11.05,-22.51,-171.82,245.17,-96.22,-45.45,49.25,1.0
1.0,1.0,-10.75,9.31,112.36,50.21,61.64,6.43,37.61,4.29,-252.87,-95.88,-49.77,51.07,11.03,0.0
0.0,1.0,14.21,27.92,239.69,-34.25,218.3,96.5,-45.19,-30.69,-231.96,-8.54,2.44,90.08,24.61,1.0
1.0,1.0,3.14,15.99,-82.14,71.18,-346.5,37.41,39.84,-32.33,-144.22,101.41,-5.72,26.28,-6.25,0.0
0.0,1.0,15.42,-57.62,146.98,26.02,25.94,-7.54,-24.34,-11.52,-250.21,-51.05,-28.25,37.61,8.19,1.0
1.0,1.0,9.5,-14.43,-116.06,42.03,-99.86,82.77,-24.58,-24.87,112.27,125.15,30.2,3.69,73.21,0.0
1.0,1.0,-2.68,-29.29,-59.48,-44.06,15.75,74.25,30.84,-15.64,-120.0,160.13,-33.5,-38.02,-24.54,0.0
0.0,1.0,18.98,-54.82,-57.79,-21.25,-473.5,-156.75,2.91,-2.77,-191.12,-134.2,12.67,-8.18,33.87,1.0
1.0,1.0,4.64,27.48,-137.81,4.24,-139.65,7.06,14.0,18.28,-116.49,-37.12,-4.52,-2.77,-27.32,1.0
1.0,1.0,5.3,3.51,-125.09,-6.4,-123.43,-37.91,-11.97,22.92,134.16,-18.79,-78.66,-16.3,29.36,1.0
1.0,1.0,3.61,-1.16,-89.83,-17.13,-22.14,-71.19,-0.2,22.9,36.69,122.23,27.99,-78.82,0.54,1.0
1.0,1.0,5.12,-11.57,-92.06,8.16,-13.19,71.04,-12.15,-18.69,74.79,29.21,86.31,-24.58,22.13,0.0
1.0,1.0,6.07,2.81,-43.2,2.8,-92.03,99.9,19.77,2.75,46.92,146.16,-31.68,25.05,-30.11,1.0
1.0,1.0,4.43,-28.8,97.88,21.66,-79.19,73.81,10.54,-44.54,-152.6,12.05,-8.52,49.19,-15.2,0.0
1.0,1.0,-12.4,-4.09,156.0,-33.84,161.47,-36.28,37.67,22.08,-281.2,-15.12,61.02,30.23,48.82,0.0
1.0,2.0,-1.75,20.76,28.63,12.7,12.27,-128.71,15.84,52.92,61.12,163.89,-46.68,-44.29,-5.97,1.0
1.0,1.0,9.24,-10.77,-34.51,31.21,141.77,65.67,-26.97,-28.55,-86.9,-23.13,-57.06,-61.18,-35.17,1.0
1.0,2.0,7.36,-29.96,27.68,24.49,-315.85,-215.49,25.75,61.0,132.63,110.91,-76.11,-21.27,-15.31,1.0
1.0,1.0,-9.13,9.38,-47.9,-51.03,340.24,70.34,-14.54,-8.0,-88.6,94.16,35.36,-53.47,8.98,0.0
1.0,1.0,-6.15,16.97,66.54,21.9,186.98,90.01,-7.18,-32.64,-116.61,-2.87,57.46,26.54,-16.11,0.0
2.0,1.0,-29.84,-43.62,28.52,-36.83,418.39,-60.73,8.7,11.22,-346.33,-116.87,-13.26,-26.37,-2.08,0.0
1.0,2.0,2.79,72.5,13.76,-46.67,-327.04,-2.08,34.81,-29.38,-95.42,119.41,-43.25,42.54,7.07,0.0
1.0,1.0,5.41,84.91,-138.23,-25.0,-57.25,35.02,-16.55,32.74,73.7,-13.86,-6.62,37.12,-39.43,1.0
1.0,1.0,12.47,-28.96,34.97,7.87,43.6,106.47,-47.04,-4.54,271.41,-58.6,-66.54,67.78,-15.54,1.0
1.0,1.0,-13.28,-8.58,45.19,-2.82,-142.02,-36.49,34.6,-29.09,-179.92,-65.23,-123.92,41.68,1.24,0.0
1.0,1.0,3.85,26.97,34.48,7.07,-263.92,13.33,32.33,-43.95,-285.6,-92.1,-5.32,37.21,-15.27,0.0
2.0,1.0,1.33,14.51,-102.63,53.3,97.06,97.79,-2.99,-11.4,214.13,-56.12,-39.36,-70.72,-9.45,0.0
1.0,1.0,-2.6,20.32,-100.97,23.31,-102.11,13.71,24.86,33.38,-3.63,123.39,-54.84,26.85,6.24,1.0
1.0,1.0,7.3,-4.8,-36.83,-2.6,85.4,17.77,-27.95,5.49,-87.96,-76.81,-7.39,-4.37,0.05,1.0
1.0,1.0,3.65,15.41,-71.58,-41.91,-0.68,8.52,-27.17,18.88,-67.64,203.86,11.81,51.82,1.57,1.0
1.0,2.0,3.36,40.05,-42.64,14.53,-281.85,-12.1,32.9,-19.3,-85.34,34.66,-38.15,-0.05,-0.89,0.0
1.0,1.0,-0.21,15.92,84.16,91.19,-75.38,35.47,13.74,-33.73,-172.78,11.27,-7.56,49.21,-26.9,0.0
1.0,1.0,16.73,-17.33,-52.13,-6.49,-128.69,46.62,-31.75,-12.27,236.35,-172.15,22.25,-2.29,20.4,1.0
1.0,1.0,2.88,-36.34,22.11,3.93,-159.91,5.01,24.06,6.35,268.62,-32.64,46.72,-3.31,43.57,1.0
1.0,1.0,-2.4,-6.92,-63.15,48.11,-163.45,78.11,59.77,4.13,75.64,26.53,7.63,-8.97,-1.25,1.0
2.0,1.0,-5.3,-58.49,-76.02,-6.25,95.39,35.37,-8.52,14.74,263.22,-23.27,37.5,-22.36,-5.1,0.0
1.0,1.0,-18.83,-21.0,38.19,-51.49,243.66,30.53,37.12,16.72,-136.58,-182.12,14.55,-7.17,-1.49,0.0
1.0,1.0,3.77,22.21,36.81,-14.89,98.9,22.17,-10.5,5.64,179.15,-38.22,55.85,-28.63,12.41,1.0
1.0,1.0,4.12,41.04,66.24,28.86,-205.37,31.3,48.05,-20.25,-201.42,2.76,-27.02,27.82,14.58,0.0
1.0,1.0,-6.2,-36.16,-109.1,-18.18,140.51,47.63,-14.56,6.11,-114.08,130.05,9.49,8.13,-39.05,0.0
1.0,1.0,-10.69,-31.07,35.82,75.25,27.64,-16.32,39.24,-22.11,-269.51,93.09,-77.84,-32.15,-22.99,0.0
1.0,2.0,-10.32,-29.49,-18.03,-60.91,180.85,79.61,25.38,-11.7,-162.43,106.06,63.05,-28.17,-3.08,0.0
1.0,1.0,-18.96,41.69,-10.46,-49.13,284.64,4.36,6.54,18.0,-183.59,96.69,-68.26,4.47,27.29,0.0
1.0,1.0,3.76,-40.87,-64.27,10.65,-144.24,34.15,5.58,-18.77,37.99,-124.04,-23.7,-1.3,-0.6,0.0
1.0,2.0,12.28,79.71,-51.01,42.12,-199.08,-68.24,3.71,-7.09,211.87,-89.65,-39.65,-100.44,-2.47,1.0
1.0,1.0,0.85,35.06,118.55,-18.1,1.45,55.33,-7.9,-51.49,-110.1,44.25,6.31,47.59,5.97,0.0
1.0,1.0,17.94,11.07,-29.03,9.3,-16.33,149.36,-3.69,7.75,228.37,-53.63,-6.3,0.43,-30.4,1.0
1.0,1.0,4.49,-17.84,121.96,-89.5,-36.33,91.77,20.66,-41.72,-334.94,45.98,-33.32,62.56,16.54,0.0
1.0,1.0,-10.41,-18.34,55.45,16.74,275.64,126.85,24.32,-4.49,-208.0,11.57,-41.39,19.8,-4.01,0.0
1.0,1.0,1.32,-9.96,-55.57,-10.37,-197.18,9.95,11.56,-20.68,6.95,187.97,14.34,11.98,-20.68,0.0
1.0,1.0,0.32,-14.11,-204.99,-7.66,-204.1,181.61,64.22,9.17,296.91,-19.38,6.86,-24.17,8.09,1.0
1.0,0.0,8.99,5.3,-88.42,-13.38,-308.33,58.8,17.69,-45.23,-90.86,-34.89,18.49,8.53,41.42,0.0
1.0,1.0,-2.25,17.46,19.22,-3.25,-191.33,-28.82,19.98,11.86,229.65,-155.0,-2.9,36.28,-9.3,1.0
1.0,1.0,5.37,-5.27,-100.35,-5.98,-102.64,85.69,-0.45,-36.35,-24.94,-0.83,-17.26,-13.36,26.84,0.0
1.0,1.0,-2.78,-25.33,87.19,16.41,46.08,95.48,15.57,-32.71,-91.47,26.82,60.49,38.6,-4.36,0.0
1.0,1.0,8.57,26.58,100.72,18.67,147.49,-11.93,-20.96,11.21,-91.92,68.37,2.78,-4.58,-47.74,1.0
0.0,1.0,15.08,-12.14,-69.22,-31.6,-428.7,-174.97,-11.58,44.79,-238.7,48.85,-28.71,87.0,43.17,1.0
1.0,1.0,20.78,-10.81,-15.92,16.89,-164.87,3.79,-21.22,14.86,196.81,-29.3,79.79,2.55,-7.83,1.0
1.0,0.0,-7.56,0.4,49.08,4.62,146.82,14.5,9.24,0.15,-47.64,-63.91,-6.32,-8.17,22.31,0.0
1.0,1.0,-4.55,-66.4,56.98,11.38,88.12,78.89,23.39,-19.5,-218.54,53.51,-11.45,21.94,-9.67,1.0
1.0,1.0,-15.2,-20.07,-54.87,25.54,462.51,49.39,-14.86,13.6,-142.35,2.51,37.27,-57.21,15.28,0.0
1.0,1.0,-15.64,10.8,-9.18,12.34,310.36,39.91,11.39,1.77,-174.03,-67.75,-29.96,-36.26,6.42,0.0
1.0,1.0,-17.22,6.55,-22.08,-12.28,47.28,-26.05,31.86,-10.2,-372.4,-31.53,61.73,9.2,24.23,0.0
1.0,1.0,-8.19,-21.89,5.93,-19.19,-205.3,-76.19,16.96,-11.43,-98.28,3.52,39.95,48.92,-8.71,0.0
1.0,0.0,5.46,-4.74,-29.7,37.17,-58.44,100.52,25.82,16.08,59.82,-119.69,21.45,25.18,-16.95,1.0
1.0,0.0,3.59,30.52,-64.69,-51.35,-160.49,55.72,36.07,-28.18,-28.37,-52.2,65.32,-47.93,3.53,0.0
1.0,1.0,-3.61,-2.69,74.37,9.17,-76.47,-26.52,4.16,-25.71,-170.74,-37.69,86.84,47.99,3.27,0.0
1.0,1.0,-2.84,-41.31,125.25,36.93,7.55,-31.88,20.49,-1.09,-111.69,81.99,53.22,17.39,8.05,0.0
1.0,2.0,-17.24,18.05,-6.9,41.57,102.89,3.02,37.51,3.46,-223.55,-91.69,-105.74,0.32,-53.07,0.0
0.0,1.0,9.45,25.67,-132.55,-48.27,-182.64,-116.8,-11.11,32.77,-176.27,44.55,-7.68,-18.17,-44.21,1.0
1.0,1.0,-7.4,-2.15,-42.79,22.67,92.05,12.53,3.29,-3.49,-107.88,-0.47,-22.48,-12.36,-7.22,0.0
2.0,2.0,-14.13,10.82,77.81,-1.4,314.04,20.29,3.9,52.22,336.7,-43.24,-42.34,4.05,-18.79,1.0
1.0,1.0,3.36,47.03,80.48,-40.18,-47.82,118.33,16.7,-49.32,-269.12,-18.77,-61.82,62.56,-48.12,0.0
1.0,0.0,-13.88,39.71,0.17,-24.87,345.69,21.05,-7.07,2.99,-212.21,-107.23,-1.09,-26.17,16.46,0.0
1.0,0.0,14.97,-28.82,-75.42,11.56,37.19,140.84,-20.89,23.39,198.51,46.19,22.57,28.36,14.02,1.0
1.0,1.0,1.51,-16.45,-38.56,-21.63,-506.07,-47.47,45.04,-35.02,-141.26,80.79,17.04,52.05,-12.7,0.0
1.0,1.0,-9.16,28.79,-26.51,-5.67,193.85,17.24,6.63,-11.3,-160.19,193.33,34.2,-54.01,44.61,0.0
0.0,1.0,13.64,7.11,-43.69,1.24,-125.27,-36.49,-16.75,-38.11,-556.08,6.32,-3.77,-8.94,-1.3,1.0
1.0,1.0,-9.24,20.01,145.25,-25.98,-175.05,-163.37,65.08,30.9,-233.7,16.83,-95.91,19.78,-3.77,0.0
1.0,1.0,12.27,30.96,-149.81,-4.67,-279.82,55.57,-12.53,-23.03,196.56,35.43,14.35,3.7,25.57,0.0
1.0,1.0,-3.94,1.23,12.36,17.14,-7.78,50.19,25.56,-8.02,-21.27,137.16,22.01,6.39,2.61,0.0
0.0,1.0,29.84,14.13,-153.28,-5.59,-530.31,-128.53,-30.23,6.64,-58.51,84.49,-7.69,3.8,-11.29,1.0
2.0,1.0,-22.69,30.62,48.52,16.2,213.22,41.14,67.89,-4.74,-281.44,-106.99,66.16,-38.07,-45.73,0.0
1.0,1.0,12.49,19.38,-2.5,-25.17,-107.04,56.4,2.41,-8.74,192.27,-214.84,-61.54,-20.22,88.66,1.0
1.0,1.0,1.79,19.78,-27.68,-33.85,-121.94,64.7,34.53,-10.23,64.01,-120.41,-92.64,-12.63,24.55,0.0
1.0,1.0,-7.06,-15.63,-45.66,-8.94,139.98,161.73,51.88,7.44,44.25,-27.33,-0.79,-31.12,6.58,0.0
1.0,1.0,6.44,-27.0,-63.35,7.7,-83.02,-110.59,0.21,23.47,-183.29,78.57,-34.71,-50.98,-0.59,1.0
1.0,1.0,-8.9,-15.34,157.24,-19.2,378.82,154.84,-22.97,-34.64,-123.29,-92.16,11.83,75.53,-35.95,0.0
