cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
1.0,1.0,202.55,60.96,-54.11,-28.35,5.47,84.44,-17.74,0.22,4.97,135.67,-141.5,36.24,248.04,-140.19,-12.19,-16.75,-21.85,12.91,22.84,0.0
2.0,1.0,81.42,95.37,-0.01,34.52,-59.95,56.56,21.81,-20.14,2.0,70.57,-60.7,-50.17,118.41,-257.46,9.78,26.31,25.86,109.32,14.56,1.0
2.0,1.0,-290.27,-14.11,-30.37,-53.91,-8.24,63.99,0.29,20.23,-8.89,166.35,-126.91,-43.43,193.35,88.95,3.24,25.67,-3.02,45.39,-23.05,2.0
2.0,1.0,-282.42,-87.5,50.53,7.17,8.48,35.18,16.59,-20.15,11.1,359.32,104.09,-26.39,111.03,-151.3,-13.36,-38.83,-39.66,128.06,12.82,2.0
2.0,1.0,-224.96,134.38,-40.8,-62.6,-19.04,-124.09,18.83,2.84,-1.35,148.0,65.1,19.56,55.91,-171.38,-9.13,-47.19,2.13,-53.17,1.15,0.0
2.0,2.0,291.26,-137.01,-5.2,-56.23,19.6,-42.97,8.44,-7.89,2.09,-136.66,-142.89,-40.66,-158.7,-123.76,20.21,64.53,-11.73,28.31,-1.79,1.0
1.0,1.0,-183.37,7.15,19.75,-13.36,-40.12,192.32,1.62,24.88,6.32,52.63,-92.86,-66.12,54.69,86.2,15.62,15.65,30.86,-29.27,4.94,2.0
1.0,2.0,-319.35,42.82,26.99,-34.63,43.65,-59.12,37.82,35.84,-5.52,139.45,-45.49,-10.67,51.7,-159.59,5.78,63.59,20.85,-146.07,23.55,2.0
1.0,2.0,-436.27,17.29,-2.17,-39.97,107.71,-163.77,14.1,19.25,2.16,294.95,-109.87,63.13,45.89,-129.32,16.17,-84.91,-20.07,92.69,-3.13,2.0
1.0,1.0,28.57,116.9,-16.84,82.34,-49.11,60.42,41.87,8.51,-1.82,87.61,-220.22,-4.38,103.34,-261.1,5.32,109.09,-12.1,-78.85,5.62,2.0
2.0,2.0,-19.28,-42.26,15.44,-3.55,59.04,-15.5,5.95,26.9,9.61,-23.06,-56.43,-17.47,-117.87,-199.88,-5.37,-33.72,-5.22,-3.94,6.79,1.0
1.0,1.0,-283.19,123.36,12.99,-2.89,17.82,-5.92,-25.19,45.24,-1.28,127.5,-16.32,-21.56,-221.5,129.56,-15.83,-105.75,-5.8,-57.99,-7.24,0.0
1.0,1.0,-340.22,6.59,65.02,-35.16,-28.59,158.42,10.79,6.14,6.03,373.62,238.52,-26.99,243.6,-64.31,-2.26,49.56,4.88,-36.23,3.08,2.0
1.0,2.0,-104.42,-42.62,-18.31,-125.93,46.82,-83.25,6.41,-32.3,-8.06,237.01,64.47,34.63,207.62,-165.11,-0.82,23.23,29.16,-61.43,-9.7,2.0
1.0,2.0,-515.68,44.15,-37.47,-44.94,26.15,-12.32,58.8,28.56,-3.84,131.56,-102.01,20.82,47.43,-123.85,-4.95,79.74,52.58,-79.12,9.02,2.0
1.0,2.0,14.4,86.38,13.62,8.67,69.61,-84.29,11.87,56.7,-8.34,143.84,83.8,1.65,101.37,-311.78,2.96,-145.61,1.34,-13.88,-39.4,2.0
2.0,1.0,-358.89,-15.35,7.29,-66.91,29.45,127.62,-68.69,29.21,-4.69,234.29,-282.96,-65.26,-13.48,367.31,-12.69,98.86,9.17,-42.14,-8.15,0.0
1.0,2.0,202.54,7.96,-68.69,89.68,63.52,70.32,-9.59,17.49,1.15,109.7,27.67,3.93,42.26,-294.64,6.09,-51.88,20.0,-19.51,-2.29,0.0
1.0,0.0,155.61,-126.02,-11.75,-59.62,26.12,-167.0,21.47,47.82,-2.44,261.75,19.03,19.95,-142.41,-147.14,-17.34,-5.8,-28.81,-42.89,-8.26,0.0
2.0,1.0,-327.08,121.64,18.23,-145.88,-87.02,36.34,63.56,53.59,0.69,99.64,-149.45,-3.49,-56.94,-239.66,11.0,47.64,-3.86,-50.86,10.66,0.0
2.0,2.0,-167.53,61.3,109.76,171.77,57.31,137.85,-8.94,72.85,-2.16,150.49,-141.31,-2.52,25.38,-299.6,-4.49,9.36,-6.65,14.02,-28.91,1.0
1.0,1.0,-189.92,71.43,105.37,40.51,-44.21,105.99,54.75,46.0,-0.05,-105.31,-75.97,39.84,99.06,-120.77,-6.41,98.8,22.69,-3.27,47.74,2.0
2.0,3.0,200.37,85.33,-34.8,157.82,133.15,-80.4,-30.86,42.0,-8.62,262.64,29.67,-4.77,247.83,-570.86,-2.63,20.32,-6.24,28.01,12.36,1.0
2.0,1.0,19.84,-77.36,58.05,53.28,59.57,-104.02,-23.29,-22.23,-2.0,300.52,-96.64,-36.3,187.34,-114.88,6.44,-112.6,26.64,61.8,-34.93,2.0
2.0,1.0,-6.85,69.93,22.89,-97.69,-72.55,143.64,16.97,43.99,3.26,75.85,-62.41,39.85,89.31,-187.08,-2.38,31.66,-21.56,-105.1,-6.99,1.0
0.0,2.0,-64.99,168.14,-3.08,47.53,76.39,-129.36,29.41,50.65,-3.1,29.91,4.86,-33.81,2.47,-332.33,-23.66,35.33,-7.74,-40.17,-14.29,2.0
2.0,2.0,212.36,-87.55,32.57,-5.67,39.08,-55.73,35.73,14.1,-1.51,12.54,115.69,-6.61,-29.7,-368.08,-5.45,47.81,9.9,34.78,1.74,1.0
2.0,2.0,97.49,-23.01,-16.6,29.43,109.55,-1.05,-63.45,-1.74,0.02,86.75,-101.0,22.87,72.79,-95.59,-8.45,51.97,-46.42,170.17,-9.5,0.0
1.0,1.0,152.39,223.53,-29.21,104.42,-66.96,157.88,35.41,7.0,4.39,-53.46,-54.47,9.82,-60.78,-343.19,-0.82,25.23,14.29,-31.61,0.99,2.0
1.0,1.0,-74.56,-2.28,51.66,-49.71,-105.79,218.11,75.71,-33.05,-3.92,-56.46,23.66,25.68,-69.65,-214.33,-19.02,32.32,-8.46,-8.52,30.09,1.0
1.0,1.0,-117.6,117.67,-54.27,-161.1,-17.56,-47.8,34.14,-3.59,-3.38,223.43,44.48,-16.95,-95.33,-366.41,9.29,6.66,-36.84,-13.3,-3.78,0.0
1.0,1.0,68.59,-53.66,-2.27,-18.13,31.27,184.97,-1.92,10.35,7.74,124.21,36.47,-21.73,75.62,-167.51,-5.86,-180.07,46.32,111.26,14.08,2.0
2.0,1.0,-207.84,67.29,-20.59,24.37,-26.37,-57.73,5.3,33.99,-6.69,114.32,-98.29,-64.58,-52.88,42.09,4.44,-36.66,27.66,-16.3,-1.92,0.0
2.0,1.0,-208.66,120.45,23.45,32.46,-19.77,-122.68,4.16,57.19,-6.42,23.75,13.58,-80.0,-63.28,85.11,8.67,78.04,-9.31,-8.87,4.36,0.0
2.0,2.0,35.36,85.17,57.47,134.39,37.43,55.31,17.14,17.82,-0.02,166.45,-39.23,-8.04,102.85,-496.93,-4.91,106.05,-12.54,-26.65,6.51,1.0
1.0,2.0,-244.64,124.84,-57.34,-3.06,-9.59,-72.99,28.24,-2.28,0.95,-8.03,8.99,33.36,-28.72,-113.12,3.29,8.84,-2.12,12.76,-30.31,2.0
2.0,1.0,-243.83,44.32,14.2,62.88,-64.37,25.83,13.42,17.38,5.14,57.46,-69.47,-29.92,99.03,120.35,-3.45,-19.8,7.51,-41.96,-8.2,2.0
0.0,1.0,142.2,62.91,-27.1,-129.82,-38.85,170.01,25.45,1.08,-9.09,-94.26,57.49,48.46,-170.21,-119.99,2.15,-17.04,-14.63,107.17,42.84,0.0
1.0,2.0,-122.24,124.2,-56.42,21.91,84.96,-176.35,11.4,22.65,2.03,146.99,88.84,4.45,40.97,-297.9,5.48,90.04,-14.47,155.83,12.74,2.0
2.0,1.0,129.23,128.06,-19.61,100.59,-48.82,82.28,10.01,9.09,0.91,82.1,29.55,19.65,84.3,-322.24,-9.3,-99.89,-30.62,-138.38,-7.44,1.0
1.0,1.0,-84.92,238.77,-23.04,21.08,-63.95,58.22,69.24,52.76,0.18,-167.11,45.47,-17.85,-87.2,-323.5,-2.47,122.94,-1.37,118.44,-17.03,2.0
1.0,1.0,-354.08,62.87,3.27,-13.4,14.85,151.56,-14.2,41.52,9.39,158.0,-204.78,51.08,37.74,48.79,7.23,26.59,-34.37,123.83,8.44,2.0
2.0,1.0,-342.7,126.24,36.69,-109.04,-48.89,74.06,-4.64,34.75,-0.32,121.75,35.01,-10.57,-74.64,88.39,-7.35,69.41,0.99,-42.3,1.78,0.0
2.0,1.0,71.99,-43.12,-0.38,2.28,9.58,-57.33,13.71,33.58,5.47,-18.05,154.7,-24.72,-115.19,-94.68,5.13,2.07,61.84,-19.33,-3.82,1.0
1.0,2.0,218.59,77.92,11.19,-23.11,8.85,55.44,56.25,31.5,6.4,21.93,-39.63,-83.77,8.3,-604.68,-5.0,26.67,-44.74,143.44,-15.04,1.0
2.0,1.0,34.84,77.92,-7.19,-67.9,-3.83,-8.44,-0.27,18.13,-7.09,78.74,89.98,18.64,-218.16,-176.93,-3.87,-44.39,-32.58,66.79,-36.92,0.0
2.0,1.0,-61.41,57.81,2.61,124.87,-64.63,109.56,21.68,0.33,-4.98,307.72,-41.92,-6.0,118.09,-373.26,-15.97,-2.14,-10.72,-108.59,-7.47,1.0
1.0,2.0,-13.78,25.83,31.92,-143.01,139.19,-125.32,-30.24,56.51,-6.69,276.64,-206.71,-16.89,120.11,-227.98,2.57,-63.62,-18.4,88.98,24.0,2.0
2.0,2.0,-89.44,-106.35,-34.61,19.89,84.33,-96.18,-36.17,0.97,5.93,433.98,-137.32,59.47,176.45,-125.71,2.52,27.5,47.43,-65.34,-1.7,2.0
1.0,2.0,279.81,73.97,6.11,-138.86,72.09,-63.19,-9.13,-26.52,2.39,139.78,-232.4,67.31,272.98,-480.42,5.64,-155.76,-46.29,40.63,-12.43,1.0
2.0,0.0,-129.53,11.86,-0.53,37.17,-60.19,21.44,8.42,101.86,-2.11,63.41,-29.93,-59.92,-246.86,181.18,-5.28,108.5,43.24,65.94,8.29,0.0
2.0,2.0,-179.07,187.58,-51.06,79.84,-30.66,-110.23,14.33,-29.69,-3.99,-98.38,10.31,-30.33,-11.21,-109.18,5.41,-9.91,-1.29,76.85,-10.58,0.0
1.0,1.0,-230.22,9.3,29.39,22.38,-19.84,-109.71,32.23,34.84,2.27,182.99,-74.91,4.88,-86.58,-14.36,8.02,-0.77,-0.82,-40.8,-9.06,0.0
1.0,2.0,-167.23,97.02,-30.96,90.69,-24.24,56.88,72.54,-1.6,-10.88,135.0,-28.73,-28.12,-15.41,-484.24,-4.76,-51.24,21.7,101.44,-21.26,1.0
1.0,2.0,-226.37,171.27,-13.5,102.86,-51.5,51.4,45.54,47.27,6.48,-211.15,31.29,23.64,-49.35,-72.41,0.88,-24.62,31.49,75.64,-2.87,2.0
2.0,0.0,-175.35,-68.21,35.82,46.32,-88.94,-5.06,62.89,28.12,5.36,402.33,-80.52,-22.42,15.49,-230.84,3.81,-29.14,5.18,-58.22,-8.99,0.0
2.0,2.0,202.09,13.66,24.18,-144.04,68.67,10.89,-26.78,-5.07,4.24,205.21,5.62,-33.83,215.47,-353.93,-8.73,-37.44,9.44,-125.42,-21.8,0.0
2.0,1.0,277.86,-40.57,73.51,-76.11,-14.82,-23.65,12.49,18.88,1.89,-147.25,-19.6,-20.4,-142.52,-144.26,-0.27,119.9,-10.11,-13.23,-29.83,1.0
1.0,1.0,-115.89,104.28,-51.03,-22.35,-51.66,58.78,41.51,15.85,-9.62,-12.07,115.1,-8.86,-48.74,-162.76,10.01,-82.28,-49.46,-42.46,-33.14,2.0
3.0,1.0,-335.46,-39.15,0.08,80.74,-25.72,126.07,-29.58,20.78,-13.27,-2.64,118.7,-0.24,130.66,311.31,-0.36,-57.07,-6.18,46.85,-26.36,2.0
2.0,2.0,402.32,-79.69,30.47,-3.9,40.38,-114.22,72.61,45.85,1.28,100.47,254.07,17.83,-101.17,-710.76,-11.96,43.67,-60.26,16.88,6.66,1.0
1.0,2.0,13.46,-6.84,-13.87,-33.14,36.63,-49.05,51.48,18.27,-0.38,-241.28,-39.2,-31.45,22.73,-192.42,-4.3,77.73,1.27,1.76,-35.38,1.0
2.0,2.0,-101.47,-100.17,-42.73,10.7,39.53,-68.4,20.97,48.64,3.43,-17.98,99.34,-41.92,85.33,17.98,-3.71,60.75,-11.19,78.28,-11.0,1.0
2.0,1.0,-366.35,104.81,40.1,37.57,-105.38,-76.2,28.99,5.12,-3.43,-9.36,94.46,-14.67,232.14,196.85,6.38,35.06,-20.3,38.89,29.72,2.0
2.0,1.0,-252.73,-13.3,84.11,-23.77,-51.17,104.6,10.72,4.03,0.48,46.96,-8.12,-37.06,205.3,161.95,6.33,-16.45,-0.52,51.42,10.4,2.0
2.0,1.0,480.3,-3.13,-59.54,-8.18,-32.25,-48.37,-16.67,-4.72,0.5,-214.78,-153.33,9.47,-190.94,13.71,-14.14,-40.26,5.31,31.38,7.19,1.0
2.0,1.0,-201.73,-144.19,-112.68,-0.8,10.62,155.09,-8.14,30.14,-2.59,137.0,13.41,-17.53,147.79,160.36,-12.86,2.88,-14.46,-17.04,20.24,2.0
1.0,1.0,146.77,-17.49,-16.73,7.21,49.13,44.97,-34.13,2.69,-2.21,-16.33,-4.31,-9.46,-72.44,33.24,4.19,-25.48,-28.42,-51.59,0.14,0.0
2.0,2.0,214.98,-138.37,-63.36,38.79,102.74,-37.57,-69.68,45.97,1.31,-287.75,9.11,20.82,24.66,337.62,4.06,208.78,37.14,-178.07,-27.42,0.0
2.0,2.0,18.69,92.27,-3.55,-16.53,27.25,107.68,-32.99,32.02,-3.1,73.07,-42.55,5.63,93.27,-178.87,5.38,63.04,-41.74,100.66,36.19,1.0
1.0,2.0,293.56,79.01,9.01,130.11,65.67,90.82,-28.97,-56.01,1.77,112.61,-91.2,52.27,31.86,-431.87,2.62,-31.6,16.44,94.66,-3.6,0.0
2.0,2.0,198.05,-46.35,-3.26,53.78,-2.49,170.55,-7.1,-10.59,-4.58,48.03,-58.77,3.35,104.94,-232.68,-1.66,-20.82,25.58,10.59,4.21,1.0
2.0,2.0,195.69,-69.08,64.08,-107.42,29.33,-60.57,41.45,17.31,8.09,16.46,27.6,85.9,-52.97,-389.45,9.47,-85.8,22.95,69.2,7.23,1.0
2.0,1.0,-115.36,134.05,48.14,-113.83,-32.17,-122.39,-2.02,16.54,5.25,-147.55,172.52,-40.81,-49.46,109.99,8.85,10.9,-11.7,22.2,-37.78,0.0
2.0,3.0,148.52,-33.34,-28.72,-12.3,90.64,-42.99,2.93,21.29,-1.73,-90.81,-22.58,46.28,-156.43,-302.58,-12.13,-53.04,23.46,70.0,0.31,1.0
2.0,2.0,-79.5,46.71,-50.79,60.72,23.07,74.56,18.93,64.07,-3.6,81.14,4.34,12.39,-21.31,-291.89,5.34,-5.1,28.06,-63.88,8.85,1.0
2.0,2.0,61.42,96.24,24.01,12.84,69.78,98.06,7.16,58.88,2.92,92.57,67.78,-26.44,26.57,-513.8,4.66,0.6,-19.27,-51.61,4.28,1.0
2.0,1.0,-210.03,57.76,-42.42,44.07,-31.19,-139.09,41.16,25.42,3.73,330.99,93.9,29.55,9.19,-222.21,7.53,31.18,-44.28,-35.08,-18.3,0.0
2.0,1.0,-439.5,199.75,-0.6,127.6,-90.58,-91.42,23.11,7.99,-4.06,-107.78,154.07,-26.38,143.24,116.22,10.31,-109.98,20.65,90.96,-4.43,0.0
1.0,2.0,118.2,36.96,-3.48,-29.31,31.29,-19.1,24.34,6.32,-3.72,-246.42,-62.47,-40.27,-38.14,-177.01,-13.62,20.53,-22.4,14.02,6.11,1.0
2.0,1.0,-151.18,103.22,24.35,-59.46,-14.63,-80.89,-9.37,46.49,-3.93,15.73,-43.9,-47.57,-96.3,103.61,2.77,15.12,-6.14,-100.5,-11.48,0.0
2.0,2.0,124.72,144.43,26.74,79.99,52.62,-55.15,50.37,100.04,10.15,280.75,58.45,39.05,-9.91,-842.19,3.87,43.77,-25.91,-13.26,-3.97,1.0
2.0,2.0,320.68,-28.71,57.6,1.68,39.22,119.15,16.26,16.95,-4.18,-174.26,-47.17,-45.13,-181.83,-361.06,12.02,104.38,-5.6,4.65,-32.66,0.0
2.0,1.0,186.18,-7.41,-62.78,177.33,6.68,-42.63,3.39,24.98,12.3,-172.45,-34.82,14.8,-139.7,-48.31,0.43,30.55,-1.27,36.2,21.43,1.0
2.0,1.0,-88.33,-63.6,33.38,-98.29,-19.35,-122.03,52.4,-42.59,-0.72,263.52,57.21,-17.66,54.03,-302.14,-3.28,4.61,49.57,-62.62,34.86,0.0
1.0,1.0,140.94,200.3,24.16,-39.17,-67.52,109.68,3.99,-111.21,-4.3,150.57,-39.75,-40.49,137.48,-310.85,-0.81,3.69,-8.98,-124.4,6.5,0.0
1.0,1.0,-75.55,43.98,12.12,-74.36,-71.17,-18.26,33.81,26.2,1.34,-115.25,-114.51,-31.87,17.98,118.91,3.31,46.02,13.36,-72.22,29.26,2.0
1.0,2.0,179.41,22.82,66.22,88.39,17.22,13.22,38.73,11.6,2.49,27.81,56.37,-43.66,24.95,-426.13,13.86,-121.6,-55.31,55.94,-15.52,1.0
1.0,2.0,96.98,60.09,-1.46,-88.37,58.47,114.99,14.79,-14.09,5.5,106.77,-48.69,-41.51,-151.27,-476.13,3.12,-51.06,27.78,-92.11,26.47,0.0
2.0,1.0,160.8,62.58,-34.15,-54.86,-115.78,63.84,23.25,-13.61,-10.39,-472.98,-30.74,-9.83,-4.66,188.32,9.94,-52.01,-41.16,29.41,-2.21,1.0
1.0,2.0,263.5,18.74,-19.85,-98.3,14.64,45.23,27.09,17.08,2.63,-91.62,81.89,2.97,39.5,-326.84,7.89,2.2,24.13,15.64,-7.07,1.0
2.0,1.0,339.14,-88.52,-16.2,-67.75,-22.55,-30.65,-15.13,-6.12,0.93,-300.6,-79.67,-25.51,-190.43,127.35,-3.46,-46.04,-22.89,-54.8,-13.52,1.0
1.0,1.0,-64.45,95.59,21.13,228.18,-35.98,152.58,19.44,17.13,2.3,-139.36,107.96,-40.01,-5.6,14.86,-9.25,-30.69,-17.9,-71.81,-9.15,2.0
2.0,2.0,-187.03,167.75,6.7,145.53,-28.86,-1.4,0.72,27.23,1.96,-88.84,-152.81,-36.57,-90.74,-36.33,9.84,13.97,44.43,39.77,-25.07,0.0
1.0,2.0,242.65,72.31,-4.64,-79.55,52.95,42.11,-11.7,-44.49,-1.39,280.82,28.17,-48.23,199.61,-565.95,11.08,-0.05,-31.13,-4.09,-1.34,0.0
2.0,2.0,226.82,3.06,13.05,-128.58,53.24,8.56,2.34,20.74,-2.51,55.42,106.6,-15.65,-188.37,-457.47,5.64,-43.64,-0.61,74.0,-0.3,1.0
2.0,2.0,110.07,73.08,-54.07,208.88,68.85,63.66,-52.53,-40.41,0.63,212.91,-108.37,-23.04,115.63,-278.82,-11.95,-150.63,-52.27,-120.76,-7.0,0.0
1.0,1.0,-249.24,-8.17,-65.28,-18.42,55.86,-47.91,24.28,90.32,-0.68,239.84,-2.3,6.34,99.59,-157.55,3.01,41.06,7.72,-157.08,-20.59,2.0
2.0,1.0,-265.5,-27.71,70.07,-117.07,-24.69,22.85,30.06,-9.79,-4.57,170.53,-52.28,8.29,113.92,-68.96,5.88,6.37,-8.92,-38.88,20.36,2.0
2.0,1.0,53.55,-29.85,-45.11,40.18,13.72,-95.34,41.08,66.62,-6.19,-0.24,-13.47,15.95,-65.58,-221.55,-2.83,-34.2,-28.35,3.76,-4.06,1.0
1.0,2.0,202.96,126.06,10.08,-140.75,121.67,-182.5,-8.52,54.74,-4.62,145.99,-119.42,-2.59,76.03,-400.29,-7.86,-141.81,20.1,13.95,-15.44,2.0
1.0,2.0,110.05,37.16,117.93,-13.64,61.9,71.97,18.79,63.01,5.53,-32.4,-154.25,21.05,-10.65,-383.79,-11.24,-7.5,9.28,46.84,42.16,1.0
1.0,2.0,172.02,-33.68,-9.7,45.21,69.0,-90.96,28.53,16.27,-1.91,-85.55,-76.86,-18.72,-218.12,-336.95,-6.34,-41.33,-87.27,-73.47,50.49,1.0
1.0,1.0,32.29,-9.72,43.56,-38.77,-27.98,-30.12,26.13,18.89,-0.31,32.77,1.16,24.52,8.66,-17.56,-11.63,39.46,-6.17,-48.0,23.0,2.0
2.0,1.0,-192.98,65.98,-9.32,-109.35,-96.79,222.71,36.06,-16.8,1.12,139.0,84.83,-4.13,31.6,-221.56,8.9,-42.82,21.63,46.65,5.68,1.0
1.0,1.0,-159.85,99.37,11.09,-96.55,-27.55,-17.39,48.84,0.34,6.41,-1.55,-44.43,8.91,84.29,-212.53,11.56,120.9,29.92,0.33,-10.45,2.0
2.0,2.0,13.45,60.46,-74.61,57.64,33.63,172.35,-17.22,6.63,0.92,60.45,73.66,60.51,106.4,-268.97,3.67,-4.63,-15.92,22.52,15.03,1.0
0.0,1.0,-71.16,91.46,85.95,-22.99,71.41,-47.11,48.72,90.75,-3.85,207.26,-80.17,-33.2,92.82,-448.6,2.86,68.46,31.24,90.49,-49.31,2.0
1.0,2.0,291.3,53.5,18.75,98.96,84.7,4.1,21.56,54.37,-11.56,24.94,-125.25,-4.29,51.96,-588.5,2.62,-67.71,15.81,-70.6,4.35,1.0
1.0,1.0,169.71,2.84,22.05,34.9,9.01,66.84,-10.59,16.56,2.58,82.47,-38.16,-59.41,39.81,-128.52,-1.68,21.48,35.09,-37.64,-1.59,0.0
2.0,2.0,-32.18,-207.12,16.74,41.06,114.99,-167.19,-14.25,90.34,0.0,91.02,38.64,27.98,-59.8,58.06,-4.34,-121.82,77.25,56.76,-14.45,1.0
2.0,1.0,-94.3,52.3,-1.84,2.16,-2.87,35.42,-22.92,-12.41,-5.48,194.79,42.57,-36.35,-75.89,-47.24,11.21,175.42,79.64,-118.72,18.24,0.0
2.0,1.0,-61.6,50.89,-10.36,21.7,-1.54,77.98,-18.16,2.92,-2.23,140.62,-194.78,-36.96,-215.59,-48.24,6.22,-14.52,-37.28,110.77,-0.85,0.0
1.0,2.0,36.75,-32.81,61.25,-87.14,23.27,68.43,33.95,-2.37,-0.46,132.11,-117.5,-30.55,93.32,-398.84,0.36,16.89,-36.13,-80.91,5.98,1.0
2.0,1.0,-11.08,80.34,3.64,-95.84,-41.68,-62.48,36.18,59.68,-7.54,68.59,-42.16,-19.71,-207.21,-203.55,-0.83,24.54,43.72,-0.41,-3.28,0.0
2.0,1.0,379.81,-36.73,40.73,-50.49,-14.86,20.42,7.88,-13.04,0.29,164.43,241.44,21.93,184.46,-405.81,-7.74,177.25,21.13,-96.9,-11.8,1.0
2.0,1.0,95.36,66.33,-4.06,-238.88,-61.03,146.15,20.24,15.38,-0.15,47.69,19.1,-33.19,18.78,-272.2,6.31,-2.13,37.36,22.24,-13.22,1.0
1.0,1.0,-288.18,6.04,61.94,37.19,-46.28,102.33,10.27,1.08,6.31,112.0,-103.09,41.79,209.97,110.65,-11.59,104.24,-23.15,26.25,17.61,2.0
2.0,2.0,398.11,-68.78,106.68,46.05,28.13,188.73,42.28,55.14,0.77,-97.59,32.18,-36.86,-75.72,-529.11,3.33,77.74,-25.47,9.34,-1.23,1.0
1.0,2.0,-628.15,86.84,48.93,29.19,-104.02,11.26,85.03,-55.07,-8.52,-143.72,-100.98,18.84,62.05,69.26,22.81,45.66,-36.2,64.33,-5.49,2.0
2.0,2.0,253.73,-7.35,-29.29,-167.9,-28.45,-7.08,42.74,7.91,1.5,-172.53,92.01,10.65,-100.57,-291.45,-2.95,-10.68,18.9,38.75,-20.58,1.0
3.0,1.0,140.39,-78.41,-49.52,-236.66,-18.46,-34.65,-10.5,32.55,11.81,-258.07,-59.7,-58.49,-192.13,161.13,-7.44,51.76,12.36,-29.64,-5.1,1.0
1.0,1.0,-168.25,-109.74,-20.34,-173.31,-13.06,67.07,14.55,19.6,-4.53,194.31,84.05,-50.5,163.89,98.56,7.05,-131.22,-31.77,80.77,-13.65,2.0
1.0,1.0,-58.13,-44.73,-10.11,164.84,32.17,40.67,14.59,28.74,3.65,112.74,42.93,32.24,-2.27,-46.55,7.43,-17.35,-11.23,86.44,12.79,2.0
2.0,1.0,12.62,50.27,-22.74,47.63,-46.87,-78.02,30.69,-13.12,-3.31,128.34,130.24,-23.22,-116.57,-239.92,-6.36,-8.55,-51.39,54.3,-26.91,0.0
2.0,3.0,-349.17,-190.66,-48.67,-121.75,140.49,-48.87,-34.75,53.21,-1.74,167.46,-10.06,-50.36,-131.26,75.22,3.89,-17.33,23.46,-8.66,1.37,1.0
1.0,2.0,177.05,44.93,-14.69,30.46,83.42,24.1,19.06,72.45,-1.33,154.6,-31.84,-65.27,149.9,-441.77,-9.53,78.62,24.66,-63.87,-2.68,2.0
2.0,2.0,216.1,-101.52,59.28,51.12,121.2,-26.24,-69.07,49.66,-5.64,99.54,-144.79,17.96,142.24,-45.98,11.77,86.79,26.68,-19.83,-17.96,0.0
1.0,2.0,-162.49,-112.31,51.96,-84.98,136.58,-178.89,-37.18,-18.51,-6.33,476.29,77.62,-47.16,201.9,-120.38,-4.29,4.49,30.14,-128.26,29.37,2.0
2.0,1.0,53.41,98.32,23.31,-45.07,-60.46,66.31,34.43,2.03,8.99,146.68,-44.59,13.43,71.06,-382.25,2.99,-129.2,-38.01,74.47,-5.82,1.0
0.0,1.0,-2.16,115.02,23.25,4.48,1.22,136.42,21.31,8.75,14.34,36.85,-132.96,10.93,1.59,-239.51,-0.63,-53.33,19.38,-54.6,28.23,2.0
1.0,1.0,29.4,79.38,25.0,-57.92,3.2,23.22,2.32,-38.06,0.92,119.26,-24.95,-6.25,144.39,-152.63,-21.67,77.99,-15.22,74.0,9.76,0.0
2.0,0.0,6.62,8.66,-29.58,-54.92,-35.01,-188.97,57.35,77.49,-1.52,197.28,129.84,26.04,-49.85,-246.0,-8.83,56.0,40.43,84.25,-10.87,0.0
1.0,2.0,-10.22,133.78,2.18,-138.82,18.41,-103.34,34.51,9.13,-5.54,-78.87,73.81,26.64,21.16,-218.85,13.03,5.9,23.54,-51.87,19.07,2.0
2.0,1.0,-277.97,18.05,4.4,-69.91,-24.78,-48.65,24.09,-22.52,2.21,75.15,55.22,34.41,114.02,-9.61,-8.18,-3.53,4.69,-58.73,-11.06,2.0
2.0,1.0,-318.77,-60.26,-19.56,11.17,23.27,137.73,-21.17,49.6,-1.44,230.35,3.18,7.95,106.95,107.29,8.78,-36.97,59.3,15.08,-9.24,2.0
1.0,2.0,311.47,19.06,-19.93,134.06,-12.87,-5.01,45.89,-27.91,-0.89,-182.9,61.82,35.3,-77.65,-359.83,1.89,-10.91,-29.78,-8.02,6.34,1.0
0.0,1.0,171.18,208.38,-79.99,-89.35,-3.28,59.76,32.94,35.42,-4.24,-63.84,-57.39,55.18,-229.41,-359.63,-3.35,10.72,1.52,-102.58,-33.59,2.0
1.0,1.0,-347.36,-10.91,8.8,14.5,12.58,65.57,49.66,106.61,8.43,241.56,31.61,60.68,129.48,-198.34,8.87,170.42,4.57,56.35,36.99,2.0
2.0,0.0,-461.32,112.12,-8.16,-167.58,-41.9,84.3,-31.39,80.88,-6.11,143.1,17.05,41.28,-178.64,389.03,3.96,-51.35,22.71,52.98,-18.91,0.0
1.0,1.0,109.32,-45.17,-19.71,-65.47,16.47,-40.92,49.35,2.66,-1.03,101.96,-41.04,-27.72,140.45,-350.93,-2.59,45.34,-60.06,109.67,-10.39,1.0
3.0,2.0,33.82,-218.3,-25.27,-215.81,94.0,-145.29,-27.0,73.68,-1.48,15.69,-49.47,-53.62,-92.77,153.58,-3.45,101.18,-1.46,79.33,-41.32,1.0
2.0,2.0,80.54,102.3,24.56,-33.77,21.86,-10.08,5.49,14.81,-4.11,259.49,-18.57,-41.3,180.9,-492.04,-3.24,-30.91,24.17,45.96,-2.44,1.0
